Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
LogisticRegression,0.7791,0.7999,0.7791,0.7781,0.7609,0.7651,0.7609,0.7619,0.7833,0.8023,0.7833,0.782,0.877,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.739,0.7502,0.739,0.7376,0.6667,0.6648,0.6667,0.6516,0.7833,0.792,0.7833,0.7771,0.8042,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,DecisionTreeClassifier()
RandomForestClassifier,0.7482,0.7541,0.7482,0.7477,0.7391,0.7375,0.7391,0.7376,0.7833,0.7908,0.7833,0.7764,0.896,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,RandomForestClassifier()
MLPClassifier,0.7827,0.808,0.7827,0.7824,0.7536,0.7742,0.7536,0.7549,0.7667,0.7988,0.7667,0.771,0.8996,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,MLPClassifier()
KNeighborsClassifier,0.6956,0.7146,0.6956,0.6948,0.6884,0.6895,0.6884,0.6885,0.7667,0.7941,0.7667,0.7679,0.8758,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8097,0.8155,0.8097,0.808,0.8696,0.8732,0.8696,0.8681,0.7667,0.7738,0.7667,0.7672,0.8568,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,DecisionTreeClassifier()
SVC,0.712,0.7405,0.712,0.7133,0.6812,0.7238,0.6812,0.6805,0.75,0.7696,0.75,0.7525,0.8645,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,SVC(probability=True)
KNeighborsClassifier,0.815,0.8285,0.815,0.8128,0.8261,0.8255,0.8261,0.8256,0.75,0.7595,0.75,0.7523,0.9357,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.7139,0.721,0.7139,0.7152,0.7609,0.7561,0.7609,0.7561,0.75,0.7651,0.75,0.7502,0.7857,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.7247,0.7341,0.7247,0.724,0.7029,0.7088,0.7029,0.7025,0.75,0.7512,0.75,0.7497,0.793,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.7318,0.7365,0.7318,0.7302,0.7899,0.7977,0.7899,0.7888,0.75,0.763,0.75,0.7379,0.8796,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
MLPClassifier,0.6812,0.7002,0.6812,0.6772,0.7681,0.7744,0.7681,0.7683,0.7333,0.7405,0.7333,0.7338,0.8624,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,MLPClassifier()
KNeighborsClassifier,0.7299,0.7658,0.7299,0.7309,0.7319,0.7377,0.7319,0.7323,0.7333,0.7431,0.7333,0.7332,0.8757,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
KNeighborsClassifier,0.741,0.7553,0.741,0.7395,0.7174,0.7304,0.7174,0.7201,0.7333,0.744,0.7333,0.7328,0.8859,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
MLPClassifier,0.6902,0.7023,0.6902,0.6864,0.6377,0.6371,0.6377,0.636,0.7333,0.7382,0.7333,0.7255,0.8705,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,MLPClassifier()
LogisticRegression,0.6559,0.6605,0.6559,0.6524,0.6377,0.6551,0.6377,0.6407,0.7167,0.7176,0.7167,0.7137,0.829,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6159,0.6241,0.6159,0.6136,0.7029,0.7176,0.7029,0.7044,0.7167,0.719,0.7167,0.712,0.8192,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7552,0.7746,0.7552,0.7555,0.7319,0.7564,0.7319,0.7342,0.7,0.7272,0.7,0.7074,0.8817,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,SVC(probability=True)
SVC,0.6304,0.6933,0.6304,0.6325,0.6739,0.7393,0.6739,0.681,0.6833,0.7554,0.6833,0.694,0.812,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
KNeighborsClassifier,0.8043,0.8117,0.8043,0.8042,0.7754,0.7766,0.7754,0.7757,0.7,0.7111,0.7,0.6929,0.9237,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,KNeighborsClassifier()
RandomForestClassifier,0.7445,0.7518,0.7445,0.7439,0.7536,0.7618,0.7536,0.7547,0.7,0.7105,0.7,0.6925,0.8968,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
RandomForestClassifier,0.7465,0.7533,0.7465,0.7464,0.7464,0.7505,0.7464,0.748,0.6833,0.7072,0.6833,0.6817,0.9104,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,RandomForestClassifier()
MLPClassifier,0.7338,0.7391,0.7338,0.732,0.7826,0.7958,0.7826,0.7837,0.6667,0.69,0.6667,0.6737,0.9143,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,MLPClassifier()
KNeighborsClassifier,0.7029,0.7231,0.7029,0.7054,0.6884,0.7289,0.6884,0.6895,0.6833,0.6981,0.6833,0.6707,0.8582,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
KNeighborsClassifier,0.6992,0.7255,0.6992,0.7022,0.7101,0.7117,0.7101,0.7099,0.6667,0.6811,0.6667,0.6669,0.8682,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,KNeighborsClassifier()
MLPClassifier,0.672,0.7064,0.672,0.666,0.7174,0.7451,0.7174,0.716,0.6667,0.6852,0.6667,0.6664,0.8303,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
MLPClassifier,0.6612,0.6629,0.6612,0.6487,0.7246,0.7392,0.7246,0.7216,0.6833,0.6803,0.6833,0.6656,0.8445,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
RandomForestClassifier,0.75,0.7555,0.75,0.7463,0.7319,0.7347,0.7319,0.7267,0.6667,0.665,0.6667,0.6577,0.9116,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,RandomForestClassifier()
DecisionTreeClassifier,0.7588,0.7665,0.7588,0.7594,0.7246,0.7321,0.7246,0.7266,0.6667,0.6638,0.6667,0.657,0.8985,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
SVC,0.6468,0.6759,0.6468,0.6449,0.5507,0.5604,0.5507,0.5486,0.65,0.683,0.65,0.6552,0.8074,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
MLPClassifier,0.5888,0.6342,0.5888,0.5866,0.5217,0.5759,0.5217,0.5306,0.65,0.6611,0.65,0.647,0.7954,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
RandomForestClassifier,0.7482,0.7556,0.7482,0.7462,0.7319,0.7297,0.7319,0.7301,0.65,0.646,0.65,0.6428,0.902,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
SVC,0.692,0.7589,0.692,0.6882,0.558,0.6706,0.558,0.5548,0.65,0.684,0.65,0.6416,0.8185,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
DecisionTreeClassifier,0.7537,0.7612,0.7537,0.752,0.7536,0.7549,0.7536,0.7534,0.65,0.6425,0.65,0.6404,0.9011,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
SVC,0.6613,0.7229,0.6613,0.6577,0.6667,0.7089,0.6667,0.665,0.6333,0.6726,0.6333,0.6357,0.7901,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
KNeighborsClassifier,0.7301,0.7353,0.7301,0.7283,0.6957,0.6963,0.6957,0.6952,0.6333,0.628,0.6333,0.6282,0.8873,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,KNeighborsClassifier()
RandomForestClassifier,0.7282,0.7396,0.7282,0.7249,0.7754,0.7742,0.7754,0.7743,0.6333,0.642,0.6333,0.6213,0.8883,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
MLPClassifier,0.5562,0.5701,0.5562,0.5457,0.5507,0.6037,0.5507,0.5555,0.6167,0.6311,0.6167,0.6182,0.7711,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
SVC,0.5761,0.6645,0.5761,0.5786,0.6159,0.7116,0.6159,0.6158,0.6,0.6467,0.6,0.6057,0.7841,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
MLPClassifier,0.6849,0.7329,0.6849,0.6888,0.6449,0.6954,0.6449,0.6577,0.5833,0.5991,0.5833,0.5879,0.8615,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
LogisticRegression,0.6285,0.633,0.6285,0.6257,0.6159,0.613,0.6159,0.6132,0.5833,0.6014,0.5833,0.5877,0.8361,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5959,0.701,0.5959,0.5781,0.5942,0.6892,0.5942,0.5928,0.5833,0.6036,0.5833,0.5804,0.8105,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'A']",10,SVC(probability=True)
LogisticRegression,0.6465,0.6596,0.6465,0.6476,0.5942,0.6118,0.5942,0.5983,0.5833,0.5844,0.5833,0.5768,0.7596,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5704,0.5972,0.5704,0.542,0.5507,0.6453,0.5507,0.5231,0.55,0.5944,0.55,0.5308,0.7683,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5723,0.5889,0.5723,0.5571,0.4565,0.4934,0.4565,0.4568,0.5333,0.5649,0.5333,0.5146,0.7233,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.5924,0.6122,0.5924,0.5942,0.6667,0.6669,0.6667,0.6642,0.5167,0.5017,0.5167,0.5073,0.7835,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
SVC,0.5597,0.6309,0.5597,0.5395,0.5072,0.5478,0.5072,0.4979,0.5333,0.5256,0.5333,0.501,0.7695,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,SVC(probability=True)
LogisticRegression,0.5345,0.541,0.5345,0.5289,0.471,0.4613,0.471,0.461,0.5,0.492,0.5,0.4904,0.7201,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5596,0.5762,0.5596,0.5325,0.5942,0.5995,0.5942,0.5717,0.4833,0.4598,0.4833,0.449,0.7269,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5018,0.5092,0.5018,0.4977,0.5,0.5018,0.5,0.4985,0.45,0.4339,0.45,0.4383,0.7159,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.4873,0.5812,0.4873,0.4613,0.4783,0.5573,0.4783,0.4584,0.45,0.4509,0.45,0.4168,0.7461,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
