Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
RandomForestClassifier,0.8005,0.8024,0.8005,0.7998,0.7979,0.7996,0.7979,0.7974,0.7,0.7056,0.7,0.7001,0.9418,smote,5000,no_scaled,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
MLPClassifier,0.7637,0.7711,0.7637,0.7618,0.7607,0.7631,0.7607,0.7547,0.7,0.701,0.7,0.6996,0.9191,smote,5000,no_scaled,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
SVC,0.7867,0.7882,0.7867,0.7861,0.786,0.7876,0.786,0.7854,0.7,0.7041,0.7,0.6979,0.88,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
MLPClassifier,0.785,0.7848,0.785,0.7839,0.792,0.7911,0.792,0.7905,0.7,0.7091,0.7,0.6975,0.9315,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
KNeighborsClassifier,0.7708,0.7835,0.7708,0.7708,0.7671,0.7657,0.7671,0.766,0.6833,0.6956,0.6833,0.6845,0.9032,smote,5000,no_scaled,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
MLPClassifier,0.8088,0.8097,0.8088,0.8089,0.8098,0.8096,0.8098,0.8097,0.6833,0.6843,0.6833,0.6827,0.9408,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
SVC,0.7577,0.7619,0.7577,0.7552,0.7427,0.7458,0.7427,0.7405,0.6833,0.6909,0.6833,0.6807,0.8852,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
SVC,0.7818,0.7838,0.7818,0.7813,0.7893,0.7919,0.7893,0.7888,0.6833,0.6878,0.6833,0.6794,0.8923,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
MLPClassifier,0.7941,0.7952,0.7941,0.794,0.791,0.7906,0.791,0.7902,0.6833,0.6782,0.6833,0.6788,0.9358,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
LogisticRegression,0.6251,0.6364,0.6251,0.6277,0.6263,0.6382,0.6263,0.6297,0.6667,0.679,0.6667,0.6667,0.7781,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.7937,0.7955,0.7937,0.793,0.7994,0.8021,0.7994,0.7984,0.6667,0.6827,0.6667,0.6622,0.9378,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
RandomForestClassifier,0.7971,0.7992,0.7971,0.7965,0.7826,0.7851,0.7826,0.782,0.6667,0.675,0.6667,0.6622,0.9393,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
MLPClassifier,0.7418,0.7459,0.7418,0.7408,0.753,0.7551,0.753,0.75,0.6667,0.6639,0.6667,0.6619,0.9017,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
LogisticRegression,0.6142,0.623,0.6142,0.6152,0.6075,0.6168,0.6075,0.6093,0.65,0.654,0.65,0.651,0.7336,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6847,0.7294,0.6847,0.6891,0.6894,0.7287,0.6894,0.6942,0.6333,0.6649,0.6333,0.6359,0.8039,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,SVC(probability=True)
LogisticRegression,0.8044,0.8362,0.8044,0.8073,0.8041,0.8331,0.8041,0.8073,0.6333,0.6662,0.6333,0.6321,0.8794,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6328,0.6437,0.6328,0.6353,0.6347,0.6498,0.6347,0.6375,0.6333,0.6547,0.6333,0.6299,0.7784,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6325,0.6433,0.6325,0.6346,0.6295,0.642,0.6295,0.6323,0.6167,0.6202,0.6167,0.6155,0.7802,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5653,0.571,0.5653,0.5655,0.5713,0.5757,0.5713,0.5718,0.6167,0.6231,0.6167,0.6148,0.7691,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7112,0.7539,0.7112,0.7157,0.7155,0.7566,0.7155,0.7199,0.6,0.6636,0.6,0.5946,0.8023,smote,5000,no_scaled,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
LogisticRegression,0.5934,0.6102,0.5934,0.5922,0.5867,0.6055,0.5867,0.5859,0.5833,0.6008,0.5833,0.5864,0.7347,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5633,0.5679,0.5633,0.5636,0.5482,0.5545,0.5482,0.549,0.5833,0.5823,0.5833,0.5806,0.7746,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6213,0.7094,0.6213,0.6147,0.6158,0.695,0.6158,0.6095,0.5833,0.6522,0.5833,0.5733,0.7924,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
LogisticRegression,0.5572,0.5619,0.5572,0.5577,0.5686,0.5737,0.5686,0.5694,0.5333,0.5303,0.5333,0.5311,0.7691,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5714,0.5843,0.5714,0.5715,0.5823,0.5903,0.5823,0.5822,0.5,0.5026,0.5,0.4994,0.7317,smote,5000,no_scaled,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
