Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
SVC,0.8297,0.8833,0.8297,0.8317,0.8623,0.9032,0.8623,0.8663,0.75,0.7667,0.75,0.747,0.9145,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,SVC(probability=True)
MLPClassifier,0.8189,0.8496,0.8189,0.8206,0.8261,0.8421,0.8261,0.826,0.75,0.7667,0.75,0.747,0.9511,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,MLPClassifier()
RandomForestClassifier,0.8642,0.8678,0.8642,0.8632,0.8841,0.8841,0.8841,0.8839,0.75,0.7533,0.75,0.7434,0.9665,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,RandomForestClassifier()
KNeighborsClassifier,0.7718,0.7857,0.7718,0.7708,0.7754,0.7864,0.7754,0.7774,0.75,0.7489,0.75,0.743,0.9045,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8843,0.8927,0.8843,0.8853,0.8841,0.8997,0.8841,0.887,0.7333,0.7558,0.7333,0.7373,0.9665,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'A']",10,DecisionTreeClassifier()
SVC,0.7066,0.7407,0.7066,0.7112,0.6884,0.7307,0.6884,0.695,0.7333,0.7506,0.7333,0.7356,0.8576,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
MLPClassifier,0.6938,0.7263,0.6938,0.6915,0.7319,0.7703,0.7319,0.7367,0.7333,0.7458,0.7333,0.735,0.8549,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
MLPClassifier,0.8007,0.8438,0.8007,0.8025,0.8696,0.8791,0.8696,0.8698,0.7333,0.7403,0.7333,0.7331,0.9243,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'A']",10,MLPClassifier()
RandomForestClassifier,0.8769,0.8849,0.8769,0.8782,0.8913,0.8976,0.8913,0.8932,0.7167,0.7305,0.7167,0.7198,0.9727,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'A']",10,RandomForestClassifier()
DecisionTreeClassifier,0.7988,0.8066,0.7988,0.7995,0.8623,0.8702,0.8623,0.8644,0.7167,0.7269,0.7167,0.7185,0.8495,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,DecisionTreeClassifier()
SVC,0.7553,0.7837,0.7553,0.7561,0.7464,0.7785,0.7464,0.7525,0.7167,0.7295,0.7167,0.7152,0.8755,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,SVC(probability=True)
RandomForestClassifier,0.7702,0.7735,0.7702,0.7679,0.7609,0.7632,0.7609,0.7615,0.7167,0.7265,0.7167,0.7151,0.9175,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
SVC,0.6539,0.7125,0.6539,0.6496,0.6449,0.742,0.6449,0.646,0.7167,0.8059,0.7167,0.7146,0.8022,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
DecisionTreeClassifier,0.7665,0.7738,0.7665,0.7653,0.7971,0.8026,0.7971,0.7957,0.7167,0.7341,0.7167,0.7046,0.8252,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,DecisionTreeClassifier()
RandomForestClassifier,0.7826,0.7927,0.7826,0.7824,0.8188,0.83,0.8188,0.8208,0.7,0.7154,0.7,0.7032,0.9286,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,RandomForestClassifier()
LogisticRegression,0.7662,0.7947,0.7662,0.7702,0.7319,0.7611,0.7319,0.7397,0.7,0.7078,0.7,0.702,0.8814,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7464,0.7584,0.7464,0.7453,0.7536,0.7557,0.7536,0.7542,0.7,0.7055,0.7,0.6987,0.8986,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,KNeighborsClassifier()
LogisticRegression,0.7789,0.8138,0.7789,0.7841,0.8696,0.8912,0.8696,0.8704,0.7,0.7121,0.7,0.6987,0.8776,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.7717,0.7762,0.7717,0.7693,0.7391,0.7422,0.7391,0.7349,0.7,0.7045,0.7,0.6984,0.9071,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
MLPClassifier,0.7283,0.7455,0.7283,0.7309,0.7246,0.726,0.7246,0.7239,0.7,0.6997,0.7,0.6979,0.9126,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,MLPClassifier()
RandomForestClassifier,0.7696,0.7767,0.7696,0.77,0.7971,0.797,0.7971,0.797,0.7,0.6975,0.7,0.6934,0.9175,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,RandomForestClassifier()
KNeighborsClassifier,0.7208,0.7369,0.7208,0.7189,0.7899,0.7943,0.7899,0.7859,0.7,0.7012,0.7,0.6896,0.8868,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
MLPClassifier,0.7031,0.7243,0.7031,0.7018,0.6449,0.6684,0.6449,0.652,0.6833,0.7078,0.6833,0.687,0.8688,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,MLPClassifier()
KNeighborsClassifier,0.8459,0.8584,0.8459,0.8447,0.8406,0.8574,0.8406,0.8375,0.6833,0.6952,0.6833,0.6824,0.9417,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'A']",10,KNeighborsClassifier()
MLPClassifier,0.6703,0.6889,0.6703,0.672,0.7464,0.7666,0.7464,0.7499,0.6833,0.6891,0.6833,0.6802,0.8476,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,MLPClassifier()
KNeighborsClassifier,0.7663,0.7724,0.7663,0.7664,0.7246,0.7218,0.7246,0.7215,0.6667,0.6737,0.6667,0.6678,0.8962,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
RandomForestClassifier,0.7681,0.7797,0.7681,0.7653,0.7971,0.7971,0.7971,0.7967,0.6667,0.6658,0.6667,0.6652,0.9207,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
DecisionTreeClassifier,0.7683,0.7815,0.7683,0.7663,0.8188,0.837,0.8188,0.8214,0.65,0.6755,0.65,0.657,0.8265,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,DecisionTreeClassifier()
RandomForestClassifier,0.761,0.7636,0.761,0.7583,0.7899,0.7921,0.7899,0.7866,0.6667,0.6712,0.6667,0.6532,0.9171,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
MLPClassifier,0.7408,0.7717,0.7408,0.7434,0.6957,0.7334,0.6957,0.7013,0.6333,0.6542,0.6333,0.6392,0.8942,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
MLPClassifier,0.6358,0.7001,0.6358,0.6377,0.6304,0.6668,0.6304,0.6377,0.6333,0.6411,0.6333,0.6361,0.8066,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
DecisionTreeClassifier,0.7625,0.7674,0.7625,0.7612,0.8043,0.8105,0.8043,0.8033,0.6333,0.6297,0.6333,0.6297,0.9171,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
MLPClassifier,0.701,0.7138,0.701,0.7002,0.6812,0.6779,0.6812,0.6783,0.6333,0.6264,0.6333,0.625,0.8651,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
DecisionTreeClassifier,0.7463,0.7528,0.7463,0.7427,0.7681,0.7744,0.7681,0.766,0.6333,0.6198,0.6333,0.6164,0.9141,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
SVC,0.7194,0.7547,0.7194,0.7211,0.6884,0.7124,0.6884,0.6947,0.6,0.6236,0.6,0.6074,0.8686,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
LogisticRegression,0.5794,0.5962,0.5794,0.5716,0.6304,0.6323,0.6304,0.6295,0.6,0.6055,0.6,0.6007,0.7588,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5762,0.6056,0.5762,0.5714,0.5797,0.6521,0.5797,0.5868,0.5833,0.6091,0.5833,0.5856,0.7296,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6251,0.6441,0.6251,0.624,0.6957,0.6957,0.6957,0.6957,0.5833,0.5917,0.5833,0.5837,0.8076,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
LogisticRegression,0.654,0.6689,0.654,0.6562,0.6232,0.6362,0.6232,0.6269,0.5833,0.5974,0.5833,0.5786,0.7404,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6194,0.6415,0.6194,0.6208,0.5507,0.5626,0.5507,0.5523,0.5667,0.5738,0.5667,0.5619,0.777,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6632,0.7264,0.6632,0.6609,0.6449,0.7431,0.6449,0.6415,0.55,0.6111,0.55,0.5545,0.8107,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
MLPClassifier,0.7029,0.7492,0.7029,0.7055,0.6594,0.6862,0.6594,0.6654,0.5333,0.5355,0.5333,0.5335,0.8396,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
LogisticRegression,0.5473,0.5556,0.5473,0.545,0.5942,0.5959,0.5942,0.5929,0.5167,0.5337,0.5167,0.5197,0.7513,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6031,0.605,0.6031,0.599,0.5942,0.5966,0.5942,0.5937,0.5167,0.5221,0.5167,0.5181,0.7431,smote,250,StandardScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5904,0.6837,0.5904,0.5702,0.6449,0.7459,0.6449,0.6317,0.5167,0.5709,0.5167,0.4983,0.781,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'A']",10,SVC(probability=True)
SVC,0.5545,0.6247,0.5545,0.5397,0.5797,0.6245,0.5797,0.5731,0.5167,0.5709,0.5167,0.4983,0.735,smote,250,no_scaled,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
LogisticRegression,0.5921,0.6048,0.5921,0.5896,0.6304,0.6595,0.6304,0.6354,0.4833,0.5022,0.4833,0.4859,0.7665,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5507,0.5554,0.5507,0.5431,0.5362,0.5367,0.5362,0.5364,0.4833,0.4851,0.4833,0.4825,0.7571,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5651,0.5777,0.5651,0.5622,0.5507,0.5813,0.5507,0.5515,0.4667,0.4766,0.4667,0.4628,0.7537,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5544,0.6553,0.5544,0.5293,0.4928,0.6067,0.4928,0.4769,0.4667,0.5065,0.4667,0.4318,0.7312,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
SVC,0.5109,0.6295,0.5109,0.4712,0.529,0.6498,0.529,0.5061,0.4167,0.4688,0.4167,0.3785,0.7343,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,SVC(probability=True)
