Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
MLPClassifier,0.7162,0.7478,0.7162,0.7193,0.7049,0.7511,0.7049,0.7117,0.7333,0.7578,0.7333,0.7347,0.8819,smote,500,no_scaled,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
RandomForestClassifier,0.8976,0.9017,0.8976,0.8972,0.8819,0.8933,0.8819,0.8836,0.7333,0.7346,0.7333,0.7336,0.9777,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,RandomForestClassifier()
KNeighborsClassifier,0.7977,0.8068,0.7977,0.7985,0.7951,0.8023,0.7951,0.7965,0.7333,0.7346,0.7333,0.7336,0.9152,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8907,0.8966,0.8907,0.8908,0.8854,0.885,0.8854,0.885,0.7333,0.7347,0.7333,0.7328,0.9752,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8845,0.8884,0.8845,0.8849,0.875,0.8774,0.875,0.8753,0.7333,0.7328,0.7333,0.7321,0.9611,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,KNeighborsClassifier()
KNeighborsClassifier,0.7934,0.8009,0.7934,0.7947,0.7951,0.7972,0.7951,0.7958,0.7167,0.728,0.7167,0.7189,0.9195,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,KNeighborsClassifier()
RandomForestClassifier,0.7908,0.7939,0.7908,0.7909,0.7986,0.8046,0.7986,0.7997,0.7167,0.7154,0.7167,0.7157,0.932,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
RandomForestClassifier,0.7691,0.7717,0.7691,0.7677,0.7986,0.8004,0.7986,0.7943,0.7167,0.7208,0.7167,0.7097,0.9332,smote,500,StandardScaler,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
LogisticRegression,0.8246,0.8567,0.8246,0.8254,0.8021,0.8398,0.8021,0.806,0.7,0.7446,0.7,0.707,0.8771,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.8142,0.8518,0.8142,0.8145,0.7847,0.8246,0.7847,0.7873,0.7,0.7217,0.7,0.7039,0.8826,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7145,0.7521,0.7145,0.7208,0.7535,0.7901,0.7535,0.7564,0.7,0.7089,0.7,0.7021,0.8537,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
MLPClassifier,0.7352,0.7671,0.7352,0.7404,0.6528,0.7062,0.6528,0.6571,0.7,0.7089,0.7,0.7021,0.8971,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
LogisticRegression,0.6354,0.6502,0.6354,0.6361,0.6424,0.6435,0.6424,0.6429,0.7,0.702,0.7,0.7007,0.7308,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.8464,0.8899,0.8464,0.8475,0.8264,0.885,0.8264,0.8283,0.7,0.7266,0.7,0.6999,0.9,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,SVC(probability=True)
RandomForestClassifier,0.8073,0.8111,0.8073,0.8069,0.8021,0.8018,0.8021,0.8016,0.7,0.6979,0.7,0.6986,0.9424,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,RandomForestClassifier()
DecisionTreeClassifier,0.7995,0.8017,0.7995,0.7985,0.7361,0.7454,0.7361,0.7341,0.7,0.7045,0.7,0.6984,0.9373,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.7934,0.7951,0.7934,0.7917,0.7535,0.7601,0.7535,0.7554,0.7,0.6962,0.7,0.6972,0.8442,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,DecisionTreeClassifier()
MLPClassifier,0.7517,0.7618,0.7517,0.751,0.7222,0.7253,0.7222,0.7196,0.7,0.7024,0.7,0.6957,0.8977,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
MLPClassifier,0.835,0.8776,0.835,0.8365,0.8542,0.8897,0.8542,0.8563,0.6833,0.7148,0.6833,0.6885,0.9476,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,MLPClassifier()
MLPClassifier,0.6919,0.7011,0.6919,0.693,0.7361,0.7361,0.7361,0.7358,0.6833,0.6991,0.6833,0.6882,0.8648,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,MLPClassifier()
MLPClassifier,0.7205,0.7429,0.7205,0.7248,0.7153,0.7489,0.7153,0.7217,0.6833,0.6991,0.6833,0.6882,0.886,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,MLPClassifier()
LogisticRegression,0.632,0.6529,0.632,0.6363,0.6632,0.6743,0.6632,0.6658,0.6833,0.6995,0.6833,0.6869,0.7911,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.7882,0.7931,0.7882,0.7879,0.7986,0.8018,0.7986,0.7967,0.6833,0.679,0.6833,0.6759,0.9264,smote,500,StandardScaler,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
LogisticRegression,0.7969,0.8347,0.7969,0.8008,0.8056,0.838,0.8056,0.8092,0.6667,0.6819,0.6667,0.6695,0.8757,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6701,0.7098,0.6701,0.673,0.6493,0.6801,0.6493,0.6501,0.6667,0.6895,0.6667,0.6675,0.8436,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
KNeighborsClassifier,0.7153,0.7377,0.7153,0.7122,0.7396,0.7844,0.7396,0.734,0.6667,0.6804,0.6667,0.6644,0.8954,smote,500,StandardScaler,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
KNeighborsClassifier,0.7536,0.7718,0.7536,0.7519,0.691,0.6903,0.691,0.6866,0.6667,0.679,0.6667,0.6627,0.9007,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.7786,0.7811,0.7786,0.7782,0.7708,0.7693,0.7708,0.7699,0.6667,0.6669,0.6667,0.6611,0.834,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,DecisionTreeClassifier()
SVC,0.6702,0.7286,0.6702,0.675,0.684,0.7606,0.684,0.691,0.65,0.7006,0.65,0.6554,0.8449,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
SVC,0.6735,0.7957,0.6735,0.6562,0.6944,0.8044,0.6944,0.6858,0.6333,0.7413,0.6333,0.6142,0.8405,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'A']",10,SVC(probability=True)
SVC,0.6657,0.7382,0.6657,0.6693,0.7014,0.7866,0.7014,0.7108,0.6,0.6666,0.6,0.6106,0.8217,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
LogisticRegression,0.6433,0.659,0.6433,0.6457,0.625,0.6459,0.625,0.6295,0.6,0.6216,0.6,0.6031,0.8074,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6492,0.6689,0.6492,0.649,0.6597,0.6757,0.6597,0.6561,0.6167,0.6071,0.6167,0.5972,0.8369,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
LogisticRegression,0.6502,0.661,0.6502,0.6514,0.6424,0.6548,0.6424,0.6466,0.6,0.5982,0.6,0.592,0.7875,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6128,0.624,0.6128,0.6115,0.6042,0.615,0.6042,0.6049,0.5833,0.5956,0.5833,0.5831,0.7444,smote,500,StandardScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5877,0.5965,0.5877,0.5867,0.559,0.5669,0.559,0.5595,0.5667,0.5845,0.5667,0.5678,0.7756,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6033,0.7165,0.6033,0.5956,0.6458,0.7153,0.6458,0.6284,0.5833,0.6574,0.5833,0.5674,0.7803,smote,500,no_scaled,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
LogisticRegression,0.5852,0.5989,0.5852,0.5813,0.6285,0.6446,0.6285,0.6287,0.5667,0.5671,0.5667,0.5649,0.7621,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5677,0.6864,0.5677,0.5586,0.5903,0.695,0.5903,0.5797,0.55,0.6508,0.55,0.5405,0.7587,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
LogisticRegression,0.5807,0.5902,0.5807,0.5786,0.5451,0.5517,0.5451,0.5471,0.5333,0.531,0.5333,0.5319,0.737,smote,500,no_scaled,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5434,0.6661,0.5434,0.5174,0.5451,0.6745,0.5451,0.52,0.5167,0.6095,0.5167,0.4885,0.7592,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,SVC(probability=True)
LogisticRegression,0.5825,0.5909,0.5825,0.5824,0.566,0.5728,0.566,0.5667,0.4833,0.4918,0.4833,0.4819,0.7754,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
