;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
97;SVC;0.8163;0.8254;0.8163;0.8178;0.875;0.8784;0.875;0.8757;0.8667;0.8681;0.8667;0.867;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 669};SVC(C=10, random_state=669)
96;MLPClassifier;0.8233;0.8324;0.8233;0.8249;0.8403;0.8451;0.8403;0.8408;0.8667;0.8704;0.8667;0.8674;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 196, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=196)
111;SVC;0.8271;0.8342;0.8271;0.8288;0.8194;0.8232;0.8194;0.8205;0.8667;0.8656;0.8667;0.8658;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 566};SVC(C=10, random_state=566)
83;MLPClassifier;0.8217;0.8288;0.8217;0.8233;0.875;0.8757;0.875;0.8751;0.8667;0.8799;0.8667;0.868;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 334, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=334)
84;MLPClassifier;0.8225;0.8297;0.8225;0.8237;0.8403;0.8398;0.8403;0.8396;0.8667;0.8799;0.8667;0.868;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 694, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=694)
85;MLPClassifier;0.8187;0.8262;0.8187;0.8197;0.8819;0.8847;0.8819;0.8828;0.8667;0.8799;0.8667;0.868;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 334, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=334)
86;DecisionTreeClassifier;0.8564;0.861;0.8564;0.8573;0.8681;0.8727;0.8681;0.8693;0.8667;0.8739;0.8667;0.8679;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 275};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=275)
87;MLPClassifier;0.8187;0.828;0.8187;0.8194;0.8472;0.8521;0.8472;0.8486;0.8667;0.8788;0.8667;0.8677;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 196, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=196)
88;MLPClassifier;0.8156;0.8233;0.8156;0.8172;0.9028;0.913;0.9028;0.9037;0.8667;0.8788;0.8667;0.8677;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 196, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=196)
90;MLPClassifier;0.8248;0.8319;0.8248;0.8259;0.8542;0.8567;0.8542;0.855;0.8667;0.8788;0.8667;0.8677;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 196, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=196)
95;SVC;0.821;0.8294;0.821;0.8229;0.8681;0.8704;0.8681;0.868;0.8667;0.8746;0.8667;0.8674;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 611};SVC(C=10, random_state=611)
91;KNeighborsClassifier;0.8248;0.8369;0.8248;0.8242;0.8889;0.8924;0.8889;0.8898;0.8667;0.8806;0.8667;0.8675;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
92;KNeighborsClassifier;0.8449;0.8546;0.8449;0.8456;0.8611;0.8769;0.8611;0.8634;0.8667;0.8806;0.8667;0.8675;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
93;KNeighborsClassifier;0.831;0.8438;0.831;0.8317;0.8611;0.8776;0.8611;0.8621;0.8667;0.8806;0.8667;0.8675;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
110;SVC;0.8287;0.8352;0.8287;0.83;0.8264;0.8424;0.8264;0.8284;0.8667;0.8677;0.8667;0.8661;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 566};SVC(C=10, random_state=566)
109;SVC;0.8318;0.8381;0.8318;0.833;0.7708;0.7772;0.7708;0.7727;0.8667;0.8677;0.8667;0.8661;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 669};SVC(C=10, random_state=669)
94;DecisionTreeClassifier;0.8618;0.8684;0.8618;0.8628;0.8542;0.8537;0.8542;0.8534;0.8667;0.8704;0.8667;0.8674;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 520};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=520)
70;KNeighborsClassifier;0.8788;0.8843;0.8788;0.8793;0.9167;0.9205;0.9167;0.9174;0.8667;0.8814;0.8667;0.866;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
35;RandomForestClassifier;0.8171;0.8234;0.8171;0.8185;0.7917;0.7925;0.7917;0.792;0.8667;0.8681;0.8667;0.867;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 797};RandomForestClassifier(n_estimators=10, random_state=797)
68;DecisionTreeClassifier;0.9058;0.9071;0.9058;0.9058;0.8958;0.9074;0.8958;0.8969;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 696};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=696)
23;KNeighborsClassifier;0.8117;0.8183;0.8117;0.8124;0.8958;0.8988;0.8958;0.8966;0.8667;0.8829;0.8667;0.8663;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
67;DecisionTreeClassifier;0.9174;0.9195;0.9174;0.917;0.8889;0.8893;0.8889;0.8887;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 696};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=696)
42;RandomForestClassifier;0.8225;0.8274;0.8225;0.823;0.7778;0.7857;0.7778;0.7706;0.8667;0.8677;0.8667;0.8645;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 854};RandomForestClassifier(n_estimators=20, random_state=854)
41;DecisionTreeClassifier;0.8218;0.8325;0.8218;0.8228;0.7708;0.7868;0.7708;0.7732;0.8667;0.8699;0.8667;0.8659;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 146};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=146)
40;RandomForestClassifier;0.8125;0.8186;0.8125;0.8131;0.8333;0.8346;0.8333;0.8337;0.8667;0.8699;0.8667;0.8659;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 797};RandomForestClassifier(n_estimators=5, random_state=797)
39;RandomForestClassifier;0.8164;0.821;0.8164;0.8174;0.7917;0.7934;0.7917;0.7915;0.8667;0.8664;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 378};RandomForestClassifier(n_estimators=5, random_state=378)
38;DecisionTreeClassifier;0.8202;0.8269;0.8202;0.8214;0.8542;0.8604;0.8542;0.8554;0.8667;0.8759;0.8667;0.8668;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 281};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=281)
37;KNeighborsClassifier;0.7955;0.808;0.7955;0.7945;0.7292;0.7279;0.7292;0.7273;0.8667;0.8759;0.8667;0.8668;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
29;RandomForestClassifier;0.8866;0.8889;0.8866;0.8866;0.8333;0.8314;0.8333;0.8301;0.8667;0.8675;0.8667;0.8656;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 919};RandomForestClassifier(n_estimators=10, random_state=919)
28;DecisionTreeClassifier;0.8681;0.872;0.8681;0.8684;0.8333;0.8396;0.8333;0.8352;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 524};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=524)
27;KNeighborsClassifier;0.8117;0.8183;0.8117;0.8122;0.8194;0.8184;0.8194;0.8185;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
26;DecisionTreeClassifier;0.868;0.8697;0.868;0.8678;0.8681;0.88;0.8681;0.8704;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 759};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=759)
25;KNeighborsClassifier;0.8048;0.8164;0.8048;0.8058;0.8819;0.8847;0.8819;0.8825;0.8667;0.8829;0.8667;0.8663;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
24;KNeighborsClassifier;0.8087;0.8181;0.8087;0.8099;0.8958;0.899;0.8958;0.8951;0.8667;0.8829;0.8667;0.8663;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
3;RandomForestClassifier;0.9522;0.9541;0.9522;0.9522;0.9583;0.9583;0.9583;0.9583;0.8667;0.8736;0.8667;0.8641;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 310};RandomForestClassifier(n_estimators=20, random_state=310)
22;RandomForestClassifier;0.8796;0.8817;0.8796;0.8795;0.8681;0.8721;0.8681;0.8688;0.8667;0.8829;0.8667;0.8663;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 530};RandomForestClassifier(n_estimators=20, random_state=530)
57;MLPClassifier;0.7815;0.7877;0.7815;0.781;0.9167;0.9174;0.9167;0.9168;0.8667;0.8788;0.8667;0.8677;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 910, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=910)
62;DecisionTreeClassifier;0.9159;0.9177;0.9159;0.9161;0.8681;0.8826;0.8681;0.8695;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 696};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=696)
61;DecisionTreeClassifier;0.9182;0.9197;0.9182;0.9181;0.8889;0.8905;0.8889;0.8894;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 984};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=984)
60;MLPClassifier;0.7786;0.7837;0.7786;0.7786;0.9375;0.9439;0.9375;0.9384;0.8667;0.8829;0.8667;0.8663;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
64;DecisionTreeClassifier;0.9043;0.9057;0.9043;0.9042;0.9236;0.9283;0.9236;0.9214;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 696};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=696)
65;DecisionTreeClassifier;0.9136;0.9154;0.9136;0.9134;0.9375;0.9395;0.9375;0.938;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 696};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=696)
66;DecisionTreeClassifier;0.9143;0.9164;0.9143;0.9145;0.9028;0.9042;0.9028;0.903;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 478};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=478)
58;MLPClassifier;0.7832;0.7856;0.7832;0.7826;0.9236;0.9274;0.9236;0.9244;0.8667;0.8806;0.8667;0.8675;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 620, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=620)
59;MLPClassifier;0.78;0.7832;0.78;0.7801;0.9097;0.9104;0.9097;0.9096;0.8667;0.8829;0.8667;0.8663;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 910, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=910)
20;RandomForestClassifier;0.8927;0.8963;0.8927;0.893;0.8056;0.8068;0.8056;0.8061;0.8667;0.875;0.8667;0.8668;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 530};RandomForestClassifier(n_estimators=20, random_state=530)
21;RandomForestClassifier;0.8742;0.8773;0.8742;0.8746;0.8889;0.8889;0.8889;0.8889;0.8667;0.875;0.8667;0.8668;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 133};RandomForestClassifier(n_estimators=20, random_state=133)
63;DecisionTreeClassifier;0.9236;0.9252;0.9236;0.9236;0.875;0.8745;0.875;0.8747;0.8667;0.8724;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 478};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=478)
65;SVC;0.7261;0.76;0.7261;0.7266;0.8472;0.8452;0.8472;0.8445;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 757};SVC(C=10, random_state=757)
66;SVC;0.7277;0.7631;0.7277;0.728;0.7847;0.8231;0.7847;0.7871;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 718};SVC(C=10, random_state=718)
121;MLPClassifier;0.8249;0.8322;0.8249;0.8263;0.7778;0.787;0.7778;0.7806;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 196, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=196)
67;RandomForestClassifier;0.8288;0.8368;0.8288;0.8303;0.8125;0.8168;0.8125;0.814;0.85;0.8563;0.85;0.8504;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 378};RandomForestClassifier(n_estimators=5, random_state=378)
68;DecisionTreeClassifier;0.8179;0.8264;0.8179;0.8194;0.8403;0.8545;0.8403;0.8427;0.85;0.85;0.85;0.85;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 881};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=881)
69;DecisionTreeClassifier;0.8094;0.8157;0.8094;0.8105;0.8125;0.8331;0.8125;0.8167;0.85;0.85;0.85;0.85;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 281};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=281)
70;DecisionTreeClassifier;0.811;0.8246;0.811;0.8129;0.8611;0.8594;0.8611;0.8594;0.85;0.8517;0.85;0.8498;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 881};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=881)
120;DecisionTreeClassifier;0.8588;0.8641;0.8588;0.8597;0.8264;0.8321;0.8264;0.8284;0.85;0.8523;0.85;0.8508;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 20, 'random_state': 520};DecisionTreeClassifier(max_depth=10, min_samples_leaf=20, random_state=520)
64;SVC;0.7276;0.7594;0.7276;0.729;0.8333;0.8365;0.8333;0.8335;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 757};SVC(C=10, random_state=757)
63;SVC;0.733;0.7649;0.733;0.7336;0.7847;0.7951;0.7847;0.786;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 757};SVC(C=10, random_state=757)
62;SVC;0.7277;0.7642;0.7277;0.7279;0.8333;0.8442;0.8333;0.8339;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 757};SVC(C=10, random_state=757)
61;SVC;0.7307;0.7647;0.7307;0.7301;0.7708;0.7743;0.7708;0.7722;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 757};SVC(C=10, random_state=757)
60;SVC;0.7369;0.7651;0.7369;0.7377;0.7917;0.8092;0.7917;0.7898;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 757};SVC(C=10, random_state=757)
122;MLPClassifier;0.8155;0.8219;0.8155;0.8168;0.8889;0.8956;0.8889;0.8882;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 694, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=694)
58;SVC;0.7245;0.7599;0.7245;0.7257;0.8333;0.8433;0.8333;0.8347;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 718};SVC(C=10, random_state=718)
123;MLPClassifier;0.828;0.8354;0.828;0.8288;0.8403;0.853;0.8403;0.8417;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 196, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=196)
124;MLPClassifier;0.8287;0.8371;0.8287;0.83;0.8403;0.8697;0.8403;0.84;0.85;0.8669;0.85;0.8505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 334, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=334)
125;KNeighborsClassifier;0.841;0.8508;0.841;0.8414;0.8472;0.8651;0.8472;0.8468;0.85;0.8583;0.85;0.8497;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
126;KNeighborsClassifier;0.8372;0.8484;0.8372;0.8374;0.8611;0.8651;0.8611;0.8624;0.85;0.8583;0.85;0.8497;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
127;KNeighborsClassifier;0.8349;0.8451;0.8349;0.8356;0.8611;0.8739;0.8611;0.863;0.85;0.8583;0.85;0.8497;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
19;RandomForestClassifier;0.9491;0.9515;0.9491;0.949;0.9583;0.9585;0.9583;0.9583;0.85;0.8587;0.85;0.8461;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 744};RandomForestClassifier(n_estimators=20, random_state=744)
128;KNeighborsClassifier;0.8364;0.846;0.8364;0.8367;0.9167;0.9183;0.9167;0.9172;0.85;0.8583;0.85;0.8497;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
129;KNeighborsClassifier;0.8457;0.8616;0.8457;0.8461;0.8542;0.8533;0.8542;0.8536;0.85;0.8583;0.85;0.8497;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
130;KNeighborsClassifier;0.8225;0.8329;0.8225;0.8226;0.9097;0.9139;0.9097;0.9107;0.85;0.8583;0.85;0.8497;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
131;KNeighborsClassifier;0.8272;0.8327;0.8272;0.8275;0.8472;0.8609;0.8472;0.8482;0.85;0.8583;0.85;0.8497;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
132;KNeighborsClassifier;0.8364;0.8505;0.8364;0.837;0.7986;0.8054;0.7986;0.7988;0.85;0.8597;0.85;0.849;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
133;KNeighborsClassifier;0.8357;0.8453;0.8357;0.8366;0.8889;0.8932;0.8889;0.8897;0.85;0.8524;0.85;0.8488;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
134;KNeighborsClassifier;0.8518;0.8643;0.8518;0.8526;0.7986;0.8003;0.7986;0.7986;0.85;0.8577;0.85;0.8488;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
