;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
82;SVC;0.8709;0.8726;0.8709;0.8714;0.9282;0.9318;0.9282;0.9285;0.9;0.9032;0.9;0.8988;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
79;SVC;0.8824;0.8853;0.8824;0.8832;0.9248;0.9281;0.9248;0.9252;0.9;0.9032;0.9;0.8988;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
95;SVC;0.8717;0.8733;0.8717;0.8722;0.9258;0.9294;0.9258;0.9262;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
96;SVC;0.8681;0.8695;0.8681;0.8685;0.936;0.94;0.936;0.936;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
97;SVC;0.8786;0.8801;0.8786;0.879;0.9225;0.9261;0.9225;0.9227;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
94;SVC;0.8695;0.8704;0.8695;0.8698;0.9315;0.9354;0.9315;0.932;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
93;SVC;0.8786;0.8806;0.8786;0.8791;0.927;0.9287;0.927;0.9273;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
4;MLPClassifier;0.8696;0.8714;0.8696;0.8693;0.8602;0.8611;0.8602;0.8592;0.8833;0.8868;0.8833;0.884;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 352, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=352)
98;SVC;0.8703;0.8723;0.8703;0.871;0.9348;0.9367;0.9348;0.9349;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
1;RandomForestClassifier;0.8932;0.8952;0.8932;0.8935;0.9049;0.9059;0.9049;0.9053;0.8833;0.8868;0.8833;0.884;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 276};RandomForestClassifier(n_estimators=20, random_state=276)
9;MLPClassifier;0.8684;0.8756;0.8684;0.8684;0.8803;0.8805;0.8803;0.8804;0.8833;0.888;0.8833;0.8829;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 754, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=754)
8;MLPClassifier;0.8685;0.8749;0.8685;0.8684;0.8893;0.8899;0.8893;0.8887;0.8833;0.8832;0.8833;0.8829;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 754, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=754)
7;RandomForestClassifier;0.8925;0.8944;0.8925;0.8929;0.8893;0.891;0.8893;0.8896;0.8833;0.884;0.8833;0.8833;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 34};RandomForestClassifier(n_estimators=5, random_state=34)
6;RandomForestClassifier;0.8966;0.8999;0.8966;0.897;0.8702;0.871;0.8702;0.8705;0.8833;0.884;0.8833;0.8833;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 34};RandomForestClassifier(n_estimators=5, random_state=34)
5;RandomForestClassifier;0.895;0.8985;0.895;0.8953;0.896;0.8988;0.896;0.8967;0.8833;0.8868;0.8833;0.884;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 247};RandomForestClassifier(n_estimators=10, random_state=247)
91;SVC;0.8716;0.8731;0.8716;0.872;0.9169;0.9199;0.9169;0.9173;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
3;RandomForestClassifier;0.8921;0.8947;0.8921;0.8926;0.8904;0.8912;0.8904;0.8906;0.8833;0.8868;0.8833;0.884;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 276};RandomForestClassifier(n_estimators=10, random_state=276)
2;RandomForestClassifier;0.8937;0.8956;0.8937;0.8941;0.8848;0.8876;0.8848;0.8853;0.8833;0.8868;0.8833;0.884;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 276};RandomForestClassifier(n_estimators=5, random_state=276)
1;RandomForestClassifier;0.9204;0.9208;0.9204;0.9205;0.8899;0.8908;0.8899;0.8901;0.8833;0.8884;0.8833;0.8834;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 493};RandomForestClassifier(n_estimators=20, random_state=493)
99;SVC;0.8742;0.8759;0.8742;0.8747;0.9259;0.9291;0.9259;0.9264;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
59;MLPClassifier;0.8762;0.8798;0.8762;0.8766;0.9228;0.9265;0.9228;0.9235;0.8833;0.8884;0.8833;0.8834;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 830, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=830)
58;DecisionTreeClassifier;0.9729;0.973;0.9729;0.9729;0.9351;0.9374;0.9351;0.9355;0.8833;0.8848;0.8833;0.8837;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 521};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=521)
57;DecisionTreeClassifier;0.9728;0.9729;0.9728;0.9728;0.934;0.9346;0.934;0.9339;0.8833;0.8848;0.8833;0.8837;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 780};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=780)
56;DecisionTreeClassifier;0.9718;0.9719;0.9718;0.9718;0.9441;0.944;0.9441;0.944;0.8833;0.8868;0.8833;0.884;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 521};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=521)
55;DecisionTreeClassifier;0.9717;0.9717;0.9717;0.9716;0.9474;0.9494;0.9474;0.9477;0.8833;0.8955;0.8833;0.8848;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 780};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=780)
54;DecisionTreeClassifier;0.974;0.9741;0.974;0.974;0.9519;0.9523;0.9519;0.952;0.8833;0.8955;0.8833;0.8848;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 521};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=521)
3;DecisionTreeClassifier;0.9118;0.912;0.9118;0.9118;0.9027;0.9046;0.9027;0.9033;0.8833;0.8875;0.8833;0.884;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 47};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=47)
2;DecisionTreeClassifier;0.9127;0.9131;0.9127;0.9128;0.9128;0.9145;0.9128;0.9132;0.8833;0.8868;0.8833;0.884;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 47};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=47)
10;MLPClassifier;0.8629;0.8658;0.8629;0.8629;0.8837;0.887;0.8837;0.8836;0.8833;0.8832;0.8833;0.8829;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 433, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=433)
1;MLPClassifier;0.8935;0.896;0.8935;0.8942;0.8844;0.8871;0.8844;0.8851;0.8833;0.8836;0.8833;0.8808;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 770, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=770)
118;SVC;0.8736;0.8753;0.8736;0.8742;0.936;0.9409;0.936;0.9364;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
117;SVC;0.8742;0.8764;0.8742;0.8748;0.9169;0.9208;0.9169;0.9174;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
100;SVC;0.8697;0.8717;0.8697;0.8701;0.9383;0.9426;0.9383;0.9388;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
101;SVC;0.8718;0.8736;0.8718;0.8724;0.9382;0.9421;0.9382;0.9386;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
102;SVC;0.8648;0.8664;0.8648;0.8653;0.9382;0.9404;0.9382;0.9383;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
103;SVC;0.8736;0.8759;0.8736;0.8743;0.927;0.9319;0.927;0.9275;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
104;SVC;0.8727;0.8741;0.8727;0.8732;0.927;0.9314;0.927;0.9273;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
105;SVC;0.8753;0.8769;0.8753;0.8758;0.9258;0.9285;0.9258;0.9261;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
106;SVC;0.8733;0.8751;0.8733;0.8739;0.9315;0.9348;0.9315;0.9317;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
107;SVC;0.8676;0.8691;0.8676;0.8681;0.936;0.9392;0.936;0.9364;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
108;SVC;0.8736;0.8756;0.8736;0.8741;0.9326;0.9362;0.9326;0.9331;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
109;SVC;0.8712;0.873;0.8712;0.8717;0.9371;0.9406;0.9371;0.9373;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
110;SVC;0.8768;0.8793;0.8768;0.8774;0.9079;0.9145;0.9079;0.9082;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
111;SVC;0.8777;0.88;0.8777;0.8783;0.9281;0.9337;0.9281;0.9287;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
112;SVC;0.8733;0.8746;0.8733;0.8737;0.9192;0.9262;0.9192;0.9201;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
113;SVC;0.8721;0.8738;0.8721;0.8726;0.9315;0.9339;0.9315;0.9319;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
114;SVC;0.8721;0.8737;0.8721;0.8727;0.936;0.9378;0.936;0.936;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 117};SVC(C=10, random_state=117)
115;SVC;0.8751;0.8774;0.8751;0.8757;0.9315;0.9348;0.9315;0.932;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
116;SVC;0.8697;0.8711;0.8697;0.8701;0.9449;0.9468;0.9449;0.9452;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 550};SVC(C=10, random_state=550)
92;SVC;0.8701;0.8724;0.8701;0.8707;0.9315;0.9349;0.9315;0.9319;0.8833;0.8883;0.8833;0.881;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 49};SVC(C=10, random_state=49)
0;RandomForestClassifier;0.9156;0.9163;0.9156;0.9158;0.9158;0.9161;0.9158;0.9159;0.8833;0.8935;0.8833;0.8844;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 493};RandomForestClassifier(n_estimators=20, random_state=493)
90;DecisionTreeClassifier;0.9576;0.9578;0.9576;0.9576;0.9213;0.9228;0.9213;0.9216;0.8833;0.8889;0.8833;0.882;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 604};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=604)
51;DecisionTreeClassifier;0.9552;0.9555;0.9552;0.9552;0.9483;0.9489;0.9483;0.9484;0.8833;0.8875;0.8833;0.884;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 823};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=823)
63;RandomForestClassifier;0.9742;0.9743;0.9742;0.9742;0.9776;0.9776;0.9776;0.9776;0.8833;0.8836;0.8833;0.8808;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 578};RandomForestClassifier(n_estimators=20, random_state=578)
62;RandomForestClassifier;0.9764;0.9765;0.9764;0.9764;0.9607;0.9608;0.9607;0.9607;0.8833;0.8966;0.8833;0.8819;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 539};RandomForestClassifier(n_estimators=20, random_state=539)
61;RandomForestClassifier;0.9739;0.974;0.9739;0.9739;0.9764;0.9767;0.9764;0.9765;0.8833;0.8966;0.8833;0.8819;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 539};RandomForestClassifier(n_estimators=20, random_state=539)
60;RandomForestClassifier;0.9733;0.9734;0.9733;0.9733;0.9764;0.9765;0.9764;0.9764;0.8833;0.8823;0.8833;0.8824;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 981};RandomForestClassifier(n_estimators=20, random_state=981)
59;RandomForestClassifier;0.9739;0.974;0.9739;0.9739;0.973;0.973;0.973;0.973;0.8833;0.8873;0.8833;0.8826;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 539};RandomForestClassifier(n_estimators=20, random_state=539)
58;RandomForestClassifier;0.9743;0.9744;0.9743;0.9743;0.9764;0.9764;0.9764;0.9764;0.8833;0.8873;0.8833;0.8826;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 981};RandomForestClassifier(n_estimators=20, random_state=981)
57;RandomForestClassifier;0.977;0.9771;0.977;0.977;0.9652;0.9655;0.9652;0.9652;0.8833;0.8831;0.8833;0.8829;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 981};RandomForestClassifier(n_estimators=20, random_state=981)
56;RandomForestClassifier;0.9749;0.975;0.9749;0.9749;0.9753;0.9759;0.9753;0.9753;0.8833;0.8944;0.8833;0.8836;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 981};RandomForestClassifier(n_estimators=20, random_state=981)
55;DecisionTreeClassifier;0.9587;0.9588;0.9587;0.9587;0.9315;0.9333;0.9315;0.9318;0.8833;0.8862;0.8833;0.8836;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 792};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=792)
54;DecisionTreeClassifier;0.9597;0.9598;0.9597;0.9597;0.9427;0.9434;0.9427;0.9428;0.8833;0.8934;0.8833;0.8839;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 823};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=823)
89;DecisionTreeClassifier;0.9569;0.957;0.9569;0.957;0.9226;0.9274;0.9226;0.9232;0.8833;0.8842;0.8833;0.8823;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 604};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=604)
53;DecisionTreeClassifier;0.9577;0.9578;0.9577;0.9577;0.9449;0.9449;0.9449;0.9449;0.8833;0.8934;0.8833;0.8839;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 211};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=211)
52;DecisionTreeClassifier;0.9604;0.9606;0.9604;0.9605;0.936;0.9361;0.936;0.9361;0.8833;0.8875;0.8833;0.884;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 211};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=211)
1;DecisionTreeClassifier;0.9154;0.9157;0.9154;0.9154;0.8915;0.8948;0.8915;0.892;0.8833;0.8935;0.8833;0.8844;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 316};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=316)
88;MLPClassifier;0.9036;0.9043;0.9036;0.9038;0.9405;0.9431;0.9405;0.9407;0.8833;0.8873;0.8833;0.8826;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 711, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=711)
87;MLPClassifier;0.9068;0.9086;0.9068;0.9072;0.9371;0.9405;0.9371;0.9377;0.8833;0.8873;0.8833;0.8826;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 711, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=711)
86;DecisionTreeClassifier;0.9599;0.9601;0.9599;0.96;0.9427;0.943;0.9427;0.9426;0.8833;0.8844;0.8833;0.8828;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 604};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=604)
0;DecisionTreeClassifier;0.9132;0.9136;0.9132;0.9133;0.9128;0.9151;0.9128;0.9132;0.8833;0.8955;0.8833;0.8848;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 626};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=626)
68;MLPClassifier;0.8753;0.8778;0.8753;0.8749;0.8915;0.8927;0.8915;0.8919;0.8667;0.8759;0.8667;0.8668;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 498, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=498)
20;RandomForestClassifier;0.8947;0.8979;0.8947;0.8952;0.887;0.891;0.887;0.888;0.8667;0.873;0.8667;0.8675;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 34};RandomForestClassifier(n_estimators=5, random_state=34)
12;RandomForestClassifier;0.8924;0.8942;0.8924;0.8927;0.9049;0.9055;0.9049;0.9052;0.8667;0.8739;0.8667;0.8679;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 247};RandomForestClassifier(n_estimators=20, random_state=247)
13;RandomForestClassifier;0.8929;0.895;0.8929;0.8932;0.8848;0.887;0.8848;0.8856;0.8667;0.8739;0.8667;0.8679;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 276};RandomForestClassifier(n_estimators=5, random_state=276)
14;RandomForestClassifier;0.8963;0.8984;0.8963;0.8967;0.8792;0.8857;0.8792;0.8803;0.8667;0.8739;0.8667;0.8679;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 247};RandomForestClassifier(n_estimators=10, random_state=247)
15;RandomForestClassifier;0.8942;0.8969;0.8942;0.8947;0.9038;0.9045;0.9038;0.9039;0.8667;0.8739;0.8667;0.8679;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 34};RandomForestClassifier(n_estimators=10, random_state=34)
