Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.8869;0.8902;0.8869;0.8872;0.8697;0.8771;0.8697;0.8706;0.7667;0.7672;0.7667;0.7659;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
MLPClassifier;0.8819;0.8845;0.8819;0.8823;0.8989;0.8995;0.8989;0.899;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
MLPClassifier;0.8839;0.8862;0.8839;0.8841;0.8878;0.8894;0.8878;0.8882;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
MLPClassifier;0.8857;0.8881;0.8857;0.8859;0.8933;0.896;0.8933;0.8937;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
MLPClassifier;0.8848;0.8881;0.8848;0.885;0.8956;0.8983;0.8956;0.8963;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 149, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=149)
MLPClassifier;0.8843;0.8861;0.8843;0.8845;0.8967;0.897;0.8967;0.8968;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
MLPClassifier;0.8849;0.8871;0.8849;0.8852;0.882;0.8826;0.882;0.8822;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
MLPClassifier;0.8848;0.8872;0.8848;0.885;0.8854;0.8862;0.8854;0.8856;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
MLPClassifier;0.8842;0.887;0.8842;0.8844;0.8933;0.895;0.8933;0.8939;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
MLPClassifier;0.8843;0.8871;0.8843;0.8845;0.8843;0.8877;0.8843;0.8851;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
MLPClassifier;0.8847;0.8865;0.8847;0.8848;0.899;0.8997;0.899;0.8992;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
MLPClassifier;0.8852;0.8885;0.8852;0.8855;0.8798;0.8807;0.8798;0.8798;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
MLPClassifier;0.8858;0.8875;0.8858;0.886;0.8775;0.8802;0.8775;0.8781;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
MLPClassifier;0.887;0.8897;0.887;0.8874;0.8799;0.8805;0.8799;0.8798;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
MLPClassifier;0.8843;0.8874;0.8843;0.8846;0.891;0.8946;0.891;0.8912;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
MLPClassifier;0.8851;0.8881;0.8851;0.8854;0.8989;0.8997;0.8989;0.899;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 149, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=149)
MLPClassifier;0.8837;0.8857;0.8837;0.884;0.8854;0.8878;0.8854;0.8855;0.7667;0.7655;0.7667;0.7657;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
SVC;0.8592;0.866;0.8592;0.8604;0.8822;0.8914;0.8822;0.883;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
SVC;0.8575;0.8648;0.8575;0.8587;0.8956;0.9008;0.8956;0.8955;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
SVC;0.8575;0.8644;0.8575;0.8587;0.8719;0.8827;0.8719;0.8726;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
SVC;0.8616;0.868;0.8616;0.8627;0.8629;0.8763;0.8629;0.8643;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
SVC;0.8565;0.8636;0.8565;0.8577;0.8967;0.904;0.8967;0.8977;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
SVC;0.8582;0.8655;0.8582;0.8595;0.882;0.8965;0.882;0.8823;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
SVC;0.8576;0.8644;0.8576;0.8587;0.8944;0.8995;0.8944;0.8947;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
SVC;0.858;0.8645;0.858;0.8591;0.8934;0.9018;0.8934;0.8941;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
SVC;0.8565;0.8634;0.8565;0.8577;0.8966;0.9072;0.8966;0.8971;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
SVC;0.8571;0.8642;0.8571;0.8583;0.8775;0.8818;0.8775;0.8779;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
SVC;0.8554;0.8605;0.8554;0.8564;0.8753;0.8868;0.8753;0.8766;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
SVC;0.86;0.8665;0.86;0.861;0.8764;0.8854;0.8764;0.8771;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
SVC;0.8577;0.8657;0.8577;0.859;0.8798;0.8878;0.8798;0.8801;0.7667;0.7726;0.7667;0.7652;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
SVC;0.8578;0.8657;0.8578;0.8592;0.8777;0.8851;0.8777;0.8778;0.7667;0.7726;0.7667;0.7652;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
MLPClassifier;0.8847;0.8867;0.8847;0.8849;0.8923;0.8947;0.8923;0.8928;0.7667;0.7672;0.7667;0.7646;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
MLPClassifier;0.8826;0.8858;0.8826;0.8828;0.8955;0.8959;0.8955;0.8956;0.7667;0.7672;0.7667;0.7646;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
MLPClassifier;0.8857;0.8887;0.8857;0.8859;0.8708;0.8712;0.8708;0.8709;0.7667;0.7672;0.7667;0.7646;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
SVC;0.8592;0.8662;0.8592;0.8604;0.8687;0.878;0.8687;0.8699;0.7667;0.7767;0.7667;0.7638;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
SVC;0.8582;0.8648;0.8582;0.8593;0.864;0.8712;0.864;0.8651;0.7667;0.7767;0.7667;0.7638;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
SVC;0.8594;0.8667;0.8594;0.8606;0.8719;0.8843;0.8719;0.872;0.75;0.7578;0.75;0.7502;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
RandomForestClassifier;0.8871;0.8892;0.8871;0.8874;0.8865;0.8873;0.8865;0.8867;0.75;0.75;0.75;0.75;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 59};RandomForestClassifier(n_estimators=5, random_state=59)
MLPClassifier;0.8858;0.8878;0.8858;0.886;0.8854;0.8949;0.8854;0.886;0.75;0.7581;0.75;0.7497;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 149, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=149)
MLPClassifier;0.884;0.8866;0.884;0.8843;0.8844;0.8856;0.8844;0.8846;0.75;0.7513;0.75;0.7497;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
SVC;0.8604;0.8679;0.8604;0.8616;0.8742;0.8843;0.8742;0.8747;0.75;0.7513;0.75;0.7495;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
SVC;0.8606;0.8678;0.8606;0.8618;0.8663;0.8761;0.8663;0.8668;0.75;0.7513;0.75;0.7495;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
RandomForestClassifier;0.8872;0.8895;0.8872;0.8875;0.8843;0.8852;0.8843;0.8841;0.75;0.7502;0.75;0.7488;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 395};RandomForestClassifier(n_estimators=10, random_state=395)
SVC;0.858;0.8639;0.858;0.859;0.882;0.8925;0.882;0.8828;0.75;0.752;0.75;0.7488;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
MLPClassifier;0.8868;0.8889;0.8868;0.887;0.8788;0.8886;0.8788;0.8795;0.75;0.752;0.75;0.7488;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 149, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=149)
SVC;0.8587;0.8652;0.8587;0.8599;0.8787;0.8854;0.8787;0.8793;0.75;0.752;0.75;0.7488;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
SVC;0.8575;0.8637;0.8575;0.8585;0.8989;0.9076;0.8989;0.8995;0.75;0.752;0.75;0.7488;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
SVC;0.858;0.8657;0.858;0.8593;0.8764;0.8864;0.8764;0.8765;0.75;0.752;0.75;0.7488;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
RandomForestClassifier;0.8882;0.8908;0.8882;0.8884;0.8844;0.8887;0.8844;0.8852;0.75;0.7498;0.75;0.7487;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 768};RandomForestClassifier(n_estimators=10, random_state=768)
MLPClassifier;0.8861;0.8884;0.8861;0.8863;0.8888;0.8906;0.8888;0.8889;0.75;0.7479;0.75;0.7486;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 149, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=149)
RandomForestClassifier;0.8867;0.8888;0.8867;0.887;0.8798;0.8812;0.8798;0.8803;0.75;0.7479;0.75;0.7486;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 768};RandomForestClassifier(n_estimators=10, random_state=768)
MLPClassifier;0.8824;0.8857;0.8824;0.8826;0.8866;0.8875;0.8866;0.887;0.75;0.7487;0.75;0.7484;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 149, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=149)
MLPClassifier;0.8822;0.8848;0.8822;0.8824;0.882;0.8818;0.882;0.8815;0.75;0.7487;0.75;0.7484;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 149, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=149)
RandomForestClassifier;0.8842;0.887;0.8842;0.8845;0.9067;0.9077;0.9067;0.9068;0.75;0.7487;0.75;0.7484;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 395};RandomForestClassifier(n_estimators=10, random_state=395)
RandomForestClassifier;0.8841;0.8865;0.8841;0.8843;0.8876;0.8902;0.8876;0.8882;0.75;0.7487;0.75;0.7484;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 59};RandomForestClassifier(n_estimators=20, random_state=59)
RandomForestClassifier;0.8844;0.8867;0.8844;0.8848;0.9068;0.9077;0.9068;0.9069;0.75;0.7517;0.75;0.7467;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 395};RandomForestClassifier(n_estimators=20, random_state=395)
RandomForestClassifier;0.8869;0.8891;0.8869;0.8873;0.8787;0.8781;0.8787;0.8783;0.75;0.7517;0.75;0.7467;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 768};RandomForestClassifier(n_estimators=10, random_state=768)
RandomForestClassifier;0.8874;0.8896;0.8874;0.8877;0.8878;0.889;0.8878;0.8881;0.75;0.7462;0.75;0.7453;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 395};RandomForestClassifier(n_estimators=5, random_state=395)
RandomForestClassifier;0.8838;0.8859;0.8838;0.884;0.8799;0.8807;0.8799;0.8802;0.75;0.7556;0.75;0.7431;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 59};RandomForestClassifier(n_estimators=5, random_state=59)
SVC;0.858;0.8646;0.858;0.8592;0.8865;0.8944;0.8865;0.8872;0.7333;0.739;0.7333;0.7335;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
SVC;0.8581;0.8657;0.8581;0.8594;0.8799;0.8877;0.8799;0.8802;0.7333;0.7328;0.7333;0.7321;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
MLPClassifier;0.8877;0.892;0.8877;0.8879;0.8809;0.8815;0.8809;0.881;0.7333;0.7312;0.7333;0.732;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 149, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=149)
RandomForestClassifier;0.8852;0.8879;0.8852;0.8855;0.8978;0.9004;0.8978;0.8984;0.7333;0.7302;0.7333;0.7309;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 59};RandomForestClassifier(n_estimators=20, random_state=59)
RandomForestClassifier;0.8881;0.89;0.8881;0.8884;0.8809;0.8833;0.8809;0.8814;0.7333;0.7338;0.7333;0.7309;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 768};RandomForestClassifier(n_estimators=20, random_state=768)
RandomForestClassifier;0.8877;0.8885;0.8877;0.8879;0.8933;0.8937;0.8933;0.8935;0.7333;0.7338;0.7333;0.7309;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 768};RandomForestClassifier(n_estimators=20, random_state=768)
RandomForestClassifier;0.8894;0.8918;0.8894;0.8897;0.8764;0.8814;0.8764;0.8768;0.7333;0.7324;0.7333;0.7307;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 59};RandomForestClassifier(n_estimators=20, random_state=59)
RandomForestClassifier;0.8869;0.889;0.8869;0.8872;0.8775;0.8798;0.8775;0.8776;0.7333;0.7324;0.7333;0.7307;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 59};RandomForestClassifier(n_estimators=20, random_state=59)
RandomForestClassifier;0.8846;0.8867;0.8846;0.8848;0.8966;0.8978;0.8966;0.897;0.7333;0.7324;0.7333;0.7307;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 59};RandomForestClassifier(n_estimators=20, random_state=59)
RandomForestClassifier;0.8856;0.8874;0.8856;0.8858;0.8854;0.889;0.8854;0.8862;0.7333;0.7324;0.7333;0.7307;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 395};RandomForestClassifier(n_estimators=10, random_state=395)
RandomForestClassifier;0.8882;0.8899;0.8882;0.8883;0.8697;0.8702;0.8697;0.8699;0.7333;0.7339;0.7333;0.7274;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 768};RandomForestClassifier(n_estimators=10, random_state=768)
RandomForestClassifier;0.8883;0.8895;0.8883;0.8885;0.8788;0.8796;0.8788;0.8791;0.7333;0.7339;0.7333;0.7274;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 59};RandomForestClassifier(n_estimators=10, random_state=59)
