Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.8609;0.8635;0.8609;0.8615;0.8517;0.8567;0.8517;0.8526;0.8;0.8013;0.8;0.8003;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 803, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=803)
MLPClassifier;0.8593;0.8622;0.8593;0.86;0.855;0.8573;0.855;0.8553;0.7833;0.7863;0.7833;0.7839;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 803, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=803)
MLPClassifier;0.8587;0.861;0.8587;0.8593;0.8725;0.8743;0.8725;0.873;0.7833;0.7863;0.7833;0.7839;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 803, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=803)
RandomForestClassifier;0.8605;0.8612;0.8605;0.8606;0.8765;0.876;0.8765;0.8762;0.7833;0.7847;0.7833;0.7837;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 196};RandomForestClassifier(n_estimators=20, random_state=196)
MLPClassifier;0.8592;0.8618;0.8592;0.8597;0.851;0.8546;0.851;0.8511;0.7833;0.7847;0.7833;0.7837;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 86, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=86)
RandomForestClassifier;0.8642;0.8649;0.8642;0.8643;0.8517;0.8519;0.8517;0.8517;0.7667;0.7711;0.7667;0.768;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 687};RandomForestClassifier(n_estimators=10, random_state=687)
MLPClassifier;0.8586;0.8606;0.8586;0.8589;0.8577;0.8619;0.8577;0.8585;0.7667;0.7688;0.7667;0.7674;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 86, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=86)
MLPClassifier;0.8579;0.8607;0.8579;0.8585;0.8624;0.8644;0.8624;0.863;0.7667;0.7688;0.7667;0.7674;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 86, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=86)
MLPClassifier;0.861;0.8629;0.861;0.8614;0.8477;0.8527;0.8477;0.8479;0.7667;0.7688;0.7667;0.7674;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 803, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=803)
MLPClassifier;0.8578;0.8603;0.8578;0.8582;0.8725;0.8747;0.8725;0.8731;0.7667;0.7688;0.7667;0.7674;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 803, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=803)
MLPClassifier;0.858;0.8605;0.858;0.8585;0.8504;0.8533;0.8504;0.8513;0.7667;0.7718;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 803, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=803)
MLPClassifier;0.8603;0.8623;0.8603;0.8607;0.8397;0.8409;0.8397;0.84;0.7667;0.7718;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 803, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=803)
MLPClassifier;0.8595;0.8609;0.8595;0.8598;0.8577;0.8571;0.8577;0.8572;0.7667;0.7718;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 86, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=86)
MLPClassifier;0.8593;0.8614;0.8593;0.8597;0.853;0.8543;0.853;0.853;0.7667;0.7718;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 86, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=86)
MLPClassifier;0.8586;0.8615;0.8586;0.8592;0.8565;0.859;0.8565;0.8572;0.7667;0.7718;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 86, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=86)
MLPClassifier;0.8584;0.8605;0.8584;0.8589;0.8665;0.8678;0.8665;0.867;0.7667;0.7718;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 86, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=86)
DecisionTreeClassifier;0.8651;0.8655;0.8651;0.865;0.8456;0.8465;0.8456;0.8459;0.7667;0.7698;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 665};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=665)
DecisionTreeClassifier;0.8621;0.863;0.8621;0.8623;0.8692;0.8721;0.8692;0.8701;0.7667;0.7698;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 989};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=989)
DecisionTreeClassifier;0.8651;0.866;0.8651;0.8653;0.8557;0.8559;0.8557;0.8557;0.7667;0.7698;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 544};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=544)
MLPClassifier;0.8539;0.8564;0.8539;0.8541;0.8779;0.8778;0.8779;0.8778;0.7667;0.7718;0.7667;0.7672;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 803, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=803)
SVC;0.8413;0.8454;0.8413;0.8418;0.8592;0.8671;0.8592;0.8604;0.7667;0.7679;0.7667;0.767;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 903};SVC(C=10, random_state=903)
MLPClassifier;0.8586;0.8616;0.8586;0.8592;0.8537;0.8599;0.8537;0.8548;0.7667;0.7679;0.7667;0.767;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 906, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=906)
SVC;0.8428;0.8475;0.8428;0.8435;0.8484;0.855;0.8484;0.849;0.7667;0.7679;0.7667;0.767;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 626};SVC(C=10, random_state=626)
SVC;0.8423;0.8471;0.8423;0.843;0.8483;0.8578;0.8483;0.8497;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 903};SVC(C=10, random_state=903)
SVC;0.8416;0.8464;0.8416;0.8422;0.8617;0.8667;0.8617;0.8627;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 626};SVC(C=10, random_state=626)
SVC;0.8424;0.8474;0.8424;0.843;0.8605;0.8723;0.8605;0.8622;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 626};SVC(C=10, random_state=626)
SVC;0.8402;0.8446;0.8402;0.8407;0.8645;0.8707;0.8645;0.866;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 903};SVC(C=10, random_state=903)
SVC;0.8425;0.8474;0.8425;0.8431;0.8537;0.862;0.8537;0.8553;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 685};SVC(C=10, random_state=685)
DecisionTreeClassifier;0.8633;0.8635;0.8633;0.8632;0.8659;0.866;0.8659;0.8659;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 989};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=989)
SVC;0.8414;0.8466;0.8414;0.8422;0.8718;0.8766;0.8718;0.8724;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 685};SVC(C=10, random_state=685)
DecisionTreeClassifier;0.861;0.862;0.861;0.8612;0.8725;0.8725;0.8725;0.8725;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 665};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=665)
SVC;0.8437;0.8477;0.8437;0.8442;0.8503;0.8569;0.8503;0.8517;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 685};SVC(C=10, random_state=685)
SVC;0.845;0.8496;0.845;0.8456;0.8531;0.8596;0.8531;0.8543;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 685};SVC(C=10, random_state=685)
SVC;0.8437;0.8489;0.8437;0.8444;0.8497;0.8582;0.8497;0.8514;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 626};SVC(C=10, random_state=626)
SVC;0.8429;0.8475;0.8429;0.8435;0.849;0.8608;0.849;0.8503;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 685};SVC(C=10, random_state=685)
SVC;0.8447;0.8487;0.8447;0.8452;0.8356;0.8492;0.8356;0.8377;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 626};SVC(C=10, random_state=626)
SVC;0.8408;0.846;0.8408;0.8415;0.8732;0.8809;0.8732;0.8744;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 626};SVC(C=10, random_state=626)
SVC;0.8411;0.8456;0.8411;0.8416;0.8577;0.8653;0.8577;0.8592;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 626};SVC(C=10, random_state=626)
SVC;0.8426;0.848;0.8426;0.8433;0.8658;0.8728;0.8658;0.8668;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 903};SVC(C=10, random_state=903)
SVC;0.8433;0.848;0.8433;0.8439;0.8631;0.8718;0.8631;0.8646;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 903};SVC(C=10, random_state=903)
SVC;0.841;0.8457;0.841;0.8416;0.8545;0.8612;0.8545;0.8556;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 626};SVC(C=10, random_state=626)
SVC;0.842;0.8469;0.842;0.8426;0.8577;0.8673;0.8577;0.8595;0.7667;0.7687;0.7667;0.7668;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 903};SVC(C=10, random_state=903)
DecisionTreeClassifier;0.8627;0.8638;0.8627;0.8629;0.8691;0.8696;0.8691;0.869;0.7667;0.7731;0.7667;0.7663;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 989};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=989)
SVC;0.8423;0.847;0.8423;0.8429;0.8557;0.8678;0.8557;0.8576;0.7667;0.7662;0.7667;0.7661;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 903};SVC(C=10, random_state=903)
SVC;0.8424;0.8473;0.8424;0.8429;0.8517;0.8588;0.8517;0.8533;0.7667;0.7662;0.7667;0.7661;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 685};SVC(C=10, random_state=685)
SVC;0.8422;0.8471;0.8422;0.8427;0.8611;0.8677;0.8611;0.8619;0.7667;0.7662;0.7667;0.7661;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 685};SVC(C=10, random_state=685)
SVC;0.8413;0.8457;0.8413;0.8418;0.8517;0.8604;0.8517;0.8528;0.7667;0.7662;0.7667;0.7661;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 685};SVC(C=10, random_state=685)
SVC;0.8419;0.8467;0.8419;0.8425;0.8598;0.8686;0.8598;0.8614;0.7667;0.7662;0.7667;0.7661;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 685};SVC(C=10, random_state=685)
SVC;0.8452;0.8497;0.8452;0.8458;0.8436;0.8539;0.8436;0.8447;0.7667;0.7662;0.7667;0.7661;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 626};SVC(C=10, random_state=626)
