Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
LogisticRegression,0.7792,0.8026,0.7792,0.7804,0.7391,0.7575,0.7391,0.7446,0.7667,0.7789,0.7667,0.7697,0.877,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8044,0.8146,0.8044,0.8033,0.7464,0.7585,0.7464,0.7489,0.7667,0.7795,0.7667,0.7691,0.9427,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8116,0.8186,0.8116,0.8118,0.8043,0.804,0.8043,0.8036,0.7667,0.7725,0.7667,0.7685,0.8594,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8442,0.8482,0.8442,0.8434,0.8478,0.8477,0.8478,0.8477,0.7667,0.7774,0.7667,0.7682,0.9541,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.875,0.8821,0.875,0.8757,0.8261,0.8261,0.8261,0.8261,0.7667,0.768,0.7667,0.767,0.9068,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8441,0.853,0.8441,0.8415,0.8551,0.86,0.8551,0.8552,0.7667,0.781,0.7667,0.7665,0.9608,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.7735,0.788,0.7735,0.7731,0.8333,0.8355,0.8333,0.8319,0.7667,0.7708,0.7667,0.7646,0.9151,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
SVC,0.7538,0.7755,0.7538,0.7555,0.8333,0.8415,0.8333,0.8351,0.75,0.7769,0.75,0.7553,0.8886,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
SVC,0.8369,0.8552,0.8369,0.8368,0.8188,0.8192,0.8188,0.8189,0.75,0.7857,0.75,0.7546,0.9164,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8024,0.8142,0.8024,0.8032,0.7754,0.7975,0.7754,0.7788,0.75,0.7551,0.75,0.7513,0.9399,smote,250,StandardScaler,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.77,0.7958,0.77,0.7734,0.7681,0.7864,0.7681,0.7731,0.75,0.7827,0.75,0.7507,0.9108,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7755,0.7896,0.7755,0.7768,0.7971,0.8094,0.7971,0.7985,0.75,0.7512,0.75,0.7497,0.9017,smote,250,StandardScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
LogisticRegression,0.6919,0.711,0.6919,0.6925,0.7899,0.801,0.7899,0.7906,0.75,0.7567,0.75,0.749,0.8016,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.8153,0.8202,0.8153,0.8146,0.8188,0.8252,0.8188,0.8204,0.75,0.7557,0.75,0.7487,0.9408,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8117,0.8213,0.8117,0.8117,0.7681,0.7841,0.7681,0.7735,0.75,0.7663,0.75,0.7473,0.8592,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.7136,0.7342,0.7136,0.7148,0.7464,0.7524,0.7464,0.7446,0.7333,0.7348,0.7333,0.7302,0.8859,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
LogisticRegression,0.6685,0.6745,0.6685,0.6634,0.6522,0.6871,0.6522,0.6525,0.7333,0.7443,0.7333,0.7288,0.8236,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6809,0.6942,0.6809,0.6765,0.7246,0.7292,0.7246,0.7219,0.7333,0.7354,0.7333,0.7268,0.8823,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
SVC,0.7065,0.7492,0.7065,0.708,0.7826,0.8029,0.7826,0.7843,0.7167,0.753,0.7167,0.7222,0.838,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8333,0.846,0.8333,0.8343,0.8333,0.8496,0.8333,0.8329,0.7167,0.7556,0.7167,0.7188,0.9369,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.7136,0.7446,0.7136,0.7121,0.7899,0.8047,0.7899,0.7893,0.7167,0.742,0.7167,0.7187,0.8549,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
MLPClassifier,0.7393,0.7428,0.7393,0.7341,0.7319,0.7338,0.7319,0.7321,0.7333,0.7364,0.7333,0.7177,0.9054,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
LogisticRegression,0.7101,0.7354,0.7101,0.7109,0.6594,0.6661,0.6594,0.6598,0.7167,0.7333,0.7167,0.7175,0.809,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7647,0.7765,0.7647,0.7651,0.7609,0.7612,0.7609,0.7591,0.7167,0.7246,0.7167,0.7143,0.9024,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
SVC,0.6088,0.6976,0.6088,0.5939,0.6594,0.7337,0.6594,0.665,0.7,0.7175,0.7,0.7014,0.7951,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
MLPClassifier,0.7084,0.7155,0.7084,0.7044,0.7536,0.7511,0.7536,0.7492,0.7,0.7083,0.7,0.701,0.8795,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
LogisticRegression,0.5652,0.5853,0.5652,0.5672,0.5797,0.6216,0.5797,0.586,0.7,0.7395,0.7,0.7005,0.7545,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8061,0.8181,0.8061,0.8066,0.7681,0.7817,0.7681,0.7722,0.7,0.7091,0.7,0.6975,0.9398,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.6648,0.6719,0.6648,0.6619,0.6232,0.6196,0.6232,0.6185,0.6833,0.7059,0.6833,0.69,0.8477,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.676,0.7389,0.676,0.6789,0.6377,0.7011,0.6377,0.6411,0.6833,0.7009,0.6833,0.6877,0.8053,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
SVC,0.6774,0.6909,0.6774,0.6741,0.7029,0.7048,0.7029,0.7027,0.6833,0.6811,0.6833,0.6819,0.8392,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8116,0.8214,0.8116,0.8113,0.8116,0.8103,0.8116,0.8089,0.6833,0.69,0.6833,0.6786,0.9375,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
LogisticRegression,0.5307,0.5553,0.5307,0.5303,0.6159,0.6679,0.6159,0.6234,0.6667,0.6921,0.6667,0.6728,0.7462,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6321,0.6375,0.6321,0.6267,0.6159,0.6073,0.6159,0.606,0.6667,0.6584,0.6667,0.6602,0.8198,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8008,0.808,0.8008,0.7991,0.8116,0.822,0.8116,0.8121,0.65,0.6472,0.65,0.6469,0.9212,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
SVC,0.6756,0.7054,0.6756,0.6741,0.6812,0.6874,0.6812,0.6742,0.6333,0.6706,0.6333,0.6416,0.8415,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.6793,0.6912,0.6793,0.6794,0.6159,0.6677,0.6159,0.6241,0.6333,0.6368,0.6333,0.6305,0.8445,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6811,0.716,0.6811,0.681,0.7174,0.7361,0.7174,0.7211,0.6167,0.6144,0.6167,0.6098,0.806,smote,250,StandardScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6721,0.6843,0.6721,0.666,0.6812,0.6806,0.6812,0.6781,0.6333,0.6165,0.6333,0.5984,0.8526,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
SVC,0.5417,0.6879,0.5417,0.5241,0.5217,0.6996,0.5217,0.5204,0.5667,0.6201,0.5667,0.5605,0.7963,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
SVC,0.5652,0.62,0.5652,0.551,0.5942,0.6743,0.5942,0.5894,0.5333,0.5688,0.5333,0.5271,0.7606,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.607,0.6296,0.607,0.6107,0.587,0.594,0.587,0.5883,0.5333,0.5286,0.5333,0.5265,0.774,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
