Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
RandomForestClassifier,0.8501,0.8532,0.8501,0.8499,0.8244,0.8255,0.8244,0.8249,0.8333,0.8341,0.8333,0.8327,0.9483,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8402,0.8426,0.8402,0.8403,0.8606,0.862,0.8606,0.8609,0.8167,0.8234,0.8167,0.8178,0.939,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8095,0.8184,0.8095,0.8114,0.8163,0.8255,0.8163,0.8168,0.8167,0.8304,0.8167,0.8176,0.9484,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.7903,0.7929,0.7903,0.7912,0.8227,0.8226,0.8227,0.8226,0.8167,0.8171,0.8167,0.8166,0.8436,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8002,0.8023,0.8002,0.7997,0.8176,0.8166,0.8176,0.8166,0.8167,0.8232,0.8167,0.8155,0.9298,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8333,0.8359,0.8333,0.8338,0.8107,0.8106,0.8107,0.8104,0.8167,0.8224,0.8167,0.8148,0.9294,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8338,0.844,0.8338,0.8303,0.8452,0.8607,0.8452,0.8461,0.8,0.8166,0.8,0.8042,0.9378,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,KNeighborsClassifier()
SVC,0.8161,0.8211,0.8161,0.8175,0.7952,0.8007,0.7952,0.7972,0.8,0.8182,0.8,0.8033,0.8887,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
MLPClassifier,0.8135,0.8198,0.8135,0.8143,0.821,0.8278,0.821,0.8231,0.8,0.8171,0.8,0.8028,0.9278,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8282,0.8315,0.8282,0.829,0.8141,0.8318,0.8141,0.8159,0.8,0.8093,0.8,0.8017,0.9253,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.7747,0.7794,0.7747,0.7747,0.778,0.7872,0.778,0.7806,0.8,0.8093,0.8,0.8017,0.906,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8101,0.8106,0.8101,0.8095,0.79,0.7922,0.79,0.7906,0.8,0.8042,0.8,0.801,0.9293,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8006,0.8083,0.8006,0.8014,0.7952,0.7991,0.7952,0.7955,0.8,0.8005,0.8,0.7999,0.9328,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
RandomForestClassifier,0.855,0.8569,0.855,0.8553,0.869,0.8703,0.869,0.8695,0.8,0.8009,0.8,0.7967,0.9557,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8627,0.8649,0.8627,0.8631,0.8759,0.8793,0.8759,0.877,0.8,0.7975,0.8,0.7964,0.9508,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
SVC,0.77,0.7847,0.77,0.7712,0.7694,0.7851,0.7694,0.7712,0.7833,0.7894,0.7833,0.7843,0.8954,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
MLPClassifier,0.8734,0.8763,0.8734,0.874,0.8812,0.8831,0.8812,0.8813,0.7833,0.7824,0.7833,0.7791,0.9573,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
MLPClassifier,0.7632,0.7783,0.7632,0.7634,0.79,0.79,0.79,0.79,0.7667,0.7988,0.7667,0.771,0.9074,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
SVC,0.7222,0.7477,0.7222,0.722,0.7401,0.7617,0.7401,0.7421,0.7667,0.7874,0.7667,0.7688,0.8605,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
SVC,0.7849,0.8131,0.7849,0.7847,0.7721,0.8035,0.7721,0.7747,0.7667,0.8016,0.7667,0.7681,0.8872,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
LogisticRegression,0.7964,0.8185,0.7964,0.7978,0.7653,0.7932,0.7653,0.7689,0.7667,0.7973,0.7667,0.7679,0.9065,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7898,0.7962,0.7898,0.79,0.759,0.7705,0.759,0.7589,0.7667,0.8006,0.7667,0.7674,0.9055,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8191,0.8205,0.8191,0.8194,0.8485,0.8503,0.8485,0.8491,0.7667,0.7623,0.7667,0.7605,0.9247,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7847,0.7875,0.7847,0.7844,0.7762,0.7766,0.7762,0.7764,0.7667,0.7692,0.7667,0.7573,0.9175,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.7887,0.8011,0.7887,0.7903,0.7602,0.8221,0.7602,0.7657,0.75,0.7708,0.75,0.7552,0.9192,smote,1000,no_scaled,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.79,0.7924,0.79,0.7886,0.7653,0.7783,0.7653,0.7691,0.75,0.7697,0.75,0.7547,0.9327,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8652,0.8699,0.8652,0.8667,0.881,0.8814,0.881,0.8811,0.75,0.7588,0.75,0.7519,0.9643,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8708,0.8743,0.8708,0.8716,0.8605,0.8633,0.8605,0.8617,0.75,0.7588,0.75,0.7519,0.9643,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8295,0.8322,0.8295,0.829,0.8244,0.846,0.8244,0.8272,0.75,0.7593,0.75,0.7512,0.9184,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.77,0.7774,0.77,0.7711,0.7755,0.7851,0.7755,0.7778,0.75,0.7556,0.75,0.7501,0.924,smote,1000,no_scaled,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
LogisticRegression,0.7631,0.782,0.7631,0.7632,0.7659,0.7829,0.7659,0.7667,0.75,0.7622,0.75,0.7476,0.8617,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8469,0.8479,0.8469,0.8462,0.8469,0.849,0.8469,0.8477,0.75,0.752,0.75,0.7456,0.8854,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8239,0.8242,0.8239,0.824,0.8399,0.8437,0.8399,0.8409,0.75,0.754,0.75,0.7385,0.933,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
LogisticRegression,0.6736,0.6982,0.6736,0.6762,0.6971,0.7199,0.6971,0.6992,0.7333,0.7419,0.7333,0.7348,0.7919,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7007,0.7203,0.7007,0.699,0.6988,0.7224,0.6988,0.699,0.7333,0.7333,0.7333,0.7333,0.8559,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8253,0.8272,0.8253,0.8245,0.8231,0.8246,0.8231,0.8238,0.7333,0.7377,0.7333,0.7277,0.9501,smote,1000,no_scaled,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8376,0.8428,0.8376,0.8383,0.8589,0.8608,0.8589,0.8596,0.7167,0.7313,0.7167,0.7195,0.9438,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8201,0.8231,0.8201,0.8203,0.8367,0.8394,0.8367,0.8376,0.7167,0.7201,0.7167,0.7132,0.9486,smote,1000,no_scaled,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
LogisticRegression,0.6688,0.678,0.6688,0.6673,0.6678,0.6735,0.6678,0.6651,0.7167,0.7123,0.7167,0.7082,0.8254,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8256,0.8303,0.8256,0.8256,0.8176,0.8195,0.8176,0.8182,0.7,0.7137,0.7,0.704,0.9368,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8437,0.8477,0.8437,0.8436,0.8399,0.8428,0.8399,0.8409,0.7,0.7107,0.7,0.7026,0.9476,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8191,0.8207,0.8191,0.8191,0.7849,0.7838,0.7849,0.7835,0.7,0.7089,0.7,0.6986,0.8648,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.7007,0.7045,0.7007,0.7002,0.7453,0.7476,0.7453,0.7451,0.7,0.6991,0.7,0.6962,0.8766,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
SVC,0.7524,0.754,0.7524,0.7522,0.7281,0.7271,0.7281,0.7273,0.7,0.6984,0.7,0.6917,0.8831,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
SVC,0.8157,0.8208,0.8157,0.8165,0.8227,0.8283,0.8227,0.8244,0.6833,0.7202,0.6833,0.6898,0.8904,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
SVC,0.7709,0.7793,0.7709,0.772,0.7797,0.7895,0.7797,0.7801,0.6833,0.7378,0.6833,0.6896,0.8804,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
MLPClassifier,0.8032,0.803,0.8032,0.8019,0.7711,0.7717,0.7711,0.7708,0.6833,0.7161,0.6833,0.6892,0.9201,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8062,0.8071,0.8062,0.8053,0.8176,0.8183,0.8176,0.8161,0.6833,0.7056,0.6833,0.6865,0.9301,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
MLPClassifier,0.6947,0.6997,0.6947,0.6962,0.699,0.7089,0.699,0.7026,0.6833,0.7081,0.6833,0.6853,0.8777,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
LogisticRegression,0.7696,0.7913,0.7696,0.7704,0.7831,0.7983,0.7831,0.7847,0.6833,0.6865,0.6833,0.679,0.8768,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6981,0.7439,0.6981,0.7032,0.7245,0.7641,0.7245,0.7299,0.6667,0.7431,0.6667,0.6725,0.8326,smote,1000,no_scaled,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8036,0.8041,0.8036,0.8025,0.821,0.8206,0.821,0.8206,0.6667,0.6901,0.6667,0.6676,0.9278,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.5612,0.5828,0.5612,0.5641,0.5542,0.5813,0.5542,0.557,0.6667,0.6905,0.6667,0.6646,0.7536,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7872,0.7986,0.7872,0.7886,0.759,0.7685,0.759,0.758,0.6667,0.6609,0.6667,0.6627,0.9194,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.6811,0.7045,0.6811,0.6825,0.7075,0.7195,0.7075,0.7069,0.6333,0.6402,0.6333,0.6359,0.817,smote,1000,no_scaled,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5543,0.5769,0.5543,0.5577,0.5439,0.5855,0.5439,0.5492,0.6167,0.6227,0.6167,0.6084,0.7618,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6675,0.6761,0.6675,0.6664,0.6386,0.6413,0.6386,0.6314,0.6167,0.6086,0.6167,0.6028,0.834,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6865,0.7135,0.6865,0.6887,0.6678,0.6933,0.6678,0.6676,0.6,0.6165,0.6,0.597,0.8074,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6633,0.669,0.6633,0.6594,0.6497,0.6496,0.6497,0.6462,0.5667,0.5664,0.5667,0.5641,0.839,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6051,0.7044,0.6051,0.6025,0.6003,0.6975,0.6003,0.6049,0.55,0.7013,0.55,0.5352,0.8464,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.5535,0.5755,0.5535,0.5552,0.5765,0.6072,0.5765,0.5814,0.5167,0.5484,0.5167,0.5151,0.7595,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5952,0.6846,0.5952,0.5942,0.6344,0.7205,0.6344,0.6403,0.5,0.6508,0.5,0.4836,0.8222,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
