Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
LogisticRegression,0.7709,0.7965,0.7709,0.772,0.8368,0.848,0.8368,0.8386,0.75,0.7531,0.75,0.7417,0.8828,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.8134,0.8261,0.8134,0.8155,0.875,0.8782,0.875,0.8761,0.7333,0.7545,0.7333,0.7386,0.924,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.7873,0.8002,0.7873,0.7867,0.7986,0.7971,0.7986,0.7977,0.7333,0.7384,0.7333,0.7346,0.9078,smote,500,StandardScaler,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8542,0.8606,0.8542,0.8542,0.8611,0.8604,0.8611,0.8605,0.7333,0.7355,0.7333,0.7341,0.9588,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
SVC,0.7058,0.7371,0.7058,0.7063,0.7847,0.8079,0.7847,0.7869,0.7333,0.748,0.7333,0.7338,0.814,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8185,0.824,0.8185,0.819,0.8229,0.8208,0.8229,0.8214,0.75,0.7544,0.75,0.7334,0.9373,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8932,0.8947,0.8932,0.8925,0.8854,0.8861,0.8854,0.8846,0.7333,0.7376,0.7333,0.7325,0.9742,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7396,0.7675,0.7396,0.7383,0.7257,0.7416,0.7257,0.7283,0.7333,0.7394,0.7333,0.7319,0.9088,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
SVC,0.7664,0.7828,0.7664,0.7681,0.7674,0.7801,0.7674,0.7688,0.7167,0.748,0.7167,0.7201,0.8875,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
MLPClassifier,0.7318,0.7419,0.7318,0.7324,0.7604,0.7678,0.7604,0.7618,0.7167,0.7336,0.7167,0.7183,0.9132,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
MLPClassifier,0.8116,0.8203,0.8116,0.8135,0.7535,0.7676,0.7535,0.7591,0.7167,0.7297,0.7167,0.7178,0.9425,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8134,0.8155,0.8134,0.8127,0.8229,0.8211,0.8229,0.8202,0.7167,0.7248,0.7167,0.7169,0.8599,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.7925,0.8156,0.7925,0.7926,0.7604,0.7778,0.7604,0.7624,0.7167,0.7265,0.7167,0.7157,0.899,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8854,0.8883,0.8854,0.8854,0.8854,0.8946,0.8854,0.8859,0.7167,0.7114,0.7167,0.7119,0.9623,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.796,0.8026,0.796,0.7962,0.8299,0.8298,0.8299,0.8298,0.7167,0.7222,0.7167,0.709,0.9358,smote,500,StandardScaler,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8107,0.8131,0.8107,0.8091,0.7951,0.7966,0.7951,0.7958,0.7,0.7298,0.7,0.7045,0.9393,smote,500,no_scaled,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.7934,0.8176,0.7934,0.797,0.7882,0.8091,0.7882,0.7897,0.7,0.7163,0.7,0.703,0.9033,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.862,0.8662,0.862,0.8624,0.8333,0.8413,0.8333,0.8348,0.7,0.7107,0.7,0.7026,0.9638,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
SVC,0.7631,0.7924,0.7631,0.7651,0.6806,0.7159,0.6806,0.6786,0.7,0.7174,0.7,0.6998,0.8532,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8091,0.8143,0.8091,0.8082,0.8403,0.8384,0.8403,0.8386,0.6833,0.7016,0.6833,0.6852,0.942,smote,500,no_scaled,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
LogisticRegression,0.6771,0.7056,0.6771,0.6799,0.6806,0.7025,0.6806,0.6807,0.6833,0.6877,0.6833,0.6818,0.8067,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8403,0.8424,0.8403,0.8403,0.8264,0.8274,0.8264,0.8268,0.6833,0.6798,0.6833,0.6741,0.942,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7951,0.7985,0.7951,0.7957,0.7951,0.8005,0.7951,0.7967,0.6667,0.6774,0.6667,0.6693,0.9177,smote,500,StandardScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
MLPClassifier,0.7666,0.7781,0.7666,0.7658,0.7431,0.7521,0.7431,0.7373,0.6667,0.7009,0.6667,0.6669,0.9158,smote,500,no_scaled,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.7926,0.802,0.7926,0.7888,0.7569,0.755,0.7569,0.7558,0.6667,0.6768,0.6667,0.6621,0.9189,smote,500,no_scaled,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7787,0.7827,0.7787,0.7766,0.7604,0.7644,0.7604,0.7607,0.6667,0.6621,0.6667,0.6573,0.9221,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
SVC,0.6953,0.7283,0.6953,0.6944,0.7083,0.7341,0.7083,0.7113,0.65,0.6762,0.65,0.6526,0.8587,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.6754,0.6863,0.6754,0.6746,0.6597,0.6723,0.6597,0.657,0.65,0.6649,0.65,0.6402,0.8355,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7847,0.7978,0.7847,0.7855,0.7882,0.7987,0.7882,0.7877,0.6333,0.6591,0.6333,0.6396,0.9074,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
SVC,0.7275,0.7586,0.7275,0.7291,0.7292,0.7475,0.7292,0.7278,0.6167,0.6296,0.6167,0.6177,0.8568,smote,500,StandardScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
MLPClassifier,0.7569,0.761,0.7569,0.7571,0.6875,0.6812,0.6875,0.6837,0.6167,0.6063,0.6167,0.6083,0.9087,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
LogisticRegression,0.6796,0.7054,0.6796,0.6811,0.6354,0.6635,0.6354,0.6401,0.6,0.6029,0.6,0.6007,0.8138,smote,500,StandardScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5513,0.6832,0.5513,0.5419,0.5451,0.702,0.5451,0.5452,0.6,0.674,0.6,0.6006,0.8127,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
SVC,0.6892,0.7153,0.6892,0.6888,0.6875,0.6952,0.6875,0.6843,0.6,0.6233,0.6,0.5983,0.8474,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
SVC,0.69,0.7318,0.69,0.6946,0.6389,0.6835,0.6389,0.6487,0.5833,0.6123,0.5833,0.5884,0.8175,smote,500,no_scaled,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
MLPClassifier,0.6849,0.6877,0.6849,0.6843,0.6632,0.6816,0.6632,0.6685,0.5833,0.5887,0.5833,0.5842,0.8565,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
LogisticRegression,0.6458,0.6527,0.6458,0.6446,0.684,0.6845,0.684,0.6823,0.5833,0.5822,0.5833,0.5778,0.8325,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5945,0.6649,0.5945,0.5937,0.5764,0.651,0.5764,0.5763,0.5667,0.6111,0.5667,0.5733,0.8085,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.6649,0.6697,0.6649,0.6611,0.6319,0.6345,0.6319,0.6285,0.5833,0.5693,0.5833,0.5719,0.8361,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5633,0.5807,0.5633,0.5625,0.5417,0.5786,0.5417,0.5445,0.5667,0.5777,0.5667,0.5641,0.7584,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.684,0.693,0.684,0.6844,0.7569,0.7548,0.7569,0.7555,0.6,0.5657,0.6,0.5595,0.8472,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
LogisticRegression,0.6805,0.7101,0.6805,0.6826,0.7292,0.7414,0.7292,0.7317,0.5333,0.5482,0.5333,0.5329,0.8067,smote,500,no_scaled,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5503,0.5785,0.5503,0.5504,0.5764,0.6304,0.5764,0.5822,0.55,0.5556,0.55,0.5276,0.7588,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6155,0.6313,0.6155,0.615,0.5312,0.532,0.5312,0.5315,0.5,0.5121,0.5,0.499,0.7812,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
