Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
RandomForestClassifier,0.8751,0.8814,0.8751,0.8743,0.9058,0.9131,0.9058,0.9072,0.75,0.7487,0.75,0.7484,0.9785,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.8822,0.8894,0.8822,0.8827,0.8623,0.8668,0.8623,0.8625,0.75,0.7569,0.75,0.7483,0.9834,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.808,0.8247,0.808,0.8087,0.7754,0.7815,0.7754,0.7708,0.75,0.7499,0.75,0.7476,0.9293,smote,250,StandardScaler,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8261,0.8605,0.8261,0.8256,0.8478,0.8617,0.8478,0.8481,0.75,0.7568,0.75,0.7468,0.962,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8694,0.8762,0.8694,0.8696,0.8768,0.8834,0.8768,0.877,0.75,0.7853,0.75,0.7465,0.9565,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.8225,0.8642,0.8225,0.8245,0.8333,0.8774,0.8333,0.836,0.75,0.7648,0.75,0.7445,0.873,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7827,0.8004,0.7827,0.7799,0.8043,0.8112,0.8043,0.8061,0.7333,0.7329,0.7333,0.7328,0.9308,smote,250,StandardScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8367,0.8447,0.8367,0.836,0.8043,0.8063,0.8043,0.8035,0.7333,0.7408,0.7333,0.7327,0.9534,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8823,0.892,0.8823,0.8836,0.8913,0.8963,0.8913,0.8924,0.7333,0.7332,0.7333,0.732,0.9644,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8153,0.8224,0.8153,0.8149,0.8551,0.8612,0.8551,0.8557,0.7333,0.7504,0.7333,0.7317,0.9477,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.7519,0.7637,0.7519,0.7507,0.7029,0.7276,0.7029,0.7021,0.7333,0.743,0.7333,0.7288,0.9107,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8171,0.8254,0.8171,0.8151,0.7826,0.792,0.7826,0.7858,0.7333,0.7336,0.7333,0.7242,0.8629,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,DecisionTreeClassifier()
SVC,0.7101,0.7373,0.7101,0.7149,0.7609,0.7812,0.7609,0.7649,0.7167,0.7422,0.7167,0.7212,0.8448,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
SVC,0.7427,0.7864,0.7427,0.7445,0.7536,0.7855,0.7536,0.7533,0.7167,0.7429,0.7167,0.7199,0.869,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
MLPClassifier,0.7029,0.7451,0.7029,0.7061,0.7246,0.7555,0.7246,0.7293,0.7167,0.7352,0.7167,0.7182,0.861,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
MLPClassifier,0.6973,0.7556,0.6973,0.6994,0.7319,0.759,0.7319,0.7338,0.7167,0.7397,0.7167,0.7177,0.8717,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
LogisticRegression,0.7498,0.7795,0.7498,0.7558,0.7826,0.7947,0.7826,0.787,0.7167,0.7186,0.7167,0.7174,0.8658,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7358,0.8228,0.7358,0.7378,0.6957,0.7881,0.6957,0.695,0.7,0.7574,0.7,0.7051,0.8619,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
MLPClassifier,0.8206,0.8605,0.8206,0.8188,0.8406,0.8766,0.8406,0.8406,0.7,0.7167,0.7,0.7007,0.9392,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.7389,0.7459,0.7389,0.7356,0.8116,0.8155,0.8116,0.8129,0.7,0.7029,0.7,0.7003,0.8824,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.7681,0.7713,0.7681,0.7671,0.8333,0.8388,0.8333,0.8337,0.7,0.7044,0.7,0.7,0.9028,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.7553,0.7601,0.7553,0.751,0.7391,0.7433,0.7391,0.7405,0.7,0.7003,0.7,0.6999,0.8159,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8151,0.8226,0.8151,0.8149,0.8188,0.8201,0.8188,0.8186,0.7,0.7005,0.7,0.6976,0.942,smote,250,StandardScaler,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
SVC,0.6667,0.7289,0.6667,0.6662,0.7029,0.7647,0.7029,0.7053,0.7,0.7293,0.7,0.6954,0.8053,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.6795,0.7039,0.6795,0.6811,0.6957,0.7218,0.6957,0.7024,0.6833,0.6856,0.6833,0.6775,0.767,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7246,0.8076,0.7246,0.7245,0.7464,0.8148,0.7464,0.7492,0.6667,0.7105,0.6667,0.6698,0.8632,smote,250,StandardScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
MLPClassifier,0.6954,0.7219,0.6954,0.6977,0.6812,0.6955,0.6812,0.6844,0.6667,0.6917,0.6667,0.6695,0.8568,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8116,0.8217,0.8116,0.8106,0.7754,0.7876,0.7754,0.7765,0.6667,0.7007,0.6667,0.6676,0.9363,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7192,0.739,0.7192,0.721,0.7029,0.7133,0.7029,0.7033,0.6667,0.6751,0.6667,0.6669,0.8834,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
SVC,0.6504,0.7066,0.6504,0.6501,0.7029,0.747,0.7029,0.7067,0.65,0.7024,0.65,0.6528,0.7885,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.6467,0.6693,0.6467,0.6501,0.6377,0.6515,0.6377,0.6417,0.65,0.6575,0.65,0.6516,0.8166,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6505,0.7048,0.6505,0.6526,0.6957,0.7218,0.6957,0.7006,0.65,0.6547,0.65,0.6512,0.8131,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
LogisticRegression,0.6306,0.6392,0.6306,0.6283,0.5652,0.573,0.5652,0.5625,0.65,0.6529,0.65,0.6476,0.7818,smote,250,StandardScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6358,0.67,0.6358,0.6389,0.6884,0.72,0.6884,0.6941,0.6333,0.6728,0.6333,0.6346,0.7905,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6161,0.6264,0.6161,0.6153,0.6014,0.612,0.6014,0.6042,0.6333,0.6335,0.6333,0.6299,0.7695,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.703,0.7467,0.703,0.7039,0.8188,0.8414,0.8188,0.8185,0.6333,0.6462,0.6333,0.6282,0.8617,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
LogisticRegression,0.6467,0.6864,0.6467,0.6482,0.6087,0.6572,0.6087,0.617,0.6167,0.6217,0.6167,0.6183,0.8065,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6342,0.6512,0.6342,0.6323,0.7029,0.7335,0.7029,0.707,0.6,0.6247,0.6,0.6019,0.8123,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6395,0.6802,0.6395,0.6406,0.6304,0.6498,0.6304,0.6256,0.6,0.6005,0.6,0.5995,0.7978,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6394,0.6683,0.6394,0.6354,0.587,0.6904,0.587,0.5778,0.6,0.6042,0.6,0.5985,0.8191,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6181,0.7379,0.6181,0.6117,0.4638,0.584,0.4638,0.4468,0.6,0.6611,0.6,0.5925,0.7935,smote,250,no_scaled,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
SVC,0.6087,0.7195,0.6087,0.5968,0.6232,0.7748,0.6232,0.6245,0.5833,0.6436,0.5833,0.5754,0.829,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
MLPClassifier,0.6648,0.6803,0.6648,0.6624,0.6159,0.6261,0.6159,0.6164,0.55,0.5552,0.55,0.5517,0.8468,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
SVC,0.5382,0.6688,0.5382,0.5111,0.5362,0.6446,0.5362,0.5301,0.5333,0.5591,0.5333,0.4894,0.7545,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
SVC,0.5363,0.6569,0.5363,0.5088,0.5507,0.6866,0.5507,0.5243,0.5333,0.5591,0.5333,0.4894,0.7382,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
