Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
SVC,0.8325,0.8362,0.8325,0.8335,0.8422,0.8451,0.8422,0.843,0.8167,0.8212,0.8167,0.8146,0.9009,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
SVC,0.8185,0.8534,0.8185,0.8202,0.835,0.8629,0.835,0.8346,0.8167,0.84,0.8167,0.8122,0.917,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8708,0.8746,0.8708,0.8711,0.8602,0.8665,0.8602,0.8613,0.8,0.8182,0.8,0.8033,0.971,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8711,0.8724,0.8711,0.8708,0.8714,0.8728,0.8714,0.872,0.8,0.8123,0.8,0.803,0.9715,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
MLPClassifier,0.842,0.8553,0.842,0.8412,0.8557,0.8626,0.8557,0.8531,0.8,0.8211,0.8,0.8019,0.9606,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
MLPClassifier,0.8411,0.8448,0.8411,0.8422,0.8344,0.8377,0.8344,0.8355,0.8,0.8005,0.8,0.7999,0.9546,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8151,0.8145,0.8151,0.8132,0.8243,0.8249,0.8243,0.8219,0.8,0.832,0.8,0.7995,0.9462,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8294,0.8302,0.8294,0.8295,0.8462,0.8465,0.8462,0.8462,0.8,0.8073,0.8,0.7994,0.8745,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.86,0.8653,0.86,0.8598,0.8619,0.8638,0.8619,0.8624,0.7833,0.8048,0.7833,0.7885,0.9464,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8641,0.8656,0.8641,0.8649,0.8719,0.8731,0.8719,0.8724,0.7833,0.8116,0.7833,0.7861,0.9592,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.8582,0.8592,0.8582,0.8582,0.8613,0.862,0.8613,0.8615,0.7833,0.7902,0.7833,0.7855,0.9534,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8648,0.8658,0.8648,0.8643,0.863,0.8632,0.863,0.8627,0.7833,0.7913,0.7833,0.7852,0.9652,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8244,0.823,0.8244,0.823,0.835,0.833,0.835,0.8331,0.7833,0.7904,0.7833,0.7847,0.9517,smote,3000,no_scaled,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.8634,0.8651,0.8634,0.8639,0.8579,0.8586,0.8579,0.8582,0.7833,0.7934,0.7833,0.7843,0.9546,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
LogisticRegression,0.7918,0.8126,0.7918,0.7943,0.7925,0.8088,0.7925,0.795,0.7833,0.8202,0.7833,0.783,0.8981,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.8675,0.8688,0.8675,0.867,0.8579,0.8604,0.8579,0.8572,0.7667,0.7778,0.7667,0.7687,0.9666,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8283,0.8294,0.8283,0.8285,0.8316,0.8339,0.8316,0.8325,0.7667,0.768,0.7667,0.767,0.8724,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.867,0.8679,0.867,0.8673,0.8568,0.8588,0.8568,0.8573,0.7667,0.7698,0.7667,0.766,0.9524,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.794,0.8027,0.794,0.7942,0.8035,0.8021,0.8035,0.7992,0.7667,0.787,0.7667,0.7627,0.9166,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8276,0.8277,0.8276,0.8268,0.8299,0.8309,0.8299,0.8303,0.75,0.7637,0.75,0.754,0.9455,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8603,0.8625,0.8603,0.8603,0.8692,0.8701,0.8692,0.8696,0.75,0.7593,0.75,0.7512,0.9446,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8472,0.8476,0.8472,0.8469,0.8529,0.8531,0.8529,0.853,0.75,0.7521,0.75,0.7507,0.8867,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
SVC,0.7383,0.7556,0.7383,0.7413,0.7416,0.7509,0.7416,0.7435,0.75,0.7639,0.75,0.75,0.8768,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.683,0.7098,0.683,0.685,0.6906,0.7152,0.6906,0.6923,0.75,0.7513,0.75,0.7485,0.8151,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7645,0.7632,0.7645,0.7624,0.7889,0.7863,0.7889,0.7849,0.75,0.7693,0.75,0.7323,0.9158,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
MLPClassifier,0.8557,0.8572,0.8557,0.8559,0.8669,0.8679,0.8669,0.8664,0.7333,0.7302,0.7333,0.7309,0.9612,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8665,0.8675,0.8665,0.8662,0.8551,0.8557,0.8551,0.8548,0.7333,0.731,0.7333,0.73,0.9657,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
SVC,0.7528,0.778,0.7528,0.7544,0.7584,0.7828,0.7584,0.7593,0.7333,0.7629,0.7333,0.7284,0.8779,smote,3000,no_scaled,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
MLPClassifier,0.7438,0.7452,0.7438,0.7413,0.7472,0.7427,0.7472,0.7438,0.7333,0.7272,0.7333,0.7282,0.9089,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.7937,0.7993,0.7937,0.7919,0.8119,0.813,0.8119,0.8057,0.7333,0.7319,0.7333,0.7279,0.9231,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8592,0.8626,0.8592,0.8594,0.8613,0.863,0.8613,0.8619,0.7167,0.7186,0.7167,0.7174,0.9417,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.5774,0.5954,0.5774,0.5807,0.5626,0.58,0.5626,0.5651,0.7167,0.7249,0.7167,0.7164,0.767,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.67,0.679,0.67,0.6689,0.6592,0.6675,0.6592,0.658,0.7167,0.7292,0.7167,0.7129,0.8381,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8073,0.8172,0.8073,0.8092,0.7556,0.7727,0.7556,0.7513,0.7,0.7096,0.7,0.7025,0.932,smote,3000,no_scaled,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
SVC,0.8116,0.8148,0.8116,0.8121,0.8175,0.8207,0.8175,0.8185,0.7,0.7063,0.7,0.7022,0.9121,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.7847,0.8048,0.7847,0.7859,0.7883,0.802,0.7883,0.7894,0.7,0.7007,0.7,0.6982,0.8929,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.8597,0.8615,0.8597,0.8599,0.8697,0.8699,0.8697,0.8698,0.7,0.6961,0.7,0.697,0.9656,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
SVC,0.7905,0.7942,0.7905,0.7913,0.7782,0.7851,0.7782,0.7797,0.6833,0.6902,0.6833,0.6849,0.9123,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
SVC,0.8406,0.8442,0.8406,0.8411,0.8349,0.8369,0.8349,0.8356,0.6833,0.6853,0.6833,0.6819,0.9089,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8197,0.8179,0.8197,0.8173,0.8254,0.8242,0.8254,0.824,0.6833,0.678,0.6833,0.6772,0.9464,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8149,0.814,0.8149,0.8128,0.8119,0.8101,0.8119,0.8081,0.6833,0.682,0.6833,0.677,0.9409,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8206,0.8194,0.8206,0.8181,0.8153,0.814,0.8153,0.812,0.6833,0.6781,0.6833,0.6726,0.9466,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
LogisticRegression,0.7869,0.8058,0.7869,0.7894,0.785,0.8029,0.785,0.7871,0.6667,0.6899,0.6667,0.6651,0.8921,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6622,0.6708,0.6622,0.6612,0.6743,0.6824,0.6743,0.675,0.6667,0.6714,0.6667,0.657,0.8364,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6762,0.7154,0.6762,0.6831,0.6812,0.7179,0.6812,0.6879,0.65,0.6802,0.65,0.6552,0.8712,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.7033,0.7272,0.7033,0.7051,0.7103,0.731,0.7103,0.7111,0.6333,0.6343,0.6333,0.6327,0.8194,smote,3000,no_scaled,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6658,0.6741,0.6658,0.6641,0.6594,0.6619,0.6594,0.6578,0.6,0.6049,0.6,0.5999,0.8437,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6988,0.7213,0.6988,0.7004,0.7035,0.7228,0.7035,0.7051,0.5667,0.5713,0.5667,0.5656,0.8157,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5622,0.5806,0.5622,0.5653,0.585,0.6021,0.585,0.5878,0.5333,0.5417,0.5333,0.5351,0.7652,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5725,0.5914,0.5725,0.5754,0.5469,0.5646,0.5469,0.5494,0.5333,0.5272,0.5333,0.5271,0.7704,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
