Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
MLPClassifier,0.8101,0.8185,0.8101,0.8076,0.8294,0.8295,0.8294,0.8289,0.8667,0.8667,0.8667,0.8667,0.946,smote,3000,no_scaled,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
RandomForestClassifier,0.9059,0.9077,0.9059,0.9064,0.9034,0.9045,0.9034,0.9038,0.8667,0.8897,0.8667,0.8644,0.9815,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.9069,0.9081,0.9069,0.9073,0.8984,0.9019,0.8984,0.8992,0.8667,0.8672,0.8667,0.862,0.9818,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
SVC,0.7595,0.7852,0.7595,0.7599,0.75,0.7763,0.75,0.7497,0.85,0.8564,0.85,0.8508,0.8682,smote,3000,no_scaled,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.826,0.8282,0.826,0.8269,0.8304,0.8324,0.8304,0.831,0.85,0.8505,0.85,0.8499,0.9351,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8965,0.9003,0.8965,0.8972,0.9072,0.9085,0.9072,0.9076,0.85,0.8505,0.85,0.8499,0.9678,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8501,0.8551,0.8501,0.8494,0.8551,0.8595,0.8551,0.8548,0.85,0.8519,0.85,0.8498,0.9638,smote,3000,no_scaled,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8493,0.8539,0.8493,0.8485,0.8523,0.8569,0.8523,0.8513,0.85,0.8497,0.85,0.8495,0.964,smote,3000,no_scaled,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.884,0.8903,0.884,0.8841,0.9017,0.9029,0.9017,0.9017,0.85,0.8704,0.85,0.8491,0.9671,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.9347,0.935,0.9347,0.9348,0.9343,0.9344,0.9343,0.9343,0.85,0.8533,0.85,0.8491,0.9511,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.9021,0.9048,0.9021,0.9028,0.9079,0.91,0.9079,0.9085,0.85,0.8523,0.85,0.8466,0.9808,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8739,0.8875,0.8739,0.8747,0.8814,0.886,0.8814,0.8785,0.8333,0.8386,0.8333,0.8348,0.9797,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
MLPClassifier,0.7539,0.7745,0.7539,0.7575,0.7668,0.7987,0.7668,0.7722,0.8167,0.8326,0.8167,0.8203,0.9254,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.9047,0.9062,0.9047,0.9051,0.9074,0.9095,0.9074,0.9079,0.8167,0.8474,0.8167,0.8187,0.9809,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8874,0.8885,0.8874,0.8876,0.8905,0.8904,0.8905,0.8899,0.8167,0.8424,0.8167,0.8181,0.9757,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
SVC,0.8135,0.872,0.8135,0.8137,0.8249,0.877,0.8249,0.8272,0.8167,0.8349,0.8167,0.8174,0.918,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.9122,0.9141,0.9122,0.9129,0.9167,0.9201,0.9167,0.9175,0.8167,0.818,0.8167,0.817,0.9862,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.8467,0.8517,0.8467,0.846,0.8394,0.8486,0.8394,0.8383,0.8167,0.8215,0.8167,0.8165,0.9599,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8423,0.8491,0.8423,0.8419,0.8535,0.8559,0.8535,0.8524,0.8167,0.8187,0.8167,0.8163,0.9588,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.9125,0.9147,0.9125,0.9129,0.9144,0.9156,0.9144,0.9148,0.8,0.8038,0.8,0.801,0.986,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.828,0.8299,0.828,0.8286,0.8378,0.8409,0.8378,0.8388,0.8,0.8093,0.8,0.8,0.9481,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
MLPClassifier,0.8776,0.8951,0.8776,0.8795,0.8916,0.9049,0.8916,0.8936,0.8,0.8073,0.8,0.7994,0.9732,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8232,0.8249,0.8232,0.8239,0.8293,0.831,0.8293,0.8298,0.7833,0.787,0.7833,0.7815,0.9412,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.804,0.805,0.804,0.8042,0.8009,0.802,0.8009,0.8013,0.7833,0.7833,0.7833,0.7811,0.8548,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
SVC,0.8486,0.889,0.8486,0.851,0.8327,0.8834,0.8327,0.8344,0.7833,0.8333,0.7833,0.7792,0.9269,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,SVC(probability=True)
SVC,0.8231,0.8264,0.8231,0.8225,0.8433,0.8472,0.8433,0.8428,0.7833,0.7927,0.7833,0.7766,0.9013,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
MLPClassifier,0.7114,0.7391,0.7114,0.7158,0.7081,0.7687,0.7081,0.7117,0.7667,0.8099,0.7667,0.7704,0.8866,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
MLPClassifier,0.8256,0.829,0.8256,0.8254,0.808,0.8143,0.808,0.808,0.7667,0.7688,0.7667,0.7656,0.9406,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8443,0.8499,0.8443,0.8437,0.8501,0.8559,0.8501,0.8489,0.7667,0.7976,0.7667,0.7649,0.9581,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.7878,0.7892,0.7878,0.7882,0.7951,0.7962,0.7951,0.7954,0.7667,0.7672,0.7667,0.7646,0.8444,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8203,0.8216,0.8203,0.8207,0.8259,0.827,0.8259,0.8262,0.7667,0.7852,0.7667,0.7646,0.9409,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8307,0.8329,0.8307,0.8312,0.8305,0.8326,0.8305,0.831,0.7667,0.764,0.7667,0.7643,0.9406,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8437,0.8494,0.8437,0.843,0.8462,0.8512,0.8462,0.8459,0.7667,0.8264,0.7667,0.7634,0.9598,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8304,0.8327,0.8304,0.8309,0.8214,0.8216,0.8214,0.8215,0.7667,0.7662,0.7667,0.7622,0.9384,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8389,0.8418,0.8389,0.8387,0.8462,0.8486,0.8462,0.8459,0.7667,0.7735,0.7667,0.761,0.9552,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,MLPClassifier()
SVC,0.8284,0.8421,0.8284,0.829,0.8405,0.8524,0.8405,0.8408,0.7667,0.7796,0.7667,0.7587,0.9216,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8176,0.8259,0.8176,0.8176,0.8321,0.8346,0.8321,0.8326,0.75,0.7543,0.75,0.7501,0.9344,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.7529,0.7731,0.7529,0.7595,0.7617,0.7811,0.7617,0.7678,0.75,0.7711,0.75,0.747,0.8835,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6439,0.6642,0.6439,0.6463,0.6493,0.6719,0.6493,0.6526,0.7333,0.7335,0.7333,0.7321,0.817,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.7942,0.7951,0.7942,0.7944,0.7889,0.7891,0.7889,0.789,0.7333,0.7389,0.7333,0.7296,0.8455,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,DecisionTreeClassifier()
SVC,0.7613,0.7838,0.7613,0.7639,0.7591,0.7783,0.7591,0.7613,0.7333,0.7378,0.7333,0.728,0.8841,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
MLPClassifier,0.8059,0.8093,0.8059,0.8069,0.8243,0.8273,0.8243,0.825,0.7333,0.7458,0.7333,0.7223,0.9298,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
SVC,0.679,0.7654,0.679,0.6808,0.6806,0.7756,0.6806,0.6835,0.7167,0.7667,0.7167,0.7219,0.8643,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8159,0.825,0.8159,0.8162,0.8243,0.8295,0.8243,0.8243,0.7333,0.7715,0.7333,0.713,0.9345,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.8302,0.864,0.8302,0.8318,0.8192,0.8575,0.8192,0.8211,0.7167,0.7724,0.7167,0.7104,0.8793,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7742,0.8003,0.7742,0.7736,0.7878,0.8089,0.7878,0.788,0.7,0.714,0.7,0.6941,0.9011,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,SVC(probability=True)
LogisticRegression,0.6241,0.6378,0.6241,0.6276,0.6451,0.6575,0.6451,0.6483,0.7,0.7278,0.7,0.6903,0.773,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8006,0.8033,0.8006,0.8009,0.8052,0.8047,0.8052,0.8049,0.6833,0.6854,0.6833,0.6841,0.939,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,MLPClassifier()
LogisticRegression,0.6609,0.6828,0.6609,0.6633,0.6616,0.6809,0.6616,0.6643,0.6833,0.6766,0.6833,0.6773,0.8314,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7745,0.8044,0.7745,0.7778,0.7906,0.8138,0.7906,0.7934,0.6667,0.705,0.6667,0.6717,0.8922,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.6253,0.6391,0.6253,0.6293,0.6253,0.6398,0.6253,0.6292,0.6833,0.6817,0.6833,0.6714,0.7786,smote,3000,no_scaled,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7483,0.768,0.7483,0.751,0.7406,0.7703,0.7406,0.7438,0.6667,0.6926,0.6667,0.6694,0.9023,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,MLPClassifier()
SVC,0.712,0.7654,0.712,0.7155,0.7142,0.7735,0.7142,0.7192,0.6333,0.6933,0.6333,0.6405,0.8635,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
SVC,0.6271,0.7404,0.6271,0.6201,0.6119,0.7299,0.6119,0.6087,0.6333,0.7286,0.6333,0.6346,0.8395,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'N']",10,SVC(probability=True)
LogisticRegression,0.6574,0.6825,0.6574,0.6596,0.6283,0.6677,0.6283,0.6336,0.6333,0.6574,0.6333,0.6272,0.8162,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6713,0.6949,0.6713,0.6745,0.6783,0.7088,0.6783,0.6827,0.6167,0.6446,0.6167,0.6242,0.7723,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6502,0.677,0.6502,0.6529,0.6395,0.6689,0.6395,0.6421,0.6167,0.6458,0.6167,0.6228,0.8151,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6646,0.6896,0.6646,0.6659,0.648,0.6802,0.648,0.6523,0.6,0.6255,0.6,0.5985,0.8288,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6677,0.69,0.6677,0.6689,0.6395,0.6701,0.6395,0.6433,0.6167,0.6239,0.6167,0.5969,0.8291,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
