Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9202;0.9208;0.9202;0.9204;0.9175;0.9185;0.9175;0.9178;0.95;0.9516;0.95;0.9504;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 794};RandomForestClassifier(n_estimators=10, random_state=794)
RandomForestClassifier;0.9217;0.9225;0.9217;0.9219;0.9215;0.9214;0.9215;0.9214;0.9333;0.937;0.9333;0.9341;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 843};RandomForestClassifier(n_estimators=20, random_state=843)
RandomForestClassifier;0.9221;0.9228;0.9221;0.9223;0.9255;0.9263;0.9255;0.9257;0.9333;0.937;0.9333;0.9341;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 843};RandomForestClassifier(n_estimators=5, random_state=843)
RandomForestClassifier;0.9236;0.9243;0.9236;0.9238;0.9121;0.9148;0.9121;0.9128;0.9333;0.937;0.9333;0.9341;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 843};RandomForestClassifier(n_estimators=20, random_state=843)
RandomForestClassifier;0.9217;0.9223;0.9217;0.9219;0.9174;0.9179;0.9174;0.9176;0.9333;0.937;0.9333;0.9341;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 794};RandomForestClassifier(n_estimators=20, random_state=794)
RandomForestClassifier;0.9209;0.9216;0.9209;0.9211;0.9202;0.9215;0.9202;0.9205;0.9333;0.9379;0.9333;0.934;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 816};RandomForestClassifier(n_estimators=20, random_state=816)
RandomForestClassifier;0.9222;0.9229;0.9222;0.9224;0.9221;0.9224;0.9221;0.9222;0.9167;0.9245;0.9167;0.9181;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 816};RandomForestClassifier(n_estimators=20, random_state=816)
RandomForestClassifier;0.9197;0.9205;0.9197;0.9199;0.9242;0.9258;0.9242;0.9246;0.9167;0.9245;0.9167;0.9181;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 794};RandomForestClassifier(n_estimators=20, random_state=794)
RandomForestClassifier;0.9206;0.9215;0.9206;0.9209;0.9302;0.9301;0.9302;0.9301;0.9167;0.9245;0.9167;0.9181;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 816};RandomForestClassifier(n_estimators=20, random_state=816)
RandomForestClassifier;0.9223;0.923;0.9223;0.9225;0.9242;0.924;0.9242;0.924;0.9167;0.9245;0.9167;0.9181;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 843};RandomForestClassifier(n_estimators=20, random_state=843)
RandomForestClassifier;0.922;0.9226;0.922;0.9222;0.9188;0.9203;0.9188;0.9192;0.9167;0.9245;0.9167;0.9181;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 843};RandomForestClassifier(n_estimators=20, random_state=843)
RandomForestClassifier;0.9224;0.9229;0.9224;0.9226;0.9268;0.9275;0.9268;0.927;0.9167;0.9245;0.9167;0.9181;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 843};RandomForestClassifier(n_estimators=20, random_state=843)
RandomForestClassifier;0.9198;0.9208;0.9198;0.9201;0.9276;0.9283;0.9276;0.9278;0.9167;0.9245;0.9167;0.9181;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 843};RandomForestClassifier(n_estimators=20, random_state=843)
RandomForestClassifier;0.9225;0.923;0.9225;0.9226;0.9201;0.9216;0.9201;0.9205;0.9167;0.9245;0.9167;0.9181;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 794};RandomForestClassifier(n_estimators=20, random_state=794)
RandomForestClassifier;0.9222;0.9229;0.9222;0.9224;0.9188;0.9199;0.9188;0.9191;0.9167;0.9245;0.9167;0.9181;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 794};RandomForestClassifier(n_estimators=20, random_state=794)
RandomForestClassifier;0.9219;0.9226;0.9219;0.9221;0.9242;0.9251;0.9242;0.9245;0.9167;0.919;0.9167;0.9175;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 816};RandomForestClassifier(n_estimators=10, random_state=816)
RandomForestClassifier;0.9222;0.9227;0.9222;0.9223;0.9195;0.9204;0.9195;0.9198;0.9167;0.919;0.9167;0.9175;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 816};RandomForestClassifier(n_estimators=10, random_state=816)
RandomForestClassifier;0.9211;0.9218;0.9211;0.9213;0.9121;0.913;0.9121;0.9124;0.9167;0.919;0.9167;0.9175;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 816};RandomForestClassifier(n_estimators=5, random_state=816)
RandomForestClassifier;0.9219;0.9225;0.9219;0.9221;0.9221;0.9233;0.9221;0.9225;0.9167;0.9212;0.9167;0.9174;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 843};RandomForestClassifier(n_estimators=20, random_state=843)
RandomForestClassifier;0.9211;0.9218;0.9211;0.9213;0.9148;0.915;0.9148;0.9149;0.9167;0.9182;0.9167;0.917;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 843};RandomForestClassifier(n_estimators=20, random_state=843)
SVC;0.8464;0.8651;0.8464;0.849;0.8565;0.868;0.8565;0.8587;0.9;0.913;0.9;0.9019;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 953};SVC(C=10, random_state=953)
SVC;0.8479;0.8668;0.8479;0.8504;0.8759;0.8853;0.8759;0.8775;0.9;0.913;0.9;0.9019;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 15};SVC(C=10, random_state=15)
SVC;0.8458;0.8644;0.8458;0.8484;0.8564;0.8685;0.8564;0.8584;0.9;0.913;0.9;0.9019;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 319};SVC(C=10, random_state=319)
RandomForestClassifier;0.9219;0.9226;0.9219;0.9221;0.9242;0.9252;0.9242;0.9245;0.9;0.9061;0.9;0.9015;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 794};RandomForestClassifier(n_estimators=20, random_state=794)
RandomForestClassifier;0.922;0.9227;0.922;0.9222;0.9081;0.9087;0.9081;0.9083;0.9;0.9061;0.9;0.9015;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 816};RandomForestClassifier(n_estimators=5, random_state=816)
MLPClassifier;0.8807;0.8826;0.8807;0.8812;0.8866;0.8903;0.8866;0.8875;0.9;0.9061;0.9;0.9015;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 651, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=651)
RandomForestClassifier;0.9202;0.9211;0.9202;0.9205;0.9235;0.9243;0.9235;0.9238;0.9;0.9061;0.9;0.9015;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 843};RandomForestClassifier(n_estimators=20, random_state=843)
MLPClassifier;0.8768;0.8786;0.8768;0.8773;0.8934;0.897;0.8934;0.8943;0.9;0.9061;0.9;0.9015;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 651, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=651)
