Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.9271;0.9287;0.9271;0.9271;0.9422;0.9465;0.9422;0.9423;0.9333;0.9406;0.9333;0.9316;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 80};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=80)
DecisionTreeClassifier;0.9305;0.9321;0.9305;0.9304;0.9252;0.9277;0.9252;0.9254;0.9333;0.9406;0.9333;0.9316;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 80};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=80)
DecisionTreeClassifier;0.9399;0.9404;0.9399;0.9399;0.9286;0.9318;0.9286;0.9289;0.9333;0.9406;0.9333;0.9316;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 395};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=395)
DecisionTreeClassifier;0.935;0.9368;0.935;0.9349;0.932;0.9363;0.932;0.932;0.9167;0.9214;0.9167;0.9165;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 146};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=146)
DecisionTreeClassifier;0.932;0.934;0.932;0.932;0.9218;0.9312;0.9218;0.9213;0.9167;0.9214;0.9167;0.9165;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 926};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=926)
DecisionTreeClassifier;0.9271;0.9282;0.9271;0.9272;0.9354;0.9384;0.9354;0.9356;0.9167;0.9214;0.9167;0.9165;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 231};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=231)
DecisionTreeClassifier;0.9327;0.9347;0.9327;0.9327;0.9354;0.9366;0.9354;0.9355;0.9167;0.9214;0.9167;0.9165;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 146};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=146)
DecisionTreeClassifier;0.9308;0.9335;0.9308;0.9309;0.9252;0.928;0.9252;0.9251;0.9167;0.9214;0.9167;0.9165;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 395};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=395)
DecisionTreeClassifier;0.9418;0.9423;0.9418;0.9418;0.9388;0.9433;0.9388;0.9394;0.9167;0.9214;0.9167;0.9165;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 981};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=981)
DecisionTreeClassifier;0.9373;0.9381;0.9373;0.9373;0.9456;0.9476;0.9456;0.9453;0.9167;0.9214;0.9167;0.9165;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 981};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=981)
