Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8276;0.8306;0.8276;0.827;0.7681;0.7709;0.7681;0.7656;0.8;0.8153;0.8;0.802;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 226};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=226)
DecisionTreeClassifier;0.8053;0.8091;0.8053;0.8041;0.7971;0.7976;0.7971;0.7966;0.8;0.8072;0.8;0.8005;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 226};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=226)
RandomForestClassifier;0.8374;0.8436;0.8374;0.8364;0.8841;0.8907;0.8841;0.8842;0.8;0.8049;0.8;0.8002;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 927};RandomForestClassifier(n_estimators=20, random_state=927)
DecisionTreeClassifier;0.8131;0.8187;0.8131;0.8135;0.8116;0.8231;0.8116;0.8063;0.8;0.8079;0.8;0.7992;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 11};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=11)
RandomForestClassifier;0.8503;0.8574;0.8503;0.8499;0.8986;0.899;0.8986;0.8985;0.7833;0.7905;0.7833;0.7844;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 927};RandomForestClassifier(n_estimators=20, random_state=927)
RandomForestClassifier;0.847;0.8546;0.847;0.8475;0.8986;0.899;0.8986;0.8985;0.7833;0.7905;0.7833;0.7844;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 970};RandomForestClassifier(n_estimators=10, random_state=970)
DecisionTreeClassifier;0.8101;0.8185;0.8101;0.8098;0.8696;0.8731;0.8696;0.868;0.7833;0.7917;0.7833;0.7831;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 681};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=681)
DecisionTreeClassifier;0.8294;0.835;0.8294;0.8275;0.7826;0.7937;0.7826;0.784;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 226};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=226)
DecisionTreeClassifier;0.8179;0.8209;0.8179;0.8177;0.7971;0.804;0.7971;0.7983;0.7833;0.7863;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 11};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=11)
DecisionTreeClassifier;0.8197;0.8278;0.8197;0.8201;0.7681;0.774;0.7681;0.7577;0.7833;0.7876;0.7833;0.7825;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 11};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=11)
RandomForestClassifier;0.8487;0.8548;0.8487;0.849;0.8551;0.864;0.8551;0.8538;0.7833;0.7861;0.7833;0.7823;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 970};RandomForestClassifier(n_estimators=20, random_state=970)
RandomForestClassifier;0.8437;0.848;0.8437;0.8435;0.7971;0.8238;0.7971;0.7987;0.7667;0.7874;0.7667;0.7688;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 970};RandomForestClassifier(n_estimators=20, random_state=970)
RandomForestClassifier;0.8665;0.8749;0.8665;0.8666;0.7536;0.7715;0.7536;0.7515;0.7667;0.7754;0.7667;0.7685;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 927};RandomForestClassifier(n_estimators=10, random_state=927)
RandomForestClassifier;0.8373;0.8418;0.8373;0.8358;0.8116;0.8142;0.8116;0.8077;0.7667;0.7746;0.7667;0.7681;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 496};RandomForestClassifier(n_estimators=20, random_state=496)
RandomForestClassifier;0.8324;0.8416;0.8324;0.8327;0.8551;0.8611;0.8551;0.856;0.7667;0.78;0.7667;0.7677;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 496};RandomForestClassifier(n_estimators=5, random_state=496)
RandomForestClassifier;0.8389;0.8464;0.8389;0.8385;0.8841;0.8942;0.8841;0.8852;0.7667;0.779;0.7667;0.7673;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 970};RandomForestClassifier(n_estimators=20, random_state=970)
RandomForestClassifier;0.8406;0.8484;0.8406;0.8402;0.8841;0.8891;0.8841;0.8829;0.7667;0.7702;0.7667;0.7671;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 927};RandomForestClassifier(n_estimators=20, random_state=927)
DecisionTreeClassifier;0.818;0.8291;0.818;0.8167;0.7826;0.7843;0.7826;0.7832;0.7667;0.7684;0.7667;0.7662;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 681};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=681)
DecisionTreeClassifier;0.831;0.8346;0.831;0.8301;0.8116;0.8222;0.8116;0.8094;0.7667;0.7738;0.7667;0.7662;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 226};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=226)
RandomForestClassifier;0.8422;0.8465;0.8422;0.8418;0.8696;0.8696;0.8696;0.8696;0.7667;0.7709;0.7667;0.7658;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 970};RandomForestClassifier(n_estimators=20, random_state=970)
