Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8634;0.8647;0.8634;0.8633;0.7986;0.8033;0.7986;0.7984;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 518};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=518)
RandomForestClassifier;0.8796;0.8837;0.8796;0.88;0.8958;0.8962;0.8958;0.896;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 641};RandomForestClassifier(n_estimators=10, random_state=641)
RandomForestClassifier;0.8866;0.8887;0.8866;0.8867;0.8889;0.8902;0.8889;0.8893;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 730};RandomForestClassifier(n_estimators=10, random_state=730)
RandomForestClassifier;0.8873;0.8902;0.8873;0.8875;0.8611;0.8639;0.8611;0.8617;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 730};RandomForestClassifier(n_estimators=10, random_state=730)
RandomForestClassifier;0.8827;0.8852;0.8827;0.8828;0.8611;0.8615;0.8611;0.8609;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 730};RandomForestClassifier(n_estimators=20, random_state=730)
RandomForestClassifier;0.8796;0.8847;0.8796;0.8801;0.8819;0.8866;0.8819;0.8826;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 730};RandomForestClassifier(n_estimators=10, random_state=730)
DecisionTreeClassifier;0.8627;0.8643;0.8627;0.8628;0.8542;0.8598;0.8542;0.8554;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 524};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=524)
RandomForestClassifier;0.8843;0.8876;0.8843;0.8846;0.8611;0.8635;0.8611;0.8615;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 155};RandomForestClassifier(n_estimators=20, random_state=155)
DecisionTreeClassifier;0.8626;0.8648;0.8626;0.8624;0.8681;0.8718;0.8681;0.8686;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 518};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=518)
RandomForestClassifier;0.8827;0.8857;0.8827;0.8829;0.8819;0.8916;0.8819;0.8832;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 155};RandomForestClassifier(n_estimators=20, random_state=155)
RandomForestClassifier;0.8842;0.8888;0.8842;0.8846;0.8819;0.8848;0.8819;0.8822;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 155};RandomForestClassifier(n_estimators=10, random_state=155)
RandomForestClassifier;0.885;0.8877;0.885;0.8854;0.8611;0.867;0.8611;0.8619;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 155};RandomForestClassifier(n_estimators=20, random_state=155)
RandomForestClassifier;0.8873;0.891;0.8873;0.8874;0.8958;0.9078;0.8958;0.8974;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 155};RandomForestClassifier(n_estimators=10, random_state=155)
RandomForestClassifier;0.8789;0.8819;0.8789;0.8789;0.8611;0.8609;0.8611;0.8608;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 155};RandomForestClassifier(n_estimators=20, random_state=155)
RandomForestClassifier;0.8819;0.8842;0.8819;0.8822;0.8472;0.8499;0.8472;0.8476;0.8333;0.8333;0.8333;0.8323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 730};RandomForestClassifier(n_estimators=20, random_state=730)
KNeighborsClassifier;0.8171;0.8195;0.8171;0.8171;0.9167;0.9182;0.9167;0.9166;0.8333;0.8361;0.8333;0.8315;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8101;0.8177;0.8101;0.8111;0.8819;0.8828;0.8819;0.8819;0.8333;0.8317;0.8333;0.8315;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8109;0.8161;0.8109;0.811;0.8889;0.8928;0.8889;0.8889;0.8333;0.8338;0.8333;0.8312;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8248;0.832;0.8248;0.8254;0.8611;0.8618;0.8611;0.8607;0.8167;0.8167;0.8167;0.8167;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8117;0.8197;0.8117;0.8123;0.8542;0.8567;0.8542;0.8547;0.8167;0.8167;0.8167;0.8167;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8048;0.8104;0.8048;0.8048;0.875;0.8794;0.875;0.8759;0.8167;0.8175;0.8167;0.816;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.8573;0.8587;0.8573;0.8567;0.8611;0.868;0.8611;0.8618;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 518};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=518)
RandomForestClassifier;0.8765;0.8798;0.8765;0.8769;0.8542;0.8541;0.8542;0.8541;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 641};RandomForestClassifier(n_estimators=20, random_state=641)
KNeighborsClassifier;0.8157;0.8226;0.8157;0.8159;0.8194;0.8228;0.8194;0.8207;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8256;0.8305;0.8256;0.8262;0.8472;0.8519;0.8472;0.848;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8179;0.8224;0.8179;0.8181;0.8681;0.8729;0.8681;0.8672;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.8596;0.8631;0.8596;0.8597;0.8056;0.8148;0.8056;0.8069;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 524};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=524)
KNeighborsClassifier;0.8148;0.8199;0.8148;0.8157;0.8542;0.8536;0.8542;0.8531;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8325;0.838;0.8325;0.8328;0.8681;0.8798;0.8681;0.8683;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8287;0.834;0.8287;0.8293;0.8472;0.8595;0.8472;0.8492;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8071;0.8126;0.8071;0.8078;0.8681;0.8718;0.8681;0.8686;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.8487;0.8503;0.8487;0.8481;0.8264;0.8321;0.8264;0.8268;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 518};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=518)
KNeighborsClassifier;0.8187;0.824;0.8187;0.819;0.8333;0.8493;0.8333;0.8364;0.8167;0.8155;0.8167;0.8158;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8325;0.8372;0.8325;0.8326;0.7778;0.7878;0.7778;0.778;0.8167;0.8172;0.8167;0.8155;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8148;0.8198;0.8148;0.8155;0.8611;0.8634;0.8611;0.8616;0.8167;0.8172;0.8167;0.8155;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8118;0.817;0.8118;0.812;0.9028;0.9024;0.9028;0.9024;0.8167;0.8172;0.8167;0.8155;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.811;0.8195;0.811;0.812;0.9097;0.9097;0.9097;0.9097;0.8167;0.8172;0.8167;0.8155;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.8704;0.8721;0.8704;0.8701;0.875;0.8759;0.875;0.8741;0.8167;0.8172;0.8167;0.8155;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 524};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=524)
KNeighborsClassifier;0.8209;0.8288;0.8209;0.8213;0.8264;0.8279;0.8264;0.8261;0.8167;0.8185;0.8167;0.8152;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.885;0.8892;0.885;0.8854;0.8958;0.8983;0.8958;0.896;0.8167;0.8178;0.8167;0.8148;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 641};RandomForestClassifier(n_estimators=20, random_state=641)
RandomForestClassifier;0.8858;0.8886;0.8858;0.8861;0.8889;0.8974;0.8889;0.89;0.8167;0.8178;0.8167;0.8148;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 730};RandomForestClassifier(n_estimators=10, random_state=730)
RandomForestClassifier;0.8804;0.884;0.8804;0.8808;0.9028;0.9033;0.9028;0.9028;0.8167;0.8178;0.8167;0.8148;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 730};RandomForestClassifier(n_estimators=20, random_state=730)
RandomForestClassifier;0.885;0.889;0.885;0.8851;0.875;0.8843;0.875;0.8759;0.8167;0.8178;0.8167;0.8148;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 730};RandomForestClassifier(n_estimators=20, random_state=730)
RandomForestClassifier;0.8789;0.8818;0.8789;0.8791;0.8681;0.869;0.8681;0.8683;0.8167;0.8178;0.8167;0.8148;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 641};RandomForestClassifier(n_estimators=20, random_state=641)
RandomForestClassifier;0.8781;0.8812;0.8781;0.8784;0.8889;0.8924;0.8889;0.8896;0.8167;0.8178;0.8167;0.8148;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 641};RandomForestClassifier(n_estimators=20, random_state=641)
KNeighborsClassifier;0.8064;0.8119;0.8064;0.8068;0.8819;0.8821;0.8819;0.8818;0.8167;0.8157;0.8167;0.8147;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.8742;0.8773;0.8742;0.8744;0.9375;0.9379;0.9375;0.9375;0.8167;0.8171;0.8167;0.8144;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 155};RandomForestClassifier(n_estimators=20, random_state=155)
KNeighborsClassifier;0.828;0.8356;0.828;0.8283;0.8819;0.8948;0.8819;0.8831;0.8167;0.8165;0.8167;0.8135;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8179;0.8248;0.8179;0.8184;0.8333;0.8488;0.8333;0.8339;0.8;0.8005;0.8;0.7999;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8256;0.8308;0.8256;0.8261;0.8958;0.8963;0.8958;0.8958;0.8;0.8005;0.8;0.7999;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8071;0.8126;0.8071;0.8079;0.9028;0.9056;0.9028;0.903;0.8;0.8005;0.8;0.7999;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8257;0.8329;0.8257;0.8258;0.8472;0.8566;0.8472;0.8485;0.8;0.8016;0.8;0.7997;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8148;0.8203;0.8148;0.8154;0.8472;0.8476;0.8472;0.8474;0.8;0.8016;0.8;0.7997;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8334;0.8384;0.8334;0.8337;0.8194;0.8356;0.8194;0.8204;0.8;0.7989;0.8;0.7991;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.8642;0.8664;0.8642;0.8642;0.8194;0.8288;0.8194;0.8213;0.8;0.798;0.8;0.7987;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 524};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=524)
RandomForestClassifier;0.8688;0.8718;0.8688;0.8687;0.9028;0.9064;0.9028;0.9035;0.8;0.7989;0.8;0.7985;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 641};RandomForestClassifier(n_estimators=5, random_state=641)
DecisionTreeClassifier;0.8596;0.863;0.8596;0.8594;0.875;0.8806;0.875;0.8741;0.8;0.799;0.8;0.7985;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 952};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=952)
DecisionTreeClassifier;0.8626;0.8649;0.8626;0.8628;0.8681;0.876;0.8681;0.8697;0.8;0.7989;0.8;0.7985;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 952};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=952)
DecisionTreeClassifier;0.8573;0.8612;0.8573;0.8576;0.8333;0.8404;0.8333;0.8346;0.8;0.799;0.8;0.7985;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 952};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=952)
RandomForestClassifier;0.8905;0.8926;0.8905;0.8904;0.9028;0.9029;0.9028;0.9023;0.8;0.8029;0.8;0.797;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 641};RandomForestClassifier(n_estimators=20, random_state=641)
RandomForestClassifier;0.8827;0.8867;0.8827;0.8829;0.8403;0.844;0.8403;0.8402;0.8;0.8029;0.8;0.797;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 730};RandomForestClassifier(n_estimators=20, random_state=730)
DecisionTreeClassifier;0.8634;0.8669;0.8634;0.863;0.8403;0.8436;0.8403;0.8415;0.8;0.8029;0.8;0.797;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 952};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=952)
DecisionTreeClassifier;0.8503;0.8528;0.8503;0.8505;0.8333;0.8412;0.8333;0.8345;0.8;0.7982;0.8;0.7968;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 952};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=952)
DecisionTreeClassifier;0.858;0.8607;0.858;0.8577;0.8819;0.8899;0.8819;0.8837;0.8;0.7967;0.8;0.796;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 518};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=518)
