;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
19;RandomForestClassifier;0.9388;0.9401;0.9388;0.9387;0.9336;0.9348;0.9336;0.9335;0.8167;0.819;0.8167;0.8168;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 995};RandomForestClassifier(n_estimators=20, random_state=995)
20;RandomForestClassifier;0.9378;0.9393;0.9378;0.9378;0.9383;0.9405;0.9383;0.9382;0.8167;0.819;0.8167;0.8168;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 66};RandomForestClassifier(n_estimators=20, random_state=66)
21;RandomForestClassifier;0.9377;0.9391;0.9377;0.9377;0.9403;0.9414;0.9403;0.9402;0.8167;0.819;0.8167;0.8168;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 995};RandomForestClassifier(n_estimators=20, random_state=995)
22;RandomForestClassifier;0.9389;0.9408;0.9389;0.9389;0.9423;0.9437;0.9423;0.9424;0.8167;0.819;0.8167;0.8168;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 995};RandomForestClassifier(n_estimators=20, random_state=995)
15;KNeighborsClassifier;0.9321;0.9332;0.9321;0.9321;0.9295;0.9296;0.9295;0.9296;0.8167;0.8238;0.8167;0.8172;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
61;DecisionTreeClassifier;0.899;0.8995;0.899;0.899;0.8691;0.8719;0.8691;0.8697;0.8167;0.8285;0.8167;0.8184;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 943};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=943)
13;KNeighborsClassifier;0.93;0.9313;0.93;0.93;0.9423;0.9422;0.9423;0.9421;0.8167;0.8277;0.8167;0.8175;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
16;KNeighborsClassifier;0.9292;0.9305;0.9292;0.9292;0.9403;0.9402;0.9403;0.94;0.8167;0.8238;0.8167;0.8172;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
11;KNeighborsClassifier;0.9356;0.9372;0.9356;0.9357;0.9349;0.9349;0.9349;0.9344;0.8167;0.8234;0.8167;0.8178;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
87;MLPClassifier;0.9322;0.9336;0.9322;0.932;0.9331;0.9362;0.9331;0.933;0.8167;0.8163;0.8167;0.8141;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 519, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=519)
63;MLPClassifier;0.9329;0.9352;0.9329;0.933;0.9343;0.9356;0.9343;0.9345;0.8;0.8119;0.8;0.8001;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 511, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=511)
80;SVC;0.9011;0.9046;0.9011;0.9011;0.9268;0.9309;0.9268;0.9268;0.8;0.802;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 39};SVC(C=10, random_state=39)
54;DecisionTreeClassifier;0.9392;0.9404;0.9392;0.9391;0.9356;0.9361;0.9356;0.9356;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 106};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=106)
79;KNeighborsClassifier;0.9244;0.9262;0.9244;0.9246;0.9289;0.9292;0.9289;0.9285;0.8;0.802;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
78;DecisionTreeClassifier;0.9377;0.9395;0.9377;0.9377;0.9423;0.9435;0.9423;0.9423;0.8;0.8016;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 752};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=752)
77;DecisionTreeClassifier;0.9368;0.9382;0.9368;0.9367;0.9343;0.938;0.9343;0.9346;0.8;0.8016;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 752};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=752)
55;DecisionTreeClassifier;0.9398;0.9415;0.9398;0.9398;0.9249;0.927;0.9249;0.9251;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 106};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=106)
56;RandomForestClassifier;0.9368;0.9387;0.9368;0.9368;0.9484;0.95;0.9484;0.9484;0.8;0.8013;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 233};RandomForestClassifier(n_estimators=20, random_state=233)
57;DecisionTreeClassifier;0.9365;0.9384;0.9365;0.9365;0.9409;0.9429;0.9409;0.9411;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 752};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=752)
58;KNeighborsClassifier;0.9311;0.9318;0.9311;0.931;0.9323;0.9323;0.9323;0.932;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
59;KNeighborsClassifier;0.9313;0.932;0.9313;0.9313;0.9302;0.9299;0.9302;0.9298;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
60;RandomForestClassifier;0.9394;0.9408;0.9394;0.9393;0.9349;0.9364;0.9349;0.935;0.8;0.8049;0.8;0.8002;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 995};RandomForestClassifier(n_estimators=20, random_state=995)
61;KNeighborsClassifier;0.9283;0.9301;0.9283;0.9282;0.9356;0.9365;0.9356;0.9355;0.8;0.8049;0.8;0.8002;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
62;KNeighborsClassifier;0.9284;0.9297;0.9284;0.9284;0.947;0.9477;0.947;0.9471;0.8;0.8049;0.8;0.8002;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
64;RandomForestClassifier;0.9381;0.9398;0.9381;0.9381;0.9323;0.9338;0.9323;0.9324;0.8;0.8014;0.8;0.7998;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 233};RandomForestClassifier(n_estimators=5, random_state=233)
90;MLPClassifier;0.8089;0.814;0.8089;0.8085;0.7979;0.8041;0.7979;0.7994;0.8;0.8064;0.8;0.8007;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 851, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=851)
65;RandomForestClassifier;0.9386;0.9403;0.9386;0.9385;0.9315;0.9334;0.9315;0.9316;0.8;0.8014;0.8;0.7998;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 995};RandomForestClassifier(n_estimators=20, random_state=995)
66;DecisionTreeClassifier;0.9377;0.9393;0.9377;0.9377;0.9436;0.9457;0.9436;0.9437;0.8;0.8016;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 819};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=819)
67;SVC;0.901;0.9044;0.901;0.901;0.9356;0.94;0.9356;0.9356;0.8;0.802;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 39};SVC(C=10, random_state=39)
68;DecisionTreeClassifier;0.9393;0.9412;0.9393;0.9393;0.9356;0.9384;0.9356;0.9357;0.8;0.8016;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 106};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=106)
53;DecisionTreeClassifier;0.9387;0.9405;0.9387;0.9387;0.9362;0.937;0.9362;0.9362;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 106};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=106)
70;SVC;0.9019;0.9054;0.9019;0.9019;0.9282;0.9313;0.9282;0.9281;0.8;0.802;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 39};SVC(C=10, random_state=39)
71;RandomForestClassifier;0.938;0.9395;0.938;0.9379;0.9376;0.9385;0.9376;0.9375;0.8;0.8016;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 66};RandomForestClassifier(n_estimators=10, random_state=66)
72;SVC;0.902;0.9057;0.902;0.902;0.9282;0.9328;0.9282;0.928;0.8;0.802;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 940};SVC(C=10, random_state=940)
73;RandomForestClassifier;0.9369;0.9387;0.9369;0.9369;0.945;0.9473;0.945;0.945;0.8;0.802;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 66};RandomForestClassifier(n_estimators=10, random_state=66)
74;SVC;0.8999;0.9038;0.8999;0.9;0.9389;0.9409;0.9389;0.9389;0.8;0.802;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 39};SVC(C=10, random_state=39)
92;MLPClassifier;0.8043;0.809;0.8043;0.8037;0.8086;0.8232;0.8086;0.8103;0.8;0.8013;0.8;0.8003;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 289, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=289)
91;MLPClassifier;0.8025;0.8061;0.8025;0.8022;0.8213;0.8283;0.8213;0.8208;0.8;0.8072;0.8;0.8005;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 851, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=851)
76;SVC;0.9009;0.9046;0.9009;0.9009;0.9356;0.9392;0.9356;0.9356;0.8;0.802;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 858};SVC(C=10, random_state=858)
75;SVC;0.9021;0.9056;0.9021;0.9022;0.9403;0.9445;0.9403;0.9403;0.8;0.802;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 940};SVC(C=10, random_state=940)
69;DecisionTreeClassifier;0.938;0.9396;0.938;0.9379;0.9396;0.9412;0.9396;0.9396;0.8;0.8016;0.8;0.7997;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 106};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=106)
52;KNeighborsClassifier;0.8555;0.8596;0.8555;0.8553;0.8594;0.8658;0.8594;0.8589;0.8;0.8132;0.8;0.7965;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
52;DecisionTreeClassifier;0.938;0.9399;0.938;0.938;0.9363;0.9375;0.9363;0.9364;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 819};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=819)
42;KNeighborsClassifier;0.854;0.8603;0.854;0.8536;0.8681;0.8723;0.8681;0.8683;0.8;0.8052;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
35;MLPClassifier;0.8692;0.8706;0.8692;0.869;0.8802;0.8819;0.8802;0.8801;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
36;MLPClassifier;0.8684;0.8712;0.8684;0.8683;0.8762;0.8782;0.8762;0.8759;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
37;RandomForestClassifier;0.8906;0.8911;0.8906;0.8905;0.8815;0.8821;0.8815;0.8814;0.8;0.8111;0.8;0.8002;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 915};RandomForestClassifier(n_estimators=5, random_state=915)
38;MLPClassifier;0.8639;0.8692;0.8639;0.8638;0.8655;0.869;0.8655;0.8651;0.8;0.8014;0.8;0.7998;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
39;MLPClassifier;0.865;0.8686;0.865;0.8647;0.8681;0.8703;0.8681;0.8682;0.8;0.8039;0.8;0.7998;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
40;RandomForestClassifier;0.8897;0.8902;0.8897;0.8896;0.8842;0.8848;0.8842;0.8842;0.8;0.8042;0.8;0.7992;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 803};RandomForestClassifier(n_estimators=5, random_state=803)
41;MLPClassifier;0.8671;0.8689;0.8671;0.8669;0.8755;0.8797;0.8755;0.8756;0.8;0.8056;0.8;0.799;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
43;RandomForestClassifier;0.8878;0.8882;0.8878;0.8878;0.8956;0.8971;0.8956;0.8955;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 343};RandomForestClassifier(n_estimators=10, random_state=343)
51;RandomForestClassifier;0.8883;0.8887;0.8883;0.8883;0.8842;0.8847;0.8842;0.884;0.8;0.7987;0.8;0.798;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 915};RandomForestClassifier(n_estimators=5, random_state=915)
44;RandomForestClassifier;0.8907;0.8912;0.8907;0.8907;0.8829;0.8836;0.8829;0.8828;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 343};RandomForestClassifier(n_estimators=20, random_state=343)
45;RandomForestClassifier;0.8887;0.8892;0.8887;0.8886;0.8882;0.8887;0.8882;0.8881;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 803};RandomForestClassifier(n_estimators=5, random_state=803)
46;RandomForestClassifier;0.8896;0.8901;0.8896;0.8896;0.8909;0.891;0.8909;0.8909;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 343};RandomForestClassifier(n_estimators=20, random_state=343)
47;MLPClassifier;0.8687;0.8702;0.8687;0.8686;0.8648;0.8675;0.8648;0.8647;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
48;DecisionTreeClassifier;0.8896;0.8901;0.8896;0.8896;0.8688;0.8689;0.8688;0.8686;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
49;RandomForestClassifier;0.8883;0.8887;0.8883;0.8882;0.8989;0.9001;0.8989;0.899;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 803};RandomForestClassifier(n_estimators=10, random_state=803)
50;RandomForestClassifier;0.8902;0.8907;0.8902;0.8902;0.8869;0.887;0.8869;0.8869;0.8;0.7987;0.8;0.798;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 343};RandomForestClassifier(n_estimators=5, random_state=343)
34;MLPClassifier;0.8656;0.8701;0.8656;0.8653;0.8695;0.8715;0.8695;0.869;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
33;MLPClassifier;0.8638;0.8702;0.8638;0.8636;0.8762;0.8768;0.8762;0.8761;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
32;MLPClassifier;0.8615;0.8666;0.8615;0.8614;0.8748;0.8784;0.8748;0.8747;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
31;MLPClassifier;0.8635;0.8684;0.8635;0.8634;0.8635;0.8634;0.8635;0.8632;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
61;KNeighborsClassifier;0.8501;0.8592;0.8501;0.8491;0.8574;0.862;0.8574;0.8569;0.8;0.8181;0.8;0.7924;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
60;KNeighborsClassifier;0.8492;0.856;0.8492;0.8486;0.8628;0.8741;0.8628;0.8631;0.8;0.8213;0.8;0.7928;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
59;KNeighborsClassifier;0.8568;0.8619;0.8568;0.8564;0.8548;0.8636;0.8548;0.854;0.8;0.8213;0.8;0.7928;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
58;KNeighborsClassifier;0.8515;0.8577;0.8515;0.851;0.8447;0.8527;0.8447;0.8438;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
51;DecisionTreeClassifier;0.9392;0.9409;0.9392;0.9391;0.9336;0.9344;0.9336;0.9335;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 106};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=106)
57;KNeighborsClassifier;0.8476;0.856;0.8476;0.8468;0.8521;0.8638;0.8521;0.8497;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
56;KNeighborsClassifier;0.8476;0.8521;0.8476;0.8469;0.8722;0.8807;0.8722;0.8707;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
82;RandomForestClassifier;0.9387;0.9406;0.9387;0.9387;0.9342;0.9353;0.9342;0.9343;0.8;0.8073;0.8;0.7994;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 66};RandomForestClassifier(n_estimators=5, random_state=66)
55;KNeighborsClassifier;0.8514;0.8575;0.8514;0.8508;0.8648;0.8706;0.8648;0.864;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
54;KNeighborsClassifier;0.8559;0.8613;0.8559;0.8553;0.8601;0.8682;0.8601;0.8591;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
53;KNeighborsClassifier;0.853;0.8575;0.853;0.8526;0.8548;0.8619;0.8548;0.8537;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
50;DecisionTreeClassifier;0.9382;0.94;0.9382;0.9382;0.9443;0.9446;0.9443;0.9443;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 819};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=819)
49;DecisionTreeClassifier;0.9384;0.9401;0.9384;0.9383;0.9356;0.9382;0.9356;0.9358;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 819};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=819)
48;DecisionTreeClassifier;0.9381;0.9401;0.9381;0.9381;0.9477;0.9481;0.9477;0.9477;0.8;0.8057;0.8;0.8003;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 752};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=752)
