Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
DecisionTreeClassifier,0.8716,0.8722,0.8716,0.8721,0.9053,0.9064,0.9053,0.9053,0.8667,0.8746,0.8667,0.8674,0.9038,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8389,0.8408,0.8389,0.8392,0.8554,0.8568,0.8554,0.8558,0.8667,0.8673,0.8667,0.8666,0.9398,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.9061,0.9083,0.9061,0.9062,0.9105,0.9117,0.9105,0.9107,0.8667,0.896,0.8667,0.8659,0.9697,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.7588,0.7762,0.7588,0.7637,0.7762,0.7969,0.7762,0.7804,0.85,0.8557,0.85,0.8514,0.8988,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8733,0.8762,0.8733,0.8731,0.8929,0.8961,0.8929,0.893,0.85,0.87,0.85,0.8505,0.9707,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.8613,0.8629,0.8613,0.8616,0.8864,0.8862,0.8864,0.8862,0.85,0.8497,0.85,0.8495,0.9567,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.9043,0.9061,0.9043,0.9041,0.9235,0.9238,0.9235,0.9231,0.85,0.8597,0.85,0.849,0.9761,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.9173,0.9183,0.9173,0.917,0.895,0.8973,0.895,0.8953,0.85,0.8724,0.85,0.8487,0.9745,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.8579,0.8625,0.8579,0.8578,0.8537,0.8574,0.8537,0.8538,0.85,0.86,0.85,0.8436,0.9556,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.7907,0.7969,0.7907,0.793,0.7298,0.7307,0.7298,0.7292,0.8333,0.8348,0.8333,0.8337,0.925,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.829,0.8302,0.829,0.8293,0.809,0.8129,0.809,0.8097,0.8333,0.8424,0.8333,0.8336,0.8728,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8661,0.8735,0.8661,0.8663,0.8554,0.8639,0.8554,0.8559,0.8333,0.8551,0.8333,0.8326,0.9417,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.91,0.9111,0.91,0.9096,0.9105,0.9108,0.9105,0.9102,0.8333,0.8547,0.8333,0.8292,0.9666,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.6925,0.711,0.6925,0.6962,0.6885,0.7025,0.6885,0.6905,0.8167,0.8197,0.8167,0.8178,0.8572,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.872,0.8747,0.872,0.872,0.8878,0.8887,0.8878,0.8878,0.8167,0.8432,0.8167,0.8176,0.9639,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.826,0.8293,0.826,0.8271,0.8141,0.8173,0.8141,0.8149,0.8167,0.8208,0.8167,0.8161,0.936,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8367,0.8412,0.8367,0.8364,0.8486,0.8494,0.8486,0.8486,0.8167,0.8175,0.8167,0.816,0.9586,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.9173,0.9175,0.9173,0.9174,0.9053,0.9057,0.9053,0.905,0.8167,0.8175,0.8167,0.816,0.9747,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.8458,0.8463,0.8458,0.8459,0.8606,0.8607,0.8606,0.8606,0.8167,0.8206,0.8167,0.8108,0.9517,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.7907,0.8028,0.7907,0.7935,0.7952,0.809,0.7952,0.7974,0.8,0.8298,0.8,0.8028,0.9136,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.7115,0.7461,0.7115,0.7119,0.7367,0.7664,0.7367,0.7362,0.8,0.8151,0.8,0.8001,0.8661,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8532,0.8538,0.8532,0.8533,0.864,0.8654,0.864,0.8636,0.8,0.8005,0.8,0.7999,0.9499,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
SVC,0.8566,0.8643,0.8566,0.8568,0.8606,0.864,0.8606,0.8614,0.8,0.8068,0.8,0.7989,0.9357,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8497,0.8573,0.8497,0.8501,0.8606,0.8652,0.8606,0.8616,0.8,0.8068,0.8,0.7989,0.961,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8852,0.8863,0.8852,0.8854,0.9048,0.9055,0.9048,0.905,0.7833,0.7905,0.7833,0.7844,0.9705,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8514,0.8541,0.8514,0.852,0.821,0.8218,0.821,0.821,0.7833,0.7994,0.7833,0.7834,0.9391,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.7976,0.8172,0.7976,0.7966,0.79,0.8186,0.79,0.7902,0.7833,0.7876,0.7833,0.7825,0.9087,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8514,0.8535,0.8514,0.8514,0.8657,0.8665,0.8657,0.8658,0.7833,0.7821,0.7833,0.7824,0.9539,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.8148,0.8242,0.8148,0.8136,0.7797,0.7996,0.7797,0.7798,0.7833,0.8032,0.7833,0.7823,0.9401,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.7404,0.7532,0.7404,0.7415,0.7298,0.7551,0.7298,0.7328,0.7833,0.7835,0.7833,0.7821,0.8954,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.876,0.8768,0.876,0.876,0.8692,0.8692,0.8692,0.8691,0.7667,0.7782,0.7667,0.7695,0.9069,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.845,0.847,0.845,0.8449,0.8227,0.83,0.8227,0.8219,0.7667,0.7866,0.7667,0.7689,0.9399,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8559,0.8588,0.8559,0.856,0.8724,0.8725,0.8724,0.8721,0.7667,0.7856,0.7667,0.768,0.9506,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8746,0.8759,0.8746,0.8741,0.8963,0.8963,0.8963,0.8962,0.7667,0.7702,0.7667,0.7671,0.9068,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.9069,0.9091,0.9069,0.9071,0.8844,0.8851,0.8844,0.8846,0.7667,0.7662,0.7667,0.7661,0.9749,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.9121,0.9141,0.9121,0.9119,0.8864,0.8862,0.8864,0.8861,0.7667,0.7777,0.7667,0.7652,0.9652,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8501,0.8545,0.8501,0.8499,0.8571,0.8618,0.8571,0.8572,0.7667,0.777,0.7667,0.7642,0.9483,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.9121,0.9133,0.9121,0.9114,0.9191,0.9197,0.9191,0.919,0.7667,0.7827,0.7667,0.7595,0.9748,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
LogisticRegression,0.744,0.7697,0.744,0.7476,0.7891,0.8143,0.7891,0.7921,0.75,0.756,0.75,0.7521,0.8979,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8508,0.8539,0.8508,0.8509,0.8486,0.8542,0.8486,0.8486,0.75,0.754,0.75,0.751,0.952,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8161,0.8188,0.8161,0.8165,0.8417,0.8419,0.8417,0.8418,0.75,0.7546,0.75,0.7488,0.8624,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.7274,0.7562,0.7274,0.7278,0.7315,0.7518,0.7315,0.7315,0.75,0.7553,0.75,0.7482,0.8864,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.73,0.7551,0.73,0.7336,0.7263,0.7429,0.7263,0.7305,0.75,0.7663,0.75,0.7473,0.8857,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8402,0.8455,0.8402,0.8403,0.8761,0.8781,0.8761,0.8759,0.7333,0.765,0.7333,0.7354,0.936,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.6503,0.6646,0.6503,0.6498,0.6592,0.6622,0.6592,0.6596,0.7333,0.7332,0.7333,0.732,0.8275,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7959,0.8161,0.7959,0.7941,0.833,0.842,0.833,0.8329,0.7167,0.7501,0.7167,0.7238,0.9199,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6973,0.7096,0.6973,0.6993,0.699,0.7109,0.699,0.702,0.7167,0.7356,0.7167,0.718,0.8774,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7416,0.7637,0.7416,0.7443,0.7263,0.7507,0.7263,0.7304,0.7167,0.7169,0.7167,0.7159,0.8912,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6469,0.6616,0.6469,0.6467,0.6231,0.6406,0.6231,0.6244,0.7167,0.715,0.7167,0.7146,0.7927,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6886,0.7093,0.6886,0.6934,0.6437,0.6931,0.6437,0.6524,0.7,0.7386,0.7,0.7027,0.8593,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8227,0.8248,0.8227,0.8222,0.8231,0.8242,0.8231,0.8227,0.7167,0.7232,0.7167,0.7023,0.9381,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.6408,0.6553,0.6408,0.6423,0.6764,0.6826,0.6764,0.6754,0.7,0.755,0.7,0.7009,0.7891,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.913,0.9139,0.913,0.9128,0.9139,0.9141,0.9139,0.9137,0.7,0.7302,0.7,0.6944,0.967,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.6537,0.6701,0.6537,0.653,0.6644,0.6769,0.6644,0.6616,0.7,0.7651,0.7,0.6906,0.8262,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.781,0.7896,0.781,0.7807,0.7772,0.7896,0.7772,0.7779,0.6833,0.681,0.6833,0.6811,0.9167,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8566,0.8594,0.8566,0.8565,0.8503,0.8531,0.8503,0.85,0.6667,0.6926,0.6667,0.6694,0.9511,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.6501,0.7359,0.6501,0.6315,0.6752,0.7226,0.6752,0.6648,0.6167,0.7042,0.6167,0.61,0.8233,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6705,0.6796,0.6705,0.67,0.6173,0.6227,0.6173,0.6171,0.6,0.6218,0.6,0.6044,0.8149,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6667,0.6793,0.6667,0.6642,0.6752,0.6895,0.6752,0.6737,0.6,0.6378,0.6,0.5946,0.8427,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6267,0.7129,0.6267,0.6161,0.5884,0.6602,0.5884,0.5704,0.5833,0.6785,0.5833,0.581,0.796,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6174,0.7041,0.6174,0.6052,0.6105,0.6947,0.6105,0.5973,0.5833,0.6785,0.5833,0.581,0.79,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6114,0.6986,0.6114,0.6006,0.6412,0.7124,0.6412,0.624,0.5833,0.6785,0.5833,0.581,0.7872,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
