Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
RandomForestClassifier,0.9203,0.9222,0.9203,0.9191,0.9565,0.9586,0.9565,0.9567,0.8333,0.8374,0.8333,0.8328,0.9838,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.7573,0.7794,0.7573,0.7569,0.7246,0.735,0.7246,0.7262,0.8333,0.8367,0.8333,0.8324,0.9049,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.9221,0.9249,0.9221,0.9218,0.9058,0.9079,0.9058,0.9062,0.8167,0.8366,0.8167,0.8188,0.9708,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8461,0.8662,0.8461,0.8466,0.8623,0.8765,0.8623,0.8636,0.8167,0.8293,0.8167,0.8172,0.9253,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8241,0.8356,0.8241,0.822,0.8333,0.843,0.8333,0.8355,0.8167,0.8318,0.8167,0.8159,0.9406,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8931,0.9002,0.8931,0.8917,0.8623,0.8635,0.8623,0.8625,0.8167,0.822,0.8167,0.8148,0.9641,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.7555,0.7724,0.7555,0.7581,0.7609,0.7717,0.7609,0.7601,0.8,0.8259,0.8,0.8012,0.8767,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.761,0.7919,0.761,0.7614,0.7754,0.7883,0.7754,0.776,0.8,0.8304,0.8,0.8009,0.8958,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8006,0.8086,0.8006,0.8013,0.7681,0.7945,0.7681,0.7734,0.8,0.8057,0.8,0.8003,0.9356,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.7899,0.7944,0.7899,0.7884,0.7899,0.7949,0.7899,0.7916,0.8,0.8014,0.8,0.7998,0.8425,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8425,0.8605,0.8425,0.8447,0.8696,0.8766,0.8696,0.8689,0.8,0.8014,0.8,0.7998,0.9505,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8223,0.8308,0.8223,0.8198,0.8551,0.8631,0.8551,0.855,0.8,0.8144,0.8,0.7981,0.9413,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.8026,0.8264,0.8026,0.8018,0.7536,0.7941,0.7536,0.7562,0.7833,0.7975,0.7833,0.7848,0.8845,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.9186,0.9249,0.9186,0.9187,0.9203,0.9257,0.9203,0.9212,0.7833,0.805,0.7833,0.7839,0.9873,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.8767,0.8813,0.8767,0.8758,0.8333,0.8448,0.8333,0.8337,0.7833,0.8095,0.7833,0.7824,0.9659,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.779,0.7967,0.779,0.7772,0.7174,0.7256,0.7174,0.7185,0.7833,0.8007,0.7833,0.7809,0.9,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8425,0.8508,0.8425,0.8402,0.8333,0.8332,0.8333,0.8328,0.7833,0.7922,0.7833,0.7793,0.9469,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8568,0.8611,0.8568,0.8561,0.7899,0.7906,0.7899,0.79,0.7667,0.7688,0.7667,0.7674,0.8928,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.77,0.7924,0.77,0.7717,0.7754,0.8014,0.7754,0.7789,0.7667,0.7698,0.7667,0.7672,0.8864,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8404,0.8477,0.8404,0.8375,0.8406,0.8534,0.8406,0.8407,0.7667,0.7783,0.7667,0.7655,0.9388,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8751,0.884,0.8751,0.8752,0.8841,0.8919,0.8841,0.8854,0.7667,0.7901,0.7667,0.7597,0.9714,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8403,0.8475,0.8403,0.8394,0.8116,0.8151,0.8116,0.8125,0.75,0.7546,0.75,0.7488,0.8801,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8046,0.8163,0.8046,0.8047,0.8116,0.8119,0.8116,0.8113,0.75,0.7871,0.75,0.7441,0.8536,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.7264,0.7524,0.7264,0.7246,0.6522,0.712,0.6522,0.6545,0.7333,0.7876,0.7333,0.7332,0.8581,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.7319,0.7567,0.7319,0.7295,0.6957,0.6965,0.6957,0.6945,0.7333,0.7408,0.7333,0.7327,0.9053,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.7844,0.8218,0.7844,0.7843,0.7609,0.7911,0.7609,0.7644,0.7333,0.7346,0.7333,0.7311,0.8915,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7843,0.8088,0.7843,0.7816,0.8406,0.8608,0.8406,0.842,0.7167,0.7565,0.7167,0.7231,0.8961,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7811,0.8084,0.7811,0.784,0.7319,0.7493,0.7319,0.7366,0.7167,0.7285,0.7167,0.7188,0.8992,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6886,0.7117,0.6886,0.6895,0.6232,0.6672,0.6232,0.6298,0.7167,0.7217,0.7167,0.7179,0.8021,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7009,0.7472,0.7009,0.6932,0.6667,0.7451,0.6667,0.6663,0.7167,0.7729,0.7167,0.7146,0.8373,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8153,0.8242,0.8153,0.8126,0.8261,0.8317,0.8261,0.8263,0.7167,0.7351,0.7167,0.7093,0.9498,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.8114,0.832,0.8114,0.8092,0.8406,0.8572,0.8406,0.8384,0.7,0.737,0.7,0.7075,0.9494,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8479,0.855,0.8479,0.8482,0.7754,0.7947,0.7754,0.7779,0.7,0.7086,0.7,0.7015,0.9407,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8187,0.8286,0.8187,0.8177,0.7826,0.797,0.7826,0.7835,0.7,0.7107,0.7,0.6989,0.9316,smote,250,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.7137,0.7586,0.7137,0.7154,0.6377,0.6962,0.6377,0.6455,0.6833,0.7411,0.6833,0.6897,0.8632,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6812,0.7033,0.6812,0.6802,0.6449,0.647,0.6449,0.6458,0.6833,0.7246,0.6833,0.6842,0.8738,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7699,0.7796,0.7699,0.7681,0.7319,0.7336,0.7319,0.7322,0.6833,0.6844,0.6833,0.6836,0.9065,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8513,0.8596,0.8513,0.8503,0.8986,0.9018,0.8986,0.8986,0.6833,0.6852,0.6833,0.6834,0.9608,smote,250,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.7842,0.7944,0.7842,0.7777,0.7319,0.7382,0.7319,0.7304,0.6833,0.6828,0.6833,0.6828,0.9245,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.7737,0.8127,0.7737,0.776,0.7464,0.7762,0.7464,0.7485,0.6833,0.7,0.6833,0.6824,0.8879,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8604,0.8674,0.8604,0.8598,0.8188,0.8218,0.8188,0.8199,0.6833,0.6884,0.6833,0.6798,0.954,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8513,0.8596,0.8513,0.8497,0.8333,0.8471,0.8333,0.8351,0.6833,0.6833,0.6833,0.6794,0.9475,smote,250,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.7049,0.7435,0.7049,0.7025,0.6884,0.7178,0.6884,0.6871,0.6833,0.6951,0.6833,0.6787,0.8631,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6919,0.7093,0.6919,0.6934,0.7029,0.7066,0.7029,0.702,0.6667,0.7247,0.6667,0.6689,0.8643,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7537,0.7654,0.7537,0.7502,0.7754,0.7841,0.7754,0.7775,0.6667,0.691,0.6667,0.6689,0.9,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8352,0.8568,0.8352,0.8348,0.7536,0.7584,0.7536,0.755,0.6667,0.6722,0.6667,0.6646,0.9346,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.7609,0.782,0.7609,0.7604,0.7536,0.778,0.7536,0.7549,0.6667,0.6925,0.6667,0.6636,0.8911,smote,250,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.6938,0.7182,0.6938,0.6917,0.7174,0.7264,0.7174,0.7072,0.6667,0.7106,0.6667,0.6614,0.832,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7065,0.7385,0.7065,0.7044,0.7391,0.8016,0.7391,0.7456,0.6333,0.6667,0.6333,0.6326,0.8711,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.6956,0.7266,0.6956,0.6916,0.6232,0.6785,0.6232,0.626,0.6333,0.6625,0.6333,0.6302,0.8403,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6448,0.6833,0.6448,0.6421,0.6739,0.6996,0.6739,0.6772,0.6167,0.625,0.6167,0.618,0.8185,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6539,0.6701,0.6539,0.6521,0.6014,0.6014,0.6014,0.5995,0.6,0.6165,0.6,0.6,0.7959,smote,250,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6521,0.6623,0.6521,0.6505,0.6087,0.6304,0.6087,0.6121,0.6,0.6092,0.6,0.5961,0.7942,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6286,0.7157,0.6286,0.6196,0.558,0.6403,0.558,0.5473,0.5833,0.6218,0.5833,0.5631,0.789,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6069,0.6876,0.6069,0.5968,0.6014,0.7017,0.6014,0.5933,0.5667,0.6085,0.5667,0.5482,0.7692,smote,250,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6069,0.6993,0.6069,0.5997,0.6232,0.6924,0.6232,0.6089,0.5667,0.6085,0.5667,0.5482,0.7724,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6106,0.6978,0.6106,0.6013,0.587,0.6732,0.587,0.5789,0.5667,0.6085,0.5667,0.5482,0.7731,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
