Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
DecisionTreeClassifier,0.8924,0.8942,0.8924,0.8923,0.9132,0.9145,0.9132,0.9133,0.85,0.8712,0.85,0.8488,0.9194,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8707,0.8741,0.8707,0.8709,0.8333,0.838,0.8333,0.8321,0.85,0.8528,0.85,0.8482,0.9513,smote,500,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.9314,0.9334,0.9314,0.9318,0.9583,0.9584,0.9583,0.9584,0.8333,0.8367,0.8333,0.8324,0.9865,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.8351,0.8489,0.8351,0.8347,0.8333,0.842,0.8333,0.8322,0.8167,0.8248,0.8167,0.8165,0.9391,smote,500,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8333,0.8471,0.8333,0.8317,0.8715,0.8717,0.8715,0.8715,0.8167,0.8217,0.8167,0.816,0.9598,smote,500,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8811,0.8828,0.8811,0.8811,0.8576,0.8586,0.8576,0.8579,0.8167,0.8155,0.8167,0.8158,0.9648,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8264,0.8356,0.8264,0.8268,0.8438,0.8449,0.8438,0.8442,0.8167,0.8171,0.8167,0.8144,0.9401,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8498,0.8529,0.8498,0.8482,0.8299,0.8317,0.8299,0.8304,0.8167,0.8138,0.8167,0.8139,0.9516,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.7873,0.8058,0.7873,0.7891,0.7951,0.8092,0.7951,0.7978,0.8,0.8101,0.8,0.8024,0.9003,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.9211,0.9282,0.9211,0.9211,0.9097,0.916,0.9097,0.9104,0.8,0.8054,0.8,0.8013,0.9774,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.9244,0.9264,0.9244,0.9244,0.9549,0.9552,0.9549,0.9549,0.8,0.8171,0.8,0.8007,0.9861,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.9124,0.9163,0.9124,0.9126,0.9167,0.9167,0.9167,0.916,0.8,0.8021,0.8,0.8007,0.9739,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.908,0.911,0.908,0.9083,0.8819,0.8821,0.8819,0.8812,0.8,0.8005,0.8,0.7999,0.9793,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8073,0.8251,0.8073,0.8065,0.7778,0.8104,0.7778,0.7797,0.8,0.8016,0.8,0.7997,0.9396,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8724,0.8747,0.8724,0.8717,0.8229,0.8278,0.8229,0.8242,0.8,0.8083,0.8,0.7987,0.9584,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8325,0.8432,0.8325,0.8316,0.8611,0.8645,0.8611,0.8606,0.8,0.8019,0.8,0.7985,0.9472,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8715,0.8742,0.8715,0.8711,0.8681,0.8686,0.8681,0.8679,0.8,0.8291,0.8,0.7981,0.966,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8403,0.8416,0.8403,0.8401,0.8993,0.9023,0.8993,0.8995,0.8,0.8015,0.8,0.7962,0.88,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8151,0.8202,0.8151,0.8145,0.816,0.8179,0.816,0.8165,0.8,0.7986,0.8,0.7938,0.9366,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8663,0.8684,0.8663,0.8663,0.8924,0.8923,0.8924,0.8917,0.8,0.8088,0.8,0.7918,0.9615,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8315,0.8374,0.8315,0.8318,0.8229,0.8502,0.8229,0.8262,0.7833,0.8014,0.7833,0.7869,0.9445,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7743,0.7864,0.7743,0.7756,0.7847,0.7845,0.7847,0.7843,0.7833,0.7872,0.7833,0.7849,0.92,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.9297,0.9324,0.9297,0.9297,0.9236,0.9252,0.9236,0.9236,0.7833,0.7863,0.7833,0.7839,0.9766,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8619,0.8643,0.8619,0.8622,0.8681,0.868,0.8681,0.868,0.7833,0.7847,0.7833,0.7837,0.9473,smote,500,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.928,0.931,0.928,0.9274,0.941,0.9414,0.941,0.9408,0.7833,0.7831,0.7833,0.7822,0.9868,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.921,0.9253,0.921,0.9208,0.9167,0.9188,0.9167,0.9164,0.7833,0.7831,0.7833,0.7822,0.9749,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8594,0.8616,0.8594,0.8591,0.8299,0.8305,0.8299,0.8298,0.7833,0.7923,0.7833,0.7821,0.9461,smote,500,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.869,0.8724,0.869,0.8689,0.8854,0.8869,0.8854,0.8853,0.7833,0.7875,0.7833,0.7801,0.9655,smote,500,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8794,0.882,0.8794,0.8789,0.9028,0.903,0.9028,0.9021,0.7833,0.7793,0.7833,0.777,0.9095,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.7725,0.7944,0.7725,0.7765,0.7708,0.7868,0.7708,0.774,0.7667,0.7754,0.7667,0.7697,0.8889,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.8116,0.8343,0.8116,0.8107,0.7986,0.8281,0.7986,0.7946,0.7667,0.7976,0.7667,0.7685,0.9165,smote,500,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7014,0.7295,0.7014,0.7049,0.7639,0.7842,0.7639,0.7674,0.7667,0.7851,0.7667,0.7678,0.8707,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.8012,0.8283,0.8012,0.7998,0.8229,0.8441,0.8229,0.8244,0.7667,0.7731,0.7667,0.767,0.9042,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8117,0.8157,0.8117,0.8121,0.809,0.8101,0.809,0.8083,0.7667,0.7667,0.7667,0.7667,0.9351,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.8716,0.8803,0.8716,0.8726,0.8854,0.893,0.8854,0.887,0.7667,0.7738,0.7667,0.7662,0.955,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8751,0.8766,0.8751,0.8749,0.8472,0.8588,0.8472,0.8488,0.7667,0.7672,0.7667,0.7659,0.9689,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.7586,0.7767,0.7586,0.7592,0.8368,0.8377,0.8368,0.8358,0.75,0.7482,0.75,0.7469,0.9085,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.829,0.8312,0.829,0.8285,0.8368,0.838,0.8368,0.8371,0.7333,0.7408,0.7333,0.7327,0.8717,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.717,0.7466,0.717,0.7159,0.7535,0.764,0.7535,0.7541,0.7167,0.7443,0.7167,0.72,0.884,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8629,0.8701,0.8629,0.8643,0.8542,0.8656,0.8542,0.8562,0.7167,0.7167,0.7167,0.7167,0.973,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8334,0.837,0.8334,0.8331,0.8611,0.8628,0.8611,0.8605,0.7167,0.7162,0.7167,0.7161,0.8749,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.868,0.8802,0.868,0.8692,0.8819,0.8872,0.8819,0.8832,0.7167,0.7332,0.7167,0.7151,0.9396,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.7092,0.7566,0.7092,0.7074,0.7396,0.7865,0.7396,0.7386,0.7,0.7313,0.7,0.7006,0.8505,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7509,0.7645,0.7509,0.7489,0.7188,0.7364,0.7188,0.7201,0.6833,0.681,0.6833,0.6811,0.9014,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.7439,0.7735,0.7439,0.7442,0.7812,0.7852,0.7812,0.7818,0.6833,0.6967,0.6833,0.6808,0.8811,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7639,0.7944,0.7639,0.7678,0.7812,0.7986,0.7812,0.7801,0.6667,0.6889,0.6667,0.6729,0.8997,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7769,0.8045,0.7769,0.7816,0.7743,0.8,0.7743,0.7781,0.6667,0.6707,0.6667,0.6679,0.9009,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7057,0.7221,0.7057,0.7073,0.7153,0.7307,0.7153,0.7165,0.6667,0.6699,0.6667,0.667,0.8776,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7004,0.7195,0.7004,0.7035,0.7153,0.7407,0.7153,0.7201,0.6667,0.6931,0.6667,0.666,0.8767,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6683,0.6913,0.6683,0.6679,0.7257,0.7418,0.7257,0.7233,0.65,0.667,0.65,0.6544,0.84,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7543,0.7811,0.7543,0.7578,0.7743,0.7917,0.7743,0.7789,0.6333,0.6497,0.6333,0.6374,0.9013,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6589,0.6749,0.6589,0.6574,0.6597,0.6702,0.6597,0.6587,0.6333,0.6331,0.6333,0.6308,0.8032,smote,500,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6763,0.6939,0.6763,0.6764,0.6597,0.697,0.6597,0.6585,0.6,0.6175,0.6,0.6027,0.8028,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6771,0.6926,0.6771,0.6765,0.6632,0.6928,0.6632,0.6607,0.5833,0.5759,0.5833,0.5766,0.8471,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6814,0.7047,0.6814,0.6799,0.6667,0.7016,0.6667,0.6662,0.5667,0.5972,0.5667,0.5663,0.8521,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6459,0.7262,0.6459,0.6381,0.6597,0.7236,0.6597,0.6439,0.55,0.6295,0.55,0.5451,0.8099,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6736,0.6844,0.6736,0.6717,0.6528,0.6552,0.6528,0.6516,0.5333,0.5279,0.5333,0.5299,0.8191,smote,500,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6451,0.7183,0.6451,0.6347,0.5938,0.692,0.5938,0.5837,0.5167,0.6008,0.5167,0.5153,0.7903,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6311,0.7077,0.6311,0.6218,0.6493,0.7265,0.6493,0.6402,0.5,0.5882,0.5,0.4926,0.7878,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6233,0.7062,0.6233,0.6139,0.6632,0.7255,0.6632,0.6538,0.5,0.5882,0.5,0.4926,0.7923,smote,500,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
