Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
RandomForestClassifier,0.9026,0.9029,0.9026,0.9027,0.9051,0.9054,0.9051,0.9051,0.85,0.8524,0.85,0.8497,0.9764,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.9411,0.9427,0.9411,0.9412,0.9421,0.9429,0.9421,0.9421,0.85,0.8497,0.85,0.8495,0.9925,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8859,0.8861,0.8859,0.8858,0.8882,0.8885,0.8882,0.8883,0.85,0.8565,0.85,0.8493,0.9166,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.9408,0.9425,0.9408,0.9407,0.9444,0.9457,0.9444,0.9445,0.85,0.8508,0.85,0.849,0.993,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.9352,0.9378,0.9352,0.935,0.9378,0.9395,0.9378,0.9377,0.8333,0.8391,0.8333,0.8348,0.9896,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.9342,0.9348,0.9342,0.9342,0.9239,0.924,0.9239,0.9238,0.8333,0.8379,0.8333,0.8333,0.9815,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8983,0.8989,0.8983,0.8984,0.9027,0.9031,0.9027,0.9028,0.8333,0.8374,0.8333,0.8328,0.9689,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8979,0.8983,0.8979,0.8979,0.9017,0.9018,0.9017,0.9017,0.8333,0.8354,0.8333,0.8313,0.975,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.9375,0.9384,0.9375,0.9375,0.9396,0.9402,0.9396,0.9396,0.8167,0.819,0.8167,0.8168,0.9897,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8665,0.8691,0.8665,0.8662,0.8635,0.8649,0.8635,0.863,0.8167,0.8172,0.8167,0.8166,0.9559,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.887,0.8877,0.887,0.887,0.8889,0.8895,0.8889,0.8889,0.8167,0.8187,0.8167,0.8163,0.978,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.9363,0.9373,0.9363,0.9364,0.9369,0.9383,0.9369,0.937,0.8167,0.8171,0.8167,0.8144,0.9904,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.9316,0.933,0.9316,0.9318,0.9347,0.9361,0.9347,0.9347,0.8167,0.8165,0.8167,0.8135,0.9824,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.8726,0.8724,0.8726,0.8722,0.8792,0.8793,0.8792,0.8793,0.8,0.8211,0.8,0.8019,0.9481,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.9305,0.9336,0.9305,0.9304,0.9349,0.9376,0.9349,0.9348,0.8,0.8125,0.8,0.8005,0.9729,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.9379,0.9393,0.9379,0.9379,0.9322,0.9341,0.9322,0.9322,0.8,0.8013,0.8,0.8003,0.9901,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8588,0.8596,0.8588,0.8587,0.8527,0.8533,0.8527,0.8515,0.8,0.8,0.8,0.8,0.9361,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8801,0.8806,0.8801,0.8796,0.896,0.8958,0.896,0.8957,0.8,0.8042,0.8,0.7992,0.9741,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.938,0.9389,0.938,0.938,0.9339,0.9353,0.9339,0.9338,0.8,0.8019,0.8,0.7985,0.9896,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8881,0.889,0.8881,0.888,0.8805,0.8811,0.8805,0.8804,0.8,0.8019,0.8,0.7985,0.9784,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.865,0.8681,0.865,0.8645,0.8775,0.8782,0.8775,0.8775,0.8,0.8073,0.8,0.7965,0.957,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.9305,0.9314,0.9305,0.9304,0.9306,0.9316,0.9306,0.9307,0.7833,0.7984,0.7833,0.786,0.9809,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8014,0.8072,0.8014,0.8011,0.8012,0.8131,0.8012,0.8004,0.7833,0.7904,0.7833,0.7847,0.9376,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.8531,0.8556,0.8531,0.8529,0.8655,0.8674,0.8655,0.8651,0.7833,0.7838,0.7833,0.7832,0.9399,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8747,0.875,0.8747,0.8746,0.8819,0.8826,0.8819,0.8819,0.7833,0.7838,0.7833,0.7832,0.9718,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8614,0.8647,0.8614,0.8612,0.8725,0.873,0.8725,0.8725,0.7833,0.7835,0.7833,0.7821,0.971,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.936,0.9372,0.936,0.9359,0.9349,0.935,0.9349,0.9348,0.7833,0.7928,0.7833,0.781,0.99,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.88,0.8808,0.88,0.8799,0.8826,0.8827,0.8826,0.8825,0.7833,0.7915,0.7833,0.7809,0.975,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8804,0.8812,0.8804,0.8803,0.8829,0.8831,0.8829,0.8829,0.7833,0.7875,0.7833,0.7801,0.9743,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8271,0.8299,0.8271,0.8251,0.8297,0.8334,0.8297,0.8295,0.7833,0.8146,0.7833,0.7798,0.9559,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8782,0.8802,0.8782,0.8786,0.8856,0.8881,0.8856,0.8861,0.7833,0.7858,0.7833,0.7779,0.973,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8811,0.8819,0.8811,0.8811,0.8766,0.8769,0.8766,0.8765,0.7667,0.7672,0.7667,0.7659,0.9743,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.9337,0.9357,0.9337,0.9338,0.9322,0.9352,0.9322,0.9321,0.7667,0.795,0.7667,0.7644,0.9874,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.8054,0.8138,0.8054,0.8067,0.8105,0.8177,0.8105,0.8119,0.75,0.7504,0.75,0.7499,0.9113,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.8593,0.864,0.8593,0.8588,0.8537,0.8592,0.8537,0.8537,0.75,0.7517,0.75,0.7496,0.9399,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8673,0.8702,0.8673,0.8669,0.8745,0.8751,0.8745,0.8743,0.75,0.7496,0.75,0.7495,0.9585,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.8257,0.8313,0.8257,0.8267,0.8182,0.8264,0.8182,0.8196,0.75,0.7569,0.75,0.7483,0.9263,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6984,0.7082,0.6984,0.7001,0.6965,0.6998,0.6965,0.6974,0.7167,0.7232,0.7167,0.7179,0.8789,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.9035,0.9061,0.9035,0.9036,0.9014,0.9041,0.9014,0.9015,0.7167,0.7178,0.7167,0.717,0.9633,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.7765,0.8387,0.7765,0.7673,0.8009,0.8479,0.8009,0.8005,0.7167,0.7651,0.7167,0.713,0.8987,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6775,0.6847,0.6775,0.6756,0.6767,0.6904,0.6767,0.675,0.7167,0.7482,0.7167,0.7127,0.8508,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7682,0.7916,0.7682,0.772,0.7728,0.7951,0.7728,0.777,0.7,0.7217,0.7,0.7039,0.9131,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8252,0.8289,0.8252,0.8256,0.8175,0.8219,0.8175,0.8178,0.7,0.7044,0.7,0.7,0.9508,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.7666,0.7886,0.7666,0.7706,0.7672,0.7911,0.7672,0.771,0.7,0.7245,0.7,0.6984,0.9093,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7053,0.7182,0.7053,0.708,0.6957,0.7074,0.6957,0.6987,0.6833,0.696,0.6833,0.6854,0.8774,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7426,0.7761,0.7426,0.7416,0.755,0.782,0.755,0.7529,0.6833,0.7264,0.6833,0.6722,0.826,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.678,0.6863,0.678,0.6773,0.678,0.6884,0.678,0.677,0.6667,0.6717,0.6667,0.6616,0.8153,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7684,0.7906,0.7684,0.7728,0.7601,0.7823,0.7601,0.7643,0.65,0.6543,0.65,0.6484,0.9104,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6761,0.6859,0.6761,0.6753,0.6847,0.6913,0.6847,0.6849,0.65,0.653,0.65,0.6459,0.8143,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6684,0.6771,0.6684,0.667,0.679,0.6887,0.679,0.6784,0.65,0.6455,0.65,0.6422,0.8455,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6747,0.6838,0.6747,0.674,0.6702,0.6776,0.6702,0.6688,0.6333,0.6447,0.6333,0.6304,0.8151,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6403,0.715,0.6403,0.6285,0.6396,0.724,0.6396,0.6268,0.6333,0.6868,0.6333,0.619,0.8172,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6429,0.7191,0.6429,0.6319,0.6396,0.7155,0.6396,0.6247,0.6333,0.6868,0.6333,0.619,0.818,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7025,0.7144,0.7025,0.7052,0.6917,0.7057,0.6917,0.695,0.6,0.608,0.6,0.6005,0.8782,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6712,0.6797,0.6712,0.6696,0.6676,0.6753,0.6676,0.6664,0.6,0.6023,0.6,0.5979,0.8466,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
