Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
KNeighborsClassifier,0.8747,0.8769,0.8747,0.8747,0.8816,0.8816,0.8816,0.8816,0.85,0.8601,0.85,0.8519,0.9581,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8885,0.8889,0.8885,0.8888,0.896,0.8971,0.896,0.8964,0.85,0.8566,0.85,0.8462,0.9188,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8927,0.8929,0.8927,0.8925,0.8902,0.8904,0.8902,0.8903,0.8333,0.8419,0.8333,0.8353,0.9783,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8907,0.8907,0.8907,0.8906,0.8956,0.8962,0.8956,0.8958,0.8333,0.8364,0.8333,0.8345,0.9786,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8989,0.8993,0.8989,0.8989,0.9046,0.9059,0.9046,0.9049,0.8333,0.836,0.8333,0.8335,0.9261,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8878,0.888,0.8878,0.8874,0.8812,0.8814,0.8812,0.8813,0.8333,0.8333,0.8333,0.8333,0.9744,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8587,0.8583,0.8587,0.8583,0.8581,0.8572,0.8581,0.8575,0.8333,0.8397,0.8333,0.8302,0.9641,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8582,0.8573,0.8582,0.8577,0.8581,0.8572,0.8581,0.8572,0.8333,0.8444,0.8333,0.8298,0.9634,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8408,0.8457,0.8408,0.8406,0.8262,0.8341,0.8262,0.8275,0.8167,0.8367,0.8167,0.8208,0.9426,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.879,0.8802,0.879,0.8789,0.8823,0.8844,0.8823,0.8825,0.8167,0.826,0.8167,0.8187,0.9706,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.9187,0.9195,0.9187,0.9189,0.9183,0.9188,0.9183,0.9185,0.8167,0.8315,0.8167,0.8181,0.9844,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8655,0.8651,0.8655,0.865,0.8564,0.8549,0.8564,0.8552,0.8167,0.8201,0.8167,0.8173,0.967,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8327,0.8475,0.8327,0.8349,0.847,0.8572,0.847,0.8485,0.8167,0.8238,0.8167,0.8172,0.9367,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.813,0.8175,0.813,0.8145,0.8266,0.8321,0.8266,0.8283,0.8167,0.8167,0.8167,0.8167,0.9084,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8628,0.8668,0.8628,0.862,0.8742,0.8784,0.8742,0.8751,0.8167,0.8241,0.8167,0.8166,0.9701,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.8507,0.854,0.8507,0.8517,0.843,0.8476,0.843,0.8444,0.8,0.8089,0.8,0.8023,0.9225,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8556,0.8567,0.8556,0.8555,0.8651,0.8668,0.8651,0.8656,0.8,0.8021,0.8,0.8007,0.9595,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8754,0.8778,0.8754,0.8743,0.8742,0.8741,0.8742,0.8735,0.8,0.8,0.8,0.8,0.961,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.9192,0.9196,0.9192,0.9193,0.9106,0.9111,0.9106,0.9108,0.8,0.8005,0.8,0.7999,0.9787,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.8245,0.8296,0.8245,0.8261,0.8192,0.8231,0.8192,0.8204,0.8,0.8016,0.8,0.7997,0.9339,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.9144,0.9147,0.9144,0.9145,0.9091,0.9095,0.9091,0.9092,0.7833,0.7963,0.7833,0.7863,0.9747,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8418,0.8428,0.8418,0.8421,0.8454,0.8467,0.8454,0.8459,0.7833,0.797,0.7833,0.7862,0.9555,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.8274,0.833,0.8274,0.8287,0.834,0.8379,0.834,0.8353,0.7833,0.7887,0.7833,0.7851,0.9375,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.8657,0.8653,0.8657,0.8653,0.8578,0.858,0.8578,0.8578,0.7833,0.7927,0.7833,0.785,0.9681,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8394,0.8449,0.8394,0.8393,0.8487,0.848,0.8487,0.8483,0.7833,0.7863,0.7833,0.7839,0.9482,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8286,0.8327,0.8286,0.8277,0.8146,0.8139,0.8146,0.8075,0.7833,0.7875,0.7833,0.7801,0.9471,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8899,0.8899,0.8899,0.8896,0.8802,0.8801,0.8802,0.8799,0.7667,0.7667,0.7667,0.7667,0.9757,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8361,0.8368,0.8361,0.8351,0.84,0.842,0.84,0.8407,0.7667,0.7844,0.7667,0.7667,0.9414,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8913,0.8926,0.8913,0.8915,0.9,0.9012,0.9,0.9004,0.7667,0.7701,0.7667,0.7656,0.9743,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8868,0.887,0.8868,0.8867,0.8896,0.89,0.8896,0.8898,0.75,0.7569,0.75,0.7521,0.9743,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.9157,0.9162,0.9157,0.9156,0.9081,0.9091,0.9081,0.9084,0.75,0.7593,0.75,0.7512,0.9798,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
SVC,0.8185,0.8202,0.8185,0.8189,0.8081,0.8107,0.8081,0.8089,0.75,0.7505,0.75,0.7499,0.9206,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.8541,0.8584,0.8541,0.8553,0.8574,0.8605,0.8574,0.8584,0.7333,0.7536,0.7333,0.7356,0.9304,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8852,0.8861,0.8852,0.885,0.8859,0.8865,0.8859,0.8862,0.7333,0.7363,0.7333,0.7345,0.9734,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.8458,0.8605,0.8458,0.8481,0.8443,0.8558,0.8443,0.8461,0.7333,0.7388,0.7333,0.7341,0.9446,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8776,0.8789,0.8776,0.8765,0.8153,0.8209,0.8153,0.8162,0.7333,0.7353,0.7333,0.734,0.9718,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8247,0.83,0.8247,0.8242,0.828,0.8293,0.828,0.8272,0.7167,0.7269,0.7167,0.7185,0.9542,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8894,0.8895,0.8894,0.8895,0.8886,0.89,0.8886,0.8891,0.7167,0.7245,0.7167,0.718,0.9177,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8569,0.8565,0.8569,0.8566,0.8645,0.8636,0.8645,0.8639,0.7167,0.7329,0.7167,0.7173,0.9638,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
LogisticRegression,0.8234,0.828,0.8234,0.8253,0.8262,0.8338,0.8262,0.8282,0.7167,0.7263,0.7167,0.7172,0.9338,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8637,0.8671,0.8637,0.8632,0.8745,0.8747,0.8745,0.8745,0.7167,0.7177,0.7167,0.7161,0.9532,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8577,0.8569,0.8577,0.8573,0.8648,0.8638,0.8648,0.8641,0.7,0.7131,0.7,0.7016,0.9634,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8339,0.8364,0.8339,0.8347,0.8336,0.836,0.8336,0.8341,0.7,0.7047,0.7,0.7012,0.9338,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8552,0.8557,0.8552,0.855,0.8511,0.8504,0.8511,0.8507,0.7,0.7033,0.7,0.7009,0.9621,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.691,0.7098,0.691,0.6908,0.7055,0.7223,0.7055,0.706,0.7,0.7044,0.7,0.7,0.8395,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6814,0.6845,0.6814,0.6807,0.6786,0.6829,0.6786,0.6785,0.7,0.701,0.7,0.6996,0.8578,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.624,0.6313,0.624,0.6249,0.6213,0.6277,0.6213,0.622,0.7,0.6995,0.7,0.6995,0.814,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6793,0.6826,0.6793,0.6786,0.6921,0.6947,0.6921,0.6919,0.65,0.6583,0.65,0.6495,0.8609,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6227,0.63,0.6227,0.6234,0.6419,0.6498,0.6419,0.6426,0.6167,0.616,0.6167,0.6161,0.8126,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6812,0.6811,0.6812,0.6805,0.6864,0.6854,0.6864,0.6853,0.6167,0.6246,0.6167,0.6161,0.8586,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6954,0.7155,0.6954,0.6954,0.6995,0.7188,0.6995,0.6994,0.6167,0.6227,0.6167,0.6142,0.8429,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7533,0.7882,0.7533,0.7561,0.7554,0.7786,0.7554,0.7582,0.6,0.6214,0.6,0.6012,0.8815,smote,5000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6745,0.6937,0.6745,0.6794,0.6744,0.6918,0.6744,0.6791,0.5833,0.5997,0.5833,0.5866,0.8507,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6916,0.7104,0.6916,0.6913,0.6991,0.7156,0.6991,0.6993,0.55,0.5608,0.55,0.5443,0.8415,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6221,0.6301,0.6221,0.6232,0.633,0.6442,0.633,0.6335,0.5333,0.5434,0.5333,0.5359,0.8101,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6825,0.6857,0.6825,0.6819,0.683,0.6866,0.683,0.6831,0.5167,0.5387,0.5167,0.5185,0.8584,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
