Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
LogisticRegression,0.7971,0.8022,0.7971,0.7973,0.7986,0.8038,0.7986,0.8003,0.8,0.8049,0.8,0.7999,0.9079,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8505,0.853,0.8505,0.8507,0.8692,0.8702,0.8692,0.8691,0.8,0.8005,0.8,0.7999,0.942,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8583,0.8607,0.8583,0.8586,0.864,0.8651,0.864,0.8645,0.8,0.8049,0.8,0.7999,0.9499,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.8406,0.8509,0.8406,0.8408,0.8367,0.8381,0.8367,0.8362,0.8,0.8052,0.8,0.7985,0.9608,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8754,0.8763,0.8754,0.8754,0.9082,0.9078,0.9082,0.9075,0.8,0.799,0.8,0.7985,0.9077,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8824,0.8841,0.8824,0.8826,0.8881,0.8883,0.8881,0.8882,0.8,0.8008,0.8,0.7982,0.9118,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8596,0.8607,0.8596,0.8592,0.8692,0.8707,0.8692,0.8696,0.8,0.8042,0.8,0.7968,0.9517,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,RandomForestClassifier()
SVC,0.7541,0.7616,0.7541,0.7564,0.7642,0.7738,0.7642,0.7666,0.7833,0.8032,0.7833,0.7855,0.8853,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8376,0.8434,0.8376,0.8382,0.8279,0.8307,0.8279,0.8287,0.7833,0.7863,0.7833,0.7839,0.9493,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8225,0.826,0.8225,0.8239,0.8244,0.8289,0.8244,0.8252,0.7833,0.7917,0.7833,0.7831,0.9303,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8252,0.8301,0.8252,0.8258,0.7986,0.8016,0.7986,0.7995,0.7833,0.7917,0.7833,0.782,0.9404,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8368,0.8385,0.8368,0.8376,0.8537,0.8542,0.8537,0.8535,0.7833,0.7823,0.7833,0.7806,0.9376,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8273,0.8292,0.8273,0.8276,0.8606,0.8625,0.8606,0.8605,0.7833,0.7823,0.7833,0.7806,0.9397,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8482,0.8515,0.8482,0.8491,0.8707,0.8716,0.8707,0.8711,0.7833,0.7856,0.7833,0.7805,0.9593,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.7997,0.8092,0.7997,0.7995,0.8486,0.8501,0.8486,0.8492,0.7667,0.7751,0.7667,0.7696,0.9448,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8546,0.8553,0.8546,0.8552,0.8793,0.8792,0.8793,0.8792,0.7667,0.7749,0.7667,0.7688,0.9609,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.8364,0.8416,0.8364,0.8384,0.864,0.8655,0.864,0.8643,0.7667,0.7752,0.7667,0.7681,0.9321,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.749,0.7763,0.749,0.749,0.7194,0.7442,0.7194,0.7178,0.7667,0.7884,0.7667,0.7668,0.8841,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7506,0.7569,0.7506,0.7527,0.7625,0.7691,0.7625,0.7644,0.7667,0.7687,0.7667,0.7663,0.903,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8563,0.8604,0.8563,0.8573,0.8384,0.8456,0.8384,0.8395,0.7667,0.7678,0.7667,0.7651,0.9577,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8032,0.806,0.8032,0.804,0.8055,0.809,0.8055,0.8068,0.7667,0.766,0.7667,0.7624,0.9183,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8234,0.8269,0.8234,0.8243,0.8279,0.8291,0.8279,0.8282,0.7667,0.773,0.7667,0.7618,0.9372,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8097,0.8168,0.8097,0.8103,0.8107,0.8099,0.8107,0.8102,0.75,0.7864,0.75,0.7568,0.9152,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8053,0.811,0.8053,0.8057,0.79,0.8002,0.79,0.7925,0.75,0.7864,0.75,0.7568,0.9147,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.8265,0.833,0.8265,0.8286,0.8197,0.8314,0.8197,0.8225,0.75,0.762,0.75,0.752,0.9337,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8088,0.8123,0.8088,0.8088,0.8038,0.8154,0.8038,0.8063,0.75,0.7803,0.75,0.7509,0.9165,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8617,0.8652,0.8617,0.8619,0.8537,0.8542,0.8537,0.8539,0.75,0.7558,0.75,0.7505,0.9418,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.7791,0.7879,0.7791,0.7809,0.7745,0.7847,0.7745,0.7763,0.75,0.752,0.75,0.748,0.9032,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.8312,0.8342,0.8312,0.8323,0.8107,0.8228,0.8107,0.8137,0.7333,0.7649,0.7333,0.739,0.9023,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6796,0.6842,0.6796,0.6784,0.6713,0.677,0.6713,0.6701,0.7333,0.7317,0.7333,0.7298,0.841,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8402,0.842,0.8402,0.8404,0.8262,0.8301,0.8262,0.8269,0.7333,0.7361,0.7333,0.7298,0.8803,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.6994,0.7051,0.6994,0.6998,0.7177,0.7404,0.7177,0.7206,0.7167,0.7589,0.7167,0.7237,0.858,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.7015,0.7215,0.7015,0.7025,0.7313,0.7528,0.7313,0.7334,0.7167,0.7589,0.7167,0.7237,0.8389,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8243,0.8277,0.8243,0.8244,0.8038,0.8037,0.8038,0.8038,0.7167,0.7311,0.7167,0.7196,0.9353,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8226,0.8265,0.8226,0.8236,0.8227,0.8236,0.8227,0.8231,0.7167,0.7349,0.7167,0.7162,0.9346,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.7772,0.8014,0.7772,0.7751,0.7857,0.7875,0.7857,0.7778,0.7167,0.7187,0.7167,0.7081,0.9308,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.6882,0.7069,0.6882,0.6871,0.6833,0.7039,0.6833,0.6849,0.7,0.7214,0.7,0.7036,0.8194,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8445,0.8494,0.8445,0.8441,0.8399,0.8406,0.8399,0.8388,0.7,0.714,0.7,0.7024,0.9338,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.8023,0.8087,0.8023,0.8036,0.8124,0.8162,0.8124,0.8136,0.7,0.6984,0.7,0.6983,0.9116,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6094,0.6208,0.6094,0.6101,0.6041,0.6237,0.6041,0.6068,0.6833,0.6872,0.6833,0.6792,0.7972,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.8351,0.837,0.8351,0.8357,0.8141,0.8175,0.8141,0.8151,0.65,0.6895,0.65,0.6551,0.939,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
LogisticRegression,0.693,0.7139,0.693,0.6927,0.7007,0.7262,0.7007,0.6993,0.65,0.6629,0.65,0.6538,0.8371,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.767,0.7831,0.767,0.7678,0.8107,0.821,0.8107,0.8128,0.65,0.6898,0.65,0.6482,0.8912,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6322,0.6338,0.6322,0.6315,0.6344,0.6377,0.6344,0.6354,0.6,0.6175,0.6,0.6045,0.8118,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7287,0.7399,0.7287,0.725,0.7687,0.7726,0.7687,0.7701,0.6,0.6089,0.6,0.6035,0.9056,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.6774,0.6825,0.6774,0.6768,0.7091,0.7179,0.7091,0.7081,0.6,0.5995,0.6,0.5966,0.8393,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6297,0.6301,0.6297,0.6286,0.6139,0.6147,0.6139,0.6133,0.5667,0.5802,0.5667,0.5713,0.8077,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6839,0.703,0.6839,0.6834,0.7091,0.7253,0.7091,0.7093,0.5667,0.5864,0.5667,0.5679,0.8218,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6952,0.6997,0.6952,0.6946,0.6888,0.6892,0.6888,0.687,0.5667,0.5652,0.5667,0.5657,0.8595,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6246,0.6377,0.6246,0.6264,0.6293,0.6563,0.6293,0.6313,0.55,0.5849,0.55,0.5555,0.8048,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6137,0.6257,0.6137,0.614,0.6093,0.6218,0.6093,0.6123,0.55,0.5526,0.55,0.5507,0.798,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
