Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
KNeighborsClassifier,0.8641,0.8666,0.8641,0.8639,0.8748,0.8752,0.8748,0.8749,0.8167,0.8207,0.8167,0.8147,0.9512,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8596,0.8601,0.8596,0.8596,0.8798,0.88,0.8798,0.8798,0.8,0.8,0.8,0.8,0.9644,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8683,0.8697,0.8683,0.8682,0.8585,0.86,0.8585,0.8584,0.8,0.8014,0.8,0.7998,0.9538,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8749,0.8757,0.8749,0.8747,0.8855,0.8861,0.8855,0.8855,0.8,0.802,0.8,0.7997,0.9707,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8642,0.8649,0.8642,0.8644,0.8681,0.8685,0.8681,0.8679,0.8,0.8033,0.8,0.7934,0.945,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8853,0.8864,0.8853,0.8854,0.8815,0.8827,0.8815,0.8816,0.7833,0.8097,0.7833,0.7859,0.9662,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8755,0.8767,0.8755,0.8753,0.8765,0.877,0.8765,0.8764,0.7833,0.7838,0.7833,0.7832,0.9717,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.8572,0.8597,0.8572,0.8576,0.8681,0.8704,0.8681,0.8681,0.7833,0.8092,0.7833,0.7818,0.9644,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8784,0.8794,0.8784,0.8782,0.8709,0.8715,0.8709,0.8709,0.7833,0.8065,0.7833,0.7767,0.9715,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8788,0.8798,0.8788,0.8787,0.8765,0.8774,0.8765,0.8763,0.75,0.7924,0.75,0.7505,0.9705,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8564,0.8609,0.8564,0.8558,0.8478,0.8521,0.8478,0.8481,0.7667,0.7703,0.7667,0.7497,0.9373,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.8427,0.8453,0.8427,0.8428,0.854,0.8573,0.854,0.8541,0.75,0.7513,0.75,0.7495,0.9284,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8787,0.8811,0.8787,0.8785,0.8765,0.8785,0.8765,0.8767,0.75,0.7989,0.75,0.7484,0.9724,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,RandomForestClassifier()
LogisticRegression,0.7034,0.7145,0.7034,0.7063,0.6952,0.7114,0.6952,0.6991,0.75,0.7468,0.75,0.7471,0.8795,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8304,0.8366,0.8304,0.8293,0.8054,0.824,0.8054,0.8046,0.75,0.7944,0.75,0.7457,0.9556,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.7896,0.7969,0.7896,0.7885,0.7936,0.8017,0.7936,0.7924,0.75,0.7674,0.75,0.7447,0.9305,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.8039,0.8137,0.8039,0.8053,0.8091,0.8166,0.8091,0.8103,0.75,0.7648,0.75,0.7445,0.919,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6728,0.7344,0.6728,0.6658,0.6566,0.7262,0.6566,0.6513,0.7333,0.7739,0.7333,0.7378,0.8153,smote,3000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8781,0.8789,0.8781,0.8782,0.8821,0.8823,0.8821,0.8822,0.7333,0.7617,0.7333,0.7359,0.9086,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.6994,0.7122,0.6994,0.7022,0.7002,0.7101,0.7002,0.7024,0.7167,0.7203,0.7167,0.7182,0.8727,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6789,0.6913,0.6789,0.6786,0.6569,0.6746,0.6569,0.6573,0.7167,0.7171,0.7167,0.7166,0.8127,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7658,0.7882,0.7658,0.7697,0.7947,0.8182,0.7947,0.7989,0.7167,0.7179,0.7167,0.7145,0.9086,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7685,0.7896,0.7685,0.7721,0.7574,0.7817,0.7574,0.7616,0.7167,0.7349,0.7167,0.712,0.9087,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8392,0.8392,0.8392,0.8387,0.8574,0.8563,0.8574,0.8565,0.7167,0.7174,0.7167,0.7108,0.9561,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,MLPClassifier()
SVC,0.8274,0.8427,0.8274,0.8259,0.8209,0.8349,0.8209,0.8194,0.7,0.7354,0.7,0.7031,0.9375,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6712,0.6795,0.6712,0.6701,0.6558,0.6608,0.6558,0.655,0.7,0.7063,0.7,0.7022,0.8465,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7963,0.8072,0.7963,0.7977,0.7979,0.809,0.7979,0.7994,0.7,0.701,0.7,0.6994,0.9107,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6779,0.687,0.6779,0.6775,0.6739,0.6866,0.6739,0.6728,0.7,0.6967,0.7,0.6963,0.8144,smote,3000,no_scaled,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8019,0.8036,0.8019,0.8021,0.8018,0.8037,0.8018,0.8019,0.7,0.6972,0.7,0.6929,0.9366,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.6709,0.6795,0.6709,0.6692,0.6868,0.6967,0.6868,0.6858,0.6833,0.6843,0.6833,0.682,0.8473,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7251,0.8069,0.7251,0.7071,0.745,0.8269,0.745,0.7337,0.6833,0.7701,0.6833,0.6729,0.8698,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6703,0.6806,0.6703,0.6693,0.667,0.6776,0.667,0.666,0.6333,0.6433,0.6333,0.6318,0.845,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.681,0.6957,0.681,0.6813,0.6777,0.7,0.6777,0.6783,0.6333,0.6561,0.6333,0.6304,0.8109,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6372,0.7162,0.6372,0.6255,0.6298,0.7044,0.6298,0.6183,0.6333,0.7273,0.6333,0.6286,0.8091,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'C', 'A', 'N']",10,SVC(probability=True)
SVC,0.6345,0.7143,0.6345,0.6247,0.6314,0.7037,0.6314,0.6148,0.6167,0.7174,0.6167,0.6054,0.8106,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7053,0.7206,0.7053,0.7093,0.6996,0.7178,0.6996,0.7039,0.6,0.6157,0.6,0.6053,0.8747,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
