Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
MLPClassifier,0.8925,0.8949,0.8925,0.8929,0.8893,0.8907,0.8893,0.8895,0.8333,0.833,0.8333,0.8306,0.9787,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.9314,0.933,0.9314,0.9315,0.9279,0.9287,0.9279,0.928,0.8167,0.8234,0.8167,0.8178,0.9815,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.918,0.9184,0.918,0.918,0.9145,0.9146,0.9145,0.9145,0.8167,0.8273,0.8167,0.817,0.9822,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.9381,0.9394,0.9381,0.9381,0.9343,0.935,0.9343,0.9341,0.8167,0.819,0.8167,0.8168,0.9898,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8555,0.8575,0.8555,0.8551,0.8611,0.8647,0.8611,0.8608,0.8167,0.8175,0.8167,0.816,0.944,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8853,0.8857,0.8853,0.8853,0.8959,0.8963,0.8959,0.8959,0.8167,0.822,0.8167,0.8148,0.9782,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.864,0.867,0.864,0.8641,0.8591,0.8614,0.8591,0.8592,0.8,0.8054,0.8,0.8013,0.9716,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.9378,0.9394,0.9378,0.9379,0.9373,0.9389,0.9373,0.9373,0.8,0.8072,0.8,0.8005,0.9899,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8979,0.8982,0.8979,0.8979,0.894,0.894,0.894,0.894,0.8,0.8111,0.8,0.8002,0.9236,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.9386,0.9401,0.9386,0.9385,0.9359,0.9377,0.9359,0.936,0.8,0.8014,0.8,0.7998,0.991,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8643,0.8659,0.8643,0.864,0.8876,0.8887,0.8876,0.8877,0.8,0.798,0.8,0.7987,0.9586,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.9283,0.9296,0.9283,0.9282,0.9311,0.9313,0.9311,0.9311,0.8,0.8012,0.8,0.7981,0.9824,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.9392,0.9406,0.9392,0.9392,0.9316,0.9341,0.9316,0.9314,0.8,0.8087,0.8,0.7968,0.9896,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.9277,0.9306,0.9277,0.9274,0.9272,0.9303,0.9272,0.927,0.7833,0.8114,0.7833,0.7851,0.9726,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.88,0.8809,0.88,0.8799,0.8759,0.8762,0.8759,0.8758,0.7833,0.7838,0.7833,0.7832,0.9727,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.9354,0.9369,0.9354,0.9354,0.9373,0.9397,0.9373,0.9373,0.7833,0.7863,0.7833,0.7827,0.9895,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.9337,0.9359,0.9337,0.9337,0.9332,0.9349,0.9332,0.9332,0.7833,0.7934,0.7833,0.7826,0.9888,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8926,0.893,0.8926,0.8924,0.8799,0.8806,0.8799,0.8798,0.7833,0.7876,0.7833,0.7825,0.9788,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.7974,0.8044,0.7974,0.7983,0.8159,0.8186,0.8159,0.8159,0.7833,0.8032,0.7833,0.7823,0.9417,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.8814,0.8813,0.8814,0.8812,0.8695,0.8689,0.8695,0.8692,0.7667,0.7988,0.7667,0.771,0.9559,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.8557,0.8608,0.8557,0.8548,0.8588,0.8666,0.8588,0.8587,0.7667,0.7687,0.7667,0.7668,0.9429,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8697,0.8712,0.8697,0.8694,0.8601,0.8618,0.8601,0.8598,0.7667,0.7658,0.7667,0.7633,0.9591,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.8175,0.8306,0.8175,0.8203,0.833,0.8446,0.833,0.835,0.75,0.7556,0.75,0.7501,0.9284,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8807,0.8816,0.8807,0.8806,0.8856,0.8866,0.8856,0.8855,0.75,0.7517,0.75,0.7496,0.9752,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8848,0.8853,0.8848,0.8847,0.8876,0.8882,0.8876,0.8877,0.75,0.7665,0.75,0.7462,0.9739,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.7241,0.7258,0.7241,0.7243,0.7269,0.727,0.7269,0.7266,0.7333,0.7436,0.7333,0.736,0.9014,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8683,0.8702,0.8683,0.8681,0.8558,0.8608,0.8558,0.8553,0.7333,0.7431,0.7333,0.7332,0.957,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.8611,0.8666,0.8611,0.8605,0.8695,0.8739,0.8695,0.8692,0.7333,0.7408,0.7333,0.7327,0.9416,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8488,0.8524,0.8488,0.8469,0.8387,0.8437,0.8387,0.8363,0.7333,0.7639,0.7333,0.7292,0.9659,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.8007,0.8229,0.8007,0.8006,0.8394,0.8475,0.8394,0.8396,0.7333,0.7494,0.7333,0.7275,0.9015,smote,5000,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.8183,0.8335,0.8183,0.821,0.8225,0.8376,0.8225,0.825,0.7167,0.7333,0.7167,0.7175,0.9247,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.836,0.8393,0.836,0.8365,0.8289,0.837,0.8289,0.8302,0.7167,0.7264,0.7167,0.7165,0.9553,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.8144,0.8294,0.8144,0.8172,0.8259,0.8383,0.8259,0.8283,0.7167,0.7227,0.7167,0.716,0.9226,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.8842,0.8845,0.8842,0.8841,0.8853,0.8856,0.8853,0.8852,0.7167,0.73,0.7167,0.7156,0.9757,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
SVC,0.8234,0.8328,0.8234,0.8246,0.8048,0.8184,0.8048,0.8067,0.7167,0.72,0.7167,0.7142,0.9246,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.8063,0.821,0.8063,0.8079,0.7883,0.8018,0.7883,0.7894,0.7,0.7149,0.7,0.7004,0.9158,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.8988,0.9028,0.8988,0.8989,0.9091,0.9121,0.9091,0.9093,0.7,0.7029,0.7,0.7003,0.9667,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7028,0.7086,0.7028,0.6998,0.7135,0.7218,0.7135,0.7108,0.7,0.7162,0.7,0.6948,0.8414,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7256,0.7272,0.7256,0.7256,0.7142,0.7153,0.7142,0.714,0.6833,0.6905,0.6833,0.6859,0.9013,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7489,0.782,0.7489,0.7468,0.7473,0.7751,0.7473,0.7458,0.6833,0.7266,0.6833,0.6766,0.8461,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6902,0.693,0.6902,0.6895,0.6881,0.6915,0.6881,0.6869,0.6667,0.6841,0.6667,0.6656,0.8752,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7235,0.7279,0.7235,0.7244,0.7249,0.7303,0.7249,0.726,0.65,0.6508,0.65,0.6496,0.896,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7094,0.7194,0.7094,0.7071,0.7169,0.7264,0.7169,0.7159,0.65,0.6702,0.65,0.648,0.8351,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7031,0.7101,0.7031,0.7009,0.6974,0.7029,0.6974,0.6958,0.6333,0.6437,0.6333,0.6231,0.8376,smote,5000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6534,0.7299,0.6534,0.6408,0.6754,0.7433,0.6754,0.6608,0.6167,0.6735,0.6167,0.6057,0.8266,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.6638,0.7343,0.6638,0.65,0.6623,0.7303,0.6623,0.6494,0.6167,0.6735,0.6167,0.6057,0.8347,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6891,0.6918,0.6891,0.6885,0.6746,0.6764,0.6746,0.6743,0.6,0.6018,0.6,0.6007,0.8732,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6854,0.6891,0.6854,0.6848,0.6773,0.6821,0.6773,0.6764,0.6,0.5994,0.6,0.5979,0.873,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
