Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
RandomForestClassifier,0.943,0.9449,0.943,0.9431,0.9435,0.9449,0.9435,0.9436,0.85,0.8554,0.85,0.8504,0.9932,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.923,0.9276,0.923,0.9233,0.9379,0.9412,0.9379,0.9381,0.85,0.8554,0.85,0.8504,0.9904,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8899,0.8905,0.8899,0.89,0.8776,0.878,0.8776,0.8777,0.85,0.8524,0.85,0.8488,0.9188,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.9242,0.9261,0.9242,0.9246,0.9346,0.9366,0.9346,0.9347,0.85,0.8563,0.85,0.8487,0.9802,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.9252,0.9269,0.9252,0.9253,0.9264,0.9266,0.9264,0.9264,0.85,0.8658,0.85,0.8471,0.9784,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.932,0.9329,0.932,0.9322,0.9321,0.9319,0.9321,0.9318,0.85,0.8527,0.85,0.8465,0.9872,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.9343,0.9358,0.9343,0.9342,0.936,0.9367,0.936,0.936,0.85,0.8527,0.85,0.8465,0.9876,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.9546,0.9551,0.9546,0.9546,0.9618,0.9619,0.9618,0.9617,0.85,0.8722,0.85,0.8463,0.9865,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.9361,0.9364,0.9361,0.936,0.9422,0.9422,0.9422,0.9422,0.85,0.8659,0.85,0.8448,0.9876,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.9438,0.9464,0.9438,0.9442,0.943,0.9458,0.943,0.9434,0.8333,0.8365,0.8333,0.8339,0.9923,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.8234,0.836,0.8234,0.8255,0.8012,0.816,0.8012,0.8038,0.8333,0.8333,0.8333,0.8323,0.9252,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8995,0.9013,0.8995,0.8996,0.8911,0.8924,0.8911,0.8912,0.8333,0.8447,0.8333,0.8315,0.9689,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8449,0.8471,0.8449,0.8446,0.8445,0.8479,0.8445,0.8434,0.8167,0.8175,0.8167,0.816,0.9615,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.9541,0.9542,0.9541,0.9541,0.9545,0.9546,0.9545,0.9545,0.8167,0.8358,0.8167,0.8135,0.9656,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.9323,0.9344,0.9323,0.9325,0.9332,0.9345,0.9332,0.9333,0.8,0.8363,0.8,0.8033,0.9862,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.7239,0.7845,0.7239,0.7083,0.7377,0.7911,0.7377,0.7241,0.8,0.827,0.8,0.8019,0.8674,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8665,0.8678,0.8665,0.8664,0.8624,0.8634,0.8624,0.8623,0.8,0.8,0.8,0.8,0.9677,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.827,0.8377,0.827,0.8292,0.8244,0.8341,0.8244,0.8265,0.8,0.7997,0.8,0.7995,0.9287,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.9131,0.9135,0.9131,0.9132,0.9141,0.9143,0.9141,0.9141,0.8,0.8216,0.8,0.7995,0.9772,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.8729,0.8738,0.8729,0.8728,0.886,0.8862,0.886,0.886,0.8,0.8321,0.8,0.7969,0.9702,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
SVC,0.8774,0.8781,0.8774,0.8775,0.8608,0.8602,0.8608,0.8602,0.8,0.8033,0.8,0.7934,0.9511,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.8557,0.8606,0.8557,0.8553,0.8417,0.8455,0.8417,0.8411,0.8,0.8092,0.8,0.7853,0.9412,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.796,0.8019,0.796,0.7959,0.8037,0.8052,0.8037,0.8029,0.7833,0.7855,0.7833,0.7841,0.9376,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8757,0.8763,0.8757,0.8757,0.8782,0.8789,0.8782,0.878,0.7833,0.7838,0.7833,0.7832,0.9713,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8776,0.8784,0.8776,0.8774,0.8709,0.8724,0.8709,0.8708,0.7833,0.7838,0.7833,0.7832,0.9705,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.887,0.8874,0.887,0.887,0.8967,0.8976,0.8967,0.8969,0.7833,0.8092,0.7833,0.7818,0.9155,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8757,0.8765,0.8757,0.8756,0.8804,0.8812,0.8804,0.8803,0.7833,0.8352,0.7833,0.7816,0.9708,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8583,0.8615,0.8583,0.8581,0.8652,0.8657,0.8652,0.8652,0.7833,0.791,0.7833,0.7781,0.952,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8745,0.8754,0.8745,0.8744,0.8838,0.8839,0.8838,0.8838,0.7833,0.8065,0.7833,0.7767,0.9715,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.697,0.7498,0.697,0.6913,0.7232,0.7639,0.7232,0.7236,0.7667,0.8022,0.7667,0.7674,0.8281,smote,3000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8999,0.9016,0.8999,0.9002,0.895,0.8959,0.895,0.8952,0.7667,0.7875,0.7667,0.7669,0.968,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8682,0.8704,0.8682,0.8686,0.8871,0.8875,0.8871,0.8872,0.7667,0.7887,0.7667,0.7639,0.9705,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.8054,0.8197,0.8054,0.8076,0.8024,0.8156,0.8024,0.8051,0.75,0.7557,0.75,0.7487,0.9222,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7306,0.7319,0.7306,0.7304,0.7276,0.7293,0.7276,0.7278,0.75,0.7513,0.75,0.7478,0.9038,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.8349,0.8436,0.8349,0.8363,0.8338,0.8434,0.8338,0.8354,0.7333,0.7449,0.7333,0.734,0.9339,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8586,0.8607,0.8586,0.8583,0.8445,0.8477,0.8445,0.8443,0.7333,0.7365,0.7333,0.7337,0.9522,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8562,0.8557,0.8562,0.8554,0.8473,0.8457,0.8473,0.8459,0.7333,0.7348,0.7333,0.7302,0.9657,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.6959,0.7009,0.6959,0.6936,0.7041,0.7078,0.7041,0.7026,0.7333,0.7417,0.7333,0.728,0.8417,smote,3000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.728,0.7311,0.728,0.7287,0.7322,0.7399,0.7322,0.7337,0.7167,0.7274,0.7167,0.7193,0.897,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6998,0.7031,0.6998,0.6996,0.6788,0.6829,0.6788,0.6778,0.7167,0.7209,0.7167,0.7179,0.8757,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7025,0.7081,0.7025,0.7008,0.699,0.7052,0.699,0.6973,0.7167,0.7161,0.7167,0.7155,0.8357,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.8279,0.8444,0.8279,0.8258,0.8383,0.8539,0.8383,0.8359,0.7167,0.7411,0.7167,0.7143,0.9339,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.8069,0.8246,0.8069,0.8086,0.8063,0.8246,0.8063,0.808,0.7167,0.7255,0.7167,0.7078,0.9185,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7009,0.7046,0.7009,0.7004,0.6957,0.6967,0.6957,0.6953,0.7,0.6995,0.7,0.6986,0.8783,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8083,0.8122,0.8083,0.8091,0.8287,0.8315,0.8287,0.8294,0.7,0.6952,0.7,0.6918,0.9412,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.778,0.8046,0.778,0.7777,0.7923,0.8102,0.7923,0.7941,0.6667,0.6741,0.6667,0.6682,0.9055,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7306,0.7352,0.7306,0.7316,0.7299,0.7319,0.7299,0.7305,0.65,0.6742,0.65,0.6537,0.8975,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7085,0.7175,0.7085,0.7065,0.7254,0.7336,0.7254,0.7226,0.6333,0.655,0.6333,0.6247,0.8351,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6464,0.7243,0.6464,0.6342,0.6432,0.7233,0.6432,0.6307,0.6167,0.7174,0.6167,0.6054,0.8193,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.6546,0.7299,0.6546,0.6408,0.6622,0.7378,0.6622,0.6486,0.6167,0.7133,0.6167,0.6043,0.8242,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.6925,0.696,0.6925,0.6915,0.7041,0.7068,0.7041,0.7041,0.5667,0.5676,0.5667,0.5643,0.8706,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
