Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
MLPClassifier,0.8602,0.8658,0.8602,0.8605,0.8715,0.8729,0.8715,0.8721,0.8167,0.8171,0.8167,0.8144,0.965,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8576,0.8605,0.8576,0.8577,0.8611,0.8613,0.8611,0.8609,0.8167,0.8487,0.8167,0.8112,0.9641,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.862,0.8665,0.862,0.8611,0.8403,0.8485,0.8403,0.8406,0.8,0.8125,0.8,0.8005,0.967,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8941,0.8999,0.8941,0.8936,0.9375,0.9381,0.9375,0.937,0.8,0.8005,0.8,0.7989,0.976,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8645,0.8664,0.8645,0.8632,0.8576,0.8583,0.8576,0.8579,0.8,0.799,0.8,0.7985,0.898,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.9046,0.9052,0.9046,0.9039,0.8715,0.8754,0.8715,0.8699,0.8,0.8051,0.8,0.7977,0.9284,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.835,0.8381,0.835,0.8348,0.7951,0.7987,0.7951,0.7957,0.8,0.8072,0.8,0.793,0.9438,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.776,0.786,0.776,0.7761,0.7986,0.8048,0.7986,0.7998,0.7833,0.791,0.7833,0.7861,0.9291,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.7873,0.8116,0.7873,0.7894,0.7917,0.8186,0.7917,0.7957,0.7833,0.7923,0.7833,0.7856,0.9057,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8307,0.8345,0.8307,0.8295,0.8507,0.8537,0.8507,0.8504,0.7833,0.797,0.7833,0.7852,0.9386,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8107,0.8225,0.8107,0.8115,0.8611,0.8688,0.8611,0.8613,0.7833,0.7863,0.7833,0.7845,0.9369,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.8238,0.8358,0.8238,0.8209,0.8472,0.85,0.8472,0.8447,0.7833,0.7857,0.7833,0.7835,0.961,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8021,0.8215,0.8021,0.7994,0.8576,0.8615,0.8576,0.8577,0.7833,0.7944,0.7833,0.7835,0.9438,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8907,0.8923,0.8907,0.8905,0.8715,0.8814,0.8715,0.8723,0.7833,0.7833,0.7833,0.7833,0.9748,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8386,0.8449,0.8386,0.8377,0.875,0.877,0.875,0.8753,0.7833,0.7838,0.7833,0.7832,0.946,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.9305,0.9328,0.9305,0.9308,0.9271,0.9275,0.9271,0.9272,0.7833,0.7868,0.7833,0.7826,0.9871,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.9323,0.9338,0.9323,0.9321,0.9306,0.931,0.9306,0.9303,0.7833,0.7853,0.7833,0.7819,0.9738,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8828,0.8842,0.8828,0.8825,0.9028,0.9047,0.9028,0.9021,0.7833,0.787,0.7833,0.7815,0.912,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.9236,0.9244,0.9236,0.9234,0.9514,0.9516,0.9514,0.9514,0.7833,0.7815,0.7833,0.7814,0.9848,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.868,0.8698,0.868,0.8673,0.8542,0.8568,0.8542,0.8541,0.7833,0.7929,0.7833,0.7805,0.964,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.868,0.8863,0.868,0.8677,0.8368,0.836,0.8368,0.8333,0.7833,0.7833,0.7833,0.7783,0.9679,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.7908,0.8123,0.7908,0.7946,0.7639,0.7942,0.7639,0.7685,0.7667,0.7967,0.7667,0.7728,0.9059,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.8117,0.8353,0.8117,0.8112,0.7778,0.8109,0.7778,0.7752,0.7667,0.7731,0.7667,0.767,0.9119,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8385,0.8442,0.8385,0.839,0.8403,0.8413,0.8403,0.8406,0.7667,0.767,0.7667,0.7666,0.9471,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8663,0.8688,0.8663,0.8664,0.8507,0.8509,0.8507,0.8507,0.7667,0.7672,0.7667,0.7659,0.9391,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8803,0.8813,0.8803,0.8795,0.9167,0.9163,0.9167,0.9164,0.7667,0.7653,0.7667,0.7647,0.91,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8212,0.8305,0.8212,0.8214,0.8229,0.8324,0.8229,0.8238,0.7667,0.7679,0.7667,0.7645,0.9411,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.7326,0.7503,0.7326,0.7349,0.7049,0.7256,0.7049,0.7095,0.75,0.7583,0.75,0.7521,0.8926,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8915,0.8966,0.8915,0.8922,0.9062,0.9111,0.9062,0.9068,0.75,0.7536,0.75,0.7509,0.9791,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8611,0.8628,0.8611,0.8613,0.8681,0.8734,0.8681,0.8693,0.75,0.7743,0.75,0.7507,0.896,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.8837,0.8913,0.8837,0.883,0.8854,0.8927,0.8854,0.886,0.75,0.7564,0.75,0.7503,0.9585,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.9271,0.9313,0.9271,0.9274,0.9201,0.9262,0.9201,0.9195,0.75,0.7543,0.75,0.7501,0.9706,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8246,0.8312,0.8246,0.8247,0.8056,0.8149,0.8056,0.8078,0.75,0.7468,0.75,0.7471,0.9364,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.8177,0.8389,0.8177,0.8169,0.7847,0.8089,0.7847,0.7812,0.7333,0.7619,0.7333,0.7379,0.9064,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.8663,0.8749,0.8663,0.8676,0.9097,0.9153,0.9097,0.9102,0.7333,0.7337,0.7333,0.7326,0.9413,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8654,0.8685,0.8654,0.8656,0.8368,0.8378,0.8368,0.8357,0.7333,0.7313,0.7333,0.7314,0.8991,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.7465,0.78,0.7465,0.7442,0.7604,0.7903,0.7604,0.7624,0.7167,0.7657,0.7167,0.72,0.8833,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7917,0.8022,0.7917,0.7911,0.8403,0.8517,0.8403,0.8425,0.7167,0.7195,0.7167,0.717,0.9357,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.8768,0.8849,0.8768,0.8768,0.8056,0.8222,0.8056,0.8084,0.7167,0.7154,0.7167,0.7157,0.9739,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.7291,0.7694,0.7291,0.7283,0.7188,0.7749,0.7188,0.7183,0.7,0.734,0.7,0.7026,0.8636,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7874,0.8015,0.7874,0.7865,0.7188,0.7696,0.7188,0.72,0.7,0.7329,0.7,0.7006,0.9292,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.7171,0.7337,0.7171,0.7156,0.7361,0.7457,0.7361,0.7353,0.6833,0.6973,0.6833,0.6862,0.8917,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.7855,0.8141,0.7855,0.7891,0.8021,0.8353,0.8021,0.8035,0.6833,0.6944,0.6833,0.6858,0.9139,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7092,0.7272,0.7092,0.7094,0.684,0.6983,0.684,0.6844,0.6667,0.6796,0.6667,0.6705,0.8672,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7882,0.801,0.7882,0.7866,0.7812,0.7926,0.7812,0.7773,0.6667,0.6686,0.6667,0.6674,0.9206,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.711,0.7228,0.711,0.7093,0.7465,0.7477,0.7465,0.7415,0.6667,0.6723,0.6667,0.6668,0.8376,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7769,0.8012,0.7769,0.7806,0.7917,0.8067,0.7917,0.795,0.65,0.6562,0.65,0.652,0.9184,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6979,0.7051,0.6979,0.6967,0.75,0.7538,0.75,0.7509,0.65,0.6606,0.65,0.6514,0.8907,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.724,0.7304,0.724,0.7245,0.7153,0.7209,0.7153,0.7158,0.65,0.6492,0.65,0.6478,0.9005,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6875,0.7046,0.6875,0.6877,0.7083,0.7174,0.7083,0.7087,0.65,0.6493,0.65,0.6461,0.8742,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6832,0.6956,0.6832,0.6813,0.7188,0.7343,0.7188,0.7184,0.65,0.65,0.65,0.6458,0.8318,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7196,0.7406,0.7196,0.7185,0.7431,0.7487,0.7431,0.7332,0.6667,0.661,0.6667,0.6448,0.899,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.7752,0.8041,0.7752,0.7748,0.691,0.6927,0.691,0.6916,0.6,0.6044,0.6,0.6011,0.9106,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.7162,0.7309,0.7162,0.7152,0.6806,0.6978,0.6806,0.6791,0.6,0.6067,0.6,0.5965,0.8434,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6753,0.6792,0.6753,0.674,0.7049,0.7051,0.7049,0.7048,0.5667,0.578,0.5667,0.567,0.8716,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6424,0.7206,0.6424,0.6324,0.6389,0.699,0.6389,0.6257,0.55,0.6297,0.55,0.5364,0.8083,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.6363,0.7114,0.6363,0.6275,0.6146,0.6997,0.6146,0.5985,0.5167,0.6019,0.5167,0.5074,0.7995,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.6311,0.7149,0.6311,0.62,0.6354,0.6923,0.6354,0.6316,0.5167,0.6019,0.5167,0.5074,0.784,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.625,0.7101,0.625,0.6139,0.6458,0.7035,0.6458,0.6347,0.5167,0.6019,0.5167,0.5074,0.7907,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
