Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
DecisionTreeClassifier,0.9004,0.9028,0.9004,0.8997,0.8841,0.883,0.8841,0.8833,0.8167,0.8181,0.8167,0.817,0.9257,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8332,0.8435,0.8332,0.8336,0.7609,0.7678,0.7609,0.761,0.8167,0.8167,0.8167,0.8167,0.9529,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.8298,0.8422,0.8298,0.8312,0.7464,0.7514,0.7464,0.7465,0.8167,0.8167,0.8167,0.8167,0.9358,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8387,0.8468,0.8387,0.8402,0.8261,0.8296,0.8261,0.8274,0.8167,0.8241,0.8167,0.8144,0.9253,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8679,0.874,0.8679,0.8678,0.8841,0.8843,0.8841,0.8841,0.8167,0.8181,0.8167,0.812,0.9009,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.7429,0.752,0.7429,0.7428,0.7391,0.7497,0.7391,0.7395,0.8,0.8199,0.8,0.8031,0.893,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.8135,0.8223,0.8135,0.8141,0.8261,0.8435,0.8261,0.8304,0.8,0.8123,0.8,0.803,0.9238,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8224,0.8362,0.8224,0.8229,0.8986,0.8979,0.8986,0.898,0.8,0.8072,0.8,0.8005,0.9197,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8314,0.838,0.8314,0.8319,0.8043,0.8174,0.8043,0.8072,0.7833,0.7917,0.7833,0.782,0.8736,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8132,0.8251,0.8132,0.8145,0.8478,0.852,0.8478,0.8487,0.7833,0.7871,0.7833,0.7807,0.929,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7211,0.7345,0.7211,0.7212,0.7609,0.7682,0.7609,0.7615,0.7833,0.7844,0.7833,0.7762,0.9052,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.8243,0.8293,0.8243,0.8239,0.8188,0.8489,0.8188,0.8251,0.7667,0.7957,0.7667,0.7707,0.9199,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8152,0.8245,0.8152,0.8129,0.8478,0.8495,0.8478,0.847,0.7667,0.7825,0.7667,0.7697,0.8606,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8023,0.8127,0.8023,0.8034,0.7754,0.7839,0.7754,0.7778,0.7667,0.7819,0.7667,0.7687,0.9493,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.7339,0.7427,0.7339,0.7337,0.7754,0.7838,0.7754,0.7766,0.7667,0.7698,0.7667,0.7672,0.8807,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8406,0.8481,0.8406,0.8425,0.8623,0.8641,0.8623,0.8611,0.7667,0.7716,0.7667,0.7668,0.9168,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8368,0.8492,0.8368,0.8387,0.8768,0.8784,0.8768,0.8771,0.7667,0.7878,0.7667,0.7665,0.9482,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.7843,0.799,0.7843,0.785,0.8261,0.8304,0.8261,0.8255,0.7667,0.7708,0.7667,0.7646,0.9114,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8353,0.84,0.8353,0.8344,0.8768,0.8914,0.8768,0.8784,0.7667,0.7807,0.7667,0.7634,0.9514,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.7682,0.7729,0.7682,0.7652,0.7464,0.7473,0.7464,0.7453,0.7667,0.7706,0.7667,0.762,0.8998,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8242,0.8393,0.8242,0.8258,0.7319,0.7601,0.7319,0.739,0.7667,0.7796,0.7667,0.7587,0.9255,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8156,0.8254,0.8156,0.8155,0.8188,0.837,0.8188,0.8231,0.75,0.7703,0.75,0.7528,0.9051,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.7375,0.7676,0.7375,0.7393,0.7754,0.7976,0.7754,0.7758,0.75,0.7653,0.75,0.752,0.8989,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8207,0.8324,0.8207,0.8213,0.8188,0.825,0.8188,0.8193,0.75,0.763,0.75,0.752,0.9308,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
SVC,0.7137,0.7518,0.7137,0.7115,0.7681,0.8022,0.7681,0.7688,0.75,0.7741,0.75,0.7501,0.8601,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.7825,0.7934,0.7825,0.7819,0.8116,0.8096,0.8116,0.809,0.75,0.7505,0.75,0.7499,0.9084,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8354,0.843,0.8354,0.8355,0.8478,0.8484,0.8478,0.8481,0.75,0.7555,0.75,0.7461,0.9353,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
LogisticRegression,0.8115,0.8172,0.8115,0.8119,0.8043,0.8052,0.8043,0.8047,0.7333,0.7381,0.7333,0.7347,0.9213,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8189,0.827,0.8189,0.8176,0.7899,0.7983,0.7899,0.7909,0.7333,0.7381,0.7333,0.7347,0.9386,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.7067,0.7175,0.7067,0.7035,0.6304,0.6731,0.6304,0.6256,0.7333,0.7511,0.7333,0.7333,0.8589,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7504,0.781,0.7504,0.75,0.7319,0.77,0.7319,0.7387,0.7333,0.7358,0.7333,0.7325,0.9111,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.7301,0.7422,0.7301,0.729,0.7754,0.7801,0.7754,0.7765,0.7333,0.7313,0.7333,0.7312,0.9071,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.806,0.8179,0.806,0.8071,0.7391,0.7568,0.7391,0.7412,0.7333,0.731,0.7333,0.73,0.9177,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8205,0.8307,0.8205,0.8219,0.8043,0.8195,0.8043,0.8084,0.7333,0.7347,0.7333,0.7274,0.9372,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
SVC,0.7717,0.7926,0.7717,0.774,0.7899,0.8159,0.7899,0.7948,0.7167,0.7467,0.7167,0.7228,0.9043,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7374,0.7617,0.7374,0.7371,0.7029,0.7445,0.7029,0.7072,0.7167,0.7232,0.7167,0.7187,0.8826,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.7209,0.7395,0.7209,0.7205,0.6159,0.6295,0.6159,0.6141,0.7167,0.7247,0.7167,0.7184,0.8501,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7428,0.765,0.7428,0.7454,0.7536,0.7612,0.7536,0.7559,0.7167,0.7571,0.7167,0.7163,0.8985,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8188,0.8297,0.8188,0.8221,0.8043,0.8307,0.8043,0.8102,0.7167,0.7339,0.7167,0.7151,0.9125,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.6868,0.718,0.6868,0.6806,0.6812,0.7337,0.6812,0.6854,0.7,0.7371,0.7,0.7067,0.8574,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8168,0.8245,0.8168,0.8174,0.7899,0.7903,0.7899,0.7897,0.7,0.7305,0.7,0.7058,0.9251,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.7264,0.7616,0.7264,0.7259,0.7464,0.7731,0.7464,0.7466,0.7,0.7159,0.7,0.7052,0.8589,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.692,0.7087,0.692,0.6891,0.6667,0.6718,0.6667,0.6677,0.7,0.7081,0.7,0.7028,0.8661,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6885,0.7145,0.6885,0.6869,0.7029,0.7106,0.7029,0.6982,0.7,0.7028,0.7,0.7011,0.8349,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7646,0.775,0.7646,0.7653,0.7681,0.7772,0.7681,0.7704,0.7,0.7276,0.7,0.6977,0.9067,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.6831,0.7228,0.6831,0.6813,0.6449,0.6811,0.6449,0.6507,0.6833,0.7288,0.6833,0.6913,0.8561,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7989,0.8121,0.7989,0.7959,0.8043,0.8136,0.8043,0.8019,0.6833,0.6767,0.6833,0.6733,0.9249,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.6302,0.6557,0.6302,0.6291,0.6232,0.6564,0.6232,0.6307,0.6667,0.683,0.6667,0.6725,0.8068,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7118,0.7374,0.7118,0.7115,0.6739,0.7061,0.6739,0.6727,0.6667,0.672,0.6667,0.6684,0.847,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.56,0.6149,0.56,0.5517,0.6014,0.6645,0.6014,0.5964,0.6667,0.6847,0.6667,0.6589,0.7717,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.6956,0.7149,0.6956,0.6957,0.7826,0.8102,0.7826,0.7871,0.65,0.6451,0.65,0.6457,0.8773,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.623,0.631,0.623,0.6215,0.5217,0.5305,0.5217,0.5254,0.65,0.6446,0.65,0.6449,0.7956,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.6379,0.6475,0.6379,0.6344,0.6594,0.6598,0.6594,0.6589,0.6333,0.6332,0.6333,0.632,0.8589,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.605,0.6125,0.605,0.6039,0.6087,0.6129,0.6087,0.6091,0.6167,0.6172,0.6167,0.6125,0.8208,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6105,0.6217,0.6105,0.6101,0.6594,0.6605,0.6594,0.6597,0.6167,0.6092,0.6167,0.6097,0.8342,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6939,0.7027,0.6939,0.6896,0.7029,0.7085,0.7029,0.7035,0.6,0.5923,0.6,0.5864,0.8613,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5545,0.6217,0.5545,0.537,0.5362,0.6341,0.5362,0.5135,0.5667,0.6087,0.5667,0.5587,0.7695,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.5576,0.6568,0.5576,0.5297,0.587,0.7212,0.587,0.5579,0.5667,0.5939,0.5667,0.5226,0.7813,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
