Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
KNeighborsClassifier,0.8261,0.8303,0.8261,0.8245,0.7609,0.7667,0.7609,0.7621,0.7833,0.7992,0.7833,0.7833,0.936,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.7882,0.8187,0.7882,0.789,0.8043,0.8465,0.8043,0.8117,0.7833,0.783,0.7833,0.7828,0.8982,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7589,0.7783,0.7589,0.756,0.6812,0.7208,0.6812,0.6807,0.7833,0.7906,0.7833,0.7822,0.9102,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
MLPClassifier,0.7701,0.7829,0.7701,0.7689,0.7826,0.7853,0.7826,0.7827,0.7833,0.8007,0.7833,0.7809,0.9073,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8387,0.851,0.8387,0.8386,0.7681,0.7961,0.7681,0.7675,0.7833,0.7929,0.7833,0.7805,0.9343,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8621,0.8674,0.8621,0.8603,0.913,0.913,0.913,0.9127,0.7833,0.8139,0.7833,0.7793,0.9623,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
SVC,0.808,0.8335,0.808,0.8066,0.7681,0.8009,0.7681,0.7645,0.7667,0.8083,0.7667,0.7703,0.8981,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.9184,0.9255,0.9184,0.9177,0.8696,0.873,0.8696,0.8695,0.7667,0.7698,0.7667,0.7672,0.9659,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8642,0.873,0.8642,0.8634,0.8768,0.8869,0.8768,0.8773,0.7667,0.7667,0.7667,0.7667,0.8981,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.7969,0.809,0.7969,0.7952,0.8551,0.8617,0.8551,0.8549,0.75,0.7906,0.75,0.7561,0.9433,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.7592,0.793,0.7592,0.7628,0.6957,0.7646,0.6957,0.7011,0.75,0.8043,0.75,0.7514,0.8798,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.8352,0.8616,0.8352,0.8328,0.913,0.9191,0.913,0.9141,0.75,0.7604,0.75,0.7497,0.9303,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8351,0.8402,0.8351,0.8344,0.8841,0.8945,0.8841,0.8836,0.75,0.7533,0.75,0.7496,0.9502,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
LogisticRegression,0.7011,0.7182,0.7011,0.6953,0.6594,0.6876,0.6594,0.6607,0.75,0.7667,0.75,0.747,0.8098,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8841,0.8911,0.8841,0.8837,0.8478,0.8503,0.8478,0.8479,0.75,0.7795,0.75,0.7456,0.9131,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8478,0.8547,0.8478,0.8465,0.7971,0.8009,0.7971,0.7966,0.7333,0.7558,0.7333,0.7373,0.9255,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.7988,0.8059,0.7988,0.7982,0.7971,0.8013,0.7971,0.797,0.7333,0.7419,0.7333,0.7348,0.8491,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8296,0.838,0.8296,0.8278,0.8333,0.8448,0.8333,0.8349,0.7333,0.7492,0.7333,0.7339,0.9486,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.6978,0.7229,0.6978,0.6943,0.7174,0.7207,0.7174,0.7153,0.7333,0.7474,0.7333,0.7329,0.865,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.714,0.7522,0.714,0.7149,0.7174,0.7538,0.7174,0.7167,0.7167,0.7432,0.7167,0.7223,0.8731,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7809,0.8068,0.7809,0.7837,0.7101,0.7709,0.7101,0.7239,0.7167,0.7338,0.7167,0.7201,0.8896,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8694,0.8759,0.8694,0.8681,0.7899,0.789,0.7899,0.7868,0.7167,0.7285,0.7167,0.7188,0.9692,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
SVC,0.6846,0.7412,0.6846,0.6789,0.7174,0.7525,0.7174,0.7151,0.7167,0.7919,0.7167,0.7176,0.8351,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7844,0.7983,0.7844,0.7838,0.7971,0.8049,0.7971,0.798,0.7167,0.7358,0.7167,0.7153,0.9122,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8099,0.8169,0.8099,0.8095,0.8188,0.8189,0.8188,0.8145,0.7167,0.7412,0.7167,0.7088,0.8574,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
LogisticRegression,0.77,0.7986,0.77,0.7711,0.7971,0.8111,0.7971,0.7914,0.7167,0.7156,0.7167,0.7062,0.9084,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7338,0.7452,0.7338,0.7336,0.7246,0.731,0.7246,0.7253,0.7,0.7233,0.7,0.7019,0.892,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6974,0.7418,0.6974,0.6935,0.7101,0.7421,0.7101,0.7124,0.7,0.7266,0.7,0.6999,0.8397,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7226,0.7368,0.7226,0.7244,0.6739,0.6924,0.6739,0.6786,0.6833,0.7107,0.6833,0.6816,0.8942,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8224,0.8302,0.8224,0.8204,0.8986,0.9036,0.8986,0.8976,0.6833,0.682,0.6833,0.677,0.9338,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.7029,0.7521,0.7029,0.6994,0.7464,0.7539,0.7464,0.7456,0.6833,0.6999,0.6833,0.6752,0.8469,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.674,0.694,0.674,0.6677,0.6957,0.7095,0.6957,0.6948,0.6667,0.6823,0.6667,0.6697,0.8209,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7157,0.7417,0.7157,0.7149,0.7971,0.8232,0.7971,0.7976,0.6667,0.7008,0.6667,0.6646,0.8624,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.69,0.7049,0.69,0.688,0.6957,0.7041,0.6957,0.6924,0.6667,0.6889,0.6667,0.659,0.8628,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7717,0.7856,0.7717,0.7712,0.8043,0.805,0.8043,0.8046,0.65,0.67,0.65,0.6526,0.9161,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.7465,0.7625,0.7465,0.7471,0.7826,0.7948,0.7826,0.7822,0.65,0.6705,0.65,0.6512,0.902,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.768,0.7745,0.768,0.7669,0.7899,0.7921,0.7899,0.7908,0.65,0.6508,0.65,0.6484,0.921,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7157,0.7423,0.7157,0.7101,0.7319,0.7532,0.7319,0.7324,0.65,0.667,0.65,0.6358,0.8762,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.6685,0.6808,0.6685,0.6646,0.7319,0.7399,0.7319,0.7331,0.6167,0.63,0.6167,0.6147,0.8507,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6667,0.673,0.6667,0.66,0.6522,0.6653,0.6522,0.6538,0.6167,0.6284,0.6167,0.6109,0.8273,smote,250,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6198,0.7006,0.6198,0.6037,0.6667,0.736,0.6667,0.6591,0.6,0.6375,0.6,0.5736,0.765,smote,250,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.6124,0.699,0.6124,0.6041,0.6087,0.6925,0.6087,0.5968,0.5667,0.6085,0.5667,0.5482,0.7868,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.6249,0.7086,0.6249,0.6144,0.5652,0.6421,0.5652,0.5628,0.55,0.5952,0.55,0.533,0.7688,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.6141,0.6975,0.6141,0.603,0.6014,0.6703,0.6014,0.5936,0.55,0.5952,0.55,0.533,0.7705,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
