Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
KNeighborsClassifier,0.7951,0.8017,0.7951,0.7969,0.8056,0.8059,0.8056,0.8055,0.8167,0.8287,0.8167,0.8178,0.9172,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.8221,0.8285,0.8221,0.8238,0.816,0.8194,0.816,0.8172,0.8167,0.8172,0.8167,0.8155,0.9125,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
DecisionTreeClassifier,0.8498,0.8529,0.8498,0.8498,0.8542,0.8591,0.8542,0.8549,0.8167,0.8313,0.8167,0.813,0.8876,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8454,0.855,0.8454,0.847,0.8403,0.8513,0.8403,0.8425,0.8,0.8123,0.8,0.803,0.9576,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.915,0.9168,0.915,0.9151,0.8854,0.8858,0.8854,0.8854,0.8,0.8093,0.8,0.8017,0.9363,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8863,0.8896,0.8863,0.8874,0.8368,0.8419,0.8368,0.8382,0.8,0.8038,0.8,0.801,0.9673,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
RandomForestClassifier,0.9392,0.9406,0.9392,0.939,0.941,0.9432,0.941,0.9415,0.8,0.8035,0.8,0.8005,0.9933,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.8897,0.8922,0.8897,0.8904,0.9028,0.906,0.9028,0.9032,0.8,0.8079,0.8,0.7992,0.9721,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.8741,0.8762,0.8741,0.8738,0.8611,0.8605,0.8611,0.8607,0.8,0.8026,0.8,0.7989,0.9638,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8767,0.8807,0.8767,0.8771,0.8785,0.8804,0.8785,0.8792,0.8,0.8131,0.8,0.7984,0.9717,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
DecisionTreeClassifier,0.9158,0.9182,0.9158,0.9154,0.9097,0.9098,0.9097,0.909,0.8,0.8158,0.8,0.7967,0.9367,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8611,0.8624,0.8611,0.8604,0.8646,0.8644,0.8646,0.864,0.8,0.8159,0.8,0.7948,0.8956,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.875,0.8814,0.875,0.8755,0.8715,0.8747,0.8715,0.8721,0.7833,0.7855,0.7833,0.7841,0.9524,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8689,0.8743,0.8689,0.869,0.8819,0.8831,0.8819,0.8804,0.7833,0.7823,0.7833,0.7805,0.9017,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
SVC,0.836,0.8458,0.836,0.8369,0.8438,0.8434,0.8438,0.8433,0.7667,0.7811,0.7667,0.7708,0.9214,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
RandomForestClassifier,0.8681,0.8719,0.8681,0.8687,0.8264,0.8355,0.8264,0.8273,0.7667,0.7866,0.7667,0.7689,0.966,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
MLPClassifier,0.7648,0.7806,0.7648,0.7637,0.7465,0.7621,0.7465,0.7506,0.7667,0.7754,0.7667,0.7685,0.9109,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.7204,0.7596,0.7204,0.7218,0.7535,0.7836,0.7535,0.7538,0.7667,0.8006,0.7667,0.7674,0.8682,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
KNeighborsClassifier,0.8377,0.8416,0.8377,0.8369,0.8021,0.8042,0.8021,0.8023,0.7667,0.7699,0.7667,0.767,0.9459,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.7961,0.8027,0.7961,0.7962,0.7917,0.812,0.7917,0.7957,0.7667,0.7764,0.7667,0.7665,0.9227,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
SVC,0.7864,0.8069,0.7864,0.7882,0.7812,0.798,0.7812,0.7849,0.7667,0.7903,0.7667,0.7658,0.9171,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7865,0.7988,0.7865,0.7816,0.8264,0.8446,0.8264,0.8275,0.7667,0.776,0.7667,0.7627,0.933,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8498,0.8573,0.8498,0.8511,0.9028,0.9061,0.9028,0.9037,0.75,0.7645,0.75,0.752,0.9419,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8134,0.8216,0.8134,0.8133,0.8056,0.8083,0.8056,0.8057,0.75,0.7536,0.75,0.7509,0.9416,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.7959,0.8033,0.7959,0.797,0.8194,0.8331,0.8194,0.823,0.75,0.7625,0.75,0.7493,0.9337,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
RandomForestClassifier,0.8325,0.8357,0.8325,0.8316,0.809,0.8117,0.809,0.8101,0.75,0.7769,0.75,0.7488,0.9519,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
LogisticRegression,0.8038,0.8117,0.8038,0.8055,0.8403,0.8425,0.8403,0.8412,0.75,0.7472,0.75,0.7465,0.9216,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8264,0.8363,0.8264,0.8283,0.8264,0.8303,0.8264,0.8278,0.7333,0.7493,0.7333,0.7359,0.9481,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
DecisionTreeClassifier,0.8264,0.8374,0.8264,0.8265,0.8438,0.8441,0.8438,0.8438,0.7333,0.7512,0.7333,0.7351,0.937,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
MLPClassifier,0.8169,0.8228,0.8169,0.8177,0.8264,0.8332,0.8264,0.8283,0.7333,0.7458,0.7333,0.735,0.9283,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
KNeighborsClassifier,0.9002,0.9042,0.9002,0.9008,0.8958,0.8974,0.8958,0.8964,0.7333,0.7388,0.7333,0.7341,0.9774,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8091,0.8166,0.8091,0.8098,0.8056,0.81,0.8056,0.8069,0.7333,0.7408,0.7333,0.7327,0.9393,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
RandomForestClassifier,0.8368,0.8459,0.8368,0.8388,0.8333,0.8517,0.8333,0.8379,0.7167,0.7501,0.7167,0.7186,0.9513,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,RandomForestClassifier()
KNeighborsClassifier,0.8533,0.8607,0.8533,0.8552,0.816,0.8166,0.816,0.8156,0.7167,0.7162,0.7167,0.7161,0.944,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.8038,0.8112,0.8038,0.8052,0.8368,0.84,0.8368,0.8379,0.6833,0.6914,0.6833,0.6862,0.9271,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7699,0.7769,0.7699,0.7704,0.7292,0.7341,0.7292,0.7299,0.6833,0.688,0.6833,0.6845,0.9391,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.8126,0.8241,0.8126,0.8126,0.8194,0.8249,0.8194,0.8211,0.6833,0.6854,0.6833,0.6841,0.9338,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.809,0.8138,0.809,0.8078,0.816,0.8146,0.816,0.8135,0.6833,0.6932,0.6833,0.6839,0.9316,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
LogisticRegression,0.6745,0.6986,0.6745,0.6764,0.7118,0.7293,0.7118,0.7065,0.6833,0.6852,0.6833,0.6834,0.8311,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8212,0.8336,0.8212,0.8238,0.8368,0.8443,0.8368,0.8378,0.6833,0.6931,0.6833,0.6832,0.9319,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8003,0.8105,0.8003,0.7998,0.7708,0.7725,0.7708,0.7713,0.6833,0.705,0.6833,0.6767,0.9201,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,KNeighborsClassifier()
MLPClassifier,0.6962,0.704,0.6962,0.6922,0.7465,0.7438,0.7465,0.7438,0.6833,0.6775,0.6833,0.6732,0.8768,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.8169,0.8284,0.8169,0.8175,0.8368,0.8407,0.8368,0.8373,0.65,0.6512,0.65,0.6503,0.9239,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
MLPClassifier,0.7535,0.7667,0.7535,0.752,0.809,0.8133,0.809,0.8102,0.6333,0.6458,0.6333,0.6347,0.9144,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
SVC,0.7326,0.7412,0.7326,0.7326,0.7292,0.7285,0.7292,0.7264,0.6333,0.652,0.6333,0.629,0.8801,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.7517,0.7806,0.7517,0.7516,0.7326,0.7463,0.7326,0.7304,0.6167,0.6377,0.6167,0.6207,0.876,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.7161,0.7344,0.7161,0.7179,0.7743,0.7854,0.7743,0.7768,0.6167,0.6261,0.6167,0.6174,0.882,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7014,0.7074,0.7014,0.701,0.6701,0.6702,0.6701,0.6696,0.6167,0.6227,0.6167,0.6142,0.8661,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6457,0.657,0.6457,0.6479,0.6458,0.6547,0.6458,0.6457,0.6,0.6111,0.6,0.5999,0.8176,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6398,0.642,0.6398,0.6401,0.6146,0.6178,0.6146,0.6156,0.6,0.5946,0.6,0.5927,0.812,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.6041,0.6048,0.6041,0.6,0.6181,0.6175,0.6181,0.6127,0.6,0.5946,0.6,0.5927,0.7869,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.6301,0.6337,0.6301,0.6281,0.5938,0.593,0.5938,0.5924,0.6,0.5946,0.6,0.5927,0.8155,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
SVC,0.5937,0.5983,0.5937,0.591,0.6146,0.6199,0.6146,0.6162,0.6,0.5946,0.6,0.5927,0.7858,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,SVC(probability=True)
LogisticRegression,0.7101,0.7178,0.7101,0.7107,0.6806,0.6867,0.6806,0.6826,0.5833,0.5852,0.5833,0.584,0.8673,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6936,0.7014,0.6936,0.6937,0.7014,0.7014,0.7014,0.7009,0.5833,0.5853,0.5833,0.5819,0.8898,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,MLPClassifier()
LogisticRegression,0.638,0.6449,0.638,0.6387,0.6215,0.6247,0.6215,0.6224,0.5833,0.5845,0.5833,0.5803,0.8199,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6832,0.7096,0.6832,0.6835,0.6979,0.7155,0.6979,0.6993,0.5333,0.5418,0.5333,0.5358,0.8348,smote,500,StandardScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7127,0.7193,0.7127,0.7127,0.6632,0.6701,0.6632,0.6645,0.5333,0.5351,0.5333,0.5336,0.872,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6267,0.6302,0.6267,0.6269,0.6597,0.6644,0.6597,0.6615,0.5167,0.5299,0.5167,0.5156,0.8228,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6806,0.7036,0.6806,0.6808,0.7292,0.7452,0.7292,0.7315,0.5167,0.5253,0.5167,0.5126,0.8297,smote,500,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
