;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
100;SVC;0.7633;0.7894;0.7633;0.7626;0.8116;0.8286;0.8116;0.8111;0.8833;0.8935;0.8833;0.8844;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 145};SVC(C=10, random_state=145)
0;KNeighborsClassifier;0.868;0.8744;0.868;0.8673;0.8986;0.8986;0.8986;0.8986;0.8833;0.8862;0.8833;0.8836;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
0;KNeighborsClassifier;0.8728;0.8787;0.8728;0.8725;0.9565;0.9577;0.9565;0.9568;0.8833;0.8968;0.8833;0.8814;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
1;KNeighborsClassifier;0.8825;0.8853;0.8825;0.882;0.8406;0.8459;0.8406;0.8415;0.8833;0.899;0.8833;0.8791;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
105;DecisionTreeClassifier;0.8519;0.8563;0.8519;0.8513;0.8116;0.8269;0.8116;0.8154;0.8667;0.8796;0.8667;0.8692;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 522};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=522)
5;KNeighborsClassifier;0.8905;0.8968;0.8905;0.8884;0.913;0.9164;0.913;0.9139;0.8667;0.8814;0.8667;0.866;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
5;KNeighborsClassifier;0.8792;0.8854;0.8792;0.8778;0.942;0.947;0.942;0.9418;0.8667;0.8665;0.8667;0.8662;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
4;RandomForestClassifier;0.9163;0.9197;0.9163;0.9164;0.942;0.9441;0.942;0.9419;0.8667;0.869;0.8667;0.8664;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 609};RandomForestClassifier(n_estimators=20, random_state=609)
3;DecisionTreeClassifier;0.9179;0.9226;0.9179;0.918;0.9275;0.9342;0.9275;0.9282;0.8667;0.8673;0.8667;0.8666;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 352};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=352)
17;RandomForestClassifier;0.8986;0.9023;0.8986;0.8987;0.913;0.9154;0.913;0.9123;0.8667;0.8736;0.8667;0.8641;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 430};RandomForestClassifier(n_estimators=20, random_state=430)
2;DecisionTreeClassifier;0.9179;0.9253;0.9179;0.9183;0.913;0.9135;0.913;0.913;0.8667;0.8692;0.8667;0.8669;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 599};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=599)
1;DecisionTreeClassifier;0.913;0.9194;0.913;0.9135;0.8696;0.8722;0.8696;0.8689;0.8667;0.8692;0.8667;0.8669;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 49};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=49)
2;MLPClassifier;0.884;0.8918;0.884;0.883;0.913;0.9221;0.913;0.9114;0.8667;0.8829;0.8667;0.8663;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 654, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=654)
3;MLPClassifier;0.8778;0.8823;0.8778;0.8765;0.9855;0.9861;0.9855;0.9855;0.8667;0.8829;0.8667;0.8663;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 84, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=84)
4;MLPClassifier;0.8824;0.8873;0.8824;0.8813;0.9275;0.9279;0.9275;0.9269;0.8667;0.8829;0.8667;0.8663;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 654, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=654)
6;RandomForestClassifier;0.9243;0.9275;0.9243;0.9238;0.8696;0.8783;0.8696;0.8709;0.8667;0.8851;0.8667;0.864;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 278};RandomForestClassifier(n_estimators=10, random_state=278)
7;KNeighborsClassifier;0.8743;0.88;0.8743;0.8735;0.8841;0.885;0.8841;0.8825;0.8667;0.8665;0.8667;0.8662;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
7;KNeighborsClassifier;0.8697;0.8739;0.8697;0.869;0.8551;0.871;0.8551;0.8553;0.8667;0.8857;0.8667;0.8635;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
8;KNeighborsClassifier;0.8825;0.8856;0.8825;0.8808;0.942;0.9506;0.942;0.9427;0.8667;0.8838;0.8667;0.8633;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
0;KNeighborsClassifier;0.8166;0.8221;0.8166;0.8148;0.7971;0.7952;0.7971;0.7954;0.8667;0.8681;0.8667;0.867;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
1;KNeighborsClassifier;0.8084;0.8163;0.8084;0.8061;0.8696;0.8906;0.8696;0.8697;0.8667;0.8681;0.8667;0.867;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
2;MLPClassifier;0.8019;0.8252;0.8019;0.7996;0.8261;0.8531;0.8261;0.8256;0.8667;0.8774;0.8667;0.8647;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 352, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=352)
59;DecisionTreeClassifier;0.7955;0.8012;0.7955;0.7942;0.8406;0.8529;0.8406;0.8352;0.8667;0.8749;0.8667;0.8684;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 386};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=386)
60;DecisionTreeClassifier;0.8244;0.8291;0.8244;0.8245;0.8261;0.8362;0.8261;0.8247;0.8667;0.8749;0.8667;0.8684;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 386};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=386)
61;SVC;0.6891;0.7401;0.6891;0.6836;0.7536;0.7964;0.7536;0.7587;0.8667;0.8785;0.8667;0.8673;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 764};SVC(C=10, random_state=764)
62;SVC;0.6909;0.7418;0.6909;0.6852;0.8406;0.864;0.8406;0.8392;0.8667;0.8785;0.8667;0.8673;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 764};SVC(C=10, random_state=764)
63;SVC;0.6875;0.7306;0.6875;0.6812;0.8841;0.8983;0.8841;0.8855;0.8667;0.8785;0.8667;0.8673;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 764};SVC(C=10, random_state=764)
64;SVC;0.6972;0.7513;0.6972;0.6915;0.7101;0.7433;0.7101;0.7122;0.8667;0.8785;0.8667;0.8673;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 72};SVC(C=10, random_state=72)
65;SVC;0.686;0.7395;0.686;0.6827;0.7101;0.7403;0.7101;0.7144;0.8667;0.8785;0.8667;0.8673;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 764};SVC(C=10, random_state=764)
6;KNeighborsClassifier;0.8695;0.8765;0.8695;0.8679;0.9855;0.9861;0.9855;0.9855;0.8667;0.8665;0.8667;0.8662;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
8;DecisionTreeClassifier;0.9163;0.9247;0.9163;0.9166;0.8406;0.8592;0.8406;0.8419;0.8667;0.8724;0.8667;0.8662;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 599};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=599)
106;SVC;0.7488;0.7757;0.7488;0.7511;0.9855;0.9861;0.9855;0.9855;0.8667;0.8894;0.8667;0.8689;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 693};SVC(C=10, random_state=693)
118;MLPClassifier;0.7713;0.7815;0.7713;0.7713;0.8261;0.8271;0.8261;0.8263;0.8667;0.888;0.8667;0.8668;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 37, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=37)
107;SVC;0.7568;0.7844;0.7568;0.7578;0.8696;0.8824;0.8696;0.8714;0.8667;0.8894;0.8667;0.8689;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 657};SVC(C=10, random_state=657)
67;RandomForestClassifier;0.8422;0.8485;0.8422;0.8425;0.8696;0.8707;0.8696;0.8698;0.8667;0.8681;0.8667;0.867;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 656};RandomForestClassifier(n_estimators=20, random_state=656)
108;MLPClassifier;0.7843;0.7951;0.7843;0.7847;0.7246;0.7404;0.7246;0.7273;0.8667;0.8894;0.8667;0.8689;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 52, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=52)
109;SVC;0.7569;0.7894;0.7569;0.7587;0.8406;0.85;0.8406;0.8408;0.8667;0.8894;0.8667;0.8689;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 145};SVC(C=10, random_state=145)
110;SVC;0.7424;0.7793;0.7424;0.7454;0.8986;0.9017;0.8986;0.898;0.8667;0.8894;0.8667;0.8689;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 145};SVC(C=10, random_state=145)
111;SVC;0.7505;0.7707;0.7505;0.752;0.8116;0.8323;0.8116;0.815;0.8667;0.8894;0.8667;0.8689;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 145};SVC(C=10, random_state=145)
112;SVC;0.7502;0.7801;0.7502;0.7525;0.7971;0.7989;0.7971;0.7952;0.8667;0.8894;0.8667;0.8689;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 657};SVC(C=10, random_state=657)
113;DecisionTreeClassifier;0.8582;0.8631;0.8582;0.8575;0.8261;0.8264;0.8261;0.826;0.8667;0.8749;0.8667;0.8684;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 54};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=54)
114;DecisionTreeClassifier;0.8567;0.861;0.8567;0.8567;0.7681;0.7671;0.7681;0.7674;0.8667;0.8727;0.8667;0.8682;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 54};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=54)
115;SVC;0.7522;0.7818;0.7522;0.7545;0.8696;0.8849;0.8696;0.8683;0.8667;0.8808;0.8667;0.8675;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 693};SVC(C=10, random_state=693)
116;SVC;0.7617;0.7906;0.7617;0.7633;0.7971;0.819;0.7971;0.7984;0.8667;0.8808;0.8667;0.8675;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 145};SVC(C=10, random_state=145)
117;DecisionTreeClassifier;0.8438;0.8472;0.8438;0.8428;0.8551;0.8581;0.8551;0.8555;0.8667;0.8692;0.8667;0.8669;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 645};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=645)
119;MLPClassifier;0.7745;0.7918;0.7745;0.7747;0.8406;0.8423;0.8406;0.8412;0.8667;0.888;0.8667;0.8668;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 37, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=37)
9;KNeighborsClassifier;0.8953;0.8995;0.8953;0.8946;0.8116;0.8085;0.8116;0.8093;0.8667;0.8665;0.8667;0.8662;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
120;MLPClassifier;0.7569;0.7742;0.7569;0.7583;0.8261;0.8324;0.8261;0.8256;0.8667;0.888;0.8667;0.8668;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 52, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=52)
121;MLPClassifier;0.7745;0.7885;0.7745;0.7755;0.8116;0.822;0.8116;0.8104;0.8667;0.888;0.8667;0.8668;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 37, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=37)
122;DecisionTreeClassifier;0.8615;0.8643;0.8615;0.8605;0.7681;0.7798;0.7681;0.7709;0.8667;0.875;0.8667;0.8668;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 522};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=522)
18;KNeighborsClassifier;0.8841;0.889;0.8841;0.8836;0.8841;0.8885;0.8841;0.8852;0.8667;0.8651;0.8667;0.8648;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
17;RandomForestClassifier;0.9275;0.9312;0.9275;0.9273;0.9275;0.9274;0.9275;0.9272;0.8667;0.8736;0.8667;0.865;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 651};RandomForestClassifier(n_estimators=20, random_state=651)
16;RandomForestClassifier;0.9211;0.9246;0.9211;0.9209;0.9565;0.9565;0.9565;0.9565;0.8667;0.8731;0.8667;0.8651;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 651};RandomForestClassifier(n_estimators=20, random_state=651)
15;RandomForestClassifier;0.9227;0.9276;0.9227;0.9231;0.913;0.9126;0.913;0.9117;0.8667;0.8731;0.8667;0.8651;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 188};RandomForestClassifier(n_estimators=20, random_state=188)
14;MLPClassifier;0.8503;0.8654;0.8503;0.8508;0.8696;0.8673;0.8696;0.8676;0.8667;0.8699;0.8667;0.8659;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 189, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=189)
13;MLPClassifier;0.8582;0.8713;0.8582;0.8566;0.8696;0.8854;0.8696;0.8676;0.8667;0.8699;0.8667;0.8659;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 189, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=189)
12;KNeighborsClassifier;0.876;0.8811;0.876;0.8746;0.913;0.9228;0.913;0.9114;0.8667;0.8665;0.8667;0.8662;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
11;KNeighborsClassifier;0.905;0.9108;0.905;0.904;0.8841;0.8959;0.8841;0.8844;0.8667;0.8665;0.8667;0.8662;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
10;KNeighborsClassifier;0.8873;0.8959;0.8873;0.8863;0.8551;0.8591;0.8551;0.8546;0.8667;0.8665;0.8667;0.8662;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
66;SVC;0.6941;0.7389;0.6941;0.6884;0.7971;0.8137;0.7971;0.7973;0.8667;0.8785;0.8667;0.8673;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 72};SVC(C=10, random_state=72)
16;KNeighborsClassifier;0.8357;0.8469;0.8357;0.8351;0.7536;0.7693;0.7536;0.7509;0.8667;0.8704;0.8667;0.8644;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
68;DecisionTreeClassifier;0.8149;0.8182;0.8149;0.8142;0.7681;0.7648;0.7681;0.7657;0.8667;0.8692;0.8667;0.8669;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 897};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=897)
1;KNeighborsClassifier;0.7713;0.7856;0.7713;0.7703;0.8696;0.8711;0.8696;0.8683;0.8667;0.8849;0.8667;0.8684;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
8;KNeighborsClassifier;0.8228;0.833;0.8228;0.8231;0.8696;0.8727;0.8696;0.8704;0.8667;0.875;0.8667;0.8668;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
9;KNeighborsClassifier;0.8342;0.8497;0.8342;0.8337;0.8406;0.8433;0.8406;0.8411;0.8667;0.875;0.8667;0.8668;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
10;KNeighborsClassifier;0.826;0.8419;0.826;0.8259;0.8841;0.8983;0.8841;0.8855;0.8667;0.8839;0.8667;0.8664;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
11;KNeighborsClassifier;0.8309;0.841;0.8309;0.8307;0.913;0.9147;0.913;0.913;0.8667;0.8839;0.8667;0.8664;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
12;KNeighborsClassifier;0.8245;0.8369;0.8245;0.8237;0.8551;0.8581;0.8551;0.8555;0.8667;0.8839;0.8667;0.8664;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
13;KNeighborsClassifier;0.826;0.8374;0.826;0.8251;0.8986;0.9079;0.8986;0.8983;0.8667;0.888;0.8667;0.8662;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
14;KNeighborsClassifier;0.8293;0.8425;0.8293;0.829;0.8551;0.8558;0.8551;0.8546;0.8667;0.8767;0.8667;0.8653;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
8;KNeighborsClassifier;0.7552;0.7682;0.7552;0.7543;0.8551;0.8704;0.8551;0.8564;0.8667;0.8767;0.8667;0.8653;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
7;KNeighborsClassifier;0.7616;0.7744;0.7616;0.7603;0.8406;0.8544;0.8406;0.8405;0.8667;0.8767;0.8667;0.8653;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
6;KNeighborsClassifier;0.7698;0.7858;0.7698;0.7683;0.7971;0.797;0.7971;0.7963;0.8667;0.8767;0.8667;0.8653;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
5;KNeighborsClassifier;0.7407;0.7561;0.7407;0.7386;0.8551;0.8624;0.8551;0.8558;0.8667;0.8767;0.8667;0.8653;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
