Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.9589;0.959;0.9589;0.9589;0.9631;0.9631;0.9631;0.9631;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 266, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=266)
MLPClassifier;0.9576;0.9578;0.9576;0.9575;0.9678;0.9678;0.9678;0.9677;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 266, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=266)
MLPClassifier;0.9572;0.9574;0.9572;0.9572;0.9651;0.9653;0.9651;0.965;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 266, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=266)
MLPClassifier;0.9583;0.9585;0.9583;0.9582;0.9604;0.9605;0.9604;0.9604;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 604, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=604)
MLPClassifier;0.9558;0.9559;0.9558;0.9558;0.9698;0.9698;0.9698;0.9698;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 266, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=266)
MLPClassifier;0.9589;0.9591;0.9589;0.9589;0.9685;0.9687;0.9685;0.9683;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 266, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=266)
MLPClassifier;0.9577;0.9579;0.9577;0.9577;0.9671;0.9673;0.9671;0.967;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 604, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=604)
MLPClassifier;0.9585;0.9587;0.9585;0.9585;0.957;0.9579;0.957;0.957;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 266, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=266)
MLPClassifier;0.9562;0.9562;0.9562;0.9561;0.9664;0.9667;0.9664;0.9664;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 604, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=604)
MLPClassifier;0.9577;0.9578;0.9577;0.9576;0.9497;0.9504;0.9497;0.9495;0.9167;0.9194;0.9167;0.9165;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 604, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=604)
