Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.938;0.9396;0.938;0.938;0.9342;0.9363;0.9342;0.9342;0.8333;0.8366;0.8333;0.8307;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 446};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=446)
DecisionTreeClassifier;0.9369;0.9385;0.9369;0.9369;0.947;0.9493;0.947;0.9469;0.8333;0.8366;0.8333;0.8307;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 2};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=2)
DecisionTreeClassifier;0.9396;0.9411;0.9396;0.9396;0.9356;0.9384;0.9356;0.9358;0.8333;0.8366;0.8333;0.8307;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 810};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=810)
DecisionTreeClassifier;0.9368;0.9387;0.9368;0.9369;0.9443;0.9465;0.9443;0.9442;0.8333;0.8385;0.8333;0.8282;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 446};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=446)
DecisionTreeClassifier;0.937;0.9387;0.937;0.937;0.9376;0.9384;0.9376;0.9374;0.8333;0.8385;0.8333;0.8282;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 810};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=810)
DecisionTreeClassifier;0.9375;0.9392;0.9375;0.9375;0.9416;0.9419;0.9416;0.9417;0.8333;0.8385;0.8333;0.8282;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 810};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=810)
DecisionTreeClassifier;0.9388;0.9403;0.9388;0.9388;0.9322;0.9334;0.9322;0.9323;0.8333;0.8385;0.8333;0.8282;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 2};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=2)
DecisionTreeClassifier;0.9387;0.9404;0.9387;0.9387;0.9437;0.9447;0.9437;0.9437;0.8333;0.8385;0.8333;0.8282;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 2};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=2)
DecisionTreeClassifier;0.9358;0.9374;0.9358;0.9358;0.9443;0.9446;0.9443;0.9442;0.8333;0.8385;0.8333;0.8282;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 810};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=810)
DecisionTreeClassifier;0.9385;0.9401;0.9385;0.9385;0.9369;0.937;0.9369;0.9367;0.8333;0.8385;0.8333;0.8282;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 446};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=446)
