Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
KNeighborsClassifier,0.8889,0.8947,0.8889,0.8898,0.9028,0.9043,0.9028,0.9022,0.7167,0.7186,0.7167,0.7134,0.963,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
RandomForestClassifier,0.8507,0.8555,0.8507,0.8504,0.8333,0.8353,0.8333,0.8337,0.7167,0.7144,0.7167,0.7077,0.9495,smote,500,StandardScaler,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
MLPClassifier,0.8602,0.8694,0.8602,0.8605,0.8368,0.8481,0.8368,0.8385,0.7,0.702,0.7,0.7007,0.9738,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
SVC,0.8568,0.8674,0.8568,0.8579,0.8715,0.8774,0.8715,0.8728,0.7,0.7007,0.7,0.6982,0.9215,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
MLPClassifier,0.7022,0.7299,0.7022,0.7,0.7361,0.7629,0.7361,0.7372,0.7,0.7091,0.7,0.6975,0.8533,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.7821,0.8041,0.7821,0.785,0.7847,0.8041,0.7847,0.7894,0.6833,0.6982,0.6833,0.6832,0.9057,smote,500,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8125,0.8207,0.8125,0.8111,0.7639,0.7797,0.7639,0.7619,0.6833,0.6991,0.6833,0.6788,0.9229,smote,500,no_scaled,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
SVC,0.7143,0.7566,0.7143,0.7163,0.7535,0.7781,0.7535,0.7529,0.6667,0.7094,0.6667,0.673,0.8532,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
LogisticRegression,0.79,0.8104,0.79,0.7931,0.7778,0.8029,0.7778,0.7833,0.6667,0.6778,0.6667,0.67,0.9028,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6137,0.6233,0.6137,0.6127,0.6319,0.6391,0.6319,0.6314,0.6667,0.6793,0.6667,0.6679,0.8198,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6719,0.7128,0.6719,0.6772,0.7083,0.7548,0.7083,0.7154,0.6667,0.6971,0.6667,0.6665,0.8578,smote,500,no_scaled,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
DecisionTreeClassifier,0.7813,0.7856,0.7813,0.7806,0.7708,0.7738,0.7708,0.7718,0.6667,0.6667,0.6667,0.6658,0.8359,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
LogisticRegression,0.6093,0.6275,0.6093,0.609,0.6146,0.6187,0.6146,0.6153,0.6667,0.6642,0.6667,0.6629,0.746,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6397,0.6742,0.6397,0.6412,0.5903,0.5922,0.5903,0.5908,0.6667,0.6551,0.6667,0.6533,0.827,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
MLPClassifier,0.6866,0.7074,0.6866,0.6865,0.7326,0.7468,0.7326,0.736,0.65,0.6697,0.65,0.6533,0.8538,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,MLPClassifier()
RandomForestClassifier,0.8108,0.8132,0.8108,0.8095,0.7847,0.7884,0.7847,0.7845,0.6667,0.6574,0.6667,0.6524,0.9378,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
LogisticRegression,0.783,0.8097,0.783,0.7856,0.8299,0.8589,0.8299,0.8335,0.65,0.6561,0.65,0.6521,0.8926,smote,500,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6346,0.6461,0.6346,0.6345,0.625,0.6247,0.625,0.6244,0.6167,0.6077,0.6167,0.6091,0.7762,smote,500,no_scaled,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6493,0.6577,0.6493,0.6495,0.5833,0.5922,0.5833,0.5839,0.6,0.6323,0.6,0.6031,0.7791,smote,500,StandardScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5842,0.608,0.5842,0.5799,0.5625,0.5815,0.5625,0.5545,0.6,0.6274,0.6,0.5928,0.7719,smote,500,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6371,0.6551,0.6371,0.6313,0.6632,0.6894,0.6632,0.6656,0.5833,0.5994,0.5833,0.584,0.818,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5564,0.5703,0.5564,0.5551,0.5694,0.5766,0.5694,0.5707,0.5667,0.5795,0.5667,0.5699,0.7723,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6007,0.6247,0.6007,0.5963,0.5521,0.5882,0.5521,0.5582,0.5667,0.5833,0.5667,0.5648,0.7827,smote,500,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5486,0.7015,0.5486,0.5094,0.5972,0.71,0.5972,0.5623,0.5333,0.6675,0.5333,0.5013,0.8583,smote,500,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
SVC,0.5216,0.6694,0.5216,0.4775,0.5278,0.6974,0.5278,0.4799,0.5,0.6227,0.5,0.4551,0.7697,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
SVC,0.5199,0.6756,0.5199,0.4781,0.5486,0.6745,0.5486,0.503,0.5,0.6227,0.5,0.4551,0.783,smote,500,no_scaled,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
SVC,0.5252,0.6645,0.5252,0.4743,0.5139,0.721,0.5139,0.4834,0.5,0.6227,0.5,0.4551,0.7698,smote,500,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
