Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
KNeighborsClassifier,0.8509,0.8519,0.8509,0.851,0.8523,0.8551,0.8523,0.8531,0.85,0.8513,0.85,0.8503,0.9447,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
RandomForestClassifier,0.8688,0.8701,0.8688,0.8691,0.8546,0.8558,0.8546,0.855,0.85,0.8517,0.85,0.8498,0.9619,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
SVC,0.8609,0.8651,0.8609,0.862,0.8748,0.8772,0.8748,0.8753,0.8333,0.8507,0.8333,0.835,0.9438,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
KNeighborsClassifier,0.8621,0.8636,0.8621,0.8625,0.8624,0.8634,0.8624,0.8628,0.8333,0.8426,0.8333,0.8341,0.9522,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
MLPClassifier,0.7749,0.7802,0.7749,0.7759,0.7939,0.8071,0.7939,0.7966,0.8333,0.8565,0.8333,0.8324,0.9187,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
SVC,0.8267,0.83,0.8267,0.8265,0.8287,0.8323,0.8287,0.8287,0.8333,0.8431,0.8333,0.8323,0.9349,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
SVC,0.7672,0.7841,0.7672,0.7701,0.7468,0.7613,0.7468,0.7494,0.8333,0.8361,0.8333,0.8315,0.8885,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
SVC,0.7537,0.7635,0.7537,0.7549,0.7569,0.766,0.7569,0.758,0.8333,0.8448,0.8333,0.831,0.8516,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
KNeighborsClassifier,0.8532,0.8558,0.8532,0.8527,0.8389,0.8618,0.8389,0.8383,0.8333,0.8511,0.8333,0.8305,0.9493,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8385,0.8391,0.8385,0.8389,0.8384,0.8409,0.8384,0.8393,0.8167,0.8337,0.8167,0.82,0.8804,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8655,0.8666,0.8655,0.8659,0.8764,0.8769,0.8764,0.8766,0.8167,0.8285,0.8167,0.8184,0.9687,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8632,0.864,0.8632,0.8631,0.8563,0.8559,0.8563,0.856,0.8167,0.8197,0.8167,0.8178,0.9634,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8586,0.8589,0.8586,0.8588,0.8664,0.8664,0.8664,0.866,0.8167,0.8197,0.8167,0.8178,0.9627,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
RandomForestClassifier,0.8718,0.8724,0.8718,0.8719,0.8641,0.8644,0.8641,0.8641,0.8167,0.8224,0.8167,0.8173,0.9691,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8152,0.8171,0.8152,0.8156,0.8098,0.8114,0.8098,0.8103,0.8167,0.8147,0.8167,0.8154,0.9448,smote,3000,no_scaled,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
MLPClassifier,0.8456,0.8479,0.8456,0.8459,0.8484,0.8495,0.8484,0.8487,0.8167,0.822,0.8167,0.8148,0.9574,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
SVC,0.8359,0.8397,0.8359,0.837,0.8349,0.8393,0.8349,0.8364,0.8167,0.8195,0.8167,0.8148,0.907,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
DecisionTreeClassifier,0.8227,0.8231,0.8227,0.8225,0.8332,0.8346,0.8332,0.8336,0.8,0.8101,0.8,0.8024,0.868,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8232,0.824,0.8232,0.8234,0.8282,0.8291,0.8282,0.8285,0.8,0.8035,0.8,0.8005,0.8707,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
MLPClassifier,0.7352,0.7431,0.7352,0.7374,0.7513,0.7733,0.7513,0.7548,0.8,0.8165,0.8,0.7962,0.8944,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
RandomForestClassifier,0.8118,0.8138,0.8118,0.8122,0.8221,0.8232,0.8221,0.8225,0.7833,0.7887,0.7833,0.7851,0.9431,smote,3000,no_scaled,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
MLPClassifier,0.8354,0.8428,0.8354,0.8355,0.8395,0.8445,0.8395,0.8392,0.7833,0.7894,0.7833,0.7843,0.9589,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
RandomForestClassifier,0.8595,0.8605,0.8595,0.8602,0.8456,0.8463,0.8456,0.8459,0.7833,0.7913,0.7833,0.7833,0.951,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
KNeighborsClassifier,0.8514,0.8568,0.8514,0.8518,0.8484,0.8522,0.8484,0.8484,0.7833,0.7854,0.7833,0.7822,0.9433,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
KNeighborsClassifier,0.7876,0.7955,0.7876,0.7884,0.7891,0.8036,0.7891,0.7905,0.7833,0.7885,0.7833,0.7788,0.9168,smote,3000,no_scaled,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
LogisticRegression,0.8333,0.8405,0.8333,0.8351,0.8372,0.8403,0.8372,0.8381,0.7667,0.7824,0.7667,0.7684,0.9352,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8491,0.8506,0.8491,0.8497,0.8568,0.859,0.8568,0.8575,0.7667,0.7662,0.7667,0.7661,0.9413,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
LogisticRegression,0.8279,0.8352,0.8279,0.8292,0.8254,0.8316,0.8254,0.8268,0.7667,0.7702,0.7667,0.766,0.9266,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.852,0.8536,0.852,0.8524,0.8445,0.8447,0.8445,0.8446,0.7667,0.7676,0.7667,0.763,0.9515,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
KNeighborsClassifier,0.7714,0.7836,0.7714,0.7712,0.7816,0.8281,0.7816,0.7841,0.75,0.8174,0.75,0.7483,0.8997,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
MLPClassifier,0.8531,0.8544,0.8531,0.8533,0.8709,0.8704,0.8709,0.8705,0.75,0.7503,0.75,0.748,0.9588,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
MLPClassifier,0.7865,0.7931,0.7865,0.7853,0.7506,0.7506,0.7506,0.7446,0.75,0.7477,0.75,0.7426,0.9316,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.6671,0.6727,0.6671,0.6659,0.6642,0.6654,0.6642,0.6623,0.7333,0.7361,0.7333,0.7325,0.8528,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.7852,0.8115,0.7852,0.7892,0.7942,0.8201,0.7942,0.7985,0.7167,0.7444,0.7167,0.7214,0.9078,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
DecisionTreeClassifier,0.8596,0.8598,0.8596,0.8588,0.8619,0.8641,0.8619,0.8612,0.7333,0.7488,0.7333,0.7178,0.9624,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,DecisionTreeClassifier()
RandomForestClassifier,0.863,0.8633,0.863,0.8624,0.8563,0.8557,0.8563,0.8558,0.7167,0.7184,0.7167,0.7162,0.9636,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
MLPClassifier,0.8078,0.8145,0.8078,0.8092,0.8125,0.8215,0.8125,0.8141,0.7,0.7318,0.7,0.7063,0.9354,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.8301,0.8362,0.8301,0.8319,0.8186,0.8269,0.8186,0.821,0.7,0.7083,0.7,0.6995,0.9292,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.8357,0.841,0.8357,0.8373,0.8501,0.8579,0.8501,0.852,0.7,0.7111,0.7,0.6984,0.9158,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
KNeighborsClassifier,0.8506,0.8558,0.8506,0.8499,0.8237,0.8375,0.8237,0.8238,0.7,0.6962,0.7,0.6972,0.9437,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
MLPClassifier,0.794,0.8015,0.794,0.7952,0.799,0.8041,0.799,0.8004,0.6833,0.682,0.6833,0.6824,0.9323,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
KNeighborsClassifier,0.777,0.792,0.777,0.7758,0.7805,0.8111,0.7805,0.7812,0.6667,0.6887,0.6667,0.6707,0.9085,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
MLPClassifier,0.7162,0.7455,0.7162,0.7143,0.7142,0.7485,0.7142,0.711,0.6667,0.7133,0.6667,0.6593,0.9007,smote,3000,no_scaled,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
LogisticRegression,0.6342,0.6452,0.6342,0.6305,0.6407,0.6448,0.6407,0.6391,0.6667,0.6567,0.6667,0.6548,0.7418,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6716,0.7093,0.6716,0.6723,0.6639,0.7684,0.6639,0.6674,0.65,0.7707,0.65,0.6547,0.8614,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
SVC,0.6934,0.7506,0.6934,0.6973,0.7047,0.7633,0.7047,0.7102,0.65,0.6892,0.65,0.654,0.8231,smote,3000,no_scaled,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
SVC,0.7614,0.7764,0.7614,0.7639,0.7737,0.7839,0.7737,0.7757,0.65,0.6507,0.65,0.6496,0.8695,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
RandomForestClassifier,0.805,0.8065,0.805,0.8053,0.804,0.8057,0.804,0.8047,0.65,0.6467,0.65,0.6418,0.9393,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
SVC,0.7658,0.7815,0.7658,0.7685,0.7597,0.7757,0.7597,0.7621,0.6333,0.6496,0.6333,0.6383,0.8886,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
LogisticRegression,0.6382,0.6519,0.6382,0.6346,0.6446,0.6598,0.6446,0.6396,0.6333,0.6372,0.6333,0.6298,0.745,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8051,0.8063,0.8051,0.8056,0.8074,0.8093,0.8074,0.8082,0.6333,0.6271,0.6333,0.6269,0.9391,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
LogisticRegression,0.6683,0.673,0.6683,0.6671,0.66,0.6631,0.66,0.6582,0.6167,0.63,0.6167,0.6203,0.8567,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6637,0.6677,0.6637,0.6622,0.6586,0.669,0.6586,0.6578,0.6167,0.6197,0.6167,0.6066,0.8512,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.563,0.6147,0.563,0.5456,0.5896,0.6453,0.5896,0.5783,0.6,0.6324,0.6,0.5957,0.7649,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6398,0.6548,0.6398,0.6347,0.6471,0.6667,0.6471,0.6441,0.6,0.6136,0.6,0.5955,0.7522,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5987,0.6422,0.5987,0.5915,0.5968,0.64,0.5968,0.5875,0.55,0.5849,0.55,0.5524,0.8415,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
SVC,0.5524,0.5705,0.5524,0.5442,0.5515,0.5685,0.5515,0.5444,0.5,0.5291,0.5,0.5031,0.7676,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
LogisticRegression,0.5414,0.584,0.5414,0.5296,0.5565,0.5932,0.5565,0.5468,0.5,0.514,0.5,0.4903,0.7719,smote,3000,no_scaled,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5739,0.6285,0.5739,0.5585,0.5547,0.6009,0.5547,0.5388,0.4833,0.4994,0.4833,0.4795,0.7695,smote,3000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
