Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
MLPClassifier,0.817,0.8293,0.817,0.8173,0.8333,0.8324,0.8333,0.832,0.75,0.7595,0.75,0.7523,0.9273,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
KNeighborsClassifier,0.8515,0.8583,0.8515,0.8535,0.8696,0.8837,0.8696,0.8712,0.75,0.7566,0.75,0.752,0.9494,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,KNeighborsClassifier()
LogisticRegression,0.6756,0.6881,0.6756,0.6728,0.6304,0.6388,0.6304,0.6233,0.75,0.763,0.75,0.7496,0.8519,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7698,0.7819,0.7698,0.7702,0.8043,0.8024,0.8043,0.7995,0.75,0.7703,0.75,0.7483,0.9058,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
SVC,0.7535,0.7673,0.7535,0.7526,0.7754,0.8114,0.7754,0.7775,0.75,0.7493,0.75,0.7476,0.9027,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
RandomForestClassifier,0.8008,0.8082,0.8008,0.7982,0.7826,0.8092,0.7826,0.7876,0.75,0.76,0.75,0.7471,0.93,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
LogisticRegression,0.8134,0.8233,0.8134,0.8134,0.8333,0.8459,0.8333,0.8351,0.7333,0.7637,0.7333,0.7385,0.9188,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7552,0.7663,0.7552,0.756,0.7246,0.722,0.7246,0.717,0.7333,0.735,0.7333,0.7329,0.9004,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.779,0.7841,0.779,0.7764,0.7754,0.7768,0.7754,0.7752,0.7333,0.7405,0.7333,0.7328,0.834,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8423,0.851,0.8423,0.844,0.8333,0.8322,0.8333,0.8309,0.7333,0.7328,0.7333,0.7321,0.9414,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.7755,0.7872,0.7755,0.7769,0.7826,0.7898,0.7826,0.7849,0.7333,0.7595,0.7333,0.7286,0.9329,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
SVC,0.7066,0.7407,0.7066,0.709,0.7391,0.7688,0.7391,0.7427,0.7333,0.747,0.7333,0.7269,0.8358,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
MLPClassifier,0.779,0.7858,0.779,0.7772,0.7246,0.7271,0.7246,0.7248,0.7,0.7028,0.7,0.7011,0.9313,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,MLPClassifier()
RandomForestClassifier,0.7772,0.7885,0.7772,0.7746,0.7826,0.7836,0.7826,0.783,0.7,0.7033,0.7,0.7009,0.9321,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
MLPClassifier,0.7245,0.7436,0.7245,0.7233,0.7464,0.7876,0.7464,0.7549,0.7,0.719,0.7,0.6903,0.8878,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
MLPClassifier,0.663,0.6956,0.663,0.6617,0.6014,0.6473,0.6014,0.6091,0.7,0.707,0.7,0.6903,0.8647,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,MLPClassifier()
DecisionTreeClassifier,0.7898,0.8044,0.7898,0.7904,0.8043,0.8262,0.8043,0.809,0.6667,0.6979,0.6667,0.6707,0.9281,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
SVC,0.6775,0.7064,0.6775,0.6762,0.6232,0.6824,0.6232,0.6257,0.6667,0.7111,0.6667,0.6705,0.8375,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
LogisticRegression,0.672,0.6853,0.672,0.6721,0.7174,0.7253,0.7174,0.7153,0.6667,0.6662,0.6667,0.6653,0.8509,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5217,0.5852,0.5217,0.5095,0.5362,0.55,0.5362,0.5034,0.6667,0.6819,0.6667,0.6578,0.7474,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.634,0.6732,0.634,0.6348,0.6522,0.6856,0.6522,0.6477,0.65,0.6679,0.65,0.6522,0.8204,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
LogisticRegression,0.6557,0.6669,0.6557,0.6526,0.6812,0.681,0.6812,0.6797,0.65,0.6561,0.65,0.6512,0.8498,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7808,0.7958,0.7808,0.7823,0.8116,0.8159,0.8116,0.8129,0.65,0.6944,0.65,0.6507,0.9004,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
MLPClassifier,0.6031,0.6159,0.6031,0.5905,0.6304,0.6599,0.6304,0.6356,0.65,0.6519,0.65,0.6442,0.808,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
RandomForestClassifier,0.8007,0.8137,0.8007,0.8016,0.7899,0.7996,0.7899,0.7924,0.6333,0.6741,0.6333,0.6344,0.9379,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
SVC,0.6906,0.7266,0.6906,0.6916,0.6522,0.6893,0.6522,0.6548,0.6333,0.6776,0.6333,0.633,0.8356,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
MLPClassifier,0.6721,0.6769,0.6721,0.6662,0.6594,0.6775,0.6594,0.6607,0.6333,0.6383,0.6333,0.6323,0.8591,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.585,0.5916,0.585,0.5818,0.529,0.5308,0.529,0.5291,0.6167,0.623,0.6167,0.614,0.7534,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6556,0.6636,0.6556,0.6526,0.6014,0.6435,0.6014,0.6034,0.6,0.6395,0.6,0.6043,0.8217,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
MLPClassifier,0.6955,0.7289,0.6955,0.6966,0.6884,0.7114,0.6884,0.6917,0.5667,0.5728,0.5667,0.5672,0.8491,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
MLPClassifier,0.5869,0.6129,0.5869,0.5793,0.5072,0.5016,0.5072,0.4945,0.5833,0.568,0.5833,0.5648,0.7767,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.5798,0.5784,0.5798,0.5707,0.558,0.5654,0.558,0.5558,0.5667,0.5576,0.5667,0.56,0.7367,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6195,0.6305,0.6195,0.6173,0.6087,0.6111,0.6087,0.6093,0.55,0.5528,0.55,0.5445,0.7338,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5523,0.6751,0.5523,0.5158,0.5,0.6773,0.5,0.4939,0.5833,0.5945,0.5833,0.5305,0.713,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
SVC,0.5742,0.6669,0.5742,0.5407,0.5797,0.6619,0.5797,0.5527,0.5667,0.5761,0.5667,0.5153,0.6972,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
LogisticRegression,0.5565,0.5952,0.5565,0.5398,0.5652,0.6399,0.5652,0.5583,0.5167,0.5101,0.5167,0.5075,0.7567,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5274,0.5839,0.5274,0.5108,0.5362,0.616,0.5362,0.5264,0.5333,0.513,0.5333,0.5006,0.7627,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5251,0.6533,0.5251,0.4833,0.4638,0.6674,0.4638,0.4353,0.5333,0.5659,0.5333,0.4835,0.7712,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
SVC,0.4567,0.5942,0.4567,0.4026,0.3986,0.5576,0.3986,0.3171,0.4333,0.4784,0.4333,0.3746,0.7465,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
