Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
RandomForestClassifier,0.8165,0.8192,0.8165,0.8173,0.8055,0.8047,0.8055,0.8049,0.8167,0.8155,0.8167,0.8158,0.9281,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
RandomForestClassifier,0.8351,0.8367,0.8351,0.8336,0.8296,0.8385,0.8296,0.8304,0.8,0.8166,0.8,0.8017,0.9448,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
RandomForestClassifier,0.8423,0.844,0.8423,0.8423,0.8759,0.8779,0.8759,0.8765,0.8,0.8038,0.8,0.801,0.9477,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8597,0.8654,0.8597,0.8594,0.8316,0.8311,0.8316,0.8307,0.8,0.8089,0.8,0.8004,0.9619,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,DecisionTreeClassifier()
RandomForestClassifier,0.7843,0.7915,0.7843,0.7851,0.7797,0.7856,0.7797,0.7809,0.7833,0.8165,0.7833,0.7892,0.9209,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
SVC,0.8015,0.8077,0.8015,0.8021,0.833,0.8378,0.833,0.8344,0.7833,0.8059,0.7833,0.7863,0.8859,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
KNeighborsClassifier,0.7941,0.7966,0.7941,0.7945,0.809,0.8094,0.809,0.8091,0.7833,0.7821,0.7833,0.7824,0.9152,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
KNeighborsClassifier,0.8312,0.8389,0.8312,0.831,0.8469,0.8457,0.8469,0.8462,0.7833,0.782,0.7833,0.7824,0.9369,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
MLPClassifier,0.8088,0.8154,0.8088,0.8095,0.809,0.8097,0.809,0.8093,0.7833,0.7917,0.7833,0.782,0.923,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
KNeighborsClassifier,0.7502,0.7621,0.7502,0.7511,0.747,0.7591,0.747,0.7481,0.7667,0.825,0.7667,0.7738,0.8916,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.7709,0.7791,0.7709,0.7717,0.7969,0.798,0.7969,0.7973,0.7667,0.7954,0.7667,0.7728,0.917,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8213,0.832,0.8213,0.8193,0.778,0.7985,0.778,0.78,0.7667,0.7957,0.7667,0.7707,0.932,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
RandomForestClassifier,0.8606,0.8614,0.8606,0.8604,0.8452,0.8462,0.8452,0.8448,0.7667,0.7711,0.7667,0.768,0.9626,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
KNeighborsClassifier,0.8287,0.8324,0.8287,0.8294,0.8571,0.8659,0.8571,0.8592,0.7667,0.768,0.7667,0.767,0.9417,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
RandomForestClassifier,0.8148,0.8165,0.8148,0.8152,0.8365,0.837,0.8365,0.8367,0.7667,0.7662,0.7667,0.7661,0.9255,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
DecisionTreeClassifier,0.8036,0.8058,0.8036,0.8039,0.7831,0.7816,0.7831,0.7808,0.7667,0.7688,0.7667,0.7656,0.8541,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
MLPClassifier,0.7804,0.784,0.7804,0.7808,0.7917,0.789,0.7917,0.7893,0.7667,0.7722,0.7667,0.7652,0.9186,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.8244,0.8329,0.8244,0.8261,0.8316,0.8391,0.8316,0.8339,0.75,0.762,0.75,0.752,0.9279,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7976,0.8028,0.7976,0.7981,0.7866,0.7961,0.7866,0.789,0.75,0.7614,0.75,0.7513,0.9026,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.8058,0.8088,0.8058,0.8044,0.7797,0.7854,0.7797,0.7793,0.75,0.75,0.75,0.7464,0.9091,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
MLPClassifier,0.7386,0.7471,0.7386,0.7395,0.7367,0.739,0.7367,0.7375,0.7333,0.7438,0.7333,0.7366,0.8889,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
MLPClassifier,0.8082,0.8261,0.8082,0.8067,0.8282,0.8416,0.8282,0.8299,0.7333,0.7541,0.7333,0.7364,0.9498,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
LogisticRegression,0.6688,0.6758,0.6688,0.6677,0.6678,0.6676,0.6678,0.664,0.7333,0.7346,0.7333,0.7302,0.842,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8165,0.8201,0.8165,0.8174,0.8313,0.8373,0.8313,0.833,0.7167,0.7305,0.7167,0.7198,0.9337,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
SVC,0.7011,0.7075,0.7011,0.7027,0.7349,0.74,0.7349,0.7364,0.7167,0.7254,0.7167,0.7169,0.8463,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
KNeighborsClassifier,0.8178,0.8237,0.8178,0.8173,0.8399,0.8447,0.8399,0.8406,0.7167,0.7436,0.7167,0.7094,0.9192,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
SVC,0.6835,0.715,0.6835,0.6855,0.7091,0.735,0.7091,0.7116,0.7,0.7247,0.7,0.7047,0.8283,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
DecisionTreeClassifier,0.804,0.8144,0.804,0.8059,0.784,0.7997,0.784,0.7876,0.7,0.7153,0.7,0.7029,0.9383,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
RandomForestClassifier,0.7985,0.8103,0.7985,0.7998,0.7942,0.8087,0.7942,0.7964,0.7,0.7153,0.7,0.7029,0.9396,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
KNeighborsClassifier,0.773,0.7927,0.773,0.7739,0.7398,0.7578,0.7398,0.7406,0.7,0.7107,0.7,0.7026,0.9069,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8299,0.8325,0.8299,0.8304,0.8296,0.8309,0.8296,0.8298,0.7,0.7089,0.7,0.7021,0.9432,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,DecisionTreeClassifier()
SVC,0.8321,0.8342,0.8321,0.8322,0.852,0.8529,0.852,0.8518,0.7,0.6996,0.7,0.6995,0.9216,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
LogisticRegression,0.804,0.8116,0.804,0.8054,0.8038,0.8107,0.8038,0.8058,0.7,0.6984,0.7,0.6983,0.9065,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6886,0.6944,0.6886,0.689,0.6816,0.6837,0.6816,0.6816,0.7,0.6979,0.7,0.695,0.8507,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
SVC,0.8153,0.8197,0.8153,0.8167,0.8193,0.8269,0.8193,0.8218,0.6833,0.7134,0.6833,0.6887,0.8954,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
RandomForestClassifier,0.8269,0.829,0.8269,0.8259,0.8451,0.8472,0.8451,0.8456,0.6833,0.7028,0.6833,0.688,0.9448,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
DecisionTreeClassifier,0.7846,0.7874,0.7846,0.7848,0.8107,0.8117,0.8107,0.8099,0.6833,0.6835,0.6833,0.6799,0.8384,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
SVC,0.7227,0.736,0.7227,0.7251,0.7143,0.7352,0.7143,0.7185,0.6667,0.6668,0.6667,0.6615,0.862,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
MLPClassifier,0.7593,0.7651,0.7593,0.7602,0.7315,0.7436,0.7315,0.7328,0.6667,0.676,0.6667,0.6599,0.8945,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
DecisionTreeClassifier,0.7713,0.7797,0.7713,0.7726,0.7969,0.8023,0.7969,0.798,0.65,0.6612,0.65,0.6533,0.9145,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
RandomForestClassifier,0.776,0.7831,0.776,0.7777,0.7866,0.7965,0.7866,0.7889,0.65,0.6694,0.65,0.6532,0.9213,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
KNeighborsClassifier,0.748,0.7605,0.748,0.7477,0.7625,0.7731,0.7625,0.7639,0.65,0.685,0.65,0.6524,0.8915,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
SVC,0.7356,0.7453,0.7356,0.7374,0.7573,0.7637,0.7573,0.7576,0.65,0.6839,0.65,0.6517,0.8398,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
MLPClassifier,0.6569,0.7078,0.6569,0.6603,0.682,0.7229,0.682,0.6844,0.6333,0.6622,0.6333,0.6402,0.8547,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
SVC,0.716,0.7868,0.716,0.7184,0.6956,0.7682,0.6956,0.6992,0.65,0.74,0.65,0.638,0.8885,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
MLPClassifier,0.7825,0.7943,0.7825,0.7841,0.7487,0.7587,0.7487,0.7507,0.6333,0.6728,0.6333,0.6346,0.9071,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
MLPClassifier,0.7139,0.7257,0.7139,0.7117,0.7653,0.767,0.7653,0.76,0.6333,0.6243,0.6333,0.6241,0.8874,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.6637,0.6688,0.6637,0.6623,0.6747,0.6761,0.6747,0.674,0.6,0.6019,0.6,0.5934,0.8424,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6803,0.7476,0.6803,0.6842,0.6803,0.7407,0.6803,0.6831,0.6,0.6685,0.6,0.5879,0.816,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
LogisticRegression,0.6399,0.6567,0.6399,0.6335,0.6412,0.6672,0.6412,0.6372,0.5667,0.5954,0.5667,0.5653,0.7441,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6107,0.6182,0.6107,0.6085,0.6575,0.6586,0.6575,0.6535,0.5833,0.6182,0.5833,0.557,0.7235,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6189,0.6276,0.6189,0.6146,0.6334,0.6415,0.6334,0.6308,0.5667,0.5666,0.5667,0.5516,0.7288,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5421,0.6124,0.5421,0.5182,0.5595,0.6368,0.5595,0.5501,0.5667,0.6131,0.5667,0.5415,0.7606,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5685,0.6215,0.5685,0.5552,0.5198,0.5741,0.5198,0.5086,0.5667,0.5351,0.5667,0.5245,0.7493,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6743,0.6806,0.6743,0.6732,0.6973,0.7036,0.6973,0.6958,0.5333,0.5214,0.5333,0.5233,0.8526,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6275,0.6642,0.6275,0.6286,0.585,0.6309,0.585,0.5868,0.5167,0.5933,0.5167,0.5037,0.8066,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
SVC,0.5663,0.6721,0.5663,0.5378,0.5799,0.6837,0.5799,0.5504,0.5,0.6762,0.5,0.4519,0.7742,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
SVC,0.5634,0.6683,0.5634,0.5329,0.5884,0.6843,0.5884,0.5603,0.5,0.6762,0.5,0.4519,0.727,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
LogisticRegression,0.6128,0.65,0.6128,0.6127,0.5645,0.6005,0.5645,0.5609,0.4333,0.4445,0.4333,0.4296,0.749,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
