Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
KNeighborsClassifier,0.8923,0.8936,0.8923,0.8917,0.9002,0.9003,0.9002,0.8993,0.85,0.8493,0.85,0.8486,0.9546,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,KNeighborsClassifier()
SVC,0.8118,0.8191,0.8118,0.8121,0.8158,0.819,0.8158,0.8144,0.85,0.8518,0.85,0.8483,0.9145,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
RandomForestClassifier,0.8876,0.8919,0.8876,0.8881,0.8795,0.8818,0.8795,0.8801,0.8333,0.8389,0.8333,0.8305,0.9687,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
DecisionTreeClassifier,0.882,0.8841,0.882,0.8824,0.8916,0.8946,0.8916,0.8921,0.8333,0.8493,0.8333,0.8281,0.966,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.9035,0.9045,0.9035,0.9034,0.8997,0.9003,0.8997,0.8992,0.8167,0.8172,0.8167,0.8155,0.9703,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.906,0.9075,0.906,0.906,0.9099,0.91,0.9099,0.9098,0.8167,0.8185,0.8167,0.8152,0.9295,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,DecisionTreeClassifier()
MLPClassifier,0.7834,0.7866,0.7834,0.7846,0.7642,0.7657,0.7642,0.7647,0.8167,0.8171,0.8167,0.8144,0.9131,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,MLPClassifier()
KNeighborsClassifier,0.8183,0.822,0.8183,0.8187,0.7986,0.8036,0.7986,0.7983,0.8,0.813,0.8,0.8023,0.9198,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
SVC,0.7885,0.7952,0.7885,0.7892,0.7969,0.7997,0.7969,0.7975,0.8,0.8069,0.8,0.8014,0.9013,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
RandomForestClassifier,0.8889,0.8921,0.8889,0.8897,0.8744,0.8793,0.8744,0.8756,0.8,0.8054,0.8,0.8013,0.9716,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
SVC,0.7481,0.7681,0.7481,0.7492,0.7453,0.7595,0.7453,0.7455,0.8,0.8035,0.8,0.8005,0.8734,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
DecisionTreeClassifier,0.8872,0.8906,0.8872,0.888,0.883,0.886,0.883,0.8837,0.8,0.8,0.8,0.8,0.9676,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,DecisionTreeClassifier()
SVC,0.8002,0.8037,0.8002,0.8002,0.809,0.8163,0.809,0.8087,0.8,0.8019,0.8,0.7985,0.9054,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
MLPClassifier,0.7743,0.7764,0.7743,0.774,0.79,0.7924,0.79,0.7907,0.8,0.7987,0.8,0.798,0.9065,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
KNeighborsClassifier,0.8741,0.8778,0.8741,0.8736,0.8827,0.8914,0.8827,0.8823,0.8,0.816,0.8,0.7963,0.9718,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8414,0.8444,0.8414,0.8413,0.8588,0.8597,0.8588,0.8586,0.8,0.8003,0.8,0.7934,0.9506,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
MLPClassifier,0.8144,0.8163,0.8144,0.8148,0.8176,0.8211,0.8176,0.8176,0.8,0.7989,0.8,0.7926,0.9324,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
KNeighborsClassifier,0.8699,0.8745,0.8699,0.8699,0.8898,0.8912,0.8898,0.8902,0.7833,0.7927,0.7833,0.785,0.9483,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8557,0.8574,0.8557,0.856,0.8434,0.8441,0.8434,0.8426,0.7833,0.7884,0.7833,0.7848,0.8918,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,DecisionTreeClassifier()
SVC,0.7588,0.7824,0.7588,0.7587,0.7005,0.7414,0.7005,0.7045,0.7833,0.808,0.7833,0.7848,0.9004,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
LogisticRegression,0.773,0.7968,0.773,0.7762,0.7721,0.7919,0.7721,0.7768,0.7833,0.7855,0.7833,0.7841,0.9085,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.8454,0.8524,0.8454,0.8456,0.8365,0.8427,0.8365,0.8374,0.7833,0.7994,0.7833,0.7834,0.9113,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
RandomForestClassifier,0.8367,0.8401,0.8367,0.8364,0.8554,0.8579,0.8554,0.8558,0.7833,0.79,0.7833,0.7786,0.9504,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
RandomForestClassifier,0.7894,0.7918,0.7894,0.7897,0.7917,0.7928,0.7917,0.7921,0.7667,0.7778,0.7667,0.7687,0.9222,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
DecisionTreeClassifier,0.7631,0.7655,0.7631,0.7631,0.7762,0.7766,0.7762,0.7764,0.7667,0.7728,0.7667,0.7676,0.824,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.8049,0.8058,0.8049,0.805,0.835,0.8364,0.835,0.8354,0.7667,0.7731,0.7667,0.7663,0.8553,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.8206,0.8321,0.8206,0.8212,0.7789,0.7844,0.7789,0.7789,0.7667,0.7701,0.7667,0.7656,0.9186,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
LogisticRegression,0.7618,0.783,0.7618,0.7641,0.7332,0.7561,0.7332,0.7377,0.7667,0.779,0.7667,0.7654,0.8874,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.8351,0.8373,0.8351,0.8349,0.8367,0.838,0.8367,0.837,0.75,0.7512,0.75,0.7497,0.946,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
RandomForestClassifier,0.9035,0.9045,0.9035,0.904,0.8967,0.8963,0.8967,0.8952,0.75,0.7479,0.75,0.7486,0.9684,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,RandomForestClassifier()
DecisionTreeClassifier,0.823,0.8269,0.823,0.8233,0.8193,0.822,0.8193,0.8187,0.75,0.7638,0.75,0.7459,0.9359,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.7924,0.8002,0.7924,0.7923,0.7935,0.8032,0.7935,0.7928,0.75,0.7454,0.75,0.7454,0.9137,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
MLPClassifier,0.8501,0.8576,0.8501,0.8507,0.8434,0.8503,0.8434,0.8438,0.75,0.7668,0.75,0.7433,0.9594,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
RandomForestClassifier,0.8243,0.8289,0.8243,0.8244,0.8176,0.8196,0.8176,0.8175,0.75,0.7544,0.75,0.7387,0.937,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
MLPClassifier,0.7127,0.7314,0.7127,0.7146,0.7453,0.7672,0.7453,0.7472,0.7333,0.7361,0.7333,0.7313,0.8713,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
KNeighborsClassifier,0.8278,0.8325,0.8278,0.8282,0.8503,0.857,0.8503,0.8517,0.7167,0.7213,0.7167,0.717,0.9318,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
SVC,0.7416,0.7625,0.7416,0.7412,0.716,0.74,0.716,0.7187,0.7167,0.7212,0.7167,0.7137,0.8673,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
RandomForestClassifier,0.7993,0.8005,0.7993,0.7996,0.7883,0.7878,0.7883,0.7875,0.7167,0.7158,0.7167,0.7133,0.9209,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
SVC,0.6522,0.7933,0.6522,0.636,0.699,0.8022,0.699,0.6778,0.7167,0.806,0.7167,0.703,0.8804,smote,1000,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
MLPClassifier,0.6888,0.7256,0.6888,0.6904,0.7449,0.7653,0.7449,0.7464,0.7,0.7757,0.7,0.7016,0.8734,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.7554,0.7752,0.7554,0.7579,0.7573,0.7747,0.7573,0.7595,0.7,0.7133,0.7,0.6989,0.8816,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6146,0.6243,0.6146,0.6133,0.6454,0.658,0.6454,0.6474,0.6833,0.7229,0.6833,0.6839,0.7418,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5762,0.5979,0.5762,0.5731,0.6213,0.6389,0.6213,0.6161,0.6833,0.7222,0.6833,0.6838,0.7548,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6097,0.6162,0.6097,0.6084,0.6122,0.6203,0.6122,0.6134,0.6833,0.6811,0.6833,0.6819,0.7589,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.8273,0.8307,0.8273,0.8275,0.821,0.8271,0.821,0.8218,0.6667,0.6765,0.6667,0.6677,0.9392,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
MLPClassifier,0.7207,0.7431,0.7207,0.7205,0.6633,0.7587,0.6633,0.6195,0.7167,0.7466,0.7167,0.6669,0.8879,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
MLPClassifier,0.7787,0.7882,0.7787,0.7791,0.8244,0.8247,0.8244,0.8244,0.65,0.6656,0.65,0.6544,0.9236,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
RandomForestClassifier,0.832,0.8353,0.832,0.8321,0.7986,0.8049,0.7986,0.7989,0.65,0.6552,0.65,0.6506,0.9405,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
LogisticRegression,0.6145,0.6264,0.6145,0.6106,0.611,0.6268,0.611,0.6086,0.6667,0.6583,0.6667,0.6471,0.7939,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8036,0.8079,0.8036,0.8034,0.7487,0.7574,0.7487,0.7436,0.6333,0.6432,0.6333,0.6268,0.9137,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
MLPClassifier,0.6373,0.6792,0.6373,0.6351,0.5986,0.6344,0.5986,0.5997,0.6167,0.6672,0.6167,0.6166,0.8273,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.584,0.6055,0.584,0.5778,0.5542,0.5829,0.5542,0.548,0.6167,0.6374,0.6167,0.596,0.7623,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6199,0.6301,0.6199,0.6194,0.6105,0.6217,0.6105,0.6098,0.6,0.6115,0.6,0.5883,0.8116,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5973,0.608,0.5973,0.5919,0.6059,0.62,0.6059,0.5979,0.5833,0.6041,0.5833,0.586,0.7928,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5179,0.6812,0.5179,0.4747,0.5561,0.6794,0.5561,0.5167,0.6,0.7338,0.6,0.5836,0.777,smote,1000,no_scaled,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
DecisionTreeClassifier,0.7709,0.7721,0.7709,0.771,0.7625,0.7636,0.7625,0.7613,0.5833,0.5792,0.5833,0.5773,0.8291,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
LogisticRegression,0.5803,0.5922,0.5803,0.5792,0.5663,0.5741,0.5663,0.5635,0.5667,0.5972,0.5667,0.5661,0.7811,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6339,0.6438,0.6339,0.6338,0.6041,0.611,0.6041,0.6034,0.5,0.5044,0.5,0.5007,0.7439,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5132,0.6737,0.5132,0.468,0.5,0.668,0.5,0.4448,0.5167,0.6625,0.5167,0.4857,0.7676,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
SVC,0.5081,0.6682,0.5081,0.4577,0.5119,0.6778,0.5119,0.4667,0.5167,0.6625,0.5167,0.4857,0.8037,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
