Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8502;0.8599;0.8502;0.8503;0.8116;0.8226;0.8116;0.8102;0.8833;0.884;0.8833;0.8833;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 366};RandomForestClassifier(n_estimators=20, random_state=366)
RandomForestClassifier;0.8277;0.8395;0.8277;0.8285;0.7826;0.7817;0.7826;0.7811;0.8833;0.8844;0.8833;0.8828;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 366};RandomForestClassifier(n_estimators=20, random_state=366)
RandomForestClassifier;0.8421;0.849;0.8421;0.8424;0.8551;0.8881;0.8551;0.8562;0.8833;0.8842;0.8833;0.8823;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 366};RandomForestClassifier(n_estimators=20, random_state=366)
RandomForestClassifier;0.8583;0.8649;0.8583;0.8591;0.7536;0.7573;0.7536;0.7538;0.8833;0.8842;0.8833;0.8823;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 982};RandomForestClassifier(n_estimators=20, random_state=982)
RandomForestClassifier;0.8455;0.8531;0.8455;0.8462;0.8841;0.905;0.8841;0.8842;0.8667;0.8667;0.8667;0.8667;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 960};RandomForestClassifier(n_estimators=10, random_state=960)
KNeighborsClassifier;0.7971;0.8071;0.7971;0.7976;0.7536;0.7706;0.7536;0.7582;0.8667;0.8673;0.8667;0.8666;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
RandomForestClassifier;0.8406;0.8468;0.8406;0.8407;0.8986;0.9071;0.8986;0.8988;0.8667;0.869;0.8667;0.8664;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 960};RandomForestClassifier(n_estimators=10, random_state=960)
RandomForestClassifier;0.8341;0.8424;0.8341;0.8342;0.8261;0.8314;0.8261;0.8277;0.8667;0.8699;0.8667;0.8659;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 982};RandomForestClassifier(n_estimators=20, random_state=982)
RandomForestClassifier;0.8325;0.8362;0.8325;0.8314;0.8551;0.8606;0.8551;0.8568;0.8667;0.8675;0.8667;0.8656;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 982};RandomForestClassifier(n_estimators=10, random_state=982)
RandomForestClassifier;0.8438;0.8499;0.8438;0.8439;0.8406;0.8397;0.8406;0.8391;0.8667;0.8675;0.8667;0.8656;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 982};RandomForestClassifier(n_estimators=10, random_state=982)
RandomForestClassifier;0.839;0.8483;0.839;0.8408;0.7971;0.8045;0.7971;0.7984;0.85;0.8542;0.85;0.8506;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 982};RandomForestClassifier(n_estimators=20, random_state=982)
RandomForestClassifier;0.8326;0.8399;0.8326;0.8318;0.8986;0.9042;0.8986;0.8995;0.85;0.8539;0.85;0.8505;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 366};RandomForestClassifier(n_estimators=10, random_state=366)
RandomForestClassifier;0.8454;0.8594;0.8454;0.8466;0.8696;0.8713;0.8696;0.8701;0.85;0.8514;0.85;0.8504;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 366};RandomForestClassifier(n_estimators=20, random_state=366)
RandomForestClassifier;0.8388;0.8449;0.8388;0.8396;0.8696;0.873;0.8696;0.8704;0.85;0.8514;0.85;0.8504;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 366};RandomForestClassifier(n_estimators=10, random_state=366)
RandomForestClassifier;0.8406;0.8484;0.8406;0.8412;0.8261;0.8301;0.8261;0.8257;0.85;0.8505;0.85;0.8499;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 982};RandomForestClassifier(n_estimators=20, random_state=982)
DecisionTreeClassifier;0.8407;0.8459;0.8407;0.8402;0.8116;0.8145;0.8116;0.8128;0.85;0.8519;0.85;0.8498;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 118};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=118)
RandomForestClassifier;0.8454;0.8552;0.8454;0.846;0.8551;0.8767;0.8551;0.8562;0.85;0.8519;0.85;0.8498;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 960};RandomForestClassifier(n_estimators=20, random_state=960)
RandomForestClassifier;0.8374;0.8451;0.8374;0.8383;0.8696;0.8915;0.8696;0.8693;0.85;0.8519;0.85;0.8498;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 960};RandomForestClassifier(n_estimators=20, random_state=960)
