Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9276;0.9284;0.9276;0.9278;0.927;0.9276;0.927;0.9272;0.8667;0.8664;0.8667;0.8662;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 134};RandomForestClassifier(n_estimators=20, random_state=134)
RandomForestClassifier;0.9259;0.9265;0.9259;0.926;0.9277;0.9282;0.9277;0.9279;0.85;0.8542;0.85;0.8506;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 45};RandomForestClassifier(n_estimators=10, random_state=45)
RandomForestClassifier;0.9246;0.9255;0.9246;0.9249;0.923;0.9246;0.923;0.9235;0.85;0.855;0.85;0.8493;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 134};RandomForestClassifier(n_estimators=20, random_state=134)
RandomForestClassifier;0.9255;0.9265;0.9255;0.9258;0.9304;0.9313;0.9304;0.9307;0.8333;0.8355;0.8333;0.8341;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 45};RandomForestClassifier(n_estimators=20, random_state=45)
RandomForestClassifier;0.9244;0.9252;0.9244;0.9247;0.9277;0.9282;0.9277;0.9279;0.8333;0.8413;0.8333;0.834;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 45};RandomForestClassifier(n_estimators=20, random_state=45)
MLPClassifier;0.8399;0.8476;0.8399;0.84;0.8541;0.871;0.8541;0.8563;0.8333;0.8524;0.8333;0.8338;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 136, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=136)
RandomForestClassifier;0.9285;0.9292;0.9285;0.9287;0.915;0.9171;0.915;0.9156;0.8333;0.8347;0.8333;0.8337;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 134};RandomForestClassifier(n_estimators=20, random_state=134)
RandomForestClassifier;0.9264;0.9271;0.9264;0.9266;0.913;0.9139;0.913;0.9132;0.8333;0.8374;0.8333;0.8328;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 134};RandomForestClassifier(n_estimators=10, random_state=134)
MLPClassifier;0.8361;0.8416;0.8361;0.8361;0.8454;0.8674;0.8454;0.8488;0.8333;0.8383;0.8333;0.8327;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 379, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=379)
RandomForestClassifier;0.9254;0.9264;0.9254;0.9257;0.925;0.9259;0.925;0.9252;0.8333;0.8341;0.8333;0.8327;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 45};RandomForestClassifier(n_estimators=20, random_state=45)
RandomForestClassifier;0.9292;0.93;0.9292;0.9294;0.9197;0.9218;0.9197;0.9202;0.8167;0.8239;0.8167;0.8189;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 45};RandomForestClassifier(n_estimators=20, random_state=45)
RandomForestClassifier;0.9266;0.9274;0.9266;0.9268;0.9284;0.9292;0.9284;0.9287;0.8167;0.8228;0.8167;0.8186;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 125};RandomForestClassifier(n_estimators=20, random_state=125)
RandomForestClassifier;0.9255;0.9263;0.9255;0.9257;0.9277;0.9287;0.9277;0.928;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 45};RandomForestClassifier(n_estimators=20, random_state=45)
RandomForestClassifier;0.9251;0.926;0.9251;0.9254;0.9344;0.9349;0.9344;0.9346;0.8167;0.8224;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 134};RandomForestClassifier(n_estimators=10, random_state=134)
RandomForestClassifier;0.927;0.9276;0.927;0.9272;0.9217;0.9219;0.9217;0.9218;0.8167;0.8224;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 125};RandomForestClassifier(n_estimators=20, random_state=125)
RandomForestClassifier;0.928;0.9288;0.928;0.9282;0.925;0.9256;0.925;0.9253;0.8167;0.8269;0.8167;0.8174;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 45};RandomForestClassifier(n_estimators=10, random_state=45)
RandomForestClassifier;0.9293;0.93;0.9293;0.9295;0.915;0.9163;0.915;0.9154;0.8167;0.8201;0.8167;0.8173;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 125};RandomForestClassifier(n_estimators=10, random_state=125)
MLPClassifier;0.8416;0.8457;0.8416;0.841;0.8581;0.8584;0.8581;0.8574;0.8167;0.818;0.8167;0.817;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 136, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=136)
RandomForestClassifier;0.929;0.9296;0.929;0.9292;0.9197;0.9214;0.9197;0.9201;0.8167;0.8181;0.8167;0.817;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 125};RandomForestClassifier(n_estimators=5, random_state=125)
RandomForestClassifier;0.927;0.9279;0.927;0.9273;0.929;0.9306;0.929;0.9293;0.8167;0.819;0.8167;0.8168;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 134};RandomForestClassifier(n_estimators=10, random_state=134)
RandomForestClassifier;0.9284;0.9292;0.9284;0.9286;0.9277;0.9278;0.9277;0.9278;0.8167;0.8171;0.8167;0.8166;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 134};RandomForestClassifier(n_estimators=10, random_state=134)
MLPClassifier;0.8291;0.8345;0.8291;0.8291;0.8226;0.8348;0.8226;0.8242;0.8167;0.831;0.8167;0.8158;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 136, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=136)
