Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9853;0.9855;0.9853;0.9854;0.9855;0.9855;0.9855;0.9855;0.9333;0.9349;0.9333;0.9337;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 405};RandomForestClassifier(n_estimators=20, random_state=405)
RandomForestClassifier;0.986;0.9861;0.986;0.986;0.9911;0.9911;0.9911;0.9911;0.9333;0.9349;0.9333;0.9337;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 265};RandomForestClassifier(n_estimators=20, random_state=265)
RandomForestClassifier;0.9852;0.9853;0.9852;0.9852;0.9888;0.9889;0.9888;0.9888;0.9333;0.9349;0.9333;0.9337;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 405};RandomForestClassifier(n_estimators=20, random_state=405)
RandomForestClassifier;0.9856;0.9857;0.9856;0.9856;0.9911;0.9911;0.9911;0.9911;0.9333;0.9349;0.9333;0.9337;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 405};RandomForestClassifier(n_estimators=20, random_state=405)
RandomForestClassifier;0.9865;0.9865;0.9865;0.9865;0.9843;0.9845;0.9843;0.9844;0.9333;0.9349;0.9333;0.9337;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 405};RandomForestClassifier(n_estimators=20, random_state=405)
RandomForestClassifier;0.9861;0.9862;0.9861;0.9861;0.9709;0.9717;0.9709;0.971;0.9333;0.9349;0.9333;0.9337;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 265};RandomForestClassifier(n_estimators=20, random_state=265)
RandomForestClassifier;0.9865;0.9866;0.9865;0.9865;0.9877;0.988;0.9877;0.9877;0.9333;0.9349;0.9333;0.9337;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 265};RandomForestClassifier(n_estimators=20, random_state=265)
RandomForestClassifier;0.9856;0.9857;0.9856;0.9856;0.9855;0.9857;0.9855;0.9855;0.9333;0.9349;0.9333;0.9337;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 508};RandomForestClassifier(n_estimators=20, random_state=508)
RandomForestClassifier;0.986;0.9861;0.986;0.986;0.9821;0.9822;0.9821;0.9821;0.9167;0.9206;0.9167;0.9174;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 508};RandomForestClassifier(n_estimators=20, random_state=508)
RandomForestClassifier;0.9871;0.9872;0.9871;0.9871;0.981;0.9812;0.981;0.9809;0.9167;0.9206;0.9167;0.9174;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 508};RandomForestClassifier(n_estimators=20, random_state=508)
