Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8677;0.8687;0.8677;0.8679;0.8568;0.8558;0.8568;0.8562;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 293};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=293)
DecisionTreeClassifier;0.8662;0.8676;0.8662;0.8663;0.8635;0.8679;0.8635;0.8643;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 296};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=296)
DecisionTreeClassifier;0.8672;0.8681;0.8672;0.8673;0.8621;0.8639;0.8621;0.8622;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.8664;0.8675;0.8664;0.8664;0.8735;0.8757;0.8735;0.8742;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.8702;0.8712;0.8702;0.8703;0.8548;0.8538;0.8548;0.854;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.8678;0.8688;0.8678;0.868;0.8641;0.8643;0.8641;0.8641;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.8668;0.8673;0.8668;0.8668;0.8648;0.8647;0.8648;0.8647;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.8649;0.8658;0.8649;0.865;0.8802;0.8824;0.8802;0.8806;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.867;0.868;0.867;0.8671;0.8715;0.8718;0.8715;0.8716;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.8658;0.8665;0.8658;0.8658;0.8728;0.8742;0.8728;0.8733;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.8659;0.8671;0.8659;0.8661;0.8701;0.8694;0.8701;0.8695;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.8666;0.8676;0.8666;0.8667;0.8641;0.8642;0.8641;0.8641;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 637};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=637)
DecisionTreeClassifier;0.8649;0.8661;0.8649;0.8651;0.8835;0.8844;0.8835;0.8839;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 293};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=293)
DecisionTreeClassifier;0.8698;0.8705;0.8698;0.8699;0.844;0.8438;0.844;0.8435;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 293};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=293)
DecisionTreeClassifier;0.8665;0.8672;0.8665;0.8666;0.8755;0.8758;0.8755;0.8754;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 293};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=293)
DecisionTreeClassifier;0.8658;0.8667;0.8658;0.8659;0.8722;0.8746;0.8722;0.8728;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 293};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=293)
DecisionTreeClassifier;0.8687;0.8694;0.8687;0.8688;0.8608;0.8616;0.8608;0.8609;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 293};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=293)
RandomForestClassifier;0.8679;0.8685;0.8679;0.8679;0.8608;0.862;0.8608;0.8613;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 425};RandomForestClassifier(n_estimators=20, random_state=425)
DecisionTreeClassifier;0.8647;0.8655;0.8647;0.8647;0.8902;0.8931;0.8902;0.891;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 293};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=293)
RandomForestClassifier;0.8662;0.8676;0.8662;0.8663;0.8762;0.8771;0.8762;0.8764;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 425};RandomForestClassifier(n_estimators=10, random_state=425)
DecisionTreeClassifier;0.868;0.8688;0.868;0.868;0.8648;0.8662;0.8648;0.8651;0.8167;0.8214;0.8167;0.8181;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 296};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=296)
