Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.866;0.8685;0.866;0.8665;0.8546;0.8567;0.8546;0.8546;0.85;0.8514;0.85;0.8504;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
DecisionTreeClassifier;0.8637;0.8659;0.8637;0.864;0.8635;0.8685;0.8635;0.8644;0.85;0.85;0.85;0.85;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
RandomForestClassifier;0.8647;0.8664;0.8647;0.8648;0.8546;0.8548;0.8546;0.8547;0.85;0.8533;0.85;0.8491;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 811};RandomForestClassifier(n_estimators=20, random_state=811)
MLPClassifier;0.8266;0.8343;0.8266;0.8266;0.8512;0.8516;0.8512;0.8496;0.8333;0.8365;0.8333;0.8339;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 85, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=85)
MLPClassifier;0.819;0.825;0.819;0.8183;0.8546;0.8542;0.8546;0.8542;0.8333;0.8365;0.8333;0.8339;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 85, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=85)
DecisionTreeClassifier;0.864;0.8664;0.864;0.8645;0.8658;0.8699;0.8658;0.8663;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
DecisionTreeClassifier;0.8622;0.8647;0.8622;0.8625;0.8624;0.8658;0.8624;0.8633;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
DecisionTreeClassifier;0.8675;0.8696;0.8675;0.8678;0.868;0.867;0.868;0.8673;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
DecisionTreeClassifier;0.8673;0.8703;0.8673;0.8678;0.8591;0.864;0.8591;0.86;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
DecisionTreeClassifier;0.8668;0.8685;0.8668;0.867;0.8546;0.862;0.8546;0.8558;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
DecisionTreeClassifier;0.8655;0.8669;0.8655;0.8658;0.8602;0.8596;0.8602;0.8599;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
DecisionTreeClassifier;0.8648;0.8664;0.8648;0.8651;0.8568;0.8565;0.8568;0.8566;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.8644;0.8674;0.8644;0.8649;0.8647;0.8682;0.8647;0.8655;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.8658;0.8687;0.8658;0.8662;0.8725;0.879;0.8725;0.8729;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
DecisionTreeClassifier;0.8623;0.8648;0.8623;0.8626;0.8624;0.8643;0.8624;0.8628;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
DecisionTreeClassifier;0.8643;0.8672;0.8643;0.8648;0.887;0.8871;0.887;0.8869;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.8639;0.8654;0.8639;0.8642;0.8725;0.8748;0.8725;0.8725;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
DecisionTreeClassifier;0.866;0.8673;0.866;0.8662;0.868;0.8681;0.868;0.8679;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.8657;0.8682;0.8657;0.8661;0.8557;0.8662;0.8557;0.857;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
DecisionTreeClassifier;0.8649;0.868;0.8649;0.8654;0.8658;0.8655;0.8658;0.8656;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
DecisionTreeClassifier;0.8615;0.8639;0.8615;0.862;0.8915;0.8932;0.8915;0.892;0.8333;0.833;0.8333;0.8328;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
DecisionTreeClassifier;0.8671;0.8685;0.8671;0.8675;0.8658;0.8645;0.8658;0.8648;0.8333;0.8341;0.8333;0.8327;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
MLPClassifier;0.8292;0.8332;0.8292;0.8295;0.8311;0.8304;0.8311;0.8296;0.8167;0.8234;0.8167;0.8178;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 922, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=922)
MLPClassifier;0.8308;0.8324;0.8308;0.8299;0.8535;0.8623;0.8535;0.8551;0.8167;0.8304;0.8167;0.8176;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 922, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=922)
MLPClassifier;0.8117;0.825;0.8117;0.8108;0.8412;0.8398;0.8412;0.8383;0.8167;0.8201;0.8167;0.8173;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 922, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=922)
RandomForestClassifier;0.8659;0.8683;0.8659;0.8661;0.8624;0.8635;0.8624;0.8627;0.8167;0.8238;0.8167;0.8172;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 690};RandomForestClassifier(n_estimators=20, random_state=690)
DecisionTreeClassifier;0.8654;0.868;0.8654;0.866;0.8624;0.8613;0.8624;0.8615;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.8689;0.8735;0.8689;0.8697;0.8479;0.8529;0.8479;0.8488;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.8664;0.8706;0.8664;0.8671;0.8613;0.869;0.8613;0.8628;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
DecisionTreeClassifier;0.8622;0.8639;0.8622;0.8624;0.8758;0.8759;0.8758;0.8758;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.864;0.8664;0.864;0.8645;0.8736;0.8773;0.8736;0.8744;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 377};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=377)
DecisionTreeClassifier;0.8674;0.8699;0.8674;0.8678;0.8635;0.8633;0.8635;0.8633;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
DecisionTreeClassifier;0.8695;0.8706;0.8695;0.8696;0.849;0.8504;0.849;0.8495;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.8654;0.8685;0.8654;0.866;0.8702;0.8756;0.8702;0.8712;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.8659;0.8683;0.8659;0.8662;0.8669;0.8729;0.8669;0.8679;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
DecisionTreeClassifier;0.862;0.8646;0.862;0.8626;0.8747;0.8809;0.8747;0.8757;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 124};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=124)
DecisionTreeClassifier;0.8613;0.8633;0.8613;0.8616;0.8758;0.876;0.8758;0.8759;0.8167;0.8181;0.8167;0.817;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 447};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=447)
RandomForestClassifier;0.8648;0.8663;0.8648;0.8649;0.8725;0.873;0.8725;0.8726;0.8167;0.819;0.8167;0.8164;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 520};RandomForestClassifier(n_estimators=5, random_state=520)
RandomForestClassifier;0.8694;0.8701;0.8694;0.8694;0.8412;0.8432;0.8412;0.8419;0.8167;0.819;0.8167;0.8164;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 690};RandomForestClassifier(n_estimators=10, random_state=690)
RandomForestClassifier;0.865;0.8667;0.865;0.8653;0.8781;0.8801;0.8781;0.8783;0.8167;0.819;0.8167;0.8164;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 520};RandomForestClassifier(n_estimators=20, random_state=520)
MLPClassifier;0.8265;0.8315;0.8265;0.8266;0.8356;0.8357;0.8356;0.8356;0.8167;0.8163;0.8167;0.8162;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 397, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=397)
MLPClassifier;0.8271;0.8294;0.8271;0.8259;0.8233;0.8231;0.8233;0.8231;0.8167;0.8163;0.8167;0.8162;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 397, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=397)
RandomForestClassifier;0.8659;0.8684;0.8659;0.8663;0.8602;0.8593;0.8602;0.8594;0.8167;0.8208;0.8167;0.8161;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 690};RandomForestClassifier(n_estimators=5, random_state=690)
MLPClassifier;0.8345;0.8379;0.8345;0.8335;0.8602;0.8589;0.8602;0.8592;0.8167;0.8193;0.8167;0.8157;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 85, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=85)
MLPClassifier;0.8383;0.8399;0.8383;0.8376;0.821;0.8239;0.821;0.8221;0.8167;0.8166;0.8167;0.8156;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 397, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=397)
RandomForestClassifier;0.8645;0.8664;0.8645;0.8648;0.8647;0.8629;0.8647;0.8631;0.8167;0.8195;0.8167;0.8148;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 690};RandomForestClassifier(n_estimators=20, random_state=690)
MLPClassifier;0.82;0.8256;0.82;0.8207;0.8523;0.8539;0.8523;0.8528;0.8;0.8102;0.8;0.8014;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 85, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=85)
MLPClassifier;0.8267;0.829;0.8267;0.8261;0.8266;0.8254;0.8266;0.823;0.8;0.8039;0.8;0.8005;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 397, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=397)
RandomForestClassifier;0.864;0.8657;0.864;0.8643;0.8702;0.8718;0.8702;0.8708;0.8;0.8049;0.8;0.7999;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 520};RandomForestClassifier(n_estimators=10, random_state=520)
RandomForestClassifier;0.865;0.8669;0.865;0.8654;0.8523;0.8571;0.8523;0.8537;0.8;0.8049;0.8;0.7999;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 690};RandomForestClassifier(n_estimators=10, random_state=690)
RandomForestClassifier;0.8644;0.8675;0.8644;0.8649;0.8747;0.8784;0.8747;0.8753;0.8;0.8049;0.8;0.7999;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 811};RandomForestClassifier(n_estimators=20, random_state=811)
MLPClassifier;0.8192;0.8232;0.8192;0.8185;0.8356;0.834;0.8356;0.8334;0.8;0.8005;0.8;0.7999;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 922, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=922)
RandomForestClassifier;0.8674;0.8686;0.8674;0.8675;0.8602;0.8608;0.8602;0.8603;0.8;0.8049;0.8;0.7999;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 520};RandomForestClassifier(n_estimators=20, random_state=520)
