Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.781;0.7911;0.781;0.7818;0.7246;0.7517;0.7246;0.7319;0.8167;0.8163;0.8167;0.8162;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7696;0.7745;0.7696;0.769;0.7826;0.8085;0.7826;0.7875;0.8167;0.8163;0.8167;0.8162;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7665;0.7824;0.7665;0.7697;0.8116;0.8093;0.8116;0.8095;0.8167;0.8163;0.8167;0.8162;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.7776;0.7801;0.7776;0.7767;0.7826;0.7965;0.7826;0.7864;0.8167;0.8163;0.8167;0.8162;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7697;0.7754;0.7697;0.7696;0.8406;0.8429;0.8406;0.8415;0.8167;0.8175;0.8167;0.816;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7585;0.7652;0.7585;0.759;0.8261;0.8391;0.8261;0.8294;0.8;0.8;0.8;0.8;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7487;0.7535;0.7487;0.7464;0.7536;0.792;0.7536;0.7594;0.8;0.8005;0.8;0.7999;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.739;0.752;0.739;0.7388;0.8551;0.8688;0.8551;0.8565;0.8;0.8005;0.8;0.7999;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.7649;0.7728;0.7649;0.7635;0.8261;0.8511;0.8261;0.8306;0.8;0.8002;0.8;0.7988;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.768;0.7773;0.768;0.7677;0.8696;0.8713;0.8696;0.8701;0.8;0.8002;0.8;0.7988;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.7634;0.7751;0.7634;0.7645;0.8551;0.8558;0.8551;0.8546;0.8;0.7989;0.8;0.7985;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8293;0.8379;0.8293;0.8306;0.8116;0.8219;0.8116;0.8139;0.8;0.8073;0.8;0.7965;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 921};RandomForestClassifier(n_estimators=10, random_state=921)
RandomForestClassifier;0.8373;0.8448;0.8373;0.8367;0.7971;0.7954;0.7971;0.7933;0.8;0.8011;0.8;0.7963;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 349};RandomForestClassifier(n_estimators=20, random_state=349)
KNeighborsClassifier;0.768;0.7693;0.768;0.7648;0.7536;0.7535;0.7536;0.7519;0.8;0.8011;0.8;0.7963;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
SVC;0.5958;0.6074;0.5958;0.5928;0.7246;0.7652;0.7246;0.7318;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 740};SVC(C=10, kernel='linear', random_state=740)
SVC;0.599;0.6155;0.599;0.5989;0.7391;0.7699;0.7391;0.7372;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 682};SVC(C=0.1, kernel='linear', random_state=682)
SVC;0.6102;0.6217;0.6102;0.6118;0.7536;0.7994;0.7536;0.7556;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 890};SVC(C=0.1, kernel='linear', random_state=890)
SVC;0.5972;0.6313;0.5972;0.5977;0.6522;0.6823;0.6522;0.6532;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 890};SVC(C=0.1, kernel='linear', random_state=890)
SVC;0.6055;0.6191;0.6055;0.605;0.7536;0.776;0.7536;0.7562;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 890};SVC(C=0.1, kernel='linear', random_state=890)
SVC;0.6039;0.6123;0.6039;0.6042;0.7391;0.7516;0.7391;0.7421;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 682};SVC(C=0.1, kernel='linear', random_state=682)
SVC;0.5973;0.6275;0.5973;0.5975;0.7391;0.7743;0.7391;0.7449;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 740};SVC(C=0.1, kernel='linear', random_state=740)
SVC;0.5927;0.612;0.5927;0.592;0.7826;0.8063;0.7826;0.7823;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 740};SVC(C=0.1, kernel='linear', random_state=740)
SVC;0.6218;0.6327;0.6218;0.6213;0.7246;0.7503;0.7246;0.729;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 682};SVC(C=0.1, kernel='linear', random_state=682)
SVC;0.6152;0.6308;0.6152;0.6147;0.7681;0.8189;0.7681;0.7545;0.7833;0.7863;0.7833;0.7839;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 740};SVC(C=0.1, kernel='linear', random_state=740)
