Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.8702;0.8728;0.8702;0.8698;0.8748;0.8761;0.8748;0.8738;0.8667;0.8709;0.8667;0.8673;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 848, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=848)
MLPClassifier;0.8702;0.8724;0.8702;0.8694;0.8855;0.8869;0.8855;0.8861;0.85;0.8542;0.85;0.8506;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 704, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=704)
MLPClassifier;0.8724;0.8749;0.8724;0.872;0.8815;0.8813;0.8815;0.8814;0.85;0.8505;0.85;0.8499;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 704, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=704)
RandomForestClassifier;0.8961;0.8969;0.8961;0.8962;0.8849;0.8873;0.8849;0.8856;0.8333;0.8464;0.8333;0.8365;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 238};RandomForestClassifier(n_estimators=10, random_state=238)
MLPClassifier;0.8693;0.8759;0.8693;0.8692;0.8748;0.8837;0.8748;0.876;0.8333;0.8426;0.8333;0.8341;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 848, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=848)
RandomForestClassifier;0.8971;0.8982;0.8971;0.8974;0.8956;0.8956;0.8956;0.8955;0.8333;0.8365;0.8333;0.8339;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 922};RandomForestClassifier(n_estimators=20, random_state=922)
MLPClassifier;0.8715;0.8745;0.8715;0.8706;0.8722;0.8749;0.8722;0.873;0.8333;0.8365;0.8333;0.8339;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 704, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=704)
RandomForestClassifier;0.896;0.8969;0.896;0.8962;0.8909;0.8906;0.8909;0.8907;0.8333;0.8365;0.8333;0.8339;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 238};RandomForestClassifier(n_estimators=20, random_state=238)
RandomForestClassifier;0.8941;0.8954;0.8941;0.8943;0.907;0.9089;0.907;0.9072;0.8333;0.8365;0.8333;0.8339;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 922};RandomForestClassifier(n_estimators=20, random_state=922)
MLPClassifier;0.8676;0.873;0.8676;0.8679;0.8742;0.8793;0.8742;0.8755;0.8333;0.8372;0.8333;0.8339;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 704, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=704)
RandomForestClassifier;0.8953;0.8963;0.8953;0.8955;0.9063;0.907;0.9063;0.9065;0.8333;0.8365;0.8333;0.8339;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 238};RandomForestClassifier(n_estimators=20, random_state=238)
MLPClassifier;0.8684;0.8754;0.8684;0.8683;0.8648;0.8664;0.8648;0.8654;0.8333;0.8365;0.8333;0.8339;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 704, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=704)
MLPClassifier;0.8668;0.8754;0.8668;0.8665;0.8722;0.8723;0.8722;0.8722;0.8333;0.8348;0.8333;0.8337;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 704, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=704)
MLPClassifier;0.872;0.879;0.872;0.8721;0.8829;0.8822;0.8829;0.8824;0.8333;0.8339;0.8333;0.8333;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 352, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=352)
MLPClassifier;0.8721;0.8748;0.8721;0.8718;0.8882;0.8914;0.8882;0.8887;0.8333;0.8369;0.8333;0.8328;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 352, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=352)
RandomForestClassifier;0.8954;0.8966;0.8954;0.8956;0.8976;0.9;0.8976;0.8979;0.8333;0.8396;0.8333;0.8318;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 238};RandomForestClassifier(n_estimators=5, random_state=238)
RandomForestClassifier;0.8961;0.8973;0.8961;0.8963;0.8989;0.9011;0.8989;0.8993;0.8167;0.8326;0.8167;0.8203;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 922};RandomForestClassifier(n_estimators=5, random_state=922)
RandomForestClassifier;0.8965;0.8974;0.8965;0.8967;0.8989;0.8988;0.8989;0.8988;0.8167;0.8326;0.8167;0.8203;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 809};RandomForestClassifier(n_estimators=20, random_state=809)
RandomForestClassifier;0.8951;0.8962;0.8951;0.8953;0.9103;0.9118;0.9103;0.9107;0.8167;0.8326;0.8167;0.8203;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 809};RandomForestClassifier(n_estimators=20, random_state=809)
RandomForestClassifier;0.8977;0.899;0.8977;0.8979;0.8896;0.8904;0.8896;0.8897;0.8167;0.8326;0.8167;0.8203;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 809};RandomForestClassifier(n_estimators=20, random_state=809)
MLPClassifier;0.87;0.8726;0.87;0.8693;0.8688;0.8699;0.8688;0.8687;0.8167;0.8287;0.8167;0.819;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 352, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=352)
MLPClassifier;0.8735;0.8752;0.8735;0.8727;0.8728;0.8729;0.8728;0.8724;0.8167;0.8287;0.8167;0.819;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 352, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=352)
RandomForestClassifier;0.8973;0.8983;0.8973;0.8975;0.8882;0.8906;0.8882;0.8889;0.8167;0.8243;0.8167;0.8182;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 922};RandomForestClassifier(n_estimators=20, random_state=922)
DecisionTreeClassifier;0.8962;0.8973;0.8962;0.8965;0.8976;0.8983;0.8976;0.8978;0.8167;0.8243;0.8167;0.8182;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 871};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=871)
DecisionTreeClassifier;0.8966;0.8975;0.8966;0.8968;0.8949;0.8954;0.8949;0.895;0.8167;0.8243;0.8167;0.8182;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 871};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=871)
DecisionTreeClassifier;0.8939;0.8952;0.8939;0.8941;0.8996;0.9002;0.8996;0.8998;0.8167;0.8243;0.8167;0.8182;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 871};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=871)
DecisionTreeClassifier;0.8957;0.897;0.8957;0.896;0.8969;0.8962;0.8969;0.8965;0.8167;0.8243;0.8167;0.8182;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 871};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=871)
DecisionTreeClassifier;0.8971;0.8983;0.8971;0.8974;0.9029;0.9032;0.9029;0.9031;0.8167;0.8243;0.8167;0.8182;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 871};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=871)
DecisionTreeClassifier;0.8974;0.8984;0.8974;0.8976;0.8963;0.898;0.8963;0.8969;0.8167;0.8243;0.8167;0.8182;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 871};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=871)
