Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.7713;0.7871;0.7713;0.7683;0.8696;0.8817;0.8696;0.8685;0.85;0.8652;0.85;0.8483;0.9092;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.7504;0.7658;0.7504;0.7494;0.7536;0.7858;0.7536;0.7591;0.85;0.8599;0.85;0.8476;0.9116;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7761;0.7913;0.7761;0.7766;0.8406;0.8449;0.8406;0.8393;0.85;0.8599;0.85;0.8476;0.9067;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7567;0.7686;0.7567;0.7513;0.8696;0.8689;0.8696;0.8681;0.85;0.8599;0.85;0.8476;0.8953;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7744;0.7879;0.7744;0.7724;0.7826;0.803;0.7826;0.7816;0.85;0.8526;0.85;0.8468;0.9046;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7585;0.7731;0.7585;0.7576;0.7826;0.7905;0.7826;0.7822;0.8333;0.8507;0.8333;0.835;0.9168;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.7715;0.7893;0.7715;0.7693;0.8116;0.82;0.8116;0.8078;0.8333;0.8465;0.8333;0.8328;0.9116;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.7744;0.7906;0.7744;0.7737;0.7681;0.7807;0.7681;0.7662;0.8333;0.838;0.8333;0.8317;0.9072;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7649;0.776;0.7649;0.7644;0.7826;0.7967;0.7826;0.7854;0.8333;0.8387;0.8333;0.8317;0.9089;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7585;0.7729;0.7585;0.7567;0.7826;0.7895;0.7826;0.7838;0.8333;0.8482;0.8333;0.83;0.9105;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.752;0.7633;0.752;0.7505;0.8261;0.8261;0.8261;0.8261;0.8333;0.8444;0.8333;0.8296;0.9107;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.8196;0.8236;0.8196;0.8189;0.7971;0.8187;0.7971;0.7997;0.8167;0.829;0.8167;0.8157;0.8648;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 770};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=770)
KNeighborsClassifier;0.7729;0.7905;0.7729;0.7714;0.7101;0.7098;0.7101;0.7097;0.8167;0.8252;0.8167;0.8149;0.9077;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
RandomForestClassifier;0.8341;0.8424;0.8341;0.8338;0.7971;0.8063;0.7971;0.7974;0.8167;0.825;0.8167;0.8124;0.9522;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 450};RandomForestClassifier(n_estimators=10, random_state=450)
KNeighborsClassifier;0.7809;0.8003;0.7809;0.7811;0.7826;0.7854;0.7826;0.7801;0.8167;0.8215;0.8167;0.812;0.9098;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
MLPClassifier;0.7375;0.7544;0.7375;0.737;0.8841;0.9008;0.8841;0.883;0.8;0.813;0.8;0.8006;0.9112;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 988, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=988)
MLPClassifier;0.7392;0.753;0.7392;0.7383;0.8696;0.8726;0.8696;0.8708;0.8;0.813;0.8;0.8006;0.9094;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 260, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=260)
MLPClassifier;0.744;0.7636;0.744;0.7416;0.8261;0.8291;0.8261;0.8269;0.8;0.813;0.8;0.8006;0.9038;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 260, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=260)
MLPClassifier;0.7521;0.7634;0.7521;0.7509;0.8116;0.8141;0.8116;0.8112;0.8;0.8125;0.8;0.8005;0.9086;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 260, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=260)
RandomForestClassifier;0.8278;0.8357;0.8278;0.8271;0.8841;0.8846;0.8841;0.884;0.8;0.8151;0.8;0.7996;0.9472;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 450};RandomForestClassifier(n_estimators=20, random_state=450)
RandomForestClassifier;0.8213;0.8273;0.8213;0.8211;0.8841;0.8861;0.8841;0.8843;0.8;0.8216;0.8;0.7995;0.9438;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 65};RandomForestClassifier(n_estimators=20, random_state=65)
DecisionTreeClassifier;0.8035;0.8061;0.8035;0.8025;0.7971;0.801;0.7971;0.7941;0.8;0.805;0.8;0.7993;0.8523;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 704};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=704)
RandomForestClassifier;0.831;0.8424;0.831;0.8309;0.8406;0.8471;0.8406;0.8406;0.8;0.8153;0.8;0.7988;0.9506;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 111};RandomForestClassifier(n_estimators=20, random_state=111)
MLPClassifier;0.7682;0.7854;0.7682;0.7676;0.7101;0.7321;0.7101;0.7116;0.8;0.8153;0.8;0.7988;0.9112;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 988, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=988)
MLPClassifier;0.747;0.7593;0.747;0.7446;0.7391;0.7364;0.7391;0.7369;0.8;0.8153;0.8;0.7988;0.9091;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 260, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=260)
RandomForestClassifier;0.8326;0.8401;0.8326;0.8318;0.7391;0.7691;0.7391;0.7405;0.8;0.8179;0.8;0.7984;0.9432;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 65};RandomForestClassifier(n_estimators=20, random_state=65)
RandomForestClassifier;0.8373;0.8439;0.8373;0.8368;0.8696;0.8774;0.8696;0.871;0.8;0.8179;0.8;0.7984;0.9494;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 65};RandomForestClassifier(n_estimators=10, random_state=65)
DecisionTreeClassifier;0.794;0.798;0.794;0.7928;0.8406;0.8424;0.8406;0.8361;0.8;0.8291;0.8;0.7981;0.8456;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 770};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=770)
DecisionTreeClassifier;0.8244;0.8312;0.8244;0.8239;0.7681;0.7844;0.7681;0.7711;0.8;0.8067;0.8;0.7974;0.8683;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 247};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=247)
RandomForestClassifier;0.8293;0.8346;0.8293;0.8284;0.8261;0.8359;0.8261;0.8266;0.8;0.8198;0.8;0.7969;0.9507;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 111};RandomForestClassifier(n_estimators=20, random_state=111)
RandomForestClassifier;0.8276;0.8361;0.8276;0.8281;0.8551;0.8578;0.8551;0.8544;0.8;0.8173;0.8;0.796;0.9435;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 65};RandomForestClassifier(n_estimators=20, random_state=65)
KNeighborsClassifier;0.786;0.7958;0.786;0.7856;0.7826;0.7901;0.7826;0.7836;0.8;0.8159;0.8;0.7948;0.9069;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
MLPClassifier;0.7601;0.7707;0.7601;0.7559;0.6957;0.696;0.6957;0.692;0.7833;0.8006;0.7833;0.7846;0.9179;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 423, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=423)
MLPClassifier;0.7409;0.7617;0.7409;0.737;0.8551;0.8666;0.8551;0.8539;0.7833;0.7917;0.7833;0.7839;0.9078;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 988, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=988)
MLPClassifier;0.7326;0.7523;0.7326;0.7294;0.8696;0.8778;0.8696;0.8715;0.7833;0.7981;0.7833;0.7838;0.9016;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 423, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=423)
MLPClassifier;0.752;0.77;0.752;0.749;0.8551;0.8568;0.8551;0.8557;0.7833;0.7981;0.7833;0.7838;0.9053;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 988, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=988)
MLPClassifier;0.744;0.761;0.744;0.7432;0.8261;0.838;0.8261;0.8231;0.7833;0.7981;0.7833;0.7838;0.9064;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 988, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=988)
MLPClassifier;0.7359;0.7489;0.7359;0.7354;0.8261;0.831;0.8261;0.8217;0.7833;0.7981;0.7833;0.7838;0.9085;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 423, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=423)
MLPClassifier;0.7617;0.78;0.7617;0.7585;0.8116;0.8179;0.8116;0.813;0.7833;0.7981;0.7833;0.7838;0.91;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 260, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=260)
MLPClassifier;0.7375;0.7486;0.7375;0.7365;0.8551;0.8666;0.8551;0.8575;0.7833;0.7981;0.7833;0.7838;0.9059;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 988, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=988)
MLPClassifier;0.7361;0.7498;0.7361;0.7312;0.8841;0.8924;0.8841;0.8856;0.7833;0.7981;0.7833;0.7838;0.9067;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 988, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=988)
MLPClassifier;0.7425;0.7562;0.7425;0.7421;0.8696;0.8762;0.8696;0.8711;0.7833;0.7981;0.7833;0.7838;0.912;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 260, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=260)
MLPClassifier;0.7392;0.749;0.7392;0.7379;0.7971;0.8069;0.7971;0.7942;0.7833;0.7981;0.7833;0.7838;0.904;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 260, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=260)
RandomForestClassifier;0.8148;0.8216;0.8148;0.8147;0.8986;0.9127;0.8986;0.9007;0.7833;0.7905;0.7833;0.7838;0.9394;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 65};RandomForestClassifier(n_estimators=5, random_state=65)
MLPClassifier;0.7441;0.7678;0.7441;0.7413;0.7536;0.7753;0.7536;0.7516;0.7833;0.7981;0.7833;0.7838;0.9166;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 988, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=988)
DecisionTreeClassifier;0.8083;0.8133;0.8083;0.807;0.7971;0.8006;0.7971;0.7965;0.7833;0.8049;0.7833;0.7818;0.8563;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 247};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=247)
MLPClassifier;0.7521;0.7699;0.7521;0.7495;0.7536;0.7606;0.7536;0.7553;0.7833;0.8049;0.7833;0.7818;0.9092;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 423, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=423)
RandomForestClassifier;0.831;0.8373;0.831;0.8306;0.8261;0.8261;0.8261;0.8261;0.7833;0.8003;0.7833;0.7813;0.9481;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 111};RandomForestClassifier(n_estimators=20, random_state=111)
DecisionTreeClassifier;0.8277;0.8382;0.8277;0.8278;0.6957;0.69;0.6957;0.6867;0.7833;0.7824;0.7833;0.7791;0.871;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 770};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=770)
RandomForestClassifier;0.8486;0.8533;0.8486;0.8475;0.7826;0.7984;0.7826;0.7849;0.7833;0.7873;0.7833;0.7786;0.9526;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 450};RandomForestClassifier(n_estimators=20, random_state=450)
RandomForestClassifier;0.8438;0.8541;0.8438;0.844;0.8696;0.8762;0.8696;0.8694;0.7833;0.8021;0.7833;0.7779;0.9561;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 450};RandomForestClassifier(n_estimators=20, random_state=450)
RandomForestClassifier;0.831;0.8372;0.831;0.8314;0.8696;0.8758;0.8696;0.869;0.7833;0.7958;0.7833;0.7754;0.9473;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 65};RandomForestClassifier(n_estimators=20, random_state=65)
MLPClassifier;0.7474;0.76;0.7474;0.7473;0.8116;0.8137;0.8116;0.8074;0.7667;0.7819;0.7667;0.7687;0.9092;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 988, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=988)
SVC;0.6927;0.7408;0.6927;0.688;0.7391;0.7992;0.7391;0.7362;0.7667;0.7725;0.7667;0.7685;0.8518;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 14};SVC(C=10, probability=True, random_state=14)
SVC;0.7216;0.7683;0.7216;0.7196;0.7101;0.7456;0.7101;0.7093;0.7667;0.7725;0.7667;0.7685;0.8591;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 968};SVC(C=10, probability=True, random_state=968)
SVC;0.7165;0.7611;0.7165;0.7109;0.7391;0.7446;0.7391;0.7404;0.7667;0.7725;0.7667;0.7685;0.8587;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 781};SVC(C=10, probability=True, random_state=781)
SVC;0.7119;0.7568;0.7119;0.709;0.7246;0.7607;0.7246;0.723;0.7667;0.776;0.7667;0.7683;0.8581;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 14};SVC(C=10, probability=True, random_state=14)
SVC;0.6956;0.7457;0.6956;0.692;0.8696;0.8767;0.8696;0.8693;0.7667;0.78;0.7667;0.7677;0.8489;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 781};SVC(C=10, probability=True, random_state=781)
RandomForestClassifier;0.8502;0.8555;0.8502;0.8489;0.7826;0.8079;0.7826;0.7867;0.7667;0.7875;0.7667;0.7669;0.9536;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 111};RandomForestClassifier(n_estimators=10, random_state=111)
MLPClassifier;0.7487;0.7573;0.7487;0.7474;0.8261;0.8505;0.8261;0.8249;0.7667;0.7844;0.7667;0.7667;0.9123;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 423, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=423)
