Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8149;0.8202;0.8149;0.8149;0.7826;0.7914;0.7826;0.7809;0.7833;0.792;0.7833;0.783;0.8611;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 627};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=627)
RandomForestClassifier;0.8697;0.8749;0.8697;0.869;0.8116;0.82;0.8116;0.8138;0.7833;0.792;0.7833;0.783;0.9581;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 160};RandomForestClassifier(n_estimators=20, random_state=160)
RandomForestClassifier;0.855;0.8621;0.855;0.8544;0.8841;0.8954;0.8841;0.8837;0.7667;0.7874;0.7667;0.7688;0.9506;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 89};RandomForestClassifier(n_estimators=10, random_state=89)
RandomForestClassifier;0.8453;0.8507;0.8453;0.8459;0.8696;0.8758;0.8696;0.8701;0.7667;0.7778;0.7667;0.7687;0.9474;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 89};RandomForestClassifier(n_estimators=10, random_state=89)
RandomForestClassifier;0.8439;0.8488;0.8439;0.8436;0.8551;0.8591;0.8551;0.8546;0.7667;0.7854;0.7667;0.7687;0.9526;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 549};RandomForestClassifier(n_estimators=10, random_state=549)
DecisionTreeClassifier;0.8246;0.8322;0.8246;0.8246;0.7536;0.7721;0.7536;0.752;0.7667;0.7687;0.7667;0.7668;0.8685;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 273};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=273)
DecisionTreeClassifier;0.8165;0.8206;0.8165;0.8161;0.7971;0.7988;0.7971;0.7972;0.7667;0.7671;0.7667;0.7666;0.8624;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
DecisionTreeClassifier;0.8052;0.8122;0.8052;0.8042;0.8551;0.8569;0.8551;0.8536;0.7667;0.7709;0.7667;0.7664;0.8539;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 273};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=273)
RandomForestClassifier;0.8422;0.8506;0.8422;0.8425;0.8406;0.8424;0.8406;0.8407;0.7667;0.7709;0.7667;0.7664;0.9473;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 549};RandomForestClassifier(n_estimators=20, random_state=549)
DecisionTreeClassifier;0.8051;0.8135;0.8051;0.8042;0.7536;0.7528;0.7536;0.7515;0.7667;0.7684;0.7667;0.7662;0.8536;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 627};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=627)
RandomForestClassifier;0.8502;0.8585;0.8502;0.8498;0.8116;0.8341;0.8116;0.8107;0.7667;0.7738;0.7667;0.7662;0.9528;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 89};RandomForestClassifier(n_estimators=20, random_state=89)
RandomForestClassifier;0.8566;0.8615;0.8566;0.8566;0.8406;0.8452;0.8406;0.8411;0.7667;0.7709;0.7667;0.7658;0.9539;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 549};RandomForestClassifier(n_estimators=20, random_state=549)
RandomForestClassifier;0.8439;0.8509;0.8439;0.8442;0.8551;0.8556;0.8551;0.8535;0.7667;0.7668;0.7667;0.7655;0.9484;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 160};RandomForestClassifier(n_estimators=20, random_state=160)
DecisionTreeClassifier;0.8149;0.8187;0.8149;0.8138;0.7971;0.7958;0.7971;0.7932;0.7667;0.7727;0.7667;0.7641;0.8609;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 273};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=273)
RandomForestClassifier;0.8325;0.8397;0.8325;0.832;0.8696;0.8713;0.8696;0.8702;0.75;0.763;0.75;0.752;0.95;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 89};RandomForestClassifier(n_estimators=20, random_state=89)
DecisionTreeClassifier;0.8181;0.8237;0.8181;0.8179;0.6812;0.7016;0.6812;0.6853;0.75;0.7689;0.75;0.7513;0.8633;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 273};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=273)
DecisionTreeClassifier;0.8245;0.8286;0.8245;0.8238;0.7246;0.733;0.7246;0.7238;0.75;0.7529;0.75;0.7511;0.8686;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 627};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=627)
RandomForestClassifier;0.8472;0.8561;0.8472;0.8481;0.8406;0.8463;0.8406;0.841;0.75;0.7553;0.75;0.7505;0.9478;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 89};RandomForestClassifier(n_estimators=20, random_state=89)
DecisionTreeClassifier;0.8019;0.8096;0.8019;0.8017;0.8261;0.8264;0.8261;0.826;0.75;0.7611;0.75;0.7502;0.8512;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
DecisionTreeClassifier;0.8197;0.8276;0.8197;0.8205;0.7681;0.7672;0.7681;0.7648;0.75;0.7611;0.75;0.7502;0.8646;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
DecisionTreeClassifier;0.823;0.8282;0.823;0.8221;0.7536;0.7668;0.7536;0.7562;0.75;0.7543;0.75;0.7501;0.8674;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
RandomForestClassifier;0.8486;0.8559;0.8486;0.8488;0.8696;0.8706;0.8696;0.8698;0.75;0.7632;0.75;0.7496;0.9516;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 89};RandomForestClassifier(n_estimators=20, random_state=89)
RandomForestClassifier;0.8485;0.851;0.8485;0.848;0.8261;0.8258;0.8261;0.8257;0.75;0.7535;0.75;0.749;0.9539;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 160};RandomForestClassifier(n_estimators=10, random_state=160)
RandomForestClassifier;0.8535;0.8586;0.8535;0.8535;0.7971;0.8032;0.7971;0.7957;0.75;0.7607;0.75;0.749;0.9523;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 160};RandomForestClassifier(n_estimators=20, random_state=160)
RandomForestClassifier;0.8582;0.864;0.8582;0.8583;0.8986;0.8992;0.8986;0.8963;0.75;0.7567;0.75;0.749;0.9521;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 549};RandomForestClassifier(n_estimators=10, random_state=549)
DecisionTreeClassifier;0.8132;0.8189;0.8132;0.8129;0.8261;0.8333;0.8261;0.8277;0.75;0.7674;0.75;0.7447;0.8599;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 273};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=273)
DecisionTreeClassifier;0.8148;0.8208;0.8148;0.814;0.7826;0.7789;0.7826;0.7778;0.7333;0.7458;0.7333;0.735;0.861;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 273};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=273)
RandomForestClassifier;0.8438;0.8509;0.8438;0.8436;0.7971;0.8045;0.7971;0.7984;0.7333;0.7381;0.7333;0.7347;0.9535;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 549};RandomForestClassifier(n_estimators=20, random_state=549)
RandomForestClassifier;0.8422;0.8478;0.8422;0.8418;0.8551;0.8591;0.8551;0.8546;0.7333;0.7473;0.7333;0.7342;0.9532;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 549};RandomForestClassifier(n_estimators=10, random_state=549)
RandomForestClassifier;0.8293;0.8359;0.8293;0.8292;0.913;0.9129;0.913;0.9127;0.7333;0.7399;0.7333;0.7342;0.9551;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 160};RandomForestClassifier(n_estimators=20, random_state=160)
DecisionTreeClassifier;0.8277;0.8307;0.8277;0.8276;0.8841;0.8848;0.8841;0.8833;0.7333;0.7392;0.7333;0.7339;0.8706;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
DecisionTreeClassifier;0.8051;0.8129;0.8051;0.8043;0.7971;0.8057;0.7971;0.7952;0.7333;0.7407;0.7333;0.7337;0.8538;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 5, 'min_samples_leaf': 10, 'random_state': 627};DecisionTreeClassifier(max_depth=5, min_samples_leaf=10, random_state=627)
DecisionTreeClassifier;0.815;0.8207;0.815;0.8145;0.8116;0.8183;0.8116;0.8121;0.7333;0.7464;0.7333;0.7333;0.8612;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 627};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=627)
DecisionTreeClassifier;0.8294;0.8353;0.8294;0.8279;0.7971;0.8184;0.7971;0.8017;0.7333;0.7464;0.7333;0.7333;0.8721;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 627};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=627)
DecisionTreeClassifier;0.8133;0.8192;0.8133;0.8128;0.7971;0.7999;0.7971;0.7975;0.7333;0.7464;0.7333;0.7333;0.86;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 273};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=273)
DecisionTreeClassifier;0.8179;0.8264;0.8179;0.8178;0.7391;0.7657;0.7391;0.7425;0.7333;0.7464;0.7333;0.7333;0.8637;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 273};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=273)
KNeighborsClassifier;0.7728;0.7882;0.7728;0.772;0.8696;0.8715;0.8696;0.8687;0.7167;0.7367;0.7167;0.7222;0.9003;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.8454;0.8541;0.8454;0.8457;0.8551;0.8642;0.8551;0.8534;0.7167;0.7313;0.7167;0.7195;0.9461;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 89};RandomForestClassifier(n_estimators=10, random_state=89)
DecisionTreeClassifier;0.8132;0.8183;0.8132;0.8126;0.8261;0.8272;0.8261;0.8247;0.7167;0.7333;0.7167;0.7177;0.8598;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 273};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=273)
DecisionTreeClassifier;0.818;0.8241;0.818;0.8179;0.7971;0.7987;0.7971;0.7977;0.7167;0.7231;0.7167;0.717;0.8637;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 627};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=627)
RandomForestClassifier;0.8485;0.8568;0.8485;0.8482;0.8116;0.8175;0.8116;0.8105;0.7167;0.7248;0.7167;0.7169;0.9502;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 160};RandomForestClassifier(n_estimators=20, random_state=160)
RandomForestClassifier;0.826;0.831;0.826;0.8256;0.8261;0.8348;0.8261;0.8272;0.7167;0.7356;0.7167;0.7161;0.953;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 89};RandomForestClassifier(n_estimators=20, random_state=89)
RandomForestClassifier;0.8552;0.861;0.8552;0.8547;0.8116;0.8132;0.8116;0.8122;0.7167;0.7173;0.7167;0.715;0.9524;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 160};RandomForestClassifier(n_estimators=20, random_state=160)
DecisionTreeClassifier;0.8246;0.8285;0.8246;0.8238;0.7971;0.808;0.7971;0.7964;0.7167;0.7186;0.7167;0.7134;0.8682;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 627};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=627)
KNeighborsClassifier;0.765;0.7769;0.765;0.7641;0.7536;0.7619;0.7536;0.7537;0.7;0.7261;0.7;0.7059;0.9025;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.8164;0.8256;0.8164;0.8151;0.8696;0.8707;0.8696;0.8698;0.7;0.7086;0.7;0.7015;0.8625;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
RandomForestClassifier;0.8454;0.8471;0.8454;0.8449;0.8696;0.8871;0.8696;0.8692;0.7;0.7104;0.7;0.7009;0.9509;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 160};RandomForestClassifier(n_estimators=20, random_state=160)
DecisionTreeClassifier;0.81;0.8144;0.81;0.81;0.8116;0.8374;0.8116;0.8123;0.7;0.7037;0.7;0.6986;0.8574;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 627};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=627)
RandomForestClassifier;0.8356;0.8402;0.8356;0.8361;0.8406;0.8439;0.8406;0.8402;0.7;0.7213;0.7;0.6979;0.9504;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 549};RandomForestClassifier(n_estimators=5, random_state=549)
KNeighborsClassifier;0.7552;0.7757;0.7552;0.7553;0.8261;0.8429;0.8261;0.8277;0.6833;0.7119;0.6833;0.6902;0.9049;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7503;0.7665;0.7503;0.75;0.7246;0.7465;0.7246;0.7281;0.6833;0.711;0.6833;0.6901;0.9122;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7811;0.7938;0.7811;0.7816;0.8261;0.8246;0.8261;0.8236;0.6833;0.711;0.6833;0.6901;0.9054;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7616;0.7757;0.7616;0.7609;0.8116;0.8153;0.8116;0.8082;0.6833;0.711;0.6833;0.6901;0.9074;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7407;0.7579;0.7407;0.7395;0.8841;0.8842;0.8841;0.8833;0.6833;0.711;0.6833;0.6901;0.907;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7795;0.791;0.7795;0.7779;0.8696;0.8892;0.8696;0.871;0.6833;0.7028;0.6833;0.688;0.907;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.7617;0.7812;0.7617;0.7618;0.7971;0.8173;0.7971;0.7916;0.6833;0.7028;0.6833;0.688;0.9097;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.7842;0.7929;0.7842;0.7809;0.8261;0.8261;0.8261;0.8261;0.6833;0.7028;0.6833;0.688;0.9129;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.7664;0.7811;0.7664;0.7653;0.7681;0.7706;0.7681;0.7673;0.6833;0.7028;0.6833;0.688;0.905;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.7875;0.7976;0.7875;0.7868;0.8841;0.8886;0.8841;0.8837;0.6833;0.697;0.6833;0.6873;0.9104;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7615;0.7706;0.7615;0.7622;0.8406;0.8424;0.8406;0.8391;0.6833;0.697;0.6833;0.6873;0.8993;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.8486;0.8536;0.8486;0.8489;0.8551;0.8695;0.8551;0.8557;0.6833;0.6958;0.6833;0.6847;0.9481;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 549};RandomForestClassifier(n_estimators=20, random_state=549)
LogisticRegression;0.6956;0.7051;0.6956;0.6923;0.7101;0.7122;0.7101;0.7051;0.6833;0.7004;0.6833;0.6809;0.8629;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
DecisionTreeClassifier;0.8163;0.8229;0.8163;0.8155;0.7246;0.7524;0.7246;0.728;0.6833;0.6988;0.6833;0.6802;0.8625;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
SVC;0.6232;0.7012;0.6232;0.6106;0.6957;0.7397;0.6957;0.6999;0.6833;0.7135;0.6833;0.6778;0.7706;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 22};SVC(C=1, kernel='linear', probability=True, random_state=22)
SVC;0.6217;0.6976;0.6217;0.6063;0.6667;0.6992;0.6667;0.6735;0.6833;0.7135;0.6833;0.6778;0.7694;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 22};SVC(C=1, kernel='linear', probability=True, random_state=22)
