Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8342;0.8377;0.8342;0.8344;0.8681;0.867;0.8681;0.8673;0.8167;0.8209;0.8167;0.8158;0.9493;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8271;0.8291;0.8271;0.8256;0.8264;0.8333;0.8264;0.8284;0.8167;0.8209;0.8167;0.8158;0.95;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8333;0.8397;0.8333;0.8331;0.8611;0.8685;0.8611;0.8625;0.8167;0.8209;0.8167;0.8158;0.953;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8249;0.8271;0.8249;0.8248;0.9097;0.9107;0.9097;0.9097;0.8167;0.8209;0.8167;0.8158;0.951;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8927;0.896;0.8927;0.8931;0.875;0.8764;0.875;0.8749;0.8167;0.8289;0.8167;0.8152;0.9744;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 948};RandomForestClassifier(n_estimators=10, random_state=948)
RandomForestClassifier;0.8889;0.8956;0.8889;0.8892;0.8542;0.8577;0.8542;0.8552;0.8167;0.822;0.8167;0.8148;0.974;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 496};RandomForestClassifier(n_estimators=20, random_state=496)
RandomForestClassifier;0.8851;0.8871;0.8851;0.8853;0.8889;0.8924;0.8889;0.8898;0.8167;0.822;0.8167;0.8148;0.973;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 948};RandomForestClassifier(n_estimators=20, random_state=948)
RandomForestClassifier;0.8827;0.886;0.8827;0.883;0.8611;0.8604;0.8611;0.8598;0.8167;0.822;0.8167;0.8148;0.976;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 948};RandomForestClassifier(n_estimators=20, random_state=948)
RandomForestClassifier;0.885;0.8875;0.885;0.8853;0.9097;0.9166;0.9097;0.9108;0.8167;0.822;0.8167;0.8148;0.9741;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 496};RandomForestClassifier(n_estimators=20, random_state=496)
RandomForestClassifier;0.8919;0.8965;0.8919;0.8921;0.9028;0.9101;0.9028;0.9032;0.8167;0.8335;0.8167;0.8141;0.9749;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 3};RandomForestClassifier(n_estimators=20, random_state=3)
KNeighborsClassifier;0.8218;0.8242;0.8218;0.8209;0.9028;0.9067;0.9028;0.9036;0.8167;0.8164;0.8167;0.814;0.9491;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8349;0.8375;0.8349;0.835;0.8403;0.8386;0.8403;0.8377;0.8167;0.8164;0.8167;0.814;0.9486;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
RandomForestClassifier;0.8874;0.8905;0.8874;0.8875;0.8819;0.8832;0.8819;0.8821;0.8167;0.8164;0.8167;0.814;0.9731;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 496};RandomForestClassifier(n_estimators=10, random_state=496)
KNeighborsClassifier;0.8387;0.8434;0.8387;0.8392;0.8333;0.839;0.8333;0.8351;0.8;0.8089;0.8;0.8004;0.9493;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8256;0.8318;0.8256;0.8257;0.8542;0.8683;0.8542;0.8557;0.8;0.8089;0.8;0.8004;0.9494;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8889;0.8919;0.8889;0.8892;0.9028;0.9043;0.9028;0.9023;0.8;0.8093;0.8;0.8;0.9766;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 496};RandomForestClassifier(n_estimators=20, random_state=496)
RandomForestClassifier;0.892;0.895;0.892;0.8923;0.8819;0.8833;0.8819;0.8815;0.8;0.8093;0.8;0.8;0.9759;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 3};RandomForestClassifier(n_estimators=10, random_state=3)
RandomForestClassifier;0.8912;0.8936;0.8912;0.8914;0.8681;0.8839;0.8681;0.8708;0.8;0.8093;0.8;0.8;0.9734;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 3};RandomForestClassifier(n_estimators=20, random_state=3)
RandomForestClassifier;0.885;0.8872;0.885;0.8849;0.8819;0.8839;0.8819;0.8821;0.8;0.8093;0.8;0.8;0.974;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 3};RandomForestClassifier(n_estimators=20, random_state=3)
KNeighborsClassifier;0.8132;0.8165;0.8132;0.813;0.8056;0.8162;0.8056;0.8083;0.8;0.8017;0.8;0.7996;0.9486;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8773;0.8813;0.8773;0.8778;0.8889;0.89;0.8889;0.8884;0.8;0.8042;0.8;0.7992;0.9713;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 948};RandomForestClassifier(n_estimators=20, random_state=948)
RandomForestClassifier;0.8858;0.8893;0.8858;0.8863;0.9306;0.9335;0.9306;0.9312;0.8;0.8005;0.8;0.7989;0.9722;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 496};RandomForestClassifier(n_estimators=10, random_state=496)
RandomForestClassifier;0.892;0.8935;0.892;0.8922;0.875;0.8889;0.875;0.8775;0.8;0.8026;0.8;0.7989;0.9744;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 948};RandomForestClassifier(n_estimators=20, random_state=948)
RandomForestClassifier;0.8851;0.8892;0.8851;0.8855;0.9028;0.9047;0.9028;0.9031;0.8;0.8026;0.8;0.7989;0.9758;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 948};RandomForestClassifier(n_estimators=10, random_state=948)
RandomForestClassifier;0.8881;0.8913;0.8881;0.8885;0.8889;0.8896;0.8889;0.889;0.8;0.8026;0.8;0.7989;0.9744;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 948};RandomForestClassifier(n_estimators=20, random_state=948)
KNeighborsClassifier;0.8318;0.8358;0.8318;0.832;0.8819;0.8875;0.8819;0.8831;0.8;0.8026;0.8;0.7989;0.9492;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8179;0.8208;0.8179;0.817;0.8958;0.8987;0.8958;0.8963;0.8;0.8026;0.8;0.7989;0.9478;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8141;0.8151;0.8141;0.8134;0.9167;0.9199;0.9167;0.9159;0.8;0.8026;0.8;0.7989;0.9453;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8148;0.8203;0.8148;0.8152;0.8958;0.898;0.8958;0.8957;0.8;0.8026;0.8;0.7989;0.9461;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8426;0.8437;0.8426;0.8421;0.875;0.8782;0.875;0.8758;0.8;0.8026;0.8;0.7989;0.9496;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8982;0.9011;0.8982;0.8983;0.8542;0.8549;0.8542;0.8541;0.8;0.8051;0.8;0.7977;0.9764;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 3};RandomForestClassifier(n_estimators=10, random_state=3)
RandomForestClassifier;0.8936;0.8968;0.8936;0.8939;0.8472;0.8486;0.8472;0.8477;0.8;0.8222;0.8;0.7959;0.9763;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 496};RandomForestClassifier(n_estimators=10, random_state=496)
DecisionTreeClassifier;0.8727;0.8749;0.8727;0.8723;0.8542;0.8546;0.8542;0.8543;0.7833;0.7894;0.7833;0.7843;0.9044;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 185};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=185)
KNeighborsClassifier;0.8241;0.8258;0.8241;0.8242;0.8681;0.8672;0.8681;0.8675;0.7833;0.7897;0.7833;0.7836;0.9467;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.821;0.8236;0.821;0.8205;0.8542;0.8624;0.8542;0.8561;0.7833;0.7897;0.7833;0.7836;0.9527;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.8249;0.829;0.8249;0.8253;0.9028;0.9028;0.9028;0.9026;0.7833;0.7897;0.7833;0.7836;0.951;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.8263;0.8295;0.8263;0.8261;0.9097;0.9096;0.9097;0.9092;0.7833;0.7897;0.7833;0.7836;0.9477;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
DecisionTreeClassifier;0.8734;0.8764;0.8734;0.8731;0.8611;0.8647;0.8611;0.8611;0.7833;0.7837;0.7833;0.7832;0.905;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 136};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=136)
DecisionTreeClassifier;0.8604;0.8619;0.8604;0.8602;0.875;0.8773;0.875;0.8757;0.7833;0.7837;0.7833;0.7832;0.8953;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 828};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=828)
RandomForestClassifier;0.8919;0.8948;0.8919;0.8919;0.8403;0.8403;0.8403;0.8385;0.7833;0.7917;0.7833;0.7831;0.976;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 496};RandomForestClassifier(n_estimators=20, random_state=496)
KNeighborsClassifier;0.8426;0.845;0.8426;0.8423;0.8681;0.8678;0.8681;0.8677;0.7833;0.7831;0.7833;0.7822;0.9494;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.8612;0.8632;0.8612;0.8608;0.8194;0.829;0.8194;0.8216;0.7833;0.7831;0.7833;0.7822;0.8959;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 136};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=136)
DecisionTreeClassifier;0.8634;0.8651;0.8634;0.8633;0.75;0.7933;0.75;0.7553;0.7833;0.7831;0.7833;0.7822;0.8975;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 185};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=185)
KNeighborsClassifier;0.8287;0.8297;0.8287;0.8284;0.8403;0.8497;0.8403;0.8422;0.7833;0.7853;0.7833;0.7819;0.9507;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.824;0.8263;0.824;0.8235;0.9097;0.9103;0.9097;0.9099;0.7833;0.7853;0.7833;0.7819;0.9515;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.8858;0.8884;0.8858;0.8859;0.9097;0.91;0.9097;0.9098;0.7833;0.7853;0.7833;0.7819;0.9759;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 496};RandomForestClassifier(n_estimators=10, random_state=496)
KNeighborsClassifier;0.8325;0.8336;0.8325;0.8321;0.8681;0.8743;0.8681;0.8696;0.7833;0.7853;0.7833;0.7819;0.9512;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.8897;0.893;0.8897;0.8896;0.8819;0.8847;0.8819;0.8829;0.7833;0.8114;0.7833;0.7815;0.9752;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 3};RandomForestClassifier(n_estimators=20, random_state=3)
RandomForestClassifier;0.8881;0.8907;0.8881;0.8883;0.9444;0.9445;0.9444;0.9443;0.7833;0.7832;0.7833;0.7802;0.9737;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 3};RandomForestClassifier(n_estimators=20, random_state=3)
KNeighborsClassifier;0.831;0.8341;0.831;0.8303;0.8542;0.8599;0.8542;0.8552;0.7667;0.7718;0.7667;0.7672;0.9497;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8318;0.8344;0.8318;0.8318;0.8819;0.8818;0.8819;0.8816;0.7667;0.7699;0.7667;0.767;0.9503;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8202;0.8248;0.8202;0.8196;0.8472;0.8506;0.8472;0.8477;0.7667;0.7716;0.7667;0.7668;0.9437;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
DecisionTreeClassifier;0.8712;0.8731;0.8712;0.8712;0.8681;0.8685;0.8681;0.8681;0.7667;0.7647;0.7667;0.7653;0.9034;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 185};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=185)
DecisionTreeClassifier;0.875;0.8769;0.875;0.875;0.8681;0.8675;0.8681;0.867;0.7667;0.7647;0.7667;0.7653;0.9062;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 136};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=136)
DecisionTreeClassifier;0.8757;0.877;0.8757;0.876;0.8472;0.85;0.8472;0.8482;0.7667;0.7647;0.7667;0.7653;0.9068;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 136};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=136)
DecisionTreeClassifier;0.8542;0.8557;0.8542;0.8533;0.8889;0.8966;0.8889;0.8899;0.7667;0.7726;0.7667;0.7652;0.8906;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 828};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=828)
RandomForestClassifier;0.8766;0.8806;0.8766;0.8769;0.9236;0.927;0.9236;0.924;0.7667;0.777;0.7667;0.7648;0.9712;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 3};RandomForestClassifier(n_estimators=10, random_state=3)
KNeighborsClassifier;0.8457;0.8477;0.8457;0.8456;0.8333;0.8478;0.8333;0.8364;0.7667;0.7653;0.7667;0.7647;0.95;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
DecisionTreeClassifier;0.8657;0.8679;0.8657;0.8652;0.8611;0.8616;0.8611;0.8613;0.75;0.7513;0.75;0.7497;0.8993;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 828};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=828)
DecisionTreeClassifier;0.8827;0.8849;0.8827;0.8826;0.8194;0.8165;0.8194;0.8161;0.75;0.7464;0.75;0.7473;0.9121;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 828};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=828)
DecisionTreeClassifier;0.8603;0.8631;0.8603;0.8602;0.8681;0.8716;0.8681;0.8693;0.75;0.7464;0.75;0.7473;0.8952;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 828};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=828)
DecisionTreeClassifier;0.875;0.8758;0.875;0.8743;0.7986;0.7959;0.7986;0.7967;0.75;0.7464;0.75;0.7473;0.9062;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 828};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=828)
DecisionTreeClassifier;0.8727;0.8725;0.8727;0.8722;0.8611;0.8635;0.8611;0.8615;0.75;0.7464;0.75;0.7473;0.9045;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 136};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=136)
DecisionTreeClassifier;0.8757;0.8767;0.8757;0.8755;0.8472;0.8525;0.8472;0.8488;0.75;0.7464;0.75;0.7473;0.9069;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 136};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=136)
RandomForestClassifier;0.8835;0.8864;0.8835;0.8839;0.8889;0.8905;0.8889;0.8894;0.75;0.7468;0.75;0.7471;0.9734;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 948};RandomForestClassifier(n_estimators=20, random_state=948)
