Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.7662;0.7843;0.7662;0.7654;0.7569;0.7911;0.7569;0.7623;0.6333;0.6585;0.6333;0.6393;0.9264;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 701, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=701)
MLPClassifier;0.7523;0.7749;0.7523;0.7538;0.7986;0.7978;0.7986;0.7982;0.6333;0.6556;0.6333;0.6365;0.916;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 701, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=701)
MLPClassifier;0.7709;0.7852;0.7709;0.7718;0.8125;0.8103;0.8125;0.8103;0.6333;0.6719;0.6333;0.636;0.9229;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 832, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=832)
MLPClassifier;0.77;0.7791;0.77;0.7693;0.7292;0.7307;0.7292;0.7292;0.6333;0.6777;0.6333;0.635;0.9208;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 842, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=842)
MLPClassifier;0.7646;0.7948;0.7646;0.7662;0.7222;0.7554;0.7222;0.7239;0.6333;0.6411;0.6333;0.6346;0.9236;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 842, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=842)
MLPClassifier;0.764;0.7795;0.764;0.7639;0.7639;0.7705;0.7639;0.7609;0.6333;0.6448;0.6333;0.6299;0.9211;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 701, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=701)
SVC;0.6289;0.6319;0.6289;0.6272;0.6944;0.7372;0.6944;0.6898;0.6167;0.6495;0.6167;0.623;0.8107;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 522};SVC(C=10, probability=True, random_state=522)
SVC;0.6335;0.6343;0.6335;0.6308;0.6944;0.7511;0.6944;0.6856;0.6167;0.6481;0.6167;0.6227;0.8071;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 524};SVC(C=10, probability=True, random_state=524)
SVC;0.6428;0.6444;0.6428;0.6415;0.7153;0.757;0.7153;0.7195;0.6167;0.6377;0.6167;0.6207;0.8127;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 522};SVC(C=10, probability=True, random_state=522)
SVC;0.6396;0.6414;0.6396;0.6383;0.6458;0.6999;0.6458;0.6414;0.6167;0.6377;0.6167;0.6207;0.8153;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 524};SVC(C=10, probability=True, random_state=524)
SVC;0.6257;0.629;0.6257;0.6242;0.8056;0.8209;0.8056;0.8058;0.6167;0.6367;0.6167;0.6193;0.8045;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 363};SVC(C=10, probability=True, random_state=363)
SVC;0.625;0.6282;0.625;0.6223;0.7917;0.8088;0.7917;0.7928;0.6167;0.6367;0.6167;0.6193;0.8045;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 363};SVC(C=10, probability=True, random_state=363)
SVC;0.6473;0.6492;0.6473;0.6468;0.7153;0.7381;0.7153;0.7141;0.6167;0.6306;0.6167;0.6192;0.8109;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 522};SVC(C=10, probability=True, random_state=522)
SVC;0.635;0.6381;0.635;0.6345;0.6597;0.7008;0.6597;0.6578;0.6167;0.6289;0.6167;0.6189;0.8148;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 363};SVC(C=10, probability=True, random_state=363)
SVC;0.638;0.6387;0.638;0.6363;0.7847;0.8024;0.7847;0.7846;0.6167;0.6289;0.6167;0.6189;0.8071;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 522};SVC(C=10, probability=True, random_state=522)
SVC;0.6257;0.6284;0.6257;0.6261;0.7986;0.8228;0.7986;0.7994;0.6167;0.6289;0.6167;0.6189;0.8036;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 363};SVC(C=10, probability=True, random_state=363)
MLPClassifier;0.7492;0.7829;0.7492;0.7504;0.8194;0.8193;0.8194;0.8191;0.6167;0.6391;0.6167;0.6189;0.9206;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 701, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=701)
SVC;0.6319;0.635;0.6319;0.6312;0.7292;0.7486;0.7292;0.7286;0.6167;0.6296;0.6167;0.6177;0.8074;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 524};SVC(C=10, probability=True, random_state=524)
MLPClassifier;0.7785;0.793;0.7785;0.7784;0.7639;0.764;0.7639;0.7544;0.6333;0.6439;0.6333;0.6174;0.9218;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 701, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=701)
MLPClassifier;0.7678;0.7977;0.7678;0.7675;0.7847;0.7964;0.7847;0.7866;0.6167;0.6191;0.6167;0.6161;0.9185;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 842, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=842)
MLPClassifier;0.7539;0.7827;0.7539;0.7531;0.7986;0.7951;0.7986;0.7922;0.6167;0.628;0.6167;0.6111;0.9169;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 701, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=701)
MLPClassifier;0.777;0.7922;0.777;0.7781;0.7847;0.7807;0.7847;0.7804;0.6167;0.628;0.6167;0.6111;0.9231;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 701, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=701)
SVC;0.6335;0.635;0.6335;0.6306;0.75;0.7748;0.75;0.7535;0.6;0.6238;0.6;0.6055;0.8104;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 363};SVC(C=10, probability=True, random_state=363)
SVC;0.6273;0.628;0.6273;0.6249;0.7847;0.8057;0.7847;0.7873;0.6;0.6224;0.6;0.6051;0.8084;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 522};SVC(C=10, probability=True, random_state=522)
SVC;0.6381;0.6401;0.6381;0.6371;0.7222;0.7556;0.7222;0.7228;0.6;0.6224;0.6;0.6051;0.8114;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 522};SVC(C=10, probability=True, random_state=522)
SVC;0.635;0.6377;0.635;0.6332;0.7708;0.7844;0.7708;0.7744;0.6;0.6224;0.6;0.6051;0.8093;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 524};SVC(C=10, probability=True, random_state=524)
SVC;0.6351;0.6363;0.6351;0.6328;0.7361;0.7703;0.7361;0.7387;0.6;0.6224;0.6;0.6051;0.8126;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 522};SVC(C=10, probability=True, random_state=522)
MLPClassifier;0.7739;0.7837;0.7739;0.7739;0.7569;0.7757;0.7569;0.7613;0.6;0.6558;0.6;0.6039;0.9207;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 832, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=832)
SVC;0.6342;0.6368;0.6342;0.6329;0.7917;0.8141;0.7917;0.7937;0.6;0.6144;0.6;0.6034;0.8071;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 524};SVC(C=10, probability=True, random_state=524)
SVC;0.6434;0.6439;0.6434;0.6412;0.7153;0.7321;0.7153;0.7176;0.6;0.6144;0.6;0.6034;0.805;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 522};SVC(C=10, probability=True, random_state=522)
SVC;0.6327;0.6332;0.6327;0.6319;0.75;0.767;0.75;0.7487;0.6;0.6136;0.6;0.6032;0.8073;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 524};SVC(C=10, probability=True, random_state=524)
SVC;0.6388;0.6443;0.6388;0.6373;0.7083;0.7516;0.7083;0.7098;0.6;0.6318;0.6;0.6026;0.8102;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 522};SVC(C=0.1, kernel='linear', probability=True, random_state=522)
SVC;0.6459;0.6467;0.6459;0.645;0.7083;0.7353;0.7083;0.7118;0.6;0.6318;0.6;0.6026;0.8114;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 522};SVC(C=0.1, kernel='linear', probability=True, random_state=522)
SVC;0.6381;0.6405;0.6381;0.6367;0.7014;0.7329;0.7014;0.7007;0.6;0.6318;0.6;0.6026;0.8102;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 524};SVC(C=0.1, kernel='linear', probability=True, random_state=524)
SVC;0.6389;0.6398;0.6389;0.6369;0.7014;0.7424;0.7014;0.7031;0.6;0.6318;0.6;0.6026;0.8078;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 363};SVC(C=0.1, kernel='linear', probability=True, random_state=363)
SVC;0.6358;0.6402;0.6358;0.635;0.6667;0.7072;0.6667;0.6659;0.6;0.6318;0.6;0.6026;0.8129;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 363};SVC(C=0.1, kernel='linear', probability=True, random_state=363)
SVC;0.6459;0.648;0.6459;0.6438;0.6736;0.7068;0.6736;0.6776;0.6;0.6318;0.6;0.6026;0.8132;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 363};SVC(C=0.1, kernel='linear', probability=True, random_state=363)
SVC;0.639;0.641;0.639;0.6362;0.7083;0.7393;0.7083;0.713;0.6;0.6152;0.6;0.5995;0.8123;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 524};SVC(C=10, kernel='linear', probability=True, random_state=524)
SVC;0.6443;0.646;0.6443;0.6439;0.6319;0.6694;0.6319;0.632;0.6;0.6152;0.6;0.5995;0.8194;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 363};SVC(C=1, kernel='linear', probability=True, random_state=363)
SVC;0.645;0.6472;0.645;0.6426;0.6875;0.7101;0.6875;0.6917;0.6;0.6152;0.6;0.5995;0.8114;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 363};SVC(C=10, kernel='linear', probability=True, random_state=363)
MLPClassifier;0.76;0.784;0.76;0.7614;0.7292;0.7442;0.7292;0.7259;0.6;0.5988;0.6;0.5985;0.9169;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 842, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=842)
MLPClassifier;0.7507;0.7703;0.7507;0.7497;0.7431;0.7612;0.7431;0.7431;0.6;0.6039;0.6;0.5976;0.9165;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 842, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=842)
SVC;0.6365;0.6379;0.6365;0.6351;0.7708;0.7977;0.7708;0.7743;0.5833;0.6079;0.5833;0.5896;0.8133;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 524};SVC(C=10, probability=True, random_state=524)
MLPClassifier;0.777;0.7909;0.777;0.7776;0.6597;0.7168;0.6597;0.6557;0.5833;0.6123;0.5833;0.5884;0.9239;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 842, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=842)
MLPClassifier;0.7616;0.7781;0.7616;0.7612;0.7014;0.7248;0.7014;0.7017;0.5833;0.5962;0.5833;0.583;0.9179;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 842, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=842)
SVC;0.6457;0.6484;0.6457;0.6453;0.6806;0.7025;0.6806;0.6835;0.5833;0.6063;0.5833;0.5816;0.8129;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 524};SVC(C=10, kernel='linear', probability=True, random_state=524)
LogisticRegression;0.6882;0.7096;0.6882;0.688;0.7083;0.7181;0.7083;0.7104;0.55;0.5636;0.55;0.5511;0.8341;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.6929;0.714;0.6929;0.6927;0.6667;0.674;0.6667;0.667;0.55;0.5587;0.55;0.5505;0.838;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
LogisticRegression;0.699;0.7186;0.699;0.6988;0.6319;0.6628;0.6319;0.6329;0.55;0.5587;0.55;0.5505;0.8383;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.6992;0.7215;0.6992;0.6993;0.6736;0.6958;0.6736;0.6761;0.55;0.5587;0.55;0.5505;0.8315;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
LogisticRegression;0.6952;0.7172;0.6952;0.6953;0.6806;0.7116;0.6806;0.6752;0.55;0.5587;0.55;0.5505;0.8351;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.6921;0.7155;0.6921;0.693;0.6806;0.681;0.6806;0.6806;0.55;0.5544;0.55;0.5468;0.839;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.6828;0.7016;0.6828;0.6824;0.7708;0.7782;0.7708;0.7722;0.55;0.5544;0.55;0.5468;0.834;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
LogisticRegression;0.6905;0.7144;0.6905;0.6911;0.6667;0.6745;0.6667;0.6645;0.55;0.5544;0.55;0.5468;0.8383;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.6913;0.7147;0.6913;0.6923;0.7083;0.7313;0.7083;0.7089;0.5333;0.5481;0.5333;0.5331;0.8289;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.6892;0.7105;0.6892;0.689;0.6736;0.6983;0.6736;0.6745;0.5333;0.5481;0.5333;0.5331;0.8377;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.696;0.7168;0.696;0.6962;0.6458;0.6741;0.6458;0.6441;0.5333;0.5481;0.5333;0.5331;0.8386;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.6928;0.7141;0.6928;0.6931;0.6806;0.7039;0.6806;0.6796;0.5333;0.5481;0.5333;0.5331;0.8338;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.6921;0.7144;0.6921;0.6923;0.7222;0.7434;0.7222;0.7218;0.5333;0.5481;0.5333;0.5331;0.8342;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.6859;0.7067;0.6859;0.6847;0.7153;0.7378;0.7153;0.7188;0.5333;0.5481;0.5333;0.5331;0.8362;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.6844;0.7073;0.6844;0.6845;0.7778;0.7923;0.7778;0.7789;0.5333;0.5481;0.5333;0.5331;0.8294;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.6929;0.7156;0.6929;0.6927;0.7222;0.7414;0.7222;0.7247;0.5333;0.5481;0.5333;0.5331;0.831;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.6928;0.7172;0.6928;0.6939;0.7292;0.7525;0.7292;0.725;0.5333;0.5481;0.5333;0.5331;0.8329;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.686;0.7053;0.686;0.6865;0.7153;0.7383;0.7153;0.7142;0.5333;0.5481;0.5333;0.5331;0.8331;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
LogisticRegression;0.6898;0.7104;0.6898;0.6895;0.6597;0.6817;0.6597;0.6654;0.5333;0.5481;0.5333;0.5331;0.8377;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.6929;0.7153;0.6929;0.6928;0.6736;0.6934;0.6736;0.6737;0.5333;0.5481;0.5333;0.5331;0.8355;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.6806;0.7037;0.6806;0.6824;0.7361;0.7528;0.7361;0.7348;0.5333;0.5481;0.5333;0.5331;0.8304;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=56)"
LogisticRegression;0.6898;0.7143;0.6898;0.69;0.6667;0.6756;0.6667;0.6678;0.5333;0.5481;0.5333;0.5331;0.8381;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
LogisticRegression;0.6952;0.7162;0.6952;0.6958;0.6736;0.7044;0.6736;0.6712;0.5333;0.5481;0.5333;0.5331;0.8379;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
LogisticRegression;0.6921;0.7141;0.6921;0.6931;0.6875;0.7049;0.6875;0.6866;0.5333;0.5481;0.5333;0.5331;0.8394;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.6837;0.7061;0.6837;0.6843;0.75;0.7865;0.75;0.7473;0.5333;0.5481;0.5333;0.5331;0.8303;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
LogisticRegression;0.6953;0.7172;0.6953;0.6945;0.6736;0.696;0.6736;0.6761;0.5333;0.5481;0.5333;0.5331;0.8354;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
LogisticRegression;0.6913;0.7152;0.6913;0.6909;0.6806;0.6996;0.6806;0.6767;0.5333;0.5481;0.5333;0.5331;0.8355;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
LogisticRegression;0.6836;0.7038;0.6836;0.6837;0.7361;0.7578;0.7361;0.7383;0.5333;0.5481;0.5333;0.5331;0.8309;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.6983;0.7188;0.6983;0.6994;0.6319;0.6529;0.6319;0.6334;0.5333;0.5422;0.5333;0.5314;0.842;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=80)"
LogisticRegression;0.6914;0.711;0.6914;0.6917;0.6667;0.6865;0.6667;0.6677;0.5333;0.5422;0.5333;0.5314;0.8364;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 731, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=731)"
